season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
2025-26,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Joe Lukancic,Joe,Lukancic,,42,Joe Lukancic,0,0AURORA,44,44,,,196,58,74,35,6,2,5,18,1,2,32,10,4,1,1,0,0,0,0,2,0,2,0,0.435,99,217,5,.800,.378,.505,117,2,2,0,0,0,0,2,0,121,.983,0,.000,,5,8,56,30,"24,63",0.38,24,63,"42,104",0.40,42,104,"26,64",0.41,26,64,"6,25",0.24,6,25,0,0,0,0,"19,42","14,24","60,110",289,0,0,0,0,0,0,0,14,36,0,,Aurora,AURORA,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Will Sevier,Will,Sevier,,42,Will Sevier,0,0AURORA,27,13,,,52,7,9,9,2,0,1,7,0,0,10,2,0,0,0,2,0,0,0,0,1,0,0,0.262,14,61,0,.000,.173,.269,17,26,5,0,0,0,0,3,0,48,.896,0,.000,,4,1,14,17,"6,22",0.27,6,22,"6,30",0.20,6,30,"5,23",0.22,5,23,"2,14",0.14,2,14,0,0,0,0,"1,14","2,4","14,34","0,1",0,0,1,11,0,0,0,6,14,0,,Aurora,AURORA,0,False,0,1,0,0,0,0,0,0,0,0,0.1,4,4,4,0,0,0,0,108.00,1,5,3,0,0,0,0,0,0,0,.000,0,1,0,"1,1","0,1",0,0,0
2025-26,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Ryan Buck,Ryan,Buck,,42,Ryan Buck,0,0AURORA,39,34,,,131,32,46,28,7,2,0,8,0,12,17,6,2,0,0,2,0,0,0,2,0,2,0,0.431,57,153,2,1.000,.351,.435,9,2,2,0,0,4,0,0,0,13,.846,4,1.000,,5,8,32,32,"12,36",0.33,12,36,"30,87",0.34,30,87,"18,55",0.33,18,55,"7,18",0.39,7,18,0,0,0,0,"10,21","14,22","56,99",13,0,0,0,77,0,0,0,11,24,0,,Aurora,AURORA,0,False,17,1,2,0,0,0,0,0,0,0,6.2,14,13,6,5,5,0,0,17.55,36,44,4,1,0,1,0,0,0,0,.472,10,4,0,"3,4","5,11","1,1",0,"1,4"
2025-26,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Logan Riley,Logan,Riley,,42,Logan Riley,0,0AURORA,44,43,,,165,36,52,50,13,1,5,17,0,11,23,8,1,0,0,3,0,0,0,1,1,1,0,0.408,82,196,1,1.000,.315,.497,134,49,11,6,0,30,8,3,0,194,.943,38,.789,,8,7,40,44,"23,58",0.40,23,58,"36,110",0.33,36,110,"23,71",0.32,23,71,"6,23",0.26,6,23,0,0,0,0,"18,34","12,18","65,120",206,0,0,0,0,0,0,0,24,35,0,,Aurora,AURORA,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Brayden Gorecki,Brayden,Gorecki,,42,Brayden Gorecki,0,0AURORA,35,32,,,113,27,30,19,7,2,6,19,0,8,19,6,3,1,2,3,0,0,0,1,0,1,0,0.399,59,145,4,.750,.265,.522,39,60,6,0,0,0,0,3,0,105,.943,0,.000,,1,4,30,37,"9,39",0.23,9,39,"16,68",0.24,16,68,"8,38",0.21,8,38,"5,16",0.31,5,16,0,0,0,0,"14,27","4,9","43,86",4,0,0,0,"1,1",1.00,1,1,16,35,0,,Aurora,AURORA,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Tyler Patton,Tyler,Patton,,42,Tyler Patton,0,0AURORA,18,13,,,57,11,15,17,2,1,5,1,0,3,15,4,0,0,0,0,0,0,0,0,0,0,0,0.311,34,61,0,.000,.263,.596,46,1,1,2,0,7,2,0,0,48,.979,9,.778,,1,4,8,18,"8,24",0.33,8,24,"9,33",0.27,9,33,"8,22",0.36,8,22,"2,8",0.25,2,8,0,0,0,0,"1,11","3,5","16,36",73,0,0,0,50,0,0,0,3,18,0,,Aurora,AURORA,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Kyle Mack,Kyle,Mack,,42,Kyle Mack,0,0AURORA,30,30,,,106,26,45,31,7,1,2,15,0,6,8,3,0,1,0,1,0,0,0,2,0,6,0,0.516,60,128,1,.000,.425,.566,217,8,3,0,0,0,0,9,0,228,.987,0,.000,,2,0,26,25,"7,23",0.30,7,23,"24,62",0.39,24,62,"17,42",0.40,17,42,"3,6",0.50,3,6,0,0,0,0,"15,26","12,18","46,74",137,0,0,0,0,0,0,0,12,21,0,,Aurora,AURORA,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Dominick Curcio,Dominick,Curcio,,42,Dominick Curcio,0,0AURORA,44,43,,,175,50,62,37,10,5,5,28,0,2,15,7,6,2,0,1,0,0,0,1,0,2,0,0.447,97,206,8,.750,.354,.554,114,6,2,0,0,0,0,1,0,122,.984,0,.000,,6,7,30,61,"15,53",0.28,15,53,"32,87",0.37,32,87,"20,53",0.38,20,53,"6,24",0.25,6,24,0,0,0,0,"22,51","11,16","52,101",96,0,0,0,2,0,0,0,2,31,0,,Aurora,AURORA,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Brody Mac,Brody,Mac,,42,Brody Mac,0,0AURORA,18,11,,,25,2,4,4,1,0,0,2,0,0,10,4,1,0,0,0,0,0,0,1,0,1,0,0.222,5,27,1,1.000,.160,.200,71,7,1,2,0,17,3,0,0,79,.987,20,.850,,0,1,6,5,"1,8",0.13,1,8,"3,13",0.23,3,13,"2,8",0.25,2,8,"0,4",0,0,4,0,0,0,0,"1,7",0,"4,14",48,0,0,0,70,0,0,0,0,7,0,,Aurora,AURORA,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Nick Czarnecki,Nick,Czarnecki,,42,Nick Czarnecki,0,0AURORA,30,19,,,87,18,28,16,2,0,1,8,0,0,4,1,1,0,0,3,0,0,0,1,0,2,0,0.367,33,98,1,1.000,.322,.379,28,3,1,0,0,0,0,0,0,32,.969,0,.000,,3,4,30,24,"9,28",0.32,9,28,"18,51",0.35,18,51,"9,33",0.27,9,33,"2,11",0.18,2,11,0,0,0,0,"8,17","8,12","32,57",51,0,0,0,65,0,0,0,13,17,0,,Aurora,AURORA,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
