season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source,global_rank,rating,composite_score
2025-26,mgolf,Men,University Athletic Association,uaa,Emory,Emory University,Kevin Mu,,Fourth Year,23096,2,ACTIVE,71.29,-0.71,31,69.5689419149537,10,4,3,78.5869471517236,-6.55408530273557,Region IV - (M) DIII,clippd_scoreboard,6,98,68.3153389684033
2025-26,mgolf,Men,University Athletic Association,uaa,Carnegie Mellon,Carnegie Mellon University,Joshua Wang,,Second Year,6993,6,ACTIVE,71.35,-0.65,31,69.8442596856136,10,3,2,68.3153389684033,-6.43650051868645,Region V - (M) DIII,clippd_scoreboard,7,97,67.2817669772444
2025-26,mgolf,Men,University Athletic Association,uaa,Carnegie Mellon,Carnegie Mellon University,Ryan Dannegger,,Fourth Year,13350,19,ACTIVE,72.1,0.1,31,70.5861951694845,10,0,0,57.3797557646215,-6.43650051868645,Region V - (M) DIII,clippd_scoreboard,24,95,55.4937339430544
2025-26,mgolf,Men,University Athletic Association,uaa,Carnegie Mellon,Carnegie Mellon University,David Zhang,,,25590,18,ACTIVE,72.58,0.58,31,71.0700661372264,10,2,1,57.8552016830767,-6.43650051868645,Region V - (M) DIII,clippd_scoreboard,43,94,44.3578637568478
2025-26,mgolf,Men,University Athletic Association,uaa,Emory,Emory University,Pearse Lucas,,,5854,26,ACTIVE,72.71,0.71,31,70.9882967536634,10,1,0,54.2726282815502,-6.55408530273557,Region IV - (M) DIII,clippd_scoreboard,50,94,42.2261755867772
2025-26,mgolf,Men,University Athletic Association,uaa,Carnegie Mellon,Carnegie Mellon University,Andy Yu,,Third Year,36599,100000,ACTIVE,73.2,1.2,10,71.5926503021785,4,2,0,45.3936513305993,-9.15059119387418,Region V - (M) DIII,clippd_scoreboard,73,94,39.1304237364757
2025-26,mgolf,Men,University Athletic Association,uaa,Emory,Emory University,Brian Hanson,,,27169,70,ACTIVE,73.84,1.84,31,72.1173290117279,10,1,0,39.5080076739456,-6.55408530273557,Region IV - (M) DIII,clippd_scoreboard,132,93,33.011315526966
2025-26,mgolf,Men,University Athletic Association,uaa,Carnegie Mellon,Carnegie Mellon University,Jason Chan,,Second Year,6997,109,ACTIVE,74.1,2.1,31,72.5861951694845,10,0,0,35.0251531787356,-6.43650051868645,Region V - (M) DIII,clippd_scoreboard,165,92,29.9815036787426
2025-26,mgolf,Men,University Athletic Association,uaa,Emory,Emory University,Brady Lagendyk,,Fourth Year,20537,92,ACTIVE,74.19,2.19,31,72.4721677214053,10,0,0,36.9179358666631,-6.55408530273557,Region IV - (M) DIII,clippd_scoreboard,178,92,28.5012676833969
2025-26,mgolf,Men,University Athletic Association,uaa,Carnegie Mellon,Carnegie Mellon University,Charlie Hubbard,,Second Year,6994,89,ACTIVE,74.23,2.23,26,72.7248790906519,9,1,1,37.5656471652423,-7.58026869027198,Region V - (M) DIII,clippd_scoreboard,181,92,28.3499330755438
2025-26,mgolf,Men,University Athletic Association,uaa,Carnegie Mellon,Carnegie Mellon University,Andrew Wang,,,18854,102,ACTIVE,74.52,2.52,21,72.937115050634,7,0,0,36.1709037000806,-6.69830287362201,Region V - (M) DIII,clippd_scoreboard,234,91,25.6124616529408
2025-26,mgolf,Men,University Athletic Association,uaa,Carnegie Mellon,Carnegie Mellon University,Steven Shea,,Fourth Year,21765,100000,ACTIVE,74.8,2.8,10,73.1926503021785,4,0,0,30.5385741706668,-9.15059119387418,Region V - (M) DIII,clippd_scoreboard,276,90,23.7977163853901
