season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating,ranking_segment
2025-26,baseball,Atlantic East Conference (AEC),aec,Neumann,AJ Nardo,AJ,Nardo,,1254,AJ Nardo,0,0NUBB,21,19,,,56,24,21,14,4,0,1,17,0,5,6,2,4,0,0,1,0,0,0,0,0,0,0,0.544,28,79,4,1.000,.375,.500,17,1,1,0,0,0,0,0,0,19,.947,0,.000,,1,3,18,12,"8,17",0.47,8,17,"14,31",0.45,14,31,"11,20",0.55,11,20,"3,15",0.20,3,15,0,0,0,0,"8,15","4,7","26,40",38,0,0,0,22,0,0,0,3,9,0,,Neumann,NUBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8152898266562705,11,96,batting
2025-26,baseball,Atlantic East Conference (AEC),aec,Immaculata,Matt Passerini,Matt,Passerini,,303,Matt Passerini,0,0IUBASE25,38,38,,,123,37,48,20,6,2,0,32,0,7,16,7,2,2,0,1,0,0,0,1,1,1,0,0.534,58,163,4,.500,.390,.472,175,18,6,0,0,0,0,13,0,199,.970,0,.000,,1,11,40,19,"17,36",0.47,17,36,"27,66",0.41,27,66,"17,36",0.47,17,36,"10,28",0.36,10,28,0,0,0,0,"24,47","9,13","43,79",103,0,0,0,0,0,0,0,1,26,0,,Immaculata,IUBASE25,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.612671305770885,12,96,batting
2025-26,baseball,Atlantic East Conference (AEC),aec,Marywood,Aj Giannetti,Aj,Giannetti,,397,Aj Giannetti,0,0MARYWOOD,33,33,,,109,24,36,28,9,0,3,18,0,10,9,2,1,1,1,6,0,0,0,1,2,1,0,0.448,54,144,2,.500,.330,.495,154,38,3,8,0,37,19,1,0,195,.985,56,.661,,1,7,24,46,"11,36",0.31,11,36,"20,66",0.30,20,66,"15,40",0.38,15,40,"9,17",0.53,9,17,0,0,0,0,"16,32","9,14","44,83",164,0,0,0,0,0,0,0,16,33,0,,Marywood,MARYWOOD,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.490089560569188,13,95,batting
2025-26,baseball,Atlantic East Conference (AEC),aec,Marymount (VA),Jordan Dickson,Jordan,Dickson,,394,Jordan Dickson,0,0MARYMOUN,48,48,,,147,39,55,32,9,0,1,13,0,11,19,3,6,2,5,2,0,0,0,1,0,2,0,0.457,67,178,8,.750,.374,.456,82,3,0,0,0,0,0,1,0,85,1.000,0,.000,,9,5,36,35,"19,47",0.40,19,47,"31,74",0.42,31,74,"20,49",0.41,20,49,"15,36",0.42,15,36,0,0,0,0,"10,37","12,15","60,92",211,0,0,0,0,0,0,0,19,32,0,,Marymount (VA),MARYMOUN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.353593598300292,14,94,batting
2025-26,baseball,Atlantic East Conference (AEC),aec,Neumann,Joe Boccio,Joe,Boccio,,1254,Joe Boccio,0,0NUBB,37,37,,,132,31,41,30,10,0,4,10,0,18,20,7,2,0,1,3,0,0,0,4,0,5,0,0.423,63,164,2,1.000,.311,.477,54,46,2,0,0,0,0,4,0,102,.980,0,.000,,3,2,36,36,"9,39",0.23,9,39,"25,82",0.30,25,82,"18,64",0.28,18,64,"8,20",0.40,8,20,0,0,0,0,"12,29","13,22","54,100",88,0,0,0,0,0,0,0,19,43,0,,Neumann,NUBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.184029617757843,15,93,batting
2025-26,baseball,Atlantic East Conference (AEC),aec,Centenary (NJ),Nick Payne,Nick,Payne,,12884,Nick Payne,0,0CENTENAR,41,41,,,143,43,41,30,7,2,5,22,5,14,12,3,17,2,2,4,0,0,0,0,0,2,0,0.421,67,185,19,.895,.287,.469,159,23,4,6,0,13,17,1,0,186,.978,30,.433,,7,9,30,61,"14,43",0.33,14,43,"24,81",0.30,24,81,"17,50",0.34,17,50,"2,11",0.18,2,11,0,0,0,0,"18,38","10,11","51,94",95,0,0,0,0,0,0,0,14,30,0,,Centenary (NJ),CENTENAR,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.123995820927233,16,93,batting
2025-26,baseball,Atlantic East Conference (AEC),aec,Marymount (VA),Quincy Via,Quincy,Via,,394,Quincy Via,0,0MARYMOUN,46,47,,,165,44,56,26,8,2,2,38,0,7,28,7,41,4,2,2,0,0,0,1,0,1,0,0.476,74,214,45,.911,.339,.448,67,2,1,0,0,0,0,0,0,70,.986,0,.000,,4,1,29,52,"19,44",0.43,19,44,"28,71",0.39,28,71,"13,50",0.26,13,50,"9,31",0.29,9,31,0,0,0,0,"32,73","9,15","55,89",12,0,0,0,0,0,0,0,18,32,0,,Marymount (VA),MARYMOUN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9190837587126657,17,92,batting
2025-26,baseball,Atlantic East Conference (AEC),aec,Marymount (VA),Ryan Cuadros,Ryan,Cuadros,,394,Ryan Cuadros,0,0MARYMOUN,46,44,,,165,34,56,42,11,2,1,24,0,3,29,7,7,2,2,4,0,0,0,2,1,2,0,0.423,74,198,9,.778,.339,.448,33,63,12,0,0,0,0,4,0,108,.889,0,.000,,3,8,36,47,"17,64",0.27,17,64,"40,103",0.39,40,103,"26,66",0.39,26,66,"11,34",0.32,11,34,0,0,0,0,"10,26","18,21","65,120",106,0,0,0,"0,1",0,0,1,18,58,0,,Marymount (VA),MARYMOUN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.866914236349732,18,91,batting
2025-26,baseball,Atlantic East Conference (AEC),aec,Neumann,Anthony Rakotz,Anthony,Rakotz,,1254,Anthony Rakotz,0,0NUBB,38,38,,,155,41,53,32,8,1,2,20,0,4,27,9,12,1,1,1,0,0,0,3,2,3,0,0.428,69,181,13,.923,.342,.445,54,109,12,0,0,0,0,13,0,175,.931,0,.000,,5,4,25,47,"11,44",0.25,11,44,"26,78",0.33,26,78,"20,55",0.36,20,55,"15,32",0.47,15,32,0,0,0,0,"22,44","12,21","41,83",73,0,0,0,0,0,0,0,7,26,0,,Neumann,NUBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6252853094346493,19,90,batting
2025-26,baseball,Atlantic East Conference (AEC),aec,Immaculata,Steven Thiesen,Steven,Thiesen,,303,Steven Thiesen,0,0IUBASE25,39,39,,,139,29,48,31,12,0,1,12,0,7,16,7,5,2,7,4,0,0,0,2,1,4,0,0.414,63,169,7,.714,.345,.453,92,70,9,0,0,0,0,12,0,171,.947,0,.000,,6,7,47,33,"12,46",0.26,12,46,"26,84",0.31,26,84,"15,48",0.31,15,48,"12,34",0.35,12,34,0,0,0,0,"13,23","13,15","59,104",177,0,0,0,0,0,0,0,24,43,0,,Immaculata,IUBASE25,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9042045386886395,20,90,batting
2025-26,baseball,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Jimmy Decarlo,Jimmy,Decarlo,,12399,Jimmy Decarlo,0,0GWYNEDD,37,37,,,141,21,49,31,11,0,1,11,0,7,22,4,0,0,0,4,0,0,0,4,1,4,0,0.411,63,163,0,.000,.348,.447,129,6,4,0,0,0,0,5,0,139,.971,0,.000,,7,5,31,34,"15,44",0.34,15,44,"28,84",0.33,28,84,"20,52",0.38,20,52,"8,24",0.33,8,24,0,0,0,0,"11,30","12,15","53,99",135,0,0,0,0,0,0,0,10,35,0,,Gwynedd Mercy Univ.,GWYNEDD,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.841507779256898,21,89,batting
2025-26,baseball,Atlantic East Conference (AEC),aec,Immaculata,Will Kelley,Will,Kelley,,303,Will Kelley,0,0IUBASE25,32,28,,,91,19,33,21,1,0,0,18,0,4,8,4,2,2,3,0,0,0,0,1,1,1,0,0.487,34,116,4,.500,.363,.374,43,1,0,0,0,0,0,0,0,44,1.000,0,.000,,1,7,36,16,"14,30",0.47,14,30,"23,49",0.47,23,49,"15,33",0.45,15,33,"7,24",0.29,7,24,0,0,0,0,"17,32","10,12","36,57",59,0,0,0,12,0,0,0,4,15,0,,Immaculata,IUBASE25,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2337106386920342,22,88,batting
2025-26,baseball,Atlantic East Conference (AEC),aec,Centenary (NJ),Derek Depace,Derek,Depace,,12884,Derek Depace,0,0CENTENAR,32,32,,,97,34,31,20,5,0,0,21,0,22,14,2,7,0,2,0,0,0,0,0,1,0,0,0.529,36,142,7,1.000,.320,.371,196,17,4,2,0,7,4,8,0,217,.982,11,.636,,4,5,23,26,"9,40",0.23,9,40,"20,54",0.37,20,54,"13,42",0.31,13,42,"4,13",0.31,4,13,0,0,0,0,"15,26","8,10","42,74",282,0,0,0,0,0,0,0,6,38,0,,Centenary (NJ),CENTENAR,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0186255812941805,23,87,batting
2025-26,baseball,Atlantic East Conference (AEC),aec,Gwynedd Mercy Univ.,Cooper Root,Cooper,Root,,12399,Cooper Root,0,0GWYNEDD,36,36,,,124,21,42,31,2,1,0,26,0,1,15,6,0,0,1,3,0,0,0,0,0,0,0,0.448,46,155,0,.000,.339,.371,54,14,3,0,0,7,3,3,0,71,.958,10,.700,,4,2,39,27,"19,43",0.44,19,43,"26,59",0.44,26,59,"19,39",0.49,19,39,"6,23",0.26,6,23,0,0,0,0,"17,43","12,14","48,71",104,0,0,0,22,0,0,0,24,20,0,,Gwynedd Mercy Univ.,GWYNEDD,0,False,75,1,9,0,3,0,1,0,0,0,57.1,39,30,16,31,15,2,1,4.71,240,269,2,5,0,3,5,0,0,10,.313,67,64,4,"1,9","2,14","0,4",0,"3,12",,,,1.9290700397053624,24,87,batting
2025-26,baseball,Atlantic East Conference (AEC),aec,Marywood,Christian Michak,Christian,Michak,,397,Christian Michak,0,0MARYWOOD,37,37,,,133,41,37,19,6,3,3,24,1,16,28,13,38,4,1,1,0,0,0,1,4,2,0,0.443,58,175,42,.905,.278,.436,97,3,7,0,0,0,0,0,0,107,.935,0,.000,,7,3,22,42,"11,33",0.33,11,33,"13,52",0.25,13,52,"12,39",0.31,12,39,"3,17",0.18,3,17,0,0,0,0,"29,61","7,10","26,59",23,0,0,0,135,0,0,0,8,23,0,,Marywood,MARYWOOD,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,,,,,,,,,,,,1.9227136419283632,25,86,batting
2025-26,baseball,Atlantic East Conference (AEC),aec,Immaculata,Ryan Nace,Ryan,Nace,,303,Ryan Nace,0,0IUBASE25,35,26,,,91,22,24,26,5,2,2,20,0,5,11,5,2,0,2,1,0,0,0,0,0,1,0,0.419,39,119,2,1.000,.264,.429,19,62,9,0,0,0,0,4,0,90,.900,0,.000,,0,5,28,31,"8,30",0.27,8,30,"17,57",0.30,17,57,"12,34",0.35,12,34,"3,14",0.21,3,14,0,0,0,0,"12,27","10,14","35,66",111,0,0,0,49,0,0,0,17,23,0,,Immaculata,IUBASE25,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2339482294830155,26,85,batting
