conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game
asc,American Southwest Conference (ASC),2025-26,wsoc,Hardin-Simmons,"Medlin, Abigail",0,,0,17,17,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,1191:00,0,.00,.00,149,1,4,9,6,.890,0.60,65,8,1191:42,17,17,.47,0.890,.353,3.82
asc,American Southwest Conference (ASC),2025-26,wsoc,Hardin-Simmons,"Scott, Peyton",0,,00,4,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,54:00,0,.00,.00,7,0,0,0,0,.600,3.21,3,2,56:02,0,4,.50,0.600,.000,.75
asc,American Southwest Conference (ASC),2025-26,wsoc,Hardin-Simmons,"Longoria, Samantha",0,,1,7,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,284:00,0,.00,.00,34,1,0,2,0,.833,0.96,15,3,282:42,0,7,.43,0.833,.000,2.14
asc,American Southwest Conference (ASC),2025-26,wsoc,Hardin-Simmons,"Surratt, Riley",0,,2,17,17,0,0,5,9,4,2,1,0,0,.53,.29,.24,.059,.118,4,0,0,0,0,0,0,.000,5,0,2,0,.29,.12,.00,.00,0,,1105:00,0,.00,.00,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,wsoc,Hardin-Simmons,"Flanakin, Kelsey",0,,3,5,0,0,0,1,3,0,0,0,0,0,.60,.20,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,66:00,0,.00,.00,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,wsoc,Hardin-Simmons,"McNatt, Avery",0,,4,7,0,0,0,2,2,0,0,0,0,0,.29,.29,.00,.000,.000,2,0,0,0,0,0,0,.000,1,0,0,0,.14,.00,.00,.00,0,,121:00,0,.00,.00,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,wsoc,Hardin-Simmons,"Patten, Kylie",0,,5,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,wsoc,Hardin-Simmons,"Bonnin, Rachel",0,,7,17,2,0,0,11,20,2,0,1,0,0,1.18,.65,.12,.059,.000,10,0,0,0,0,0,0,.000,3,0,0,0,.18,.00,.00,.00,0,,605:00,0,.00,.00,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,wsoc,Hardin-Simmons,"Alamo, Keanne",0,,8,7,2,0,0,4,6,3,1,1,0,0,.86,.57,.43,.143,.143,3,0,0,0,1,0,1,.143,0,0,0,0,.00,.00,.00,.00,0,,266:00,0,.00,.00,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,wsoc,Hardin-Simmons,"Templin, Lexi",0,,9,16,16,0,0,21,42,11,1,5,1,0,2.63,1.31,.69,.313,.063,16,0,0,1,3,1,3,.188,9,1,3,0,.56,.19,.06,.00,0,,855:00,0,.00,.00,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,wsoc,Hardin-Simmons,"Floyd, Belle",0,,10,17,17,0,0,17,38,10,2,4,2,1,2.24,1.00,.59,.235,.118,13,0,0,0,2,1,2,.118,5,0,1,0,.29,.06,.00,.00,0,,948:00,0,.00,.00,,,,,,,,,,,,,,,,
asc,American Southwest Conference (ASC),2025-26,wsoc,Hardin-Simmons,"Koch, Taylor",0,,11,17,3,0,0,18,34,15,5,5,0,0,2.00,1.06,.88,.294,.294,13,0,0,0,1,0,1,.059,6,0,1,0,.35,.06,.00,.00,0,,538:00,0,.00,.00,,,,,,,,,,,,,,,,
