conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,z_hitting_stats_hits,z_hitting_stats_runs,z_hitting_stats_runs_batted_in,z_hitting_stats_home_runs,z_hitting_stats_stolen_bases,z_hitting_stats_strikeouts,composite_score,rank,rating
lec,Little East Conference (LEC),2025-26,softball,Keene State,Emma Chenette,,,,17,0,5,5,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.2,2,5,1,0.0,0.2,0.4,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,2,1,"0,3",0.0,0,3,"0,2",0.0,0,2,"0,2",0.0,0,2,0,0.0,0,0,0,0,0,0,"0,1",0,"0,2",3,0.0,0,0,16,0.0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8882424186718539,-0.4397321231283368,-0.8679988726484257,-0.39391805831620774,-0.5119325678896532,-0.9280550165264487,-1.4733490319264542,151,46
lec,Little East Conference (LEC),2025-26,softball,Rhode Island College,Jillian Donnelly,,,,9,0,7,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.375,2,8,0,0.0,0.286,0.286,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,2,2,"1,4",0.25,1,4,"0,2",0.0,0,2,"0,2",0.0,0,2,0,0.0,0,0,0,0,0,0,"2,3",0,"1,2",0,0.0,0,0,55,0.0,0,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8240114317067971,-0.9536690420345806,-0.8679988726484257,-0.39391805831620774,-0.5119325678896532,-0.9280550165264487,-1.4763466865789256,152,46
lec,Little East Conference (LEC),2025-26,softball,Rhode Island College,Alana Deluties,,,,18,5,12,7,0,0,0,0,0,2,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0.143,0,15,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,1.0,0,0.0,0,0,10,0,"0,4",0.0,0,4,"0,5",0.0,0,5,"0,5",0.0,0,5,0,0.0,0,0,0,0,0,0,"0,3",0,"4,8",0,0.0,0,0,4,0.0,0,0,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9524734056369106,-0.23415735556583933,-0.8679988726484257,-0.39391805831620774,-0.5119325678896532,-0.6426170426934785,-1.486745311847083,153,46
lec,Little East Conference (LEC),2025-26,softball,Rhode Island College,Sylvia Dempsey,,,,16,5,15,3,5,0,1,0,0,5,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0.524,6,22,0,0.0,0.333,0.4,48,2,1,1,1,8,0,0,0,51,0.98,8,1.0,0,1,6,1,"2,6",0.33,2,6,"2,8",0.25,2,8,"0,4",0.0,0,4,"0,1",0.0,0,1,0,0,0,0,"2,3",0,"6,11",0,0.0,0,0,"0,1",0.0,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.631318470811627,-0.6453068906908344,-0.8679988726484257,-0.39391805831620774,-0.5119325678896532,-0.49989805577699337,-1.487055962385208,154,45
lec,Little East Conference (LEC),2025-26,softball,Keene State,Olivia Crawford,,,,17,3,5,5,0,0,0,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.444,0,9,1,1.0,0.0,0.0,5,1,1,0,0,0,0,0,0,7,0.857,0,0.0,0,0,2,1,"0,1",0.0,0,1,"0,3",0.0,0,3,"0,3",0.0,0,3,0,0.0,0,0,0,0,0,0,"1,1",0,"1,4",0,0.0,0,0,6,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9524734056369106,-0.4397321231283368,-0.8679988726484257,-0.39391805831620774,-0.35103947512433364,-0.7853360296099636,-1.4921634936591892,155,45
lec,Little East Conference (LEC),2025-26,softball,UMass Boston,Mackenzie Cahill,,,,10,0,9,1,0,2,0,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0.182,0,11,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0,6,0,"0,2",0.0,0,2,"0,6",0.0,0,6,"0,5",0.0,0,5,0,0.0,0,0,0,0,0,0,"1,2","2,2","6,7","0,1",0.0,0,1,6,0.0,0,0,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9524734056369106,-0.8508816582533318,-0.6515778204014182,-0.39391805831620774,-0.35103947512433364,-0.7853360296099636,-1.5267706763609827,156,45
lec,Little East Conference (LEC),2025-26,softball,Rhode Island College,Emma Wood,,,,10,2,11,1,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.364,4,11,0,0.0,0.364,0.364,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,3,2,"0,3",0.0,0,3,"2,8",0.25,2,8,"0,1",0.0,0,1,"0,1",0.0,0,1,0,0,0,0,0,0,"3,8","0,1",0.0,0,1,10,0.0,0,0,1,5,0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,9.0,7.0,2.0,1.0,2.0,1.0,0.0,9.19,24.0,30.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.417,5.0,10.0,0.0,"1,1","3,3",0,0.0,0,-0.6955494577766838,-0.8508816582533318,-0.8679988726484257,-0.39391805831620774,-0.5119325678896532,-0.7853360296099636,-1.550736866822647,157,45
lec,Little East Conference (LEC),2025-26,softball,Keene State,Allison Adams,,,,15,1,20,0,4,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0.2,4,20,0,0.0,0.2,0.2,4,0,0,0,0,0,0,0,0,4,1.0,0,0.0,1,0,3,9,"1,2",0.5,1,2,"2,8",0.25,2,8,"1,5",0.2,1,5,0,0.0,0,0,0,0,0,0,"2,6",0,"4,8",0,0.0,0,0,199,0.0,0,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6955494577766838,-0.9536690420345806,-0.7597883465249219,-0.39391805831620774,-0.5119325678896532,-0.6426170426934785,-1.5554693020443413,158,45
lec,Little East Conference (LEC),2025-26,softball,Western Connecticut,Caitln Conley,,,,18,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,4,0,0,0,10,1,0,0,4,1.0,11,0.909,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,20.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,22.0,20.0,17.0,8.0,3.0,1.0,2.0,10.77,58.0,78.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.345,15.0,14.0,0.0,"9,16","16,38","0,2",0.0,"7,20",-0.9524734056369106,-0.6453068906908344,-0.8679988726484257,-0.39391805831620774,-0.5119325678896532,-1.0707740034429338,-1.56557373374719,159,45
lec,Little East Conference (LEC),2025-26,softball,UMass Dartmouth,Nina O'neil,,,,12,3,16,2,2,1,0,0,0,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0.263,2,19,0,0.0,0.125,0.125,4,1,0,0,0,0,1,0,0,5,1.0,1,0.0,0,0,3,7,"0,7",0.0,0,7,"1,10",0.1,1,10,"1,9",0.11,1,9,0,0.0,0,0,0,0,0,0,"0,3","1,1","5,11",0,0.0,0,0,63,0.0,0,0,3,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8240114317067971,-0.7480942744720831,-0.7597883465249219,-0.39391805831620774,-0.5119325678896532,-0.49989805577699337,-1.5788603767607072,160,44
lec,Little East Conference (LEC),2025-26,softball,Western Connecticut,Amanda O'shea,,,,12,5,15,2,2,1,0,0,0,2,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0.278,2,18,0,0.0,0.133,0.133,16,4,1,1,0,4,0,0,0,21,0.952,4,1.0,1,1,6,2,"1,4",0.25,1,4,"1,9",0.11,1,9,"0,7",0.0,0,7,"0,1",0.0,0,1,0,0,0,0,"0,3","1,2","5,11","0,1",0.0,0,1,13,0.0,0,0,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8240114317067971,-0.7480942744720831,-0.7597883465249219,-0.39391805831620774,-0.5119325678896532,-0.49989805577699337,-1.5788603767607072,161,44
lec,Little East Conference (LEC),2025-26,softball,Eastern Connecticut,Madison Pajak,,,,10,1,10,0,3,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.364,3,11,0,0.0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2,"2,4",0.5,2,4,"2,6",0.33,2,6,"2,4",0.5,2,4,"0,1",0.0,0,1,0,0,0,0,"1,1",0,"2,6",0,0.0,0,0,49,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7597804447417404,-0.9536690420345806,-0.6515778204014182,-0.39391805831620774,-0.5119325678896532,-0.35717906886050826,-1.5861691733158672,162,44
lec,Little East Conference (LEC),2025-26,softball,Southern Maine,Emma Ingalls,,,,11,4,13,1,3,0,0,0,0,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0.412,3,17,0,0.0,0.231,0.231,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,1,3,4,"2,8",0.25,2,8,"0,6",0.0,0,6,"0,4",0.0,0,4,"0,2",0.0,0,2,0,0,0,0,"0,1",0,"0,6",0,0.0,0,0,92,0.0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7597804447417404,-0.8508816582533318,-0.8679988726484257,-0.39391805831620774,-0.5119325678896532,-0.6426170426934785,-1.617819256384978,163,44
lec,Little East Conference (LEC),2025-26,softball,Western Connecticut,Lindsay Farinaccio,,,,26,20,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0.0,0.0,0.0,1,30,4,0,0,27,4,0,0,35,0.886,31,0.871,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,"1,1",0,0.0,0,0,0,0.0,0,0,0,0,0,132.0,1.0,20.0,12.0,10.0,0.0,10.0,3.0,0.0,0.0,118.2,72.0,50.0,43.0,57.0,22.0,7.0,3.0,2.95,472.0,536.0,10.0,6.0,0.0,1.0,14.0,0.0,1.0,6.0,0.28,97.0,182.0,2.0,"1,1","3,5",0,0.0,"1,2",-0.9524734056369106,-0.9536690420345806,-0.7597883465249219,-0.39391805831620774,-0.5119325678896532,-1.0707740034429338,-1.6239922786105863,164,44
lec,Little East Conference (LEC),2025-26,softball,Plymouth State,Emily Antrim,,,,20,18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0.0,0.0,0.0,7,14,0,0,0,24,5,0,0,21,1.0,29,0.828,0,0,2,0,0,0.0,0,0,"0,1",0.0,0,1,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,0,"1,1","1,1",1,0.0,0,0,1,0.0,0,0,3,0,0,124.0,1.0,18.0,9.0,8.0,0.0,9.0,2.0,0.0,0.0,115.2,65.0,47.0,29.0,50.0,20.0,7.0,2.0,2.84,459.0,515.0,5.0,10.0,0.0,2.0,15.0,0.0,0.0,20.0,0.27,160.0,125.0,1.0,"3,5","3,11","1,5",0.0,"3,8",-0.9524734056369106,-0.9536690420345806,-0.7597883465249219,-0.39391805831620774,-0.5119325678896532,-1.0707740034429338,-1.6239922786105863,165,44
lec,Little East Conference (LEC),2025-26,softball,Southern Maine,Lexus Mcintosh,,,,25,21,11,0,2,1,0,0,0,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0.357,2,14,0,0.0,0.182,0.182,4,32,2,0,0,25,4,0,0,38,0.947,29,0.862,1,1,3,3,"0,3",0.0,0,3,"2,6",0.33,2,6,"2,4",0.5,2,4,0,0.0,0,0,0,0,0,0,"0,3",0,"4,8",0,0.0,0,0,"0,1",0.0,0,1,0,2,0,109.0,1.0,16.0,7.0,10.0,1.0,7.0,0.0,0.0,0.0,111.2,62.0,46.0,36.0,69.0,16.0,3.0,5.0,2.88,447.0,498.0,9.0,6.0,0.0,1.0,8.0,0.0,0.0,8.0,0.244,52.0,203.0,0.0,"0,2","1,6","1,1",0.0,"0,3",-0.8240114317067971,-0.9536690420345806,-0.7597883465249219,-0.39391805831620774,-0.5119325678896532,-0.6426170426934785,-1.6325464864024093,166,43
lec,Little East Conference (LEC),2025-26,softball,Rhode Island College,Abby Kidd,,,,25,20,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,1,6,0,0.0,0.2,0.2,5,13,2,0,0,26,5,0,0,20,0.9,31,0.839,0,1,1,3,"0,3",0.0,0,3,"0,2",0.0,0,2,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,"1,2",0,"1,2",0,0.0,0,0,90,0.0,0,0,0,3,0,149.0,1.0,20.0,11.0,8.0,0.0,14.0,3.0,0.0,0.0,136.0,74.0,63.0,40.0,125.0,25.0,2.0,9.0,3.24,539.0,601.0,4.0,9.0,0.0,2.0,11.0,0.0,0.0,32.0,0.276,165.0,101.0,0.0,"1,2","3,10","1,1",0.0,"2,4",-0.8882424186718539,-0.9536690420345806,-0.8679988726484257,-0.39391805831620774,-0.5119325678896532,-1.0707740034429338,-1.6503800021056547,167,43
lec,Little East Conference (LEC),2025-26,softball,Eastern Connecticut,Michaella Bowen,,,,13,5,16,0,2,1,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.176,2,17,0,0.0,0.125,0.125,0,10,0,0,0,3,0,0,0,10,1.0,3,1.0,0,0,2,8,"1,6",0.17,1,6,"2,9",0.22,2,9,"1,6",0.17,1,6,"0,2",0.0,0,2,0,0,0,0,"0,3",0,"2,9",0,0.0,0,0,30,0.0,0,0,0,6,0,45.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,29.2,29.0,22.0,21.0,10.0,7.0,2.0,2.0,5.19,131.0,156.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.344,31.0,42.0,0.0,"4,8","9,22","2,2",0.0,"3,9",-0.8240114317067971,-0.9536690420345806,-0.7597883465249219,-0.39391805831620774,-0.5119325678896532,-0.49989805577699337,-1.6610902837857062,168,43
lec,Little East Conference (LEC),2025-26,softball,Eastern Connecticut,Lily Kenefick,,,,18,12,22,2,2,1,0,0,0,3,0,0,7,0,0,0,1,0,0,0,0,0,1,0,0,0.2,2,26,0,0.0,0.091,0.091,10,17,3,0,0,0,0,3,0,30,0.9,0,0.0,0,2,8,6,"1,8",0.13,1,8,"1,13",0.08,1,13,"1,6",0.17,1,6,"0,1",0.0,0,1,0,0,0,0,"0,3","0,2","4,15",0,0.0,0,0,4,0.0,0,0,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8240114317067971,-0.7480942744720831,-0.7597883465249219,-0.39391805831620774,-0.5119325678896532,-0.071741095027538,-1.6644917689105985,169,43
lec,Little East Conference (LEC),2025-26,softball,UMass Boston,Jacqueline Cherry,,,,24,17,5,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.2,1,5,0,0.0,0.2,0.2,2,15,2,0,0,22,7,0,0,19,0.895,29,0.759,1,0,1,0,"0,2",0.0,0,2,"1,2",0.5,1,2,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,0,0,"1,2",0,0.0,0,0,0,0.0,0,0,0,0,0,99.0,1.0,17.0,13.0,6.0,0.0,12.0,4.0,0.0,0.0,119.0,47.0,34.0,66.0,106.0,16.0,0.0,3.0,2.0,449.0,541.0,4.0,16.0,0.0,2.0,7.0,0.0,0.0,29.0,0.22,146.0,86.0,0.0,"6,8","5,18","1,5",0.0,"2,8",-0.8882424186718539,-0.8508816582533318,-0.8679988726484257,-0.39391805831620774,-0.5119325678896532,-0.7853360296099636,-1.6663526433597493,170,43
lec,Little East Conference (LEC),2025-26,softball,Keene State,Olivia Souers,,,,23,3,7,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.364,0,11,0,0.0,0.0,0.0,0,9,0,0,0,9,4,0,0,9,1.0,13,0.692,1,0,0,5,"0,1",0.0,0,1,"0,5",0.0,0,5,"0,3",0.0,0,3,0,0.0,0,0,0,0,0,0,"1,2","0,1","2,6",0,0.0,0,0,0,0.0,0,0,1,1,0,77.0,1.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,47.2,56.0,41.0,24.0,20.0,13.0,1.0,3.0,6.02,215.0,246.0,9.0,1.0,0.0,2.0,4.0,0.0,0.0,6.0,0.358,42.0,75.0,0.0,0,0,0,0.0,0,-0.9524734056369106,-0.8508816582533318,-0.8679988726484257,-0.39391805831620774,-0.5119325678896532,-0.9280550165264487,-1.676347438155486,171,43
lec,Little East Conference (LEC),2025-26,softball,Eastern Connecticut,Taylor Lathrop,,,,22,9,12,4,1,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0.083,1,13,0,0.0,0.083,0.083,8,0,2,0,0,0,0,0,0,10,0.8,0,0.0,0,0,4,1,"0,4",0.0,0,4,"1,4",0.25,1,4,"1,4",0.25,1,4,0,0.0,0,0,0,0,0,0,"0,4",0,"1,5",0,0.0,0,0,3,0.0,0,0,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8882424186718539,-0.5425195069095856,-0.8679988726484257,-0.39391805831620774,-0.5119325678896532,-0.071741095027538,-1.685726769738736,172,42
lec,Little East Conference (LEC),2025-26,softball,Southern Maine,Mackenzie Kingsbury,,,,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,0.0,2,0,0,0,0,6,2,0,0,2,1.0,8,0.75,0,0,1,0,0,0.0,0,0,"0,1",0.0,0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,"1,1",0,0.0,0,0,"0,1",0.0,0,1,1,0,0,9.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.2,8.0,5.0,17.0,22.0,0.0,2.0,1.0,1.69,69.0,87.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.13,20.0,18.0,0.0,"1,1","0,4","0,1",0.0,"0,2",-0.9524734056369106,-0.9536690420345806,-0.8679988726484257,-0.39391805831620774,-0.5119325678896532,-1.0707740034429338,-1.6889185942846885,173,42
lec,Little East Conference (LEC),2025-26,softball,Southern Maine,Mia Coots,,,,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,6,5,2,0,0,22,7,1,0,13,0.846,29,0.759,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,112.0,1.0,21.0,12.0,9.0,1.0,13.0,4.0,0.0,0.0,129.1,58.0,47.0,49.0,105.0,31.0,4.0,2.0,2.54,474.0,550.0,7.0,4.0,0.0,12.0,11.0,0.0,0.0,19.0,0.236,192.0,71.0,0.0,"4,5","4,7","1,4",0.0,"1,5",-0.9524734056369106,-0.9536690420345806,-0.8679988726484257,-0.39391805831620774,-0.5119325678896532,-1.0707740034429338,-1.6889185942846885,174,42
lec,Little East Conference (LEC),2025-26,softball,Western Connecticut,Olivia Bordenaro,,,,26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,2,18,2,0,0,27,4,0,0,22,0.909,31,0.871,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,143.0,1.0,18.0,9.0,7.0,0.0,9.0,1.0,0.0,0.0,112.0,75.0,60.0,47.0,60.0,31.0,10.0,2.0,3.75,454.0,525.0,1.0,10.0,0.0,3.0,11.0,0.0,0.0,18.0,0.315,143.0,111.0,0.0,"1,3","4,9","2,6",0.0,"0,1",-0.9524734056369106,-0.9536690420345806,-0.8679988726484257,-0.39391805831620774,-0.5119325678896532,-1.0707740034429338,-1.6889185942846885,175,42
lec,Little East Conference (LEC),2025-26,softball,Keene State,Shay Webb,,,,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,10,0,0,0,4,0,1,0,10,1.0,4,1.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,53.0,1.0,8.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,34.0,37.0,31.0,15.0,10.0,9.0,3.0,0.0,6.38,152.0,177.0,1.0,3.0,0.0,4.0,3.0,0.0,0.0,2.0,0.349,46.0,41.0,0.0,0,0,0,0.0,0,-0.9524734056369106,-0.9536690420345806,-0.8679988726484257,-0.39391805831620774,-0.5119325678896532,-1.0707740034429338,-1.6889185942846885,176,42
lec,Little East Conference (LEC),2025-26,softball,Rhode Island College,Gabby Cunha,,,,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,5,0,0,0,9,0,0,0,5,1.0,9,1.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,47.0,1.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,30.1,27.0,18.0,14.0,22.0,6.0,0.0,0.0,4.15,134.0,155.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,7.0,0.351,21.0,43.0,1.0,"2,3","2,12","2,7",0.0,"2,5",-0.9524734056369106,-0.9536690420345806,-0.8679988726484257,-0.39391805831620774,-0.5119325678896532,-1.0707740034429338,-1.6889185942846885,177,42
lec,Little East Conference (LEC),2025-26,softball,Rhode Island College,Ashleigh Von,,,,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,3,12,0,0,0,24,2,0,0,15,1.0,26,0.923,0,0,0,0,0,0.0,0,0,"0,0",0.0,0,0,"0,0",0.0,0,0,0,0.0,0,0,0,0,0,0,0,"0,0","0,0",3,0.0,0,0,0,0.0,0,0,0,0,0,103.0,1.0,13.0,8.0,8.0,0.0,4.0,2.0,0.0,0.0,91.2,61.0,57.0,49.0,77.0,22.0,1.0,4.0,4.35,358.0,432.0,13.0,9.0,0.0,5.0,11.0,0.0,0.0,21.0,0.288,112.0,78.0,0.0,"2,2","4,7","1,1",0.0,"4,5",-0.9524734056369106,-0.9536690420345806,-0.8679988726484257,-0.39391805831620774,-0.5119325678896532,-1.0707740034429338,-1.6889185942846885,178,41
