season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating
2026-27,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Platteville,Melissa Dietz,Melissa,Dietz,,800,Melissa Dietz,0,0UWP,35,35,,,111,24,59,39,13,1,9,19,4,1,8,5,0,0,0,0,0,0,0,1,0,1,0,0.603,101,131,0,.000,.532,.910,44,60,5,0,0,0,0,2,0,109,.954,0,.000,,2,5,25,17,"20,42",0.48,20,42,"35,66",0.53,35,66,"20,38",0.53,20,38,"1,1",1.00,1,1,0,0,0,0,"11,17","8,12","52,74",114,0,0,0,11,0,0,0,6,15,0,,UW-Platteville,UWP,1132-1426,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.673020820034786,1,99
2026-27,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,Sarah Wilkins,Sarah,Wilkins,,803,Sarah Wilkins,0,0WIS.-STO,37,37,,,119,20,36,33,4,0,8,13,0,0,17,9,2,0,2,0,0,0,0,1,0,3,0,0.371,64,134,2,1.000,.303,.538,9,27,1,0,0,22,3,2,0,37,.973,25,.880,,4,5,33,32,"11,43",0.26,11,43,"21,75",0.28,21,75,"18,59",0.31,18,59,"1,5",0.20,1,5,0,0,0,0,"12,25","9,16","38,79",56,0,0,0,0,0,0,0,14,40,0,,Wis.-Stout,WIS.-STO,1436-6005,True,108,1,12,8,8,1,6,0,0,0,123.0,51,37,53,153,12,1,3,2.11,471,537,7,3,0,2,8,0,0,37,.229,87,122,1,"1,8","4,19","0,5",0,"3,12",11.78401394298682,2,99
2026-27,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,Paige Lathrop,Paige,Lathrop,,793,Paige Lathrop,0,0UWEC,41,41,,,134,53,64,34,7,1,0,24,0,0,19,8,24,4,3,1,0,0,0,0,0,1,0,0.553,73,162,28,.857,.478,.545,52,3,4,0,0,0,0,0,0,59,.932,0,.000,,7,4,39,9,"18,33",0.55,18,33,"37,64",0.58,37,64,"31,51",0.61,31,51,"4,5",0.80,4,5,0,0,0,0,"29,53","11,19","51,74",54,0,0,0,0,0,0,0,11,22,0,,UW-Eau Claire,UWEC,1122-5544,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.646982744115668,3,99
2026-27,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,Elly Holden,Elly,Holden,,803,Elly Holden,0,0WIS.-STO,38,37,,,113,23,43,43,8,3,6,16,0,0,22,6,11,0,0,2,0,0,0,0,1,1,0,0.450,75,131,11,1.000,.381,.664,33,6,2,0,0,0,0,0,0,41,.951,0,.000,,2,6,25,22,"16,34",0.47,16,34,"26,66",0.39,26,66,"19,46",0.41,19,46,"0,2",0,0,2,0,0,0,0,"13,24","12,18","40,74",47,0,0,0,0,0,0,0,9,27,0,,Wis.-Stout,WIS.-STO,1436-5326,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.42782358263369,4,98
2026-27,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,Claire Beck,Claire,Beck,,793,Claire Beck,0,0UWEC,40,40,,,121,22,47,46,10,1,6,16,0,4,18,5,2,0,3,3,0,0,0,2,0,2,0,0.465,77,147,2,1.000,.388,.636,10,17,0,0,0,15,2,1,0,27,1.000,17,.882,,7,2,30,25,"18,45",0.40,18,45,"32,73",0.44,32,73,"27,54",0.50,27,54,"5,7",0.71,5,7,0,0,0,0,"9,27","16,18","52,85",47,0,0,0,1,0,0,0,14,32,0,,UW-Eau Claire,UWEC,1122-3647,True,105,1,14,10,4,0,2,1,0,0,83.1,53,40,18,41,15,2,7,3.36,338,381,1,9,0,4,12,0,2,13,.311,104,94,0,"0,1","1,4","0,1",0,"1,2",11.157801190785245,5,98
2026-27,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,Kaitlyn Roberts,Kaitlyn,Roberts,,802,Kaitlyn Roberts,0,0UWSP,45,45,,,129,36,44,21,6,2,5,27,0,10,22,5,20,3,2,0,0,0,0,0,0,2,0,0.488,69,168,23,.870,.341,.535,52,2,1,0,0,0,0,0,0,55,.982,0,.000,,5,5,16,41,"13,36",0.36,13,36,"23,63",0.37,23,63,"13,37",0.35,13,37,"4,12",0.33,4,12,0,0,0,0,"23,46","3,6","42,74",1,0,0,0,0,0,0,0,7,16,0,,UW-Stevens Point,UWSP,1141-7009,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.278177934132824,6,98
2026-27,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,Breeley Gluch,Breeley,Gluch,,793,Breeley Gluch,0,0UWEC,37,35,,,88,32,29,30,2,3,6,18,0,5,18,4,7,0,4,1,0,0,0,0,0,1,0,0.464,55,116,7,1.000,.330,.625,71,62,9,0,0,0,0,2,0,142,.937,0,.000,,1,4,19,25,"12,35",0.34,12,35,"20,59",0.34,20,59,"15,41",0.37,15,41,"2,4",0.50,2,4,0,0,0,0,"4,16","4,9","42,76",17,0,0,0,0,0,0,0,12,34,0,,UW-Eau Claire,UWEC,1122-8095,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.956116736097542,7,97
2026-27,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,Hailee Thompson,Hailee,Thompson,,802,Hailee Thompson,0,0UWSP,45,45,,,145,30,54,26,15,2,6,19,0,2,13,3,6,3,0,3,1,0,0,1,1,2,0,0.444,91,170,9,.667,.372,.628,60,90,11,0,0,0,0,3,0,161,.932,0,.000,,1,8,26,54,"17,36",0.47,17,36,"26,73",0.36,26,73,"18,51",0.35,18,51,"3,8",0.38,3,8,0,0,0,0,"17,36","6,11","44,86",14,0,0,0,0,0,0,0,9,26,0,,UW-Stevens Point,UWSP,1141-7347,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.670099187917565,8,97
2026-27,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,Stephanie Kuhn,Stephanie,Kuhn,,803,Stephanie Kuhn,0,0WIS.-STO,38,38,,,131,35,48,36,15,0,3,15,0,1,18,4,9,1,0,2,0,0,0,1,0,2,0,0.430,72,149,10,.900,.366,.550,49,4,0,0,0,0,0,0,0,53,1.000,0,.000,,4,8,34,29,"12,38",0.32,12,38,"32,85",0.38,32,85,"21,60",0.35,21,60,"3,4",0.75,3,4,0,0,0,0,"10,22","11,20","50,90",145,0,0,0,0,0,0,0,14,24,0,,Wis.-Stout,WIS.-STO,1436-5322,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.01723261679076,9,97
2026-27,softball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Caitlyn Kressel,Caitlyn,Kressel,,801,Caitlyn Kressel,0,0WIS.-RIV,38,38,,,117,22,47,25,7,1,5,15,0,0,7,3,4,0,0,1,0,0,0,0,0,0,0,0.466,71,133,4,1.000,.402,.607,123,20,1,6,0,24,10,1,0,144,.993,34,.706,,7,4,32,23,"13,31",0.42,13,31,"17,56",0.30,17,56,"14,41",0.34,14,41,"5,10",0.50,5,10,0,0,0,0,"11,21","8,13","42,60",4,0,0,0,0,0,0,0,17,9,0,,UW-River Falls,WIS.-RIV,1138-3752,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.615155168345238,10,96
