conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_ground_balls,z_misc_stats_caused_turnovers,z_misc_stats_turnovers,z_penalty_stats_minutes,composite_score,rank,rating
centennial_conference,Centennial Conference,2025-26,mlax,Swarthmore,Clay Almgren,,,,15,15,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,24.0,0.0,22.0,10.0,939:00,152.0,0.0,1.0,70.0,119.0,0.0,79.0,41.0,38.0,0.588,,,,,,,,,,,,,,,5.7194144917093315,4.061070670051733,7.191920589515487,0.7526834294502042,1.301130053128465,2.3373921765108014,0.0,13.683802614580841,1,99
centennial_conference,Centennial Conference,2025-26,mlax,Muhlenberg,Chase Kusko,,,,19,4,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,31.0,4.0,263:00,62.0,0.0,1.0,43.0,79.0,0.0,74.0,55.0,19.0,0.544,,,,,,,,,,,,,,,5.326129444656794,1.7907721490589956,9.791870184482155,0.6923367053697229,0.2043890123420368,3.6085404010234186,0.0,12.43865784794566,2,96
centennial_conference,Centennial Conference,2025-26,mlax,Gettysburg,Jack Dunleavy,,,,20,20,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,28.0,3.0,1203:00,159.0,0.0,1.0,75.0,113.0,0.0,72.0,36.0,36.0,0.664,,,,,,,,,,,,,,,5.1688154258357795,3.8220918783682873,6.263367162741677,0.511296533128279,0.021598838877632066,3.1848243261858795,0.0,11.496784823577004,3,95
centennial_conference,Centennial Conference,2025-26,mlax,Haverford,Matt Richards,,,,16,16,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,17.0,5.0,964:00,47.0,0.0,1.0,82.0,144.0,0.0,61.0,17.0,44.0,0.569,,,,,,,,,,,,,,,4.303588322320197,4.778007045102072,2.7348641410011996,1.778577738818386,0.3871791858064415,1.631198718448236,0.0,10.037646447110848,4,94
centennial_conference,Centennial Conference,2025-26,mlax,Swarthmore,Michael Hardiman,,,,17,17,0.0,0.0,0.0,0.0,0.0,3.0,23.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,20.0,1.0,1059:00,152.0,0.0,1.0,85.0,142.0,0.0,62.0,11.0,51.0,0.599,,,,,,,,,,,,,,,4.382245331730704,5.614432815994133,1.6206000288726274,0.8733768776111668,-0.3439815080511774,2.054914793285775,0.0,9.345064298290536,5,94
centennial_conference,Centennial Conference,2025-26,mlax,Dickinson,Landen Hyatt,,,,21,15,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,22.0,0.0,16.0,1.0,905:00,152.0,0.0,1.0,67.0,129.0,0.0,55.0,5.0,50.0,0.519,,,,,,,,,,,,,,,3.831646265857152,5.49494342015241,0.5063359167440556,0.6319899812892417,-0.3439815080511774,1.4899600268357227,0.0,8.072454674937047,6,93
centennial_conference,Centennial Conference,2025-26,mlax,Haverford,Philip Passalaqua,,,,16,13,0.0,0.0,0.0,0.0,0.0,2.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,27.0,2.0,778:00,33.0,0.0,1.0,54.0,91.0,0.0,54.0,26.0,28.0,0.593,,,,,,,,,,,,,,,3.7529892564466443,2.866176711634503,4.4062603091940575,0.6923367053697229,-0.16119133458677265,3.0435856345733665,0.0,8.072222199595625,7,92
centennial_conference,Centennial Conference,2025-26,mlax,Dickinson,Ethan Gess,,,,22,22,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,33.0,3.0,1325:00,152.0,0.0,1.0,59.0,95.0,0.0,52.0,29.0,23.0,0.621,,,,,,,,,,,,,,,3.5956752376256294,2.268729732425888,4.963392365258343,1.5975375665769422,0.021598838877632066,3.8910177842484446,0.0,7.814367487184174,8,92
centennial_conference,Centennial Conference,2025-26,mlax,Muhlenberg,Jack Bill,,,,19,15,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,54.0,0.0,23.0,10.0,949:00,203.0,0.0,1.0,87.0,176.0,0.0,46.0,9.0,37.0,0.494,,,,,,,,,,,,,,,3.123733181162584,3.9415812742100105,1.2491786581631035,2.5630851518646427,1.301130053128465,2.4786308681233145,0.0,7.319235475493373,9,91
centennial_conference,Centennial Conference,2025-26,mlax,McDaniel,Jason Fritz,,,,17,17,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,53.0,3.0,1049:00,130.0,0.0,1.0,62.0,119.0,0.0,56.0,30.0,26.0,0.521,,,,,,,,,,,,,,,3.910303275267659,2.627197919951057,5.149103050613105,1.114763773933092,0.021598838877632066,6.715791616498706,0.0,7.271025883901412,10,91
