season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,goal_stats,penalty_stats,misc_stats,shot_stats
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Charlie Kirkland,Charlie,Kirkland,,42,Charlie Kirkland,"KIRKLAND,CHARLIE",KIRKLANDCHARLIEAURORA,9,0,,,Aurora,AURORA,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,1,00:00,0,0,1.000,,16,22,0,14,7,7,.727,1.56,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Hunter Walz,Hunter,Walz,,42,Hunter Walz,"WALZ,HUNTER",WALZHUNTERAURORA,9,1,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,12,60:00,0,0,1.000,,7,8,0,6,3,3,.875,0.67,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Tyler Foerstel,Tyler,Foerstel,,42,Tyler Foerstel,"FOERSTEL,TYLER",FOERSTELTYLERAURORA,15,14,,,Aurora,AURORA,0,0,0,0,0,0,2,20,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,27,0,15,6,835:00,57,0,1.000,,71,127,0,56,24,32,.559,3.73,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Travis Weischadle,Travis,Weischadle,,42,Travis Weischadle,"WEISCHADLE,TRAVIS",WEISCHADLETRAVISAURORA,15,0,,,Aurora,AURORA,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,11,1,00:00,0,0,1.000,,31,51,0,22,8,14,.608,1.47,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Chris Bucci,Chris,Bucci,,42,Chris Bucci,"BUCCI,CHRIS",BUCCICHRISAURORA,17,14,,,Aurora,AURORA,0,0,0,0,0,0,1,21,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,35,0,18,8,835:00,57,0,1.000,,81,126,0,68,28,40,.643,4.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Scotty Weiss,Scotty,Weiss,,42,Scotty Weiss,"WEISS,SCOTTY",WEISSSCOTTYAURORA,15,0,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,10,5,00:00,0,1,1.000,,1,1,0,0,0,0,1.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Caden Bunes,Caden,Bunes,,42,Caden Bunes,"BUNES,CADEN",BUNESCADENAURORA,17,2,,,Aurora,AURORA,0,0,0,0,0,0,1,7,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,13,3,120:00,0,0,1.000,,50,84,0,33,5,28,.595,1.94,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Luke Smith,Luke,Smith,,42,Luke Smith,"SMITH,LUKE",SMITHLUKEAURORA,11,0,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,5,2,00:00,0,0,1.000,,8,17,0,9,6,3,.471,0.82,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Vincent Kahle,Vincent,Kahle,,42,Vincent Kahle,"KAHLE,VINCENT",KAHLEVINCENTAURORA,6,0,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,6,104:30,2,9,0,0,0,0,0,0,0,30,1.15,.818,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Carter Wasson,Carter,Wasson,,42,Carter Wasson,"WASSON,CARTER",WASSONCARTERAURORA,3,0,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,2,26:19,1,5,0,0,0,0,0,0,0,9,2.28,.833,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Jackson Loehring,Jackson,Loehring,,42,Jackson Loehring,"LOEHRING,JACKSON",LOEHRINGJACKSONAURORA,5,0,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,4,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Dean Romaker,Dean,Romaker,,42,Dean Romaker,"ROMAKER,DEAN",ROMAKERDEANAURORA,15,0,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,1,25,0,6,13,00:00,0,1,1.000,,2,3,0,1,0,1,.667,0.07,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Asher Deputy,Asher,Deputy,,42,Asher Deputy,"DEPUTY,ASHER",DEPUTYASHERAURORA,16,16,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,41,0,7,3,949:00,110,1,1.000,,0,1,0,1,1,0,.000,0.06,16,697:06,122,150,0,5,3,0,0,0,0,431,10.50,.551,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Ian Funk,Ian,Funk,,42,Ian Funk,"FUNK,IAN",FUNKIANAURORA,15,0,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,42,18,0,6,0,00:00,0,87,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Eli Saindon,Eli,Saindon,,42,Eli Saindon,"SAINDON,ELI",SAINDONELIAURORA,8,0,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,0,0,1,00:00,0,1,1.000,,0,1,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Zach Klug,Zach,Klug,,42,Zach Klug,"KLUG,ZACH",KLUGZACHAURORA,17,17,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,5,17,1009:00,110,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Austin Spoklie,Austin,Spoklie,,42,Austin Spoklie,"SPOKLIE,AUSTIN",SPOKLIEAUSTINAURORA,17,17,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,46,0,4,16,1009:00,110,0,1.000,,2,4,0,1,0,1,.500,0.06,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Tommy Rust,Tommy,Rust,,42,Tommy Rust,"RUST,TOMMY",RUSTTOMMYAURORA,8,0,,,Aurora,AURORA,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,6,0,00:00,0,0,1.000,,5,13,0,6,3,3,.385,0.75,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Liam Pfieffer,Liam,Pfieffer,,42,Liam Pfieffer,"PFIEFFER,LIAM",PFIEFFERLIAMAURORA,2,0,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,00:00,0,5,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Dylan Kranzush,Dylan,Kranzush,,42,Dylan Kranzush,"KRANZUSH,DYLAN",KRANZUSHDYLANAURORA,17,17,,,Aurora,AURORA,0,0,0,0,0,0,1,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,12,5,1009:00,110,0,1.000,,60,86,0,47,9,38,.698,2.76,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Grant Rice,Grant,Rice,,42,Grant Rice,"RICE,GRANT",RICEGRANTAURORA,7,1,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,3,4,60:00,0,0,1.000,,0,1,0,1,1,0,.000,0.14,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Owen Spencer,Owen,Spencer,,42,Owen Spencer,"SPENCER,OWEN",SPENCEROWENAURORA,17,3,,,Aurora,AURORA,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0,13,5,174:00,53,0,1.000,,51,83,0,35,7,28,.614,2.06,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Owen Smith,Owen,Smith,,42,Owen Smith,"SMITH,OWEN",SMITHOWENAURORA,17,0,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,36,0,4,13,00:00,0,3,1.000,,9,15,0,6,2,4,.600,0.35,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Henry Leff,Henry,Leff,,42,Henry Leff,"LEFF,HENRY",LEFFHENRYAURORA,12,0,,,Aurora,AURORA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,1,1,00:00,0,0,1.000,,7,16,0,6,4,2,.438,0.50,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Eli Etzler,Eli,Etzler,,42,Eli Etzler,"ETZLER,ELI",ETZLERELIAURORA,17,17,,,Aurora,AURORA,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,153,136,78,0,5,2,1009:00,110,289,1.000,,5,6,0,4,1,3,.833,0.24,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Brennan Jarrell,Brennan,Jarrell,,42,Brennan Jarrell,"JARRELL,BRENNAN",JARRELLBRENNANAURORA,9,0,,,Aurora,AURORA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,00:00,0,0,1.000,,4,11,0,2,1,1,.364,0.22,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Noah Kosmicki,Noah,Kosmicki,,42,Noah Kosmicki,"KOSMICKI,NOAH",KOSMICKINOAHAURORA,17,17,,,Aurora,AURORA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,33,0,15,21,1009:00,110,0,1.000,,1,1,0,1,0,1,1.000,0.06,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Bryant Bergman,Bryant,Bergman,,42,Bryant Bergman,"BERGMAN,BRYANT",BERGMANBRYANTAURORA,4,0,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Christian Sabounjian,Christian,Sabounjian,,42,Christian Sabounjian,"SABOUNJIAN,CHRISTIAN",SABOUNJIANCHRISTIANAURORA,9,0,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7,0,1,4,00:00,0,0,1.000,,2,3,0,1,1,0,.667,0.11,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Thomas Super,Thomas,Super,,42,Thomas Super,"SUPER,THOMAS",SUPERTHOMASAURORA,9,0,,,Aurora,AURORA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,00:00,0,0,1.000,,3,10,0,3,0,3,.300,0.33,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Tanner Spoklie,Tanner,Spoklie,,42,Tanner Spoklie,"SPOKLIE,TANNER",SPOKLIETANNERAURORA,10,0,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43,34,27,0,2,0,00:00,0,77,1.000,,1,4,0,1,0,1,.250,0.10,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Easton Larson,Easton,Larson,,42,Easton Larson,"LARSON,EASTON",LARSONEASTONAURORA,15,0,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,4,3,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Gabe Zapf,Gabe,Zapf,,42,Gabe Zapf,"ZAPF,GABE",ZAPFGABEAURORA,17,14,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,6,14,829:00,110,0,1.000,,2,2,0,2,0,2,1.000,0.12,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Zach Fuzy,Zach,Fuzy,,42,Zach Fuzy,"FUZY,ZACH",FUZYZACHAURORA,9,1,,,Aurora,AURORA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,60:00,0,0,1.000,,1,1,0,2,1,1,1.000,0.22,9,182:55,14,25,0,1,0,0,0,0,0,76,4.59,.641,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Stanley Webert,Stanley,Webert,,42,Stanley Webert,"WEBERT,STANLEY",WEBERTSTANLEYAURORA,9,0,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,3,0,2,1,00:00,0,27,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Will Turner,Will,Turner,,42,Will Turner,"TURNER,WILL",TURNERWILLAURORA,11,0,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,4,1,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Nolan Faulhaber,Nolan,Faulhaber,,42,Nolan Faulhaber,"FAULHABER,NOLAN",FAULHABERNOLANAURORA,8,0,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,00:00,0,0,1.000,,0,1,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Aidan Stapels,Aidan,Stapels,,42,Aidan Stapels,"STAPELS,AIDAN",STAPELSAIDANAURORA,0,0,,,Aurora,AURORA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Killian Smith,Killian,Smith,,42,Killian Smith,"SMITH,KILLIAN",SMITHKILLIANAURORA,13,0,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,5,6,00:00,0,0,1.000,,0,2,0,2,2,0,.000,0.15,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Griffin Joas,Griffin,Joas,,42,Griffin Joas,"JOAS,GRIFFIN",JOASGRIFFINAURORA,17,17,,,Aurora,AURORA,0,0,0,0,0,0,2,11,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,18,4,1009:00,110,0,1.000,,51,68,0,57,32,25,.750,3.35,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Nolan Hartman,Nolan,Hartman,,42,Nolan Hartman,"HARTMAN,NOLAN",HARTMANNOLANAURORA,16,1,,,Aurora,AURORA,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,2,54:00,53,0,1.000,,31,43,0,37,21,16,.721,2.31,,,,,,,,,,,,,,,,,,
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Owen Meyer,Owen,Meyer,,42,Owen Meyer,"MEYER,OWEN",MEYEROWENAURORA,17,0,,,Aurora,AURORA,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,2,00:00,0,0,1.000,,35,50,0,25,5,20,.700,1.47,,,,,,,,,,,,,,,,,,
