season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,goal_stats,penalty_stats,misc_stats,shot_stats
2025-26,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett University,Tigran Ceesay,Tigran,Ceesay,,44,Tigran Ceesay,"CEESAY,TIGRAN",CEESAYTIGRANAUM,17,16,,,Averett University,AUM,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,24,0,40,1,979:00,211,0,1.000,,52,82,0,40,18,22,.634,2.35,,,,,,,,,,,,,,,,,,
2025-26,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett University,Zachary Hulbert,Zachary,Hulbert,,44,Zachary Hulbert,"HULBERT,ZACHARY",HULBERTZACHARYAUM,17,3,,,Averett University,AUM,0,0,0,0,0,1,0,13,0,2,2,0,0,0,0,0,0,0,3,1,0,0,0,0,20,0,21,0,181:00,50,0,1.000,,34,68,0,18,3,15,.500,1.06,,,,,,,,,,,,,,,,,,
2025-26,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett University,Zac Coleman,Zac,Coleman,,44,Zac Coleman,"COLEMAN,ZAC",COLEMANZACAUM,17,17,,,Averett University,AUM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,89,256,31,0,16,5,1039:00,213,345,1.000,,2,6,0,3,1,2,.333,0.18,,,,,,,,,,,,,,,,,,
2025-26,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett University,Giovanni D'Amico,Giovanni,D'Amico,,44,Giovanni D'Amico,"D'AMICO,GIOVANNI",D'AMICOGIOVANNIAUM,17,16,,,Averett University,AUM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,4,0,0,0,1,44,0,23,24,994:00,161,1,1.000,,3,5,0,2,1,1,.600,0.12,,,,,,,,,,,,,,,,,,
2025-26,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett University,Deven Perry,Deven,Perry,,44,Deven Perry,"PERRY,DEVEN",PERRYDEVENAUM,17,10,,,Averett University,AUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,18,7,585:00,54,0,1.000,,1,3,0,0,0,0,.333,0.00,,,,,,,,,,,,,,,,,,
2025-26,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett University,Brady Warble,Brady,Warble,,44,Brady Warble,"WARBLE,BRADY",WARBLEBRADYAUM,12,7,,,Averett University,AUM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,16,9,0,25,1,454:00,159,18,1.000,,8,10,0,6,3,3,.800,0.50,,,,,,,,,,,,,,,,,,
2025-26,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett University,Dawson Hobbs,Dawson,Hobbs,,44,Dawson Hobbs,"HOBBS,DAWSON",HOBBSDAWSONAUM,17,1,,,Averett University,AUM,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,24,1,60:00,2,0,1.000,,31,58,0,20,8,12,.534,1.18,,,,,,,,,,,,,,,,,,
2025-26,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett University,Brayden Smokovitz,Brayden,Smokovitz,,44,Brayden Smokovitz,"SMOKOVITZ,BRAYDEN",SMOKOVITZBRAYDENAUM,17,0,,,Averett University,AUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,2,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2025-26,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett University,Matthew Clark,Matthew,Clark,,44,Matthew Clark,"CLARK,MATTHEW",CLARKMATTHEWAUM,13,4,,,Averett University,AUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,2,240:00,0,0,1.000,,0,0,0,1,1,0,.000,0.08,,,,,,,,,,,,,,,,,,
2025-26,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett University,Ty Pearson,Ty,Pearson,,44,Ty Pearson,"PEARSON,TY",PEARSONTYAUM,17,13,,,Averett University,AUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,22,0,24,7,799:00,213,0,1.000,,2,3,0,0,0,0,.667,0.00,,,,,,,,,,,,,,,,,,
2025-26,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett University,Emmett Wood,Emmett,Wood,,44,Emmett Wood,"WOOD,EMMETT",WOODEMMETTAUM,17,10,,,Averett University,AUM,0,0,0,0,0,0,1,7,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,37,0,29,10,585:00,54,5,1.000,,46,84,0,35,9,26,.548,2.06,,,,,,,,,,,,,,,,,,
2025-26,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett University,Connor Boyd,Connor,Boyd,,44,Connor Boyd,"BOYD,CONNOR",BOYDCONNORAUM,17,11,,,Averett University,AUM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,48,0,41,12,677:00,106,0,1.000,,14,27,0,10,5,5,.519,0.59,,,,,,,,,,,,,,,,,,
2025-26,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett University,Luis Martinez,Luis,Martinez,,44,Luis Martinez,"MARTINEZ,LUIS",MARTINEZLUISAUM,14,6,,,Averett University,AUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,17,1,393:00,102,0,1.000,,1,1,0,0,0,0,1.000,0.00,,,,,,,,,,,,,,,,,,
2025-26,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett University,Cameron Prutzman,Cameron,Prutzman,,44,Cameron Prutzman,"PRUTZMAN,CAMERON",PRUTZMANCAMERONAUM,8,3,,,Averett University,AUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,160:00,18,0,1.000,,0,0,0,0,0,0,.000,0.00,8,169:33,53,34,0,1,3,0,3,0,0,162,18.76,.391,,,,
2025-26,mlax,Old Dominion Athletic Conference (ODAC),odac,Averett University,Casey Peterson,Casey,Peterson,,44,Casey Peterson,"PETERSON,CASEY",PETERSONCASEYAUM,17,17,,,Averett University,AUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,26,0,35,15,1039:00,213,0,1.000,,0,1,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
