season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,matches_played,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,attack_stats,set_stats,serve_stats,defense_stats,block_stats,misc_stats,composite_score,global_rank,rating
2026-27,wvball,North Coast Athletic Conference (NCAC),ncac,Oberlin,"Geiger, Kira",Kira,Geiger,,515,"Geiger, Kira","GEIGER, KIRA",Oberlin,Ober,1221-4317,14,8,18,0,18,0,.309,68,14,35,10,2,33,0,7,10,45,0,0,1,0,7,14,3,7,7,52.5,0,2.50,0.71,0.50,1.00,0.50,3.75,,,,,,,9.050644600417234,1,99
2026-27,wvball,North Coast Athletic Conference (NCAC),ncac,Kenyon,"Gumz, Olivia",Olivia,Gumz,,335,"Gumz, Olivia","GUMZ, OLIVIA",Kenyon,Kenyon,1219-2686,16,8,1,0,1,0,.300,160,19,67,2,4,21,0,3,9,55,0,0,114,12,41,3,0,2,1,72,0,4.19,0.13,2.56,0.19,0.19,4.50,,,,,,,8.401979340026575,2,99
2026-27,wvball,North Coast Athletic Conference (NCAC),ncac,DePauw,"Proeh, Jen",Jen,Proeh,,177,"Proeh, Jen","PROEH, JEN",DePauw,DPU,1274-6214,14,4,12,0,12,0,.254,71,8,26,1,0,7,0,0,0,4,0,0,0,0,3,23,1,17,6,40.5,0,1.86,0.07,0.21,1.64,0.00,2.89,,,,,,,7.77798860119979,3,99
2026-27,wvball,North Coast Athletic Conference (NCAC),ncac,Oberlin,"Geiger, Mara",Mara,Geiger,,515,"Geiger, Mara","GEIGER, MARA",Oberlin,Ober,1221-4224,14,4,17,0,17,0,.160,125,23,43,2,0,9,0,9,3,42,0,0,85,6,21,4,0,4,0,54,0,3.07,0.14,1.50,0.29,0.64,3.86,,,,,,,7.719251729649665,4,98
2026-27,wvball,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Dieball, Natalie",Natalie,Dieball,,520,"Dieball, Natalie","DIEBALL, NATALIE",Ohio Wesleyan,OWU,1222-2934,15,4,9,0,9,0,.123,162,24,44,0,0,20,0,7,8,53,0,0,80,7,38,6,0,5,1,54.5,0,2.93,0.00,2.53,0.40,0.47,3.63,,,,,,,7.639927629969339,5,98
2026-27,wvball,North Coast Athletic Conference (NCAC),ncac,John Carroll,"Glowe, Natalie",Natalie,Glowe,,320,"Glowe, Natalie","GLOWE, NATALIE",John Carroll,JCU,1277-6966,9,3,25,0,25,0,.270,74,6,26,2,0,18,0,4,2,29,0,0,56,2,22,2,0,2,0,31,1,2.89,0.22,2.44,0.22,0.44,3.44,,,,,,,7.357560524361749,6,98
2026-27,wvball,North Coast Athletic Conference (NCAC),ncac,John Carroll,"Sheehan, Mary Kate",Mary Kate,Sheehan,,320,"Sheehan, Mary Kate","SHEEHAN, MARY KATE",John Carroll,JCU,1277-6963,9,3,15,0,15,0,.340,50,4,21,1,0,3,0,0,0,0,0,0,0,0,4,9,0,5,4,27.5,0,2.33,0.11,0.44,1.00,0.00,3.06,,,,,,,6.530386174703659,7,97
2026-27,wvball,North Coast Athletic Conference (NCAC),ncac,DePauw,"Ozersky, Madeline",Madeline,Ozersky,,177,"Ozersky, Madeline","OZERSKY, MADELINE",DePauw,DPU,1274-6472,14,4,20,0,20,0,.189,111,16,37,2,1,9,0,0,0,2,0,0,3,0,13,13,1,12,1,44,0,2.64,0.14,0.93,0.93,0.00,3.14,,,,,,,6.349385208012105,8,97
2026-27,wvball,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Shannon, Jordanne",Jordanne,Shannon,,520,"Shannon, Jordanne","SHANNON, JORDANNE",Ohio Wesleyan,OWU,1222-3076,15,3,3,0,3,0,.260,104,20,47,1,0,10,0,0,0,1,0,0,3,0,3,11,0,9,2,53.5,0,3.13,0.07,0.20,0.73,0.00,3.57,,,,,,,6.1990696650781505,9,97
2026-27,wvball,North Coast Athletic Conference (NCAC),ncac,Oberlin,"Peters, Brylie",Brylie,Peters,,515,"Peters, Brylie","PETERS, BRYLIE",Oberlin,Ober,1221-4225,14,8,7,0,7,0,.033,123,28,32,1,0,12,0,8,6,53,0,0,81,12,22,5,0,4,1,43,0,2.29,0.07,1.57,0.36,0.57,3.07,,,,,,,5.83498961670749,10,96
2026-27,wvball,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Nulph, Abby",Abby,Nulph,,520,"Nulph, Abby","NULPH, ABBY",Ohio Wesleyan,OWU,1222-3280,15,4,11,0,11,0,.216,74,14,30,0,0,9,0,2,5,10,0,0,4,0,5,14,0,13,1,39.5,0,2.00,0.00,0.33,0.93,0.13,2.63,,,,,,,5.650761112490358,11,96
2026-27,wvball,North Coast Athletic Conference (NCAC),ncac,DePauw,"Hooker, Addison",Addison,Hooker,,177,"Hooker, Addison","HOOKER, ADDISON",DePauw,DPU,1274-6469,14,4,19,0,19,0,.147,102,15,30,1,2,14,0,4,3,54,0,0,93,5,38,4,0,4,0,36,0,2.14,0.07,2.71,0.29,0.29,2.57,,,,,,,5.297742187527662,12,96
