season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,stats_stats_field_goals_made,stats_stats_field_goals_attempted,stats_stats_three_points_made,stats_stats_three_points_attempted,stats_stats_free_throws_attempted,stats_stats_free_throws_made,stats_stats_points_scored,stats_stats_blocked_shots,stats_stats_steals,stats_stats_assists,stats_stats_minutes_played,stats_stats_offensive_rebounds,stats_stats_defensive_rebounds,stats_stats_total_rebounds,stats_stats_personal_fouls,stats_stats_technical_fouls,stats_stats_turnovers,stats_stats_disqualifications,stats_stats_deadballs,stats_stats_games_played,stats_stats_field_goals_pct,stats_stats_three_points_pct,stats_stats_free_throws_pct,stats_stats_points_per_game,stats_stats_rebounds_per_game,stats_stats_assists_per_game,stats_stats_steals_per_game,stats_stats_blocked_shots_per_game,code
2025-26,wbball,Conference of New England (CCC),ccc,Western New England University,"Hansen,Lizzie",Lizzie,Hansen,G,775,"Hansen,Lizzie","HANSEN,LIZZIE",Western New England University,WNE,1022-4562,14,0,22,0,3,13,2,9,8,5,13,0,4,5,70,0,5,5,8,0,7,0,0,14,0.23,0.22,0.63,0.93,0.36,0.36,0.29,0.00,22
2025-26,wbball,Conference of New England (CCC),ccc,Western New England University,"Blake,Hannah",Hannah,Blake,C,775,"Blake,Hannah","BLAKE,HANNAH",Western New England University,WNE,1022-2887,27,27,31,0,94,213,0,2,43,37,225,13,8,22,542,38,63,101,63,0,29,1,0,27,0.44,0.00,0.86,8.33,3.74,0.81,0.30,0.48,31
2025-26,wbball,Conference of New England (CCC),ccc,Western New England University,"Strange,Gianna",Gianna,Strange,F,775,"Strange,Gianna","STRANGE,GIANNA",Western New England University,WNE,1022-4276,5,0,32,0,2,7,0,1,4,2,6,0,0,0,24,4,2,6,6,0,1,0,0,5,0.29,0.00,0.50,1.20,1.20,0.00,0.00,0.00,32
2025-26,wbball,Conference of New England (CCC),ccc,Western New England University,"Rabidoux,Alexa",Alexa,Rabidoux,G,775,"Rabidoux,Alexa","RABIDOUX,ALEXA",Western New England University,WNE,1022-4559,14,1,03,0,7,16,3,8,2,1,18,1,4,2,51,3,6,9,5,0,5,0,0,14,0.44,0.38,0.50,1.29,0.64,0.14,0.29,0.07,03
2025-26,wbball,Conference of New England (CCC),ccc,Western New England University,"Chrzan,Olivia",Olivia,Chrzan,F,775,"Chrzan,Olivia","CHRZAN,OLIVIA",Western New England University,WNE,1022-4563,23,0,35,0,50,116,4,12,48,28,132,25,16,14,289,19,51,70,27,0,17,0,0,23,0.43,0.33,0.58,5.74,3.04,0.61,0.70,1.09,35
2025-26,wbball,Conference of New England (CCC),ccc,Western New England University,"Yaconiello,Janessa",Janessa,Yaconiello,G,775,"Yaconiello,Janessa","YACONIELLO,JANESSA",Western New England University,WNE,1022-4273,2,0,23,0,2,3,1,1,0,0,5,0,0,0,6,0,1,1,1,0,1,0,0,2,0.67,1.00,0.00,2.50,0.50,0.00,0.00,0.00,23
2025-26,wbball,Conference of New England (CCC),ccc,Endicott College,"Gentile,Mia",Mia,Gentile,G,8981,"Gentile,Mia","GENTILE,MIA",Endicott College,EC,0,4,1,00,0,6,16,3,11,2,1,16,0,4,3,40,5,1,6,3,0,3,0,0,4,0.38,0.27,0.50,4.00,1.50,0.75,1.00,0.00,00
2025-26,wbball,Conference of New England (CCC),ccc,Endicott College,"Wallin,Tenley",Tenley,Wallin,G,8981,"Wallin,Tenley","WALLIN,TENLEY",Endicott College,EC,0,26,26,02,0,103,257,24,92,36,23,253,4,19,42,843,22,70,92,51,0,49,0,0,26,0.40,0.26,0.64,9.73,3.54,1.62,0.73,0.15,02
2025-26,wbball,Conference of New England (CCC),ccc,Endicott College,"Bracey,Aleah",Aleah,Bracey,G,8981,"Bracey,Aleah","BRACEY,ALEAH",Endicott College,EC,0,26,26,03,0,114,276,61,158,51,41,330,4,16,18,851,12,66,78,36,0,38,0,0,26,0.41,0.39,0.80,12.69,3.00,0.69,0.62,0.15,03
2025-26,wbball,Conference of New England (CCC),ccc,Endicott College,"Garabedian,Alyssa",Alyssa,Garabedian,G,8981,"Garabedian,Alyssa","GARABEDIAN,ALYSSA",Endicott College,EC,0,20,17,04,0,32,93,5,20,29,15,84,6,17,28,588,26,70,96,44,1,33,1,0,20,0.34,0.25,0.52,4.20,4.80,1.40,0.85,0.30,04
2025-26,wbball,Conference of New England (CCC),ccc,Endicott College,"Shinney,Emma",Emma,Shinney,G,8981,"Shinney,Emma","SHINNEY,EMMA",Endicott College,EC,0,26,26,05,0,150,338,13,54,126,68,381,11,67,155,927,29,156,185,59,1,89,0,0,26,0.44,0.24,0.54,14.65,7.12,5.96,2.58,0.42,05
2025-26,wbball,Conference of New England (CCC),ccc,Endicott College,"Waisnor,Caroline",Caroline,Waisnor,G,8981,"Waisnor,Caroline","WAISNOR,CAROLINE",Endicott College,EC,0,3,0,10,0,0,6,0,3,6,5,5,0,2,4,29,5,8,13,1,0,2,0,0,3,0.00,0.00,0.83,1.67,4.33,1.33,0.67,0.00,10
2025-26,wbball,Conference of New England (CCC),ccc,Endicott College,"Mazzotta,Sofia",Sofia,Mazzotta,G,8981,"Mazzotta,Sofia","MAZZOTTA,SOFIA",Endicott College,EC,0,21,7,11,0,53,151,13,65,60,40,159,10,29,27,609,14,83,97,42,0,42,1,0,21,0.35,0.20,0.67,7.57,4.62,1.29,1.38,0.48,11
2025-26,wbball,Conference of New England (CCC),ccc,Endicott College,"Rice,Kyra",Kyra,Rice,G,8981,"Rice,Kyra","RICE,KYRA",Endicott College,EC,0,2,0,12,0,0,8,0,4,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,12
2025-26,wbball,Conference of New England (CCC),ccc,Endicott College,"Cooper,Lily",Lily,Cooper,G,8981,"Cooper,Lily","COOPER,LILY",Endicott College,EC,0,17,0,14,0,14,30,9,20,4,2,39,1,4,19,210,6,25,31,7,0,15,0,0,17,0.47,0.45,0.50,2.29,1.82,1.12,0.24,0.06,14
2025-26,wbball,Conference of New England (CCC),ccc,Endicott College,"McGarrity,Mia",Mia,McGarrity,F,8981,"McGarrity,Mia","MCGARRITY,MIA",Endicott College,EC,0,26,6,15,0,44,71,0,0,23,17,105,6,9,23,319,36,32,68,36,0,24,0,0,26,0.62,0.00,0.74,4.04,2.62,0.88,0.35,0.23,15
2025-26,wbball,Conference of New England (CCC),ccc,Endicott College,"Harrington,Ceilagh",Ceilagh,Harrington,F,8981,"Harrington,Ceilagh","HARRINGTON,CEILAGH",Endicott College,EC,0,7,2,20,0,17,28,2,10,2,2,38,2,1,0,66,4,4,8,11,0,4,0,0,7,0.61,0.20,1.00,5.43,1.14,0.00,0.14,0.29,20
2025-26,wbball,Conference of New England (CCC),ccc,Endicott College,"Brown,Avery",Avery,Brown,G,8981,"Brown,Avery","BROWN,AVERY",Endicott College,EC,0,11,0,23,0,12,44,5,29,0,0,29,1,2,2,93,1,5,6,6,0,5,0,0,11,0.27,0.17,0.00,2.64,0.55,0.18,0.18,0.09,23
2025-26,wbball,Conference of New England (CCC),ccc,Endicott College,"Wladkowski,Tricia",Tricia,Wladkowski,F,8981,"Wladkowski,Tricia","WLADKOWSKI,TRICIA",Endicott College,EC,0,25,17,25,0,95,209,12,39,46,34,236,16,23,39,645,44,107,151,65,0,30,1,0,25,0.45,0.31,0.74,9.44,6.04,1.56,0.92,0.64,25
2025-26,wbball,Conference of New England (CCC),ccc,Endicott College,"Shaw,Sarah",Sarah,Shaw,F,8981,"Shaw,Sarah","SHAW,SARAH",Endicott College,EC,0,2,2,30,0,6,10,0,2,2,2,14,1,0,0,35,2,6,8,3,0,0,0,0,2,0.60,0.00,1.00,7.00,4.00,0.00,0.00,0.50,30
2025-26,wbball,Conference of New England (CCC),ccc,Endicott College,"Nadeau,Cora",Cora,Nadeau,G,8981,"Nadeau,Cora","NADEAU,CORA",Endicott College,EC,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33
2025-26,wbball,Conference of New England (CCC),ccc,Endicott College,"Barton,Skylar",Skylar,Barton,F,8981,"Barton,Skylar","BARTON,SKYLAR",Endicott College,EC,0,2,0,44,0,0,2,0,0,0,0,0,1,1,0,9,1,0,1,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.50,0.00,0.50,0.50,44
2025-26,wbball,Conference of New England (CCC),ccc,University of Hartford,"Marchesani,Ella",Ella,Marchesani,G,272,"Marchesani,Ella","MARCHESANI,ELLA",University of Hartford,Hart,6-2692,27,25,00,0,102,270,57,146,91,68,329,5,28,17,757,13,73,86,90,0,56,7,0,27,0.38,0.39,0.75,12.19,3.19,0.63,1.04,0.19,00
2025-26,wbball,Conference of New England (CCC),ccc,University of Hartford,"Blevins,Taryn",Taryn,Blevins,G,272,"Blevins,Taryn","BLEVINS,TARYN",University of Hartford,Hart,6-2693,27,27,01,0,47,133,17,57,41,31,142,1,16,39,776,15,60,75,42,0,49,1,0,27,0.35,0.30,0.76,5.26,2.78,1.44,0.59,0.04,01
2025-26,wbball,Conference of New England (CCC),ccc,University of Hartford,"Bowden,Sidnee",Sidnee,Bowden,C,272,"Bowden,Sidnee","BOWDEN,SIDNEE",University of Hartford,Hart,6-2721,23,0,02,0,20,61,11,34,6,6,57,14,2,21,224,7,24,31,21,0,19,0,0,23,0.33,0.32,1.00,2.48,1.35,0.91,0.09,0.61,02
2025-26,wbball,Conference of New England (CCC),ccc,University of Hartford,"Loughman,Paige",Paige,Loughman,G,272,"Loughman,Paige","LOUGHMAN,PAIGE",University of Hartford,Hart,6-2523,25,18,03,0,26,66,12,34,12,6,70,2,11,8,297,18,24,42,7,0,13,0,0,25,0.39,0.35,0.50,2.80,1.68,0.32,0.44,0.08,03
2025-26,wbball,Conference of New England (CCC),ccc,University of Hartford,"Trembley,Kristen",Kristen,Trembley,G,272,"Trembley,Kristen","TREMBLEY,KRISTEN",University of Hartford,Hart,6-2695,9,0,10,0,3,14,2,9,2,1,9,0,3,0,48,2,4,6,5,0,2,0,0,9,0.21,0.22,0.50,1.00,0.67,0.00,0.33,0.00,10
2025-26,wbball,Conference of New England (CCC),ccc,University of Hartford,"Rieman,Kendall",Kendall,Rieman,G,272,"Rieman,Kendall","RIEMAN,KENDALL",University of Hartford,Hart,6-2700,22,18,11,0,20,57,3,21,20,8,51,3,22,29,464,25,46,71,33,0,23,0,0,22,0.35,0.14,0.40,2.32,3.23,1.32,1.00,0.14,11
2025-26,wbball,Conference of New England (CCC),ccc,University of Hartford,"Hohulin,Mackenzie",Mackenzie,Hohulin,G,272,"Hohulin,Mackenzie","HOHULIN,MACKENZIE",University of Hartford,Hart,6-2883,18,2,12,0,15,44,7,24,13,11,48,3,5,6,161,11,14,25,8,0,12,0,0,18,0.34,0.29,0.85,2.67,1.39,0.33,0.28,0.17,12
2025-26,wbball,Conference of New England (CCC),ccc,University of Hartford,"Shenloogian,Allie",Allie,Shenloogian,G,272,"Shenloogian,Allie","SHENLOOGIAN,ALLIE",University of Hartford,Hart,0,27,9,13,0,85,198,7,35,65,45,222,0,39,44,735,20,101,121,71,0,59,1,0,27,0.43,0.20,0.69,8.22,4.48,1.63,1.44,0.00,13
2025-26,wbball,Conference of New England (CCC),ccc,University of Hartford,"Williams,Mikaela",Mikaela,Williams,G,272,"Williams,Mikaela","WILLIAMS,MIKAELA",University of Hartford,Hart,6-2884,6,0,14,0,0,0,0,0,4,1,1,0,3,2,20,1,0,1,3,0,2,0,0,6,0.00,0.00,0.25,0.17,0.17,0.33,0.50,0.00,14
2025-26,wbball,Conference of New England (CCC),ccc,University of Hartford,"Naszimento,Ava",Ava,Naszimento,C,272,"Naszimento,Ava","NASZIMENTO,AVA",University of Hartford,Hart,6-2732,23,21,15,0,114,230,0,0,102,60,288,13,30,46,619,54,72,126,54,1,56,1,0,23,0.50,0.00,0.59,12.52,5.48,2.00,1.30,0.57,15
2025-26,wbball,Conference of New England (CCC),ccc,University of Hartford,"Sabia,Lauren",Lauren,Sabia,G,272,"Sabia,Lauren","SABIA,LAUREN",University of Hartford,Hart,6-2885,21,6,20,0,89,202,26,77,48,30,234,6,27,30,554,27,100,127,30,0,36,0,0,21,0.44,0.34,0.63,11.14,6.05,1.43,1.29,0.29,20
2025-26,wbball,Conference of New England (CCC),ccc,University of Hartford,"Baird,Madison",Madison,Baird,G,272,"Baird,Madison","BAIRD,MADISON",University of Hartford,Hart,6-2698,5,1,21,0,1,4,1,3,2,1,4,1,1,1,20,0,2,2,3,0,0,0,0,5,0.25,0.33,0.50,0.80,0.40,0.20,0.20,0.20,21
2025-26,wbball,Conference of New England (CCC),ccc,University of Hartford,"Bay-Kent,Jordyn",Jordyn,Bay-Kent,F,272,"Bay-Kent,Jordyn","BAY-KENT,JORDYN",University of Hartford,Hart,6-2699,5,0,22,0,7,12,0,0,0,0,14,1,3,2,27,1,2,3,9,0,7,0,0,5,0.58,0.00,0.00,2.80,0.60,0.40,0.60,0.20,22
2025-26,wbball,Conference of New England (CCC),ccc,University of Hartford,"Matthews,Gabrielle",Gabrielle,Matthews,G,272,"Matthews,Gabrielle","MATTHEWS,GABRIELLE",University of Hartford,Hart,6-2886,26,0,23,0,43,129,7,35,49,34,127,2,11,32,502,13,46,59,50,1,51,0,0,26,0.33,0.20,0.69,4.88,2.27,1.23,0.42,0.08,23
2025-26,wbball,Conference of New England (CCC),ccc,University of Hartford,"Johnson,Elizabeth",Elizabeth,Johnson,G,272,"Johnson,Elizabeth","JOHNSON,ELIZABETH",University of Hartford,Hart,6-2887,3,0,24,0,0,1,0,1,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24
2025-26,wbball,Conference of New England (CCC),ccc,University of Hartford,"Okoro,Maya",Maya,Okoro,F,272,"Okoro,Maya","OKORO,MAYA",University of Hartford,Hart,6-2888,20,8,33,0,9,40,0,1,5,2,20,9,5,5,209,18,33,51,17,0,10,0,0,20,0.23,0.00,0.40,1.00,2.55,0.25,0.25,0.45,33
2025-26,wbball,Conference of New England (CCC),ccc,University of Hartford,"MacCannell,Maddie",Maddie,MacCannell,F,272,"MacCannell,Maddie","MACCANNELL,MADDIE",University of Hartford,Hart,6-2889,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44
2025-26,wbball,Conference of New England (CCC),ccc,Roger Williams University,"Santiago,Natalie",Natalie,Santiago,G,583,"Santiago,Natalie","SANTIAGO,NATALIE",Roger Williams University,RWU,697-9451,18,0,00,0,6,22,3,13,8,6,21,0,3,6,123,1,7,8,9,0,7,0,0,18,0.27,0.23,0.75,1.17,0.44,0.33,0.17,0.00,00
2025-26,wbball,Conference of New England (CCC),ccc,Roger Williams University,"Coppola,Sophia",Sophia,Coppola,G,583,"Coppola,Sophia","COPPOLA,SOPHIA",Roger Williams University,RWU,697-8933,26,26,01,0,122,340,30,95,107,82,356,57,25,17,734,56,125,181,48,0,54,0,0,26,0.36,0.32,0.77,13.69,6.96,0.65,0.96,2.19,01
2025-26,wbball,Conference of New England (CCC),ccc,Roger Williams University,"Bassett,Hailey",Hailey,Bassett,F,583,"Bassett,Hailey","BASSETT,HAILEY",Roger Williams University,RWU,697-9453,18,0,02,0,9,18,0,0,3,1,19,2,3,4,77,7,15,22,11,0,5,0,0,18,0.50,0.00,0.33,1.06,1.22,0.22,0.17,0.11,02
2025-26,wbball,Conference of New England (CCC),ccc,Roger Williams University,"Azzaro,Ava",Ava,Azzaro,F,583,"Azzaro,Ava","AZZARO,AVA",Roger Williams University,RWU,697-9454,26,0,03,0,63,136,0,0,78,56,182,4,15,9,391,45,46,91,41,0,23,0,0,26,0.46,0.00,0.72,7.00,3.50,0.35,0.58,0.15,03
2025-26,wbball,Conference of New England (CCC),ccc,Roger Williams University,"Murphy,Cara",Cara,Murphy,G,583,"Murphy,Cara","MURPHY,CARA",Roger Williams University,RWU,697-8935,18,4,04,0,10,24,2,8,4,3,25,2,15,21,218,2,18,20,15,0,21,0,0,18,0.42,0.25,0.75,1.39,1.11,1.17,0.83,0.11,04
2025-26,wbball,Conference of New England (CCC),ccc,Roger Williams University,"Richardson,Chloe",Chloe,Richardson,G,583,"Richardson,Chloe","RICHARDSON,CHLOE",Roger Williams University,RWU,697-9096,25,24,05,0,67,233,35,128,58,49,218,1,22,32,697,25,55,80,42,1,47,3,0,25,0.29,0.27,0.84,8.72,3.20,1.28,0.88,0.04,05
2025-26,wbball,Conference of New England (CCC),ccc,Roger Williams University,"Riccio,Maia",Maia,Riccio,G,583,"Riccio,Maia","RICCIO,MAIA",Roger Williams University,RWU,697-9455,26,1,10,0,43,134,11,44,53,41,138,5,8,23,409,18,34,52,43,1,35,0,0,26,0.32,0.25,0.77,5.31,2.00,0.88,0.31,0.19,10
2025-26,wbball,Conference of New England (CCC),ccc,Roger Williams University,"Qualey,Meg",Meg,Qualey,F,583,"Qualey,Meg","QUALEY,MEG",Roger Williams University,RWU,697-9094,26,25,11,0,36,85,0,0,63,28,100,33,14,43,678,36,74,110,51,0,35,3,0,26,0.42,0.00,0.44,3.85,4.23,1.65,0.54,1.27,11
2025-26,wbball,Conference of New England (CCC),ccc,Roger Williams University,"Ball,Julia",Julia,Ball,G,583,"Ball,Julia","BALL,JULIA",Roger Williams University,RWU,697-9091,18,0,12,0,7,22,2,10,9,5,21,1,4,0,61,1,3,4,4,0,11,0,0,18,0.32,0.20,0.56,1.17,0.22,0.00,0.22,0.06,12
2025-26,wbball,Conference of New England (CCC),ccc,Roger Williams University,"Pye,Giana",Giana,Pye,F,583,"Pye,Giana","PYE,GIANA",Roger Williams University,RWU,697-8936,11,1,13,0,2,12,1,2,2,1,6,3,3,2,51,5,12,17,7,0,5,0,0,11,0.17,0.50,0.50,0.55,1.55,0.18,0.27,0.27,13
2025-26,wbball,Conference of New England (CCC),ccc,Roger Williams University,"Vaughn,Lauren",Lauren,Vaughn,F,583,"Vaughn,Lauren","VAUGHN,LAUREN",Roger Williams University,RWU,697-9741,11,0,14,0,0,5,0,0,4,2,2,2,1,1,38,0,6,6,3,0,5,0,0,11,0.00,0.00,0.50,0.18,0.55,0.09,0.09,0.18,14
2025-26,wbball,Conference of New England (CCC),ccc,Roger Williams University,"Husson,Meghan",Meghan,Husson,G,583,"Husson,Meghan","HUSSON,MEGHAN",Roger Williams University,RWU,697-9740,25,0,21,0,11,45,3,20,2,1,26,3,9,11,160,7,17,24,22,0,8,0,0,25,0.24,0.15,0.50,1.04,0.96,0.44,0.36,0.12,21
2025-26,wbball,Conference of New England (CCC),ccc,Roger Williams University,"Graiver,Chelsea",Chelsea,Graiver,G,583,"Graiver,Chelsea","GRAIVER,CHELSEA",Roger Williams University,RWU,697-9739,23,23,22,0,46,130,17,59,40,30,139,0,26,44,609,11,61,72,38,0,47,0,0,23,0.35,0.29,0.75,6.04,3.13,1.91,1.13,0.00,22
2025-26,wbball,Conference of New England (CCC),ccc,Roger Williams University,"Della Ratta,Sofia",Sofia,Della Ratta,G,583,"Della Ratta,Sofia","DELLA RATTA,SOFIA",Roger Williams University,RWU,697-9737,17,0,23,0,4,17,1,8,9,7,16,1,6,4,65,13,10,23,6,0,4,0,0,17,0.24,0.13,0.78,0.94,1.35,0.24,0.35,0.06,23
2025-26,wbball,Conference of New England (CCC),ccc,Roger Williams University,"Clark,Lilli",Lilli,Clark,F,583,"Clark,Lilli","CLARK,LILLI",Roger Williams University,RWU,697-9092,26,25,32,0,80,192,0,4,69,47,207,6,23,24,648,74,104,178,41,0,54,0,0,26,0.42,0.00,0.68,7.96,6.85,0.92,0.88,0.23,32
2025-26,wbball,Conference of New England (CCC),ccc,Roger Williams University,"Drinan,Sydney",Sydney,Drinan,C,583,"Drinan,Sydney","DRINAN,SYDNEY",Roger Williams University,RWU,697-9738,17,0,52,0,8,20,0,0,5,2,18,0,1,5,75,7,6,13,12,0,9,0,0,17,0.40,0.00,0.40,1.06,0.76,0.29,0.06,0.00,52
2025-26,wbball,Conference of New England (CCC),ccc,Roger Williams University,Sakoya Sweeney,Sakoya,Sweeney,0,583,Sakoya Sweeney,"SWEENEY,SAKOYA",Roger Williams University,RWU,697-9452,16,1,15,0,20,59,4,15,21,13,57,4,7,12,216,13,21,34,15,0,18,0,0,16,0.34,0.27,0.62,3.56,2.13,0.75,0.44,0.25,15
2025-26,wbball,Conference of New England (CCC),ccc,Roger Williams University,"VAUGHAN, Lauren",Lauren,VAUGHAN,0,583,"VAUGHAN, Lauren","VAUGHAN,LAUREN",Roger Williams University,RWU,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14
2025-26,wbball,Conference of New England (CCC),ccc,University of New England,Grace Boucher,Grace,Boucher,*,1255,Grace Boucher,"BOUCHER,GRACE",University of New England,U. OF NE,990-2721,26,26,00,0,43,122,22,78,31,27,135,3,18,60,749,17,47,64,23,0,34,0,0,26,0.35,0.28,0.87,5.19,2.46,2.31,0.69,0.12,00
2025-26,wbball,Conference of New England (CCC),ccc,University of New England,Allie Dwyer,Allie,Dwyer,0,1255,Allie Dwyer,"DWYER,ALLIE",University of New England,U. OF NE,990-3267,25,0,02,0,12,44,4,23,13,7,35,2,10,32,268,11,25,36,28,0,25,0,0,25,0.27,0.17,0.54,1.40,1.44,1.28,0.40,0.08,02
2025-26,wbball,Conference of New England (CCC),ccc,University of New England,Jaylyn Bartolome,Jaylyn,Bartolome,0,1255,Jaylyn Bartolome,"BARTOLOME,JAYLYN",University of New England,U. OF NE,990-3101,16,2,03,0,12,34,1,7,22,18,43,4,4,5,120,13,14,27,14,0,16,0,0,16,0.35,0.14,0.82,2.69,1.69,0.31,0.25,0.25,03
2025-26,wbball,Conference of New England (CCC),ccc,University of New England,Hailey Marshall,Hailey,Marshall,0,1255,Hailey Marshall,"MARSHALL,HAILEY",University of New England,U. OF NE,990-3273,5,0,04,0,0,0,0,0,0,0,0,0,0,1,8,1,1,2,1,0,0,0,0,5,0.00,0.00,0.00,0.00,0.40,0.20,0.00,0.00,04
2025-26,wbball,Conference of New England (CCC),ccc,University of New England,Paige Meda,Paige,Meda,0,1255,Paige Meda,"MEDA,PAIGE",University of New England,U. OF NE,990-3268,26,1,05,0,46,137,8,34,55,32,132,2,16,18,466,40,23,63,44,0,24,1,0,26,0.34,0.24,0.58,5.08,2.42,0.69,0.62,0.08,05
2025-26,wbball,Conference of New England (CCC),ccc,University of New England,Gabby Soter,Gabby,Soter,*,1255,Gabby Soter,"SOTER,GABBY",University of New England,U. OF NE,990-2720,26,26,10,0,47,153,19,87,60,49,162,6,53,58,665,32,105,137,63,0,22,0,0,26,0.31,0.22,0.82,6.23,5.27,2.23,2.04,0.23,10
2025-26,wbball,Conference of New England (CCC),ccc,University of New England,Hannah Cook,Hannah,Cook,0,1255,Hannah Cook,"COOK,HANNAH",University of New England,U. OF NE,990-2916,26,0,11,0,22,63,18,46,12,11,73,1,8,10,323,4,41,45,26,0,10,0,0,26,0.35,0.39,0.92,2.81,1.73,0.38,0.31,0.04,11
