season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,goal_stats,penalty_stats,misc_stats,shot_stats,composite_score,global_rank,rating
2026-27,mlax,Liberty League (LL),ll,RIT,Erich Acton,Erich,Acton,,580,Erich Acton,"ACTON,ERICH",ACTONERICHRIT,24,24,,,RIT,RIT,1008-11526,0,0,0,0,0,3,14,0,7,3,0,0,0,0,0,0,0,2,1,0,0,0,0,45,0,29,9,1442:00,76,0,1.000,,98,124,0,95,34,61,.790,3.96,,,,,,,,,,,,,,,,,,,20.115543360742667,1,99
2026-27,mlax,Liberty League (LL),ll,RIT,Ryan Sanders,Ryan,Sanders,,580,Ryan Sanders,"SANDERS,RYAN",SANDERSRYANRIT,24,21,,,RIT,RIT,1008-11972,0,0,0,0,1,2,26,0,7,3,0,0,0,0,0,0,0,1,1,0,0,0,0,27,0,37,6,1262:00,76,0,1.000,,132,221,0,95,26,69,.597,3.96,,,,,,,,,,,,,,,,,,,18.85746914711859,2,99
2026-27,mlax,Liberty League (LL),ll,St. Lawrence,Daniel Mahoney,Daniel,Mahoney,,607,Daniel Mahoney,"MAHONEY,DANIEL",MAHONEYDANIELSLU,19,19,,,St. Lawrence,SLU,1062-11087,0,0,0,0,0,1,22,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,50,0,42,2,1139:00,68,0,1.000,,81,123,0,77,31,46,.659,4.05,,,,,,,,,,,,,,,,,,,15.892284428963823,3,99
2026-27,mlax,Liberty League (LL),ll,Union,Walker Popko,Walker,Popko,,727,Walker Popko,"POPKO,WALKER",POPKOWALKERUNION,20,20,,,Union,UNION,1064-9672,0,0,0,0,0,0,14,0,4,4,0,0,0,0,0,0,0,2,2,0,0,0,0,32,0,32,6,1195:00,90,0,1.000,,92,144,0,67,18,49,.639,3.35,,,,,,,,,,,,,,,,,,,13.224774539979503,4,98
2026-27,mlax,Liberty League (LL),ll,Union,Garrett Salit,Garrett,Salit,,727,Garrett Salit,"SALIT,GARRETT",SALITGARRETTUNION,20,15,,,Union,UNION,1064-11676,0,0,0,0,0,4,10,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,38,0,26,3,895:00,90,0,1.000,,63,99,0,65,31,34,.636,3.25,,,,,,,,,,,,,,,,,,,13.220797979014257,5,98
2026-27,mlax,Liberty League (LL),ll,Skidmore,Michael Aiello,Michael,Aiello,,642,Michael Aiello,"AIELLO,MICHAEL",AIELLOMICHAELSKIDMORE,15,15,,,Skidmore,SKIDMORE,1063-2912,0,0,0,0,0,1,18,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,16,0,35,6,925:00,42,0,1.000,,57,99,0,66,36,30,.576,4.40,,,,,,,,,,,,,,,,,,,13.158111111351127,6,98
2026-27,mlax,Liberty League (LL),ll,RPI,Tyler Ruffini,Tyler,Ruffini,,570,Tyler Ruffini,"RUFFINI,TYLER",RUFFINITYLERRPI,17,17,,,RPI,RPI,1060-6662,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,29,0,35,12,1079:00,136,0,1.000,,48,71,0,61,32,29,.676,3.59,,,,,,,,,,,,,,,,,,,13.118333005041391,7,97
2026-27,mlax,Liberty League (LL),ll,Vassar,Gavin Arcuri,Gavin,Arcuri,,737,Gavin Arcuri,"ARCURI,GAVIN",ARCURIGAVINVASSAR,15,15,,,Vassar,VASSAR,1065-4185,0,0,0,0,0,1,14,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0,41,4,900:00,0,0,1.000,,50,75,0,58,33,25,.667,3.87,,,,,,,,,,,,,,,,,,,11.748584204996781,8,97
2026-27,mlax,Liberty League (LL),ll,Clarkson,Robert Fox,Robert,Fox,,146,Robert Fox,"FOX,ROBERT",FOXROBERTCU-LAX26,14,14,,,Clarkson,CU-LAX26,1057-5086,0,0,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,32,0,30,7,844:00,0,0,1.000,,48,73,0,55,34,21,.658,3.93,,,,,,,,,,,,,,,,,,,11.587832710240907,9,97
2026-27,mlax,Liberty League (LL),ll,RIT,Ethan Harkins,Ethan,Harkins,,580,Ethan Harkins,"HARKINS,ETHAN",HARKINSETHANRIT,24,24,,,RIT,RIT,1008-11293,0,0,0,0,0,1,4,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,17,2,1442:00,76,0,1.000,,44,55,0,59,27,32,.800,2.46,,,,,,,,,,,,,,,,,,,11.46633527619666,10,96
2026-27,mlax,Liberty League (LL),ll,RPI,Cooper Manzi,Cooper,Manzi,,570,Cooper Manzi,"MANZI,COOPER",MANZICOOPERRPI,17,17,,,RPI,RPI,1060-6651,0,0,0,0,0,2,33,0,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,32,0,31,8,961:00,141,0,1.000,,70,128,0,56,9,47,.547,3.29,,,,,,,,,,,,,,,,,,,10.931785997483841,11,96
2026-27,mlax,Liberty League (LL),ll,St. Lawrence,Jamie Rosenzweig,Jamie,Rosenzweig,,607,Jamie Rosenzweig,"ROSENZWEIG,JAMIE",ROSENZWEIGJAMIESLU,19,16,,,St. Lawrence,SLU,1062-11373,0,0,0,0,0,0,3,0,3,2,0,0,0,0,0,0,0,1,2,0,0,0,0,29,0,38,2,964:00,30,0,1.000,,35,57,0,52,37,15,.614,2.74,,,,,,,,,,,,,,,,,,,10.47477747341436,12,96
2026-27,mlax,Liberty League (LL),ll,Ithaca,Tim Rogers,Tim,Rogers,,313,Tim Rogers,"ROGERS,TIM",ROGERSTIMITHACA,16,16,,,Ithaca,ITHACA,1006-9861,0,0,0,0,0,2,13,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0,28,5,829:00,93,0,1.000,,66,118,0,53,12,41,.559,3.31,,,,,,,,,,,,,,,,,,,9.99712225288252,13,95
2026-27,mlax,Liberty League (LL),ll,Vassar,Anderson Eads,Anderson,Eads,,737,Anderson Eads,"EADS,ANDERSON",EADSANDERSONVASSAR,15,10,,,Vassar,VASSAR,1065-3907,0,0,0,0,0,0,10,0,3,3,0,0,0,0,0,0,0,3,0,0,0,1,0,18,0,35,9,600:00,0,1,1.000,,61,111,0,49,15,34,.550,3.27,,,,,,,,,,,,,,,,,,,9.402731935065276,14,95
2026-27,mlax,Liberty League (LL),ll,RPI,Easton Morse,Easton,Morse,,570,Easton Morse,"MORSE,EASTON",MORSEEASTONRPI,17,17,,,RPI,RPI,1060-6849,0,0,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,4,0,0,1,1,31,0,24,11,1079:00,136,2,1.000,,42,72,0,43,28,15,.583,2.53,,,,,,,,,,,,,,,,,,,9.391879214796194,15,95
2026-27,mlax,Liberty League (LL),ll,RIT,Tyson Allison,Tyson,Allison,,580,Tyson Allison,"ALLISON,TYSON",ALLISONTYSONRIT,24,2,,,RIT,RIT,1008-11307,0,0,0,0,0,0,7,1,3,1,0,0,0,0,0,0,0,5,1,0,0,0,0,24,0,17,4,120:00,0,0,1.000,,61,87,0,49,19,30,.701,2.04,,,,,,,,,,,,,,,,,,,9.23291582863572,16,95
2026-27,mlax,Liberty League (LL),ll,Ithaca,Brendan Occhino,Brendan,Occhino,,313,Brendan Occhino,"OCCHINO,BRENDAN",OCCHINOBRENDANITHACA,18,17,,,Ithaca,ITHACA,1006-9863,0,0,0,0,0,1,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,24,2,883:00,62,0,1.000,,56,71,0,49,17,32,.789,2.72,,,,,,,,,,,,,,,,,,,9.188103295095651,17,95
2026-27,mlax,Liberty League (LL),ll,RIT,David Charney,David,Charney,,580,David Charney,"CHARNEY,DAVID",CHARNEYDAVIDRIT,23,1,,,RIT,RIT,1008-11527,0,0,0,0,0,2,21,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,24,0,19,2,60:00,0,0,1.000,,65,90,0,50,17,33,.722,2.17,,,,,,,,,,,,,,,,,,,9.139197178565267,18,94
2026-27,mlax,Liberty League (LL),ll,St. Lawrence,Drew Knight,Drew,Knight,,607,Drew Knight,"KNIGHT,DREW",KNIGHTDREWSLU,19,19,,,St. Lawrence,SLU,1062-11372,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,139,0,24,40,1139:00,68,0,1.000,,10,18,0,10,4,6,.556,0.53,,,,,,,,,,,,,,,,,,,8.868349863629104,19,94
2026-27,mlax,Liberty League (LL),ll,Ithaca,Will Kleine,Will,Kleine,,313,Will Kleine,"KLEINE,WILL",KLEINEWILLITHACA,17,17,,,Ithaca,ITHACA,1006-11490,0,0,0,0,0,1,23,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,28,2,889:00,93,0,1.000,,72,117,0,49,17,32,.615,2.88,,,,,,,,,,,,,,,,,,,8.662309222672594,20,94
2026-27,mlax,Liberty League (LL),ll,Vassar,Tate Tinker,Tate,Tinker,,737,Tate Tinker,"TINKER,TATE",TINKERTATEVASSAR,15,15,,,Vassar,VASSAR,1065-4402,0,0,0,0,0,1,10,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,0,26,3,900:00,0,0,1.000,,48,57,0,46,13,33,.842,3.07,,,,,,,,,,,,,,,,,,,8.201425436304405,21,94
2026-27,mlax,Liberty League (LL),ll,RPI,Sean Smith,Sean,Smith,,570,Sean Smith,"SMITH,SEAN",SMITHSEANRPI,17,17,,,RPI,RPI,1060-6661,0,0,0,0,0,3,21,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,34,0,12,3,1079:00,136,0,1.000,,72,122,0,43,8,35,.590,2.53,,,,,,,,,,,,,,,,,,,7.875873604893095,22,94
2026-27,mlax,Liberty League (LL),ll,RIT,Ryan Bullock,Ryan,Bullock,,580,Ryan Bullock,"BULLOCK,RYAN",BULLOCKRYANRIT,23,1,,,RIT,RIT,1008-11770,0,0,0,0,0,1,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0,23,2,60:00,0,0,1.000,,54,85,0,42,17,25,.635,1.83,,,,,,,,,,,,,,,,,,,7.462322759277653,23,94
2026-27,mlax,Liberty League (LL),ll,Union,Emmett Lyne,Emmett,Lyne,,727,Emmett Lyne,"LYNE,EMMETT",LYNEEMMETTUNION,20,11,,,Union,UNION,1064-9170,0,0,0,0,0,3,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,27,2,660:00,52,0,1.000,,47,71,0,41,18,23,.662,2.05,,,,,,,,,,,,,,,,,,,7.0939100148500875,24,94
2026-27,mlax,Liberty League (LL),ll,Skidmore,Jake Weiner,Jake,Weiner,,642,Jake Weiner,"WEINER,JAKE",WEINERJAKESKIDMORE,16,10,,,Skidmore,SKIDMORE,1063-2918,0,0,0,0,0,1,5,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0,18,9,625:00,24,0,1.000,,36,65,0,33,15,18,.554,2.06,,,,,,,,,,,,,,,,,,,6.50467129259003,25,94
2026-27,mlax,Liberty League (LL),ll,Union,Luke Allen,Luke,Allen,,727,Luke Allen,"ALLEN,LUKE",ALLENLUKEUNION,20,18,,,Union,UNION,1064-11666,0,0,0,0,0,1,6,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,22,2,1075:00,90,0,1.000,,50,66,0,38,11,27,.758,1.90,,,,,,,,,,,,,,,,,,,6.411196007862417,26,93
2026-27,mlax,Liberty League (LL),ll,Union,John Sula,John,Sula,,727,John Sula,"SULA,JOHN",SULAJOHNUNION,20,10,,,Union,UNION,1064-9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,92,0,14,26,595:00,38,0,1.000,,3,10,0,12,11,1,.300,0.60,,,,,,,,,,,,,,,,,,,6.388265004524495,27,93
2026-27,mlax,Liberty League (LL),ll,Skidmore,David Koffler,David,Koffler,,642,David Koffler,"KOFFLER,DAVID",KOFFLERDAVIDSKIDMORE,16,16,,,Skidmore,SKIDMORE,1063-2645,0,0,0,0,0,1,17,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,27,0,20,10,985:00,42,0,1.000,,55,77,0,33,7,26,.714,2.06,,,,,,,,,,,,,,,,,,,6.374544702970223,28,93
