season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,matches_played,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,attack_stats,set_stats,serve_stats,defense_stats,block_stats,misc_stats
2026-27,wvball,North Atlantic Conference (NAC),nac,VTSU Johnson,"Boudreau, Piper",Piper,Boudreau,,324,"Boudreau, Piper","BOUDREAU, PIPER",VTSU Johnson,NVU-J,0,1,0,3,0,3,0,.000,0,0,0,0,0,1,0,0,0,1,0,0,6,1,0,0,0,0,0,0.0,0,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,
2026-27,wvball,North Atlantic Conference (NAC),nac,VTSU Johnson,"Khomutetsky, Sasha",Sasha,Khomutetsky,,324,"Khomutetsky, Sasha","KHOMUTETSKY, SASHA",VTSU Johnson,NVU-J,0,3,1,9,0,9,0,.308,13,2,6,9,0,29,0,11,2,33,0,0,0,0,7,0,0,0,0,17.0,0,2.00,3.00,2.33,0.00,3.67,5.67,,,,,,
2026-27,wvball,North Atlantic Conference (NAC),nac,VTSU Johnson,"Husbands, Tamika",Tamika,Husbands,,324,"Husbands, Tamika","HUSBANDS, TAMIKA",VTSU Johnson,NVU-J,0,2,1,13,0,13,0,.500,6,0,3,0,1,1,0,1,1,4,0,0,4,0,2,0,0,0,0,4.0,0,1.50,0.00,1.00,0.00,0.50,2.00,,,,,,
2026-27,wvball,North Atlantic Conference (NAC),nac,VTSU Johnson,"Khatiwada, Stuti",Stuti,Khatiwada,,324,"Khatiwada, Stuti","KHATIWADA, STUTI",VTSU Johnson,NVU-J,0,1,0,4,0,4,0,.000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,
2026-27,wvball,North Atlantic Conference (NAC),nac,VTSU Johnson,"Hansen, Haylee",Haylee,Hansen,,324,"Hansen, Haylee","HANSEN, HAYLEE",VTSU Johnson,NVU-J,0,3,1,11,0,11,0,.364,11,1,5,0,2,5,0,1,2,6,0,0,8,2,5,0,0,0,0,6.0,0,1.67,0.00,1.67,0.00,0.33,2.00,,,,,,
2026-27,wvball,North Atlantic Conference (NAC),nac,VTSU Johnson,"Reed, Sierra",Sierra,Reed,,324,"Reed, Sierra","REED, SIERRA",VTSU Johnson,NVU-J,0,3,1,22,0,22,0,.125,8,1,2,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,2.0,0,0.67,0.33,0.67,0.00,0.00,0.67,,,,,,
2026-27,wvball,North Atlantic Conference (NAC),nac,VTSU Johnson,"Lepega-Telona, Sepphyre",Sepphyre,Lepega-Telona,,324,"Lepega-Telona, Sepphyre","LEPEGA-TELONA, SEPPHYRE",VTSU Johnson,NVU-J,0,3,1,24,0,24,0,.500,8,1,5,0,0,0,0,2,1,5,0,0,0,0,1,1,0,0,1,8.0,0,1.67,0.00,0.33,0.33,0.67,2.67,,,,,,
2026-27,wvball,North Atlantic Conference (NAC),nac,VTSU Johnson,"Kalahiki, Tatum",Tatum,Kalahiki,,324,"Kalahiki, Tatum","KALAHIKI, TATUM",VTSU Johnson,NVU-J,0,3,1,7,0,7,0,.083,12,2,3,9,3,31,0,2,0,9,0,0,2,0,5,0,0,0,0,5.0,0,1.00,3.00,1.67,0.00,0.67,1.67,,,,,,
2026-27,wvball,North Atlantic Conference (NAC),nac,VTSU Johnson,"Alvarez, Nikki",Nikki,Alvarez,,324,"Alvarez, Nikki","ALVAREZ, NIKKI",VTSU Johnson,NVU-J,0,1,0,1,0,1,0,.000,0,0,0,0,0,2,0,1,0,4,0,0,1,1,3,0,0,0,0,1.0,0,0.00,0.00,3.00,0.00,1.00,1.00,,,,,,
2026-27,wvball,North Atlantic Conference (NAC),nac,VTSU Johnson,"Gryczan, Kyla",Kyla,Gryczan,,324,"Gryczan, Kyla","GRYCZAN, KYLA",VTSU Johnson,NVU-J,0,1,0,2,0,2,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0.0,0,0.00,0.00,1.00,0.00,0.00,0.00,,,,,,
2026-27,wvball,North Atlantic Conference (NAC),nac,VTSU Johnson,"Root, Haley",Haley,Root,,324,"Root, Haley","ROOT, HALEY",VTSU Johnson,NVU-J,0,1,0,5,0,5,0,.000,0,0,0,1,0,1,0,2,1,7,0,0,2,0,3,0,0,0,0,2.0,0,0.00,1.00,3.00,0.00,2.00,2.00,,,,,,
2026-27,wvball,North Atlantic Conference (NAC),nac,VTSU Johnson,"Blow, Analyn",Analyn,Blow,,324,"Blow, Analyn","BLOW, ANALYN",VTSU Johnson,NVU-J,0,1,0,6,0,6,0,.000,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0.0,0,0.00,0.00,2.00,0.00,0.00,0.00,,,,,,
2026-27,wvball,North Atlantic Conference (NAC),nac,VTSU Johnson,"Bennett, Hailey",Hailey,Bennett,,324,"Bennett, Hailey","BENNETT, HAILEY",VTSU Johnson,NVU-J,0,1,0,8,0,8,0,-.200,5,2,1,0,0,0,0,1,0,3,0,0,1,0,2,0,0,0,0,2.0,0,1.00,0.00,2.00,0.00,1.00,2.00,,,,,,
2026-27,wvball,North Atlantic Conference (NAC),nac,VTSU Johnson,"Clark-Jones, Brie'el",Brie'el,Clark-Jones,,324,"Clark-Jones, Brie'el","CLARK-JONES, BRIE'EL",VTSU Johnson,NVU-J,0,1,0,18,0,18,0,-.500,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,
2026-27,wvball,North Atlantic Conference (NAC),nac,Maine Maritime,Amber Cooklin,Amber,Cooklin,,378,Amber Cooklin,"COOKLIN,AMBER",Maine Maritime,MAINE MA,1208-1914,8,0,1,0,1,0,1.000,1,0,1,0,0,0,0,5,3,35,0,0,9,0,6,0,0,0,0,6,0,0.13,0.00,0.75,0.00,0.63,0.75,,,,,,
2026-27,wvball,North Atlantic Conference (NAC),nac,Maine Maritime,Jaslene Butler,Jaslene,Butler,,378,Jaslene Butler,"BUTLER,JASLENE",Maine Maritime,MAINE MA,1208-2479,10,3,2,0,2,0,.242,33,4,12,1,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,12,0,1.20,0.10,0.10,0.00,0.00,1.20,,,,,,
2026-27,wvball,North Atlantic Conference (NAC),nac,Maine Maritime,Emma Roberts,Emma,Roberts,,378,Emma Roberts,"ROBERTS,EMMA",Maine Maritime,MAINE MA,1208-2483,6,0,4,0,4,0,.000,0,0,0,0,0,0,0,1,0,11,0,0,0,0,2,0,0,0,0,1,0,0.00,0.00,0.33,0.00,0.17,0.17,,,,,,
2026-27,wvball,North Atlantic Conference (NAC),nac,Maine Maritime,Lauren Davis,Lauren,Davis,,378,Lauren Davis,"DAVIS,LAUREN",Maine Maritime,MAINE MA,1208-2160,5,0,5,0,5,0,.500,4,0,2,0,0,0,0,1,2,11,0,0,1,0,1,0,0,0,0,3,0,0.40,0.00,0.20,0.00,0.20,0.60,,,,,,
2026-27,wvball,North Atlantic Conference (NAC),nac,Maine Maritime,Hannah Tate,Hannah,Tate,,378,Hannah Tate,"TATE,HANNAH",Maine Maritime,MAINE MA,1208-1916,10,0,6,0,6,0,.250,8,1,3,15,1,16,0,6,4,45,0,0,58,4,54,0,0,0,0,9,0,0.30,1.50,5.40,0.00,0.60,0.90,,,,,,
2026-27,wvball,North Atlantic Conference (NAC),nac,Maine Maritime,Ally Hadley,Ally,Hadley,,378,Ally Hadley,"HADLEY,ALLY",Maine Maritime,MAINE MA,1208-1778,10,3,7,0,7,0,.173,75,16,29,25,1,26,0,3,2,32,0,0,7,1,23,2,0,2,0,33,0,2.90,2.50,2.30,0.20,0.30,3.30,,,,,,
