conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,goal_stats_hat_tricks,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_misc10,penalty_stats_miscgame,penalty_stats_miscgross,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_total_faceoffs,misc_stats_faceoff_win_pct,misc_stats_faceoffs_won_pct,misc_stats_plus,misc_stats_minus,misc_stats_plusminus,misc_stats_blocks,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_pct,shot_stats_penalty_shot_goals,shot_stats_penalty_shots_attempted,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_saves_by_prd,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_save_pct,goalie_stats_games_started,goalie_stats_penalty_shot_goals_allowed,goalie_stats_shootout_goals_allowed,goalie_stats_goals_against_avg,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_plusminus,z_penalty_stats_minutes,composite_score,rank,rating
lec,Little East Conference (LEC),2025-26,whockey,Keene State,"Norman, Loreli",,0,10,26,5,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,19:00,0,0,0,0,0,1,7,129.0,182.0,311.0,0.415,1.41,9.0,16.0,-7.0,23.0,0.0,35.0,8.0,6.0,2.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,0.3255669471490069,-0.08248938717552141,0.6108754537522134,-0.671564521598124,,,11,86
lec,Little East Conference (LEC),2025-26,whockey,Keene State,"Price, Molly",,0,11,7,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,3.0,3.0,6.0,0.5,1.0,5.0,6.0,-1.0,2.0,0.0,6.0,3.0,1.0,2.0,0.33,0.0,0.0,,,,,,,,,,,,,,,,,,-0.38409583652410934,-0.08248938717552141,-0.5765978731809469,-0.0793667161888692,,,12,85
lec,Little East Conference (LEC),2025-26,whockey,Keene State,"Iantosca, Ava",,0,12,26,13,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,20,54:00,0,0,1,0,0,2,17,292.0,248.0,540.0,0.541,0.85,16.0,24.0,-8.0,33.0,0.0,64.0,15.0,8.0,7.0,0.11,0.0,0.0,,,,,,,,,,,,,,,,,,1.3190948442913697,1.3992644194958823,1.0858647845254774,-0.7702641558329998,,,13,84
lec,Little East Conference (LEC),2025-26,whockey,Keene State,"Pollard, Olivia",,0,13,15,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,-0.0793667161888692,,,14,84
lec,Little East Conference (LEC),2025-26,whockey,Keene State,"Stuart, Mallory",,0,14,24,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,08:00,0,0,0,0,0,0,4,0.0,0.0,0.0,,0.0,8.0,18.0,-10.0,22.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.38409583652410934,-0.6751909098440829,-0.10160854240768274,-0.9676634243027514,,,15,83
lec,Little East Conference (LEC),2025-26,whockey,Keene State,"Patrick, Ellie",,0,16,26,13,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,4,08:00,0,0,0,0,0,0,4,149.0,254.0,403.0,0.37,1.7,17.0,21.0,-4.0,79.0,0.0,78.0,17.0,10.0,7.0,0.09,0.0,0.0,,,,,,,,,,,,,,,,,,1.6029599577606164,1.3992644194958823,1.5608541152987416,-0.37546561889349656,,,16,83
lec,Little East Conference (LEC),2025-26,whockey,Keene State,"Bazin, Grace",,0,17,20,14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,04:00,0,0,0,0,0,0,2,0.0,0.0,0.0,,0.0,6.0,14.0,-8.0,17.0,0.0,33.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.5260283932587326,-0.6751909098440829,-0.3391032077943148,-0.7702641558329998,,,17,82
lec,Little East Conference (LEC),2025-26,whockey,Keene State,"Finke, Brianna",,0,18,26,10,0.0,,0.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,16,35:00,0,0,0,0,0,1,15,3.0,9.0,12.0,0.25,3.0,14.0,20.0,-6.0,13.0,0.0,113.0,17.0,5.0,12.0,0.11,1.0,1.0,,,,,,,,,,,,,,,,,,1.6029599577606164,2.8810182261672863,0.37338078836558136,-0.5728648873632481,,,18,82
lec,Little East Conference (LEC),2025-26,whockey,Keene State,"Spinale, Emerson",,0,19,25,9,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2,04:00,0,0,0,0,0,0,2,1.0,2.0,3.0,0.333,2.0,9.0,21.0,-12.0,5.0,0.0,30.0,8.0,3.0,5.0,0.17,0.0,0.0,,,,,,,,,,,,,,,,,,0.3255669471490069,0.8065628968273209,-0.10160854240768274,-1.165062692772503,,,19,81
lec,Little East Conference (LEC),2025-26,whockey,Keene State,"Underhill, Emily",,0,20,6,1,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,3.0,2.0,5.0,0.6,0.67,1.0,2.0,-1.0,2.0,0.0,7.0,1.0,0.0,1.0,0.14,0.0,0.0,,,,,,,,,,,,,,,,,,-0.6679609499933559,-0.3788401485098022,-0.8140925385675789,-0.0793667161888692,,,20,81
lec,Little East Conference (LEC),2025-26,whockey,Keene State,"Bystrom, Tilde",,0,21,14,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,04:00,0,0,0,0,0,0,2,0.0,0.0,0.0,,0.0,2.0,9.0,-7.0,12.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.6679609499933559,-0.6751909098440829,-0.5765978731809469,-0.671564521598124,,,21,80
lec,Little East Conference (LEC),2025-26,whockey,Keene State,"McNeil, Emma",,0,23,25,10,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,8,24:00,0,0,0,0,0,0,7,6.0,6.0,12.0,0.5,1.0,12.0,12.0,0.0,25.0,0.0,32.0,5.0,2.0,3.0,0.09,0.0,0.0,,,,,,,,,,,,,,,,,,-0.10023072305486283,0.21386137415875933,-0.3391032077943148,0.0193329180460066,,,22,80
lec,Little East Conference (LEC),2025-26,whockey,Keene State,"Wiseman, Emma",,0,26,20,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,14:00,0,0,0,0,0,0,2,0.0,1.0,1.0,0.0,0.0,2.0,6.0,-4.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,-0.37546561889349656,,,23,79
lec,Little East Conference (LEC),2025-26,whockey,Keene State,"Pomajba, Abby",,0,28,20,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12:00,0,0,0,0,0,0,6,12.0,8.0,20.0,0.6,0.67,1.0,11.0,-10.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,-0.9676634243027514,,,24,79
lec,Little East Conference (LEC),2025-26,whockey,Keene State,"Chung, Ai",,0,1,22,22,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1248:21,60.0,817.0,"15,16,81791117121511314856372510232314615107131315121001220111761218161600000001419121117132121091712182523202011019188101517",1.0,1.0,1.0,0.0,16.0,4.0,0.0,0.932,22.0,0.0,0.0,2.88,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,0.0193329180460066,,,25,78
lec,Little East Conference (LEC),2025-26,whockey,Keene State,"Tambourine, Lilliah",,0,29,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00,0.0,0.0,"0,0,00000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,0.0193329180460066,,,26,78
lec,Little East Conference (LEC),2025-26,whockey,Keene State,"Tanner, Abby",,0,30,5,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,245:29,16.0,133.0,"0,0,000000000009151020000000000000001110300000000000000158120000000141020000021000000",0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.893,3.0,0.0,0.0,3.91,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,0.0193329180460066,,,27,77
lec,Little East Conference (LEC),2025-26,whockey,Keene State,"Montgomery, Makenna",,0,31,2,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,72:47,2.0,39.0,"0,0,0000000000000000000000000000700000000005151200000000000000000000000",0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.951,1.0,0.0,0.0,1.65,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,0.0193329180460066,,,28,77
lec,Little East Conference (LEC),2025-26,whockey,Keene State,"Hellstrom, Erika",,0,8,15,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,1.0,4.0,-3.0,2.0,0.0,4.0,1.0,0.0,1.0,0.25,0.0,0.0,,,,,,,,,,,,,,,,,,-0.6679609499933559,-0.3788401485098022,-0.8140925385675789,-0.2767659846586208,,,29,77
lec,Little East Conference (LEC),2025-26,whockey,Keene State,"Solheim, Dorte",,0,22,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,0.0193329180460066,,,30,76
lec,Little East Conference (LEC),2025-26,whockey,New England College,"Babbitt, Samantha",,0,2,22,11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,20:00,0,0,0,0,0,0,10,3.0,4.0,7.0,0.429,1.33,9.0,27.0,-18.0,17.0,0.0,35.0,6.0,4.0,2.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,0.041701833679760415,-0.08248938717552141,0.1358861229789493,-1.757260498181758,,,31,76
lec,Little East Conference (LEC),2025-26,whockey,New England College,"Sciortino, Gina",,0,3,25,15,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,0.0,0.0,0.0,,0.0,8.0,21.0,-13.0,23.0,0.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.38409583652410934,-0.6751909098440829,-0.10160854240768274,-1.2637623270073788,,,32,75
lec,Little East Conference (LEC),2025-26,whockey,New England College,"Orr, Grace",,0,4,11,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,2.0,9.0,-7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,-0.671564521598124,,,33,75
lec,Little East Conference (LEC),2025-26,whockey,New England College,"Devlin, Kate",,0,5,25,13,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,173.0,207.0,380.0,0.455,1.2,11.0,28.0,-17.0,11.0,0.0,34.0,4.0,3.0,1.0,0.03,0.0,0.0,,,,,,,,,,,,,,,,,,-0.2421632797894861,-0.3788401485098022,-0.10160854240768274,-1.658560863946882,,,34,75
lec,Little East Conference (LEC),2025-26,whockey,New England College,"Paley, Ayla",,0,6,17,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,04:00,0,0,0,0,0,0,2,2.0,19.0,21.0,0.095,9.5,0.0,6.0,-6.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,-0.5728648873632481,,,35,74
lec,Little East Conference (LEC),2025-26,whockey,New England College,"Keville, Erin",,0,7,13,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,3.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,-0.2767659846586208,,,36,74
lec,Little East Conference (LEC),2025-26,whockey,New England College,"Gualtieri, Sofia",,0,8,14,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,1.0,1.0,2.0,0.5,1.0,4.0,15.0,-11.0,11.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.6679609499933559,-0.6751909098440829,-0.5765978731809469,-1.0663630585376271,,,37,74
lec,Little East Conference (LEC),2025-26,whockey,New England College,"Basov, Pnina",,0,9,24,2,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,73.0,81.0,154.0,0.474,1.11,4.0,21.0,-17.0,16.0,0.0,35.0,3.0,1.0,2.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,-0.38409583652410934,-0.08248938717552141,-0.5765978731809469,-1.658560863946882,,,38,73
lec,Little East Conference (LEC),2025-26,whockey,New England College,"Routledge, Audrey",,0,10,8,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,0.0,0.0,0.0,,0.0,2.0,9.0,-7.0,9.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,-0.671564521598124,,,39,73
lec,Little East Conference (LEC),2025-26,whockey,New England College,"Jones, Molly",,0,11,14,6,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,4.0,13.0,-9.0,12.0,0.0,45.0,2.0,0.0,2.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,-0.5260283932587326,-0.08248938717552141,-0.8140925385675789,-0.8689637900678756,,,40,73
lec,Little East Conference (LEC),2025-26,whockey,New England College,"Hauck, Cordelia",,0,12,25,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,14:00,0,0,0,0,0,0,7,0.0,0.0,0.0,,0.0,4.0,25.0,-21.0,5.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.6679609499933559,-0.6751909098440829,-0.5765978731809469,-2.0533594008863854,,,41,72
lec,Little East Conference (LEC),2025-26,whockey,New England College,"Gilchrist, Meadow",,0,13,25,13,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10,20:00,0,0,0,0,0,0,10,114.0,85.0,199.0,0.573,0.75,11.0,33.0,-22.0,26.0,0.0,94.0,11.0,4.0,7.0,0.07,0.0,0.0,,,,,,,,,,,,,,,,,,0.7513646173528766,1.3992644194958823,0.1358861229789493,-2.152059035121261,,,42,72
lec,Little East Conference (LEC),2025-26,whockey,New England College,"Lafferty, Mae",,0,14,25,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,1.0,0.0,1.0,1.0,0.0,12.0,25.0,-13.0,41.0,0.0,29.0,6.0,5.0,1.0,0.03,0.0,0.0,,,,,,,,,,,,,,,,,,0.041701833679760415,-0.3788401485098022,0.37338078836558136,-1.2637623270073788,,,43,72
lec,Little East Conference (LEC),2025-26,whockey,New England College,"Hornsby, Alexis",,0,15,23,12,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6,12:00,0,0,0,0,0,0,6,251.0,241.0,492.0,0.51,0.96,12.0,32.0,-20.0,27.0,0.0,61.0,9.0,4.0,5.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,,,0.46749950388363015,0.8065628968273209,0.1358861229789493,-1.9546597666515095,,,44,71
lec,Little East Conference (LEC),2025-26,whockey,New England College,"Bolger, Lauren",,0,16,14,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,-0.0793667161888692,,,45,71
lec,Little East Conference (LEC),2025-26,whockey,New England College,"Gerarden, Claire",,0,17,23,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12:00,0,0,0,0,0,0,6,0.0,0.0,0.0,,0.0,3.0,19.0,-16.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,-1.5598612297120062,,,46,71
lec,Little East Conference (LEC),2025-26,whockey,New England College,"Sargent, Mary-Hanna",,0,18,15,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,4.0,6.0,10.0,0.4,1.5,0.0,5.0,-5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,-0.4741652531283724,,,47,70
lec,Little East Conference (LEC),2025-26,whockey,New England College,"Marzano, Isabella",,0,19,16,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,08:00,0,0,0,0,0,0,4,7.0,8.0,15.0,0.467,1.14,5.0,19.0,-14.0,3.0,0.0,29.0,5.0,1.0,4.0,0.14,0.0,0.0,,,,,,,,,,,,,,,,,,-0.10023072305486283,0.5102121354930401,-0.5765978731809469,-1.3624619612422546,,,48,70
lec,Little East Conference (LEC),2025-26,whockey,New England College,"Gallacher, Keira",,0,20,24,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,4.0,5.0,9.0,0.444,1.25,6.0,21.0,-15.0,5.0,0.0,17.0,4.0,3.0,1.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,-0.2421632797894861,-0.3788401485098022,-0.10160854240768274,-1.4611615954771304,,,49,70
lec,Little East Conference (LEC),2025-26,whockey,New England College,"Solheim, Dorte",,0,21,8,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,0.0193329180460066,,,50,69
