season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating
2025-26,softball,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,S. McManus,S.,McManus,,8567,S. McManus,0,0MT. ST.,1,0,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,2,1,0,.000,1.000,2.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,,Mount St. Joseph,MT. ST.,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.89809515788663,1,99
2025-26,softball,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,Aubrey Smith,Aubrey,Smith,,585,Aubrey Smith,0,0RHIT,35,33,,,109,28,41,36,13,1,5,21,0,0,11,3,2,0,0,1,0,0,0,0,0,0,0,0.473,71,131,2,1.000,.376,.651,25,34,4,0,0,20,3,1,0,63,.937,23,.870,,4,7,17,36,"15,34",0.44,15,34,"25,59",0.42,25,59,"20,36",0.56,20,36,"1,5",0.20,1,5,0,0,0,0,"7,14","5,8","37,66",286,0,0,0,60,0,0,0,5,21,0,,Rose-Hulman,RHIT,0,True,111,1,15,7,6,2,9,1,0,0,101.1,63,49,31,55,17,6,4,3.38,417,459,8,2,0,1,8,0,0,2,.266,112,128,0,"3,7","3,12","3,4",0,"0,7",13.794503191699295,2,99
2025-26,softball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,M. Schoenrad,M.,Schoenrad,,939,M. Schoenrad,0,0ANDERSON,31,31,,,108,39,44,15,10,4,5,5,0,1,10,2,33,1,0,0,0,0,0,1,0,1,0,0.439,77,114,34,.971,.407,.713,77,6,1,0,0,0,0,0,0,84,.988,0,.000,,4,4,15,36,"9,33",0.27,9,33,"14,43",0.33,14,43,"8,26",0.31,8,26,"4,7",0.57,4,7,0,0,0,0,"24,46","2,2","19,46",22,0,0,0,0,0,0,0,0,23,0,,Anderson,ANDERSON,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.964561887634689,3,99
2025-26,softball,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,S. Rakosky,S.,Rakosky,,8567,S. Rakosky,0,0MT. ST.,42,42,,,145,32,56,46,11,7,4,13,1,0,8,3,3,0,1,2,0,0,0,0,0,1,0,0.431,93,161,3,1.000,.386,.641,43,81,5,0,0,0,0,7,0,129,.961,0,.000,,6,6,40,36,"15,42",0.36,15,42,"31,94",0.33,31,94,"25,70",0.36,25,70,"2,4",0.50,2,4,0,0,0,0,"13,26","19,27","60,98",332,0,0,0,0,0,0,0,26,22,0,,Mount St. Joseph,MT. ST.,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.303860759580962,4,98
2025-26,softball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Eriana Wagner,Eriana,Wagner,,2694,Eriana Wagner,0,02694,31,31,,,100,38,48,20,12,1,4,16,1,1,10,1,3,0,1,1,0,0,0,0,0,0,0,0.551,74,119,3,1.000,.480,.740,86,4,3,0,0,0,0,0,0,93,.968,0,.000,,4,4,16,22,"15,33",0.45,15,33,"28,52",0.54,28,52,"16,26",0.62,16,26,"3,6",0.50,3,6,0,0,0,0,"12,24","4,5","40,60","1,1",1.00,1,1,0,0,0,0,3,10,0,,Franklin,2694,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.079223701650076,5,98
2025-26,softball,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,J. Matsuda-W,J.,Matsuda-W,,585,J. Matsuda-W,0,0RHIT,8,0,,,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1,1,1,1.000,1.000,1.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,"1,1",1.00,1,1,"0,0",0,0,0,"0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0",0,0,0,0,"1,1",1.00,1,1,0,0,0,,Rose-Hulman,RHIT,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.891760970164658,6,98
2025-26,softball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Abri Carey,Abri,Carey,,2694,Abri Carey,0,02694,2,0,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1,2,0,.000,1.000,1.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,0,0,0,0,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,"0,1","1,1",0,0,0,0,"1,1",1.00,1,1,0,0,0,,Franklin,2694,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.644895534155456,7,97
2025-26,softball,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,Phoebe Worstell,Phoebe,Worstell,,585,Phoebe Worstell,0,0RHIT,34,33,,,117,22,46,19,13,1,2,5,0,2,8,1,3,1,0,1,0,1,0,0,0,1,0,0.424,67,126,4,.750,.393,.573,24,79,7,0,0,8,2,4,0,110,.936,10,.800,,4,10,16,41,"19,47",0.40,19,47,"29,72",0.40,29,72,"23,42",0.55,23,42,"2,7",0.29,2,7,0,0,0,0,"6,14","4,8","42,74",92,0,0,0,0,0,0,0,5,29,0,,Rose-Hulman,RHIT,0,True,93,1,14,9,7,1,8,4,0,0,82.1,44,34,32,84,14,1,2,2.89,328,378,3,5,0,2,9,0,0,21,.284,77,74,1,"2,7","4,10","6,10",0,"2,9",9.595008891150037,8,97
2025-26,softball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,G. Grimes,G.,Grimes,,939,G. Grimes,0,0ANDERSON,32,31,,,92,19,35,33,13,1,4,7,0,3,11,3,5,0,1,4,0,0,0,0,0,1,0,0.425,62,107,5,1.000,.380,.674,37,59,5,0,0,0,0,2,0,101,.950,0,.000,,3,2,13,35,"10,33",0.30,10,33,"23,59",0.39,23,59,"19,40",0.48,19,40,"1,5",0.20,1,5,0,0,0,0,"4,9","17,20","36,68",24,0,0,0,0,0,0,0,9,22,0,,Anderson,ANDERSON,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.589719829461918,9,97
2025-26,softball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,S. Hill,S.,Hill,,195,S. Hill,0,0EARLHAM,34,29,,,85,12,29,25,6,0,6,14,0,2,10,1,0,0,0,1,0,0,0,0,0,0,0,0.441,53,102,0,.000,.341,.624,83,10,3,1,0,18,2,0,0,96,.969,20,.900,,4,0,9,34,"8,32",0.25,8,32,"19,50",0.38,19,50,"12,33",0.36,12,33,"1,4",0.25,1,4,0,0,0,0,"11,26","11,12","28,55",93,0,0,0,31,0,0,0,2,24,0,,Earlham,EARLHAM,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.232063920374118,10,96
