season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating,ranking_segment
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Methodist,Tristen Melvin,Tristen,Melvin,,412,Tristen Melvin,0,0MUBB,46,46,,,175,53,74,63,10,4,10,24,0,4,34,9,9,1,4,4,0,0,0,3,1,3,0,0.493,122,211,10,.900,.423,.697,66,7,3,0,0,0,0,0,0,76,.961,0,.000,,6,10,37,32,"20,52",0.38,20,52,"43,102",0.42,43,102,"28,65",0.43,28,65,"9,16",0.56,9,16,0,0,0,0,"16,39","21,29","70,121",194,0,0,0,0,0,0,0,21,33,0,,Methodist,MUBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.478765133681906,1,99,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,E. Sykes,E.,Sykes,,263,E. Sykes,0,0GREENSBO,43,42,,,157,56,56,48,14,3,9,30,1,5,21,5,7,0,3,5,0,0,0,0,0,4,0,0.462,103,200,7,1.000,.357,.656,39,113,16,0,0,0,0,21,0,168,.905,0,.000,,5,6,19,60,"19,42",0.45,19,42,"31,87",0.36,31,87,"19,59",0.32,19,59,"5,13",0.38,5,13,0,0,0,0,"22,41","17,24","76,116",74,0,0,0,0,0,0,0,19,34,0,,Greensboro,GREENSBO,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.834733697454606,2,99,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,William Peace,Alex Levesque,Alex,Levesque,,17094,Alex Levesque,0,0WILLIAM,27,26,,,105,30,43,29,5,1,7,14,0,4,14,5,0,0,0,0,0,0,0,0,0,0,0,0.496,71,123,0,.000,.410,.676,91,10,4,5,0,43,7,0,0,105,.962,50,.860,,1,6,20,26,"10,33",0.30,10,33,"25,62",0.40,25,62,"16,40",0.40,16,40,"3,11",0.27,3,11,0,0,0,0,"15,23","7,10","45,73",142,0,0,0,0,0,0,0,9,29,0,,William Peace,WILLIAM,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.396264197726115,3,99,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Brevard,F. Vasquez,F.,Vasquez,,30094,F. Vasquez,0,0BC,40,39,,,145,29,59,41,16,0,6,21,1,2,11,3,3,4,1,4,0,0,0,3,2,3,0,0.477,93,173,7,.429,.407,.641,58,59,9,0,0,0,0,9,0,126,.929,0,.000,,1,3,32,48,"16,41",0.39,16,41,"30,71",0.42,30,71,"15,47",0.32,15,47,"7,17",0.41,7,17,0,0,0,0,"13,32","12,14","52,87",78,0,0,0,"0,1",0,0,1,11,37,0,,Brevard,BC,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.22202777974109,4,98,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,Jackson Hobbs,Jackson,Hobbs,,491,Jackson Hobbs,0,0NCWU,30,30,,,103,29,38,31,7,0,8,15,0,12,13,2,0,0,0,2,0,0,0,4,0,4,0,0.492,69,132,0,.000,.369,.670,215,15,3,0,0,0,0,17,0,233,.987,0,.000,,3,3,16,34,"8,34",0.24,8,34,"23,55",0.42,23,55,"18,31",0.58,18,31,"6,8",0.75,6,8,0,0,0,0,"8,20","5,6","37,64",56,0,0,0,0,0,0,0,7,21,0,,N.C. Wesleyan,NCWU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.061656247090653,5,98,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,R. Bowman,R.,Bowman,,263,R. Bowman,0,0GREENSBO,38,32,,,127,34,53,44,12,0,4,15,1,8,19,8,2,1,0,2,0,0,0,0,1,2,0,0.500,77,152,3,.667,.417,.606,104,1,3,0,0,1,0,13,0,108,.972,1,1.000,,5,5,24,27,"23,56",0.41,23,56,"35,81",0.43,35,81,"21,55",0.38,21,55,"6,12",0.50,6,12,0,0,0,0,"8,19","15,18","59,94",37,0,0,0,23,0,0,0,12,37,0,,Greensboro,GREENSBO,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00133273245823,6,98,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,Zack Geertsen,Zack,Geertsen,,30164,Zack Geertsen,0,0SVU,40,39,,,160,41,69,31,15,2,4,23,0,7,26,7,0,0,0,2,0,0,0,3,0,3,0,0.516,100,192,0,.000,.431,.625,67,22,0,0,0,5,5,10,0,89,1.000,10,.500,,5,8,34,25,"21,52",0.40,21,52,"36,81",0.44,36,81,"27,50",0.54,27,50,"9,18",0.50,9,18,0,0,0,0,"22,33","9,13","57,94",24,0,0,0,"1,1",1.00,1,1,8,33,0,,Southern Virginia,SVU,0,False,105,1,11,4,4,0,2,0,0,0,74.0,48,41,8,26,13,3,5,4.99,308,338,6,9,0,7,6,0,0,10,.341,103,81,0,"2,5","5,14","0,2",0,"6,10",8.722461111520927,7,97,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Brevard,C. Oehler,C.,Oehler,,30094,C. Oehler,0,0BC,41,41,,,155,41,54,47,16,1,8,17,1,8,26,2,0,0,0,2,0,0,0,2,1,2,0,0.434,96,182,0,.000,.348,.619,288,27,8,0,0,0,0,26,0,323,.975,0,.000,,1,1,17,59,"20,52",0.38,20,52,"37,97",0.38,37,97,"24,62",0.39,24,62,"3,20",0.15,3,20,0,0,0,0,"14,43","9,13","51,105",107,0,0,0,0,0,0,0,9,38,0,,Brevard,BC,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.367354973357038,8,97,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,C.J. Acosta,C.J.,Acosta,,542,C.J. Acosta,0,0PFUBB,38,38,,,121,44,32,50,11,1,10,29,0,13,29,6,11,1,2,6,0,0,0,0,1,0,0,0.438,75,171,12,.917,.264,.620,30,1,4,0,0,0,0,1,0,35,.886,0,.000,,3,5,17,47,"13,49",0.27,13,49,"22,75",0.29,22,75,"19,59",0.32,19,59,"2,17",0.12,2,17,0,0,0,0,"16,41","10,17","49,95",46,0,0,0,0,0,0,0,14,38,0,,Pfeiffer,PFUBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.93059732659129,9,97,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,M. Rinaldi,M.,Rinaldi,,263,M. Rinaldi,0,0GREENSBO,34,30,,,123,35,44,34,11,1,8,12,1,3,25,5,2,2,0,2,0,0,0,1,1,2,0,0.421,81,140,4,.500,.358,.659,60,1,0,0,0,0,0,9,0,61,1.000,0,.000,,9,3,18,30,"14,48",0.29,14,48,"27,78",0.35,27,78,"16,44",0.36,16,44,"5,12",0.42,5,12,0,0,0,0,"11,18","9,13","47,89",45,0,0,0,12,0,0,0,10,33,0,,Greensboro,GREENSBO,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.673583842458324,10,96,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,Javier Quintana,Javier,Quintana,,491,Javier Quintana,0,0NCWU,37,37,,,139,39,47,32,13,0,8,36,0,1,18,9,1,0,0,1,0,0,0,6,1,7,0,0.475,84,177,1,1.000,.338,.604,48,57,9,0,0,0,0,11,0,114,.921,0,.000,,3,4,30,42,"11,32",0.34,11,32,"23,66",0.35,23,66,"17,42",0.40,17,42,"4,12",0.33,4,12,0,0,0,0,"20,45","9,14","32,73",106,0,0,0,0,0,0,0,5,27,0,,N.C. Wesleyan,NCWU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6597442821332535,11,96,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,Badin Gusa,Badin,Gusa,,542,Badin Gusa,0,0PFUBB,17,13,,,47,11,18,16,6,0,3,8,0,1,10,4,4,1,2,0,0,0,0,0,0,0,0,0.482,33,58,5,.800,.383,.702,7,9,1,0,0,0,0,1,0,17,.941,0,.000,,1,2,7,12,"11,16",0.69,11,16,"10,25",0.40,10,25,"10,21",0.48,10,21,"4,6",0.67,4,6,0,0,0,0,"4,13","2,3","18,30",1,0,0,0,2,0,0,0,5,8,0,,Pfeiffer,PFUBB,0,False,3,1,0,0,0,0,0,0,0,0,0.1,3,0,0,0,0,0,1,0.00,4,4,0,0,0,0,0,0,0,0,.750,1,0,0,0,"3,4",0,0,0,6.440394672731508,12,96,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,Hunter Huneycutt,Hunter,Huneycutt,,542,Hunter Huneycutt,0,0PFUBB,37,37,,,152,34,58,26,7,0,6,18,0,2,13,5,18,4,0,1,0,0,0,1,1,5,0,0.451,83,173,22,.818,.382,.546,40,52,9,0,0,2,0,1,0,101,.911,2,1.000,,5,8,35,41,"19,50",0.38,19,50,"30,81",0.37,30,81,"16,56",0.29,16,56,"6,15",0.40,6,15,0,0,0,0,"26,51","7,13","51,88",38,0,0,0,0,0,0,0,9,43,0,,Pfeiffer,PFUBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.255872993882196,13,95,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,B. Gardner,B.,Gardner,,263,B. Gardner,0,0GREENSBO,45,45,,,191,49,66,46,16,1,4,30,0,3,15,7,9,1,3,2,0,0,0,3,1,5,0,0.438,96,229,10,.900,.346,.503,95,5,3,0,0,0,0,2,0,103,.971,0,.000,,3,13,54,57,"22,77",0.29,22,77,"39,119",0.33,39,119,"22,77",0.29,22,77,"8,21",0.38,8,21,0,0,0,0,"19,32","23,25","80,140",73,0,0,0,0,0,0,0,23,57,0,,Greensboro,GREENSBO,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.78763662361993,14,95,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,D. Scavone,D.,Scavone,,263,D. Scavone,0,0GREENSBO,45,45,,,183,48,70,45,10,6,1,20,1,7,16,6,4,0,2,5,0,0,0,0,0,1,0,0.451,95,217,4,1.000,.383,.519,32,100,15,0,0,0,0,8,0,147,.898,0,.000,,6,10,43,53,"26,60",0.43,26,60,"40,107",0.37,40,107,"20,63",0.32,20,63,"6,15",0.40,6,15,0,0,0,0,"22,47","18,25","72,124",49,0,0,0,0,0,0,0,25,35,0,,Greensboro,GREENSBO,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.659442693875346,15,94,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,Jacob Trivette,Jacob,Trivette,,491,Jacob Trivette,0,0NCWU,33,28,,,109,24,35,23,10,0,7,13,3,11,32,5,4,4,0,2,0,0,0,1,0,1,0,0.437,66,135,8,.500,.321,.606,46,7,2,7,0,16,2,0,0,55,.964,18,.889,,0,4,18,26,"10,38",0.26,10,38,"15,58",0.26,15,58,"12,39",0.31,12,39,"3,13",0.23,3,13,0,0,0,0,"15,32","3,8","27,64",15,0,0,0,15,0,0,0,9,29,0,,N.C. Wesleyan,NCWU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.612643682989048,16,94,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,Garrett Stauffer,Garrett,Stauffer,,30164,Garrett Stauffer,0,0SVU,37,35,,,137,26,53,26,11,1,2,13,0,6,20,9,0,0,0,0,0,0,0,1,0,2,0,0.462,72,156,0,.000,.387,.526,83,3,3,0,0,0,0,0,0,89,.966,0,.000,,3,7,30,30,"13,42",0.31,13,42,"26,76",0.34,26,76,"20,50",0.40,20,50,"8,21",0.38,8,21,0,0,0,0,"20,36","4,9","39,84",40,0,0,0,0,0,0,0,2,34,0,,Southern Virginia,SVU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.902202479739104,17,93,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,William Peace,Gavin Turner,Gavin,Turner,,17094,Gavin Turner,0,0WILLIAM,39,37,,,154,26,55,33,4,0,5,14,1,4,18,6,5,1,0,2,0,0,0,2,0,2,0,0.420,74,174,6,.833,.357,.481,38,94,7,0,0,0,0,7,0,139,.950,0,.000,,4,8,45,33,"17,56",0.30,17,56,"33,85",0.39,33,85,"22,58",0.38,22,58,"4,16",0.25,4,16,0,0,0,0,"11,26","11,14","56,91",14,0,0,0,0,0,0,0,14,32,0,,William Peace,WILLIAM,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.805298131392389,18,93,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Methodist,Brandon Mauger,Brandon,Mauger,,412,Brandon Mauger,0,0MUBB,46,46,,,189,60,64,44,18,2,3,25,0,3,26,8,10,2,4,4,0,0,0,4,0,5,0,0.416,95,225,12,.833,.339,.503,112,103,2,0,0,0,0,26,0,217,.991,0,.000,,8,10,47,51,"15,56",0.27,15,56,"37,106",0.35,37,106,"21,64",0.33,21,64,"11,26",0.42,11,26,0,0,0,0,"24,42","16,24","65,124",159,0,0,0,0,0,0,0,16,41,0,,Methodist,MUBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.735312819670703,19,92,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,Hayden Furr,Hayden,Furr,,542,Hayden Furr,0,0PFUBB,30,22,,,82,22,30,21,8,0,2,16,0,4,11,3,2,2,6,2,0,0,0,2,0,6,0,0.481,44,110,4,.500,.366,.537,46,0,1,0,0,0,0,0,0,47,.979,0,.000,,6,6,14,27,"9,26",0.35,9,26,"20,50",0.40,20,50,"14,28",0.50,14,28,"4,8",0.50,4,8,0,0,0,0,"12,19","5,9","41,66",27,0,0,0,14,0,0,0,9,16,0,,Pfeiffer,PFUBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.603238055259394,20,92,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Brevard,H. Jennings,H.,Jennings,,30094,H. Jennings,0,0BC,39,38,,,133,34,45,32,10,0,3,29,0,8,10,2,3,0,0,5,0,0,0,5,0,7,0,0.469,64,175,3,1.000,.338,.481,143,11,2,6,0,32,5,0,0,156,.987,37,.865,,5,5,26,54,"12,34",0.35,12,34,"23,74",0.31,23,74,"15,48",0.31,15,48,"5,14",0.36,5,14,0,0,0,0,"19,28","10,12","49,90",45,0,0,0,0,0,0,0,14,28,0,,Brevard,BC,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.575704195216673,21,91,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,C. Le,C.,Le,,263,C. Le,0,0GREENSBO,45,45,,,192,57,74,25,14,4,0,24,0,15,16,6,7,2,3,1,0,0,0,2,0,3,0,0.487,96,235,9,.778,.385,.500,138,1,2,0,0,0,0,0,0,141,.986,0,.000,,6,8,54,46,"21,57",0.37,21,57,"31,79",0.39,31,79,"20,53",0.38,20,53,"10,22",0.45,10,22,0,0,0,0,"36,75","5,9","54,97",6,0,0,0,0,0,0,0,10,33,0,,Greensboro,GREENSBO,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.283003373520822,22,91,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Mary Baldwin,Jacob Barber,Jacob,Barber,,389,Jacob Barber,0,0MARY BAL,43,43,,,148,27,42,33,8,5,6,27,0,5,37,14,1,0,2,1,0,0,0,2,2,4,0,0.409,78,183,1,1.000,.284,.527,283,25,4,0,0,0,0,20,0,312,.987,0,.000,,4,9,34,33,"13,53",0.25,13,53,"21,78",0.27,21,78,"14,46",0.30,14,46,"4,21",0.19,4,21,0,0,0,0,"17,35","9,11","49,95",45,0,0,0,0,0,0,0,8,26,0,,Mary Baldwin,MARY BAL,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.106729532128723,23,90,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,M. Schroer,M.,Schroer,,263,M. Schroer,0,0GREENSBO,32,24,,,80,12,28,24,5,0,3,12,0,3,19,5,1,0,3,2,0,0,0,1,0,1,0,0.443,42,100,1,1.000,.350,.525,144,8,0,3,0,15,4,0,0,152,1.000,19,.789,,1,1,10,27,"15,36",0.42,15,36,"19,48",0.40,19,48,"14,31",0.45,14,31,"5,8",0.63,5,8,0,0,0,0,"6,18","9,12","34,61",23,0,0,0,"0,1",0,0,1,9,23,0,,Greensboro,GREENSBO,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.097376586556978,24,90,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Methodist,Caleb Rogers,Caleb,Rogers,,412,Caleb Rogers,0,0MUBB,48,48,,,173,33,62,43,8,1,1,24,0,6,23,7,14,4,9,7,0,0,0,4,0,4,0,0.438,75,219,18,.778,.358,.434,78,137,15,0,0,0,0,21,0,230,.935,0,.000,,4,6,56,44,"20,65",0.31,20,65,"35,104",0.34,35,104,"24,75",0.32,24,75,"8,21",0.38,8,21,0,0,0,0,"20,39","24,30","79,130",173,0,0,0,0,0,0,0,42,55,0,,Methodist,MUBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.029696933756152,25,89,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,Joe Javier,Joe,Javier,,542,Joe Javier,0,0PFUBB,41,40,,,155,35,59,25,6,1,1,25,0,8,13,2,11,2,3,4,0,0,0,3,0,3,0,0.479,70,195,13,.846,.381,.452,96,88,12,0,0,0,0,14,0,196,.939,0,.000,,2,3,31,57,"17,46",0.37,17,46,"20,73",0.27,20,73,"16,48",0.33,16,48,"2,13",0.15,2,13,0,0,0,0,"28,39","12,16","51,96",46,0,0,0,0,0,0,0,20,31,0,,Pfeiffer,PFUBB,0,False,1,1,0,0,1,0,0,0,0,0,2.2,1,1,1,3,0,0,0,3.37,9,11,0,1,0,0,0,0,0,2,.111,4,1,0,"0,3","1,1","0,3",0,"1,3",3.9809071730947654,26,89,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,L. Berini,L.,Berini,,263,L. Berini,0,0GREENSBO,45,45,,,183,45,63,36,11,2,1,25,0,13,27,10,10,1,4,3,0,0,0,1,0,3,0,0.451,81,228,11,.909,.344,.443,92,92,12,0,0,0,0,35,0,196,.939,0,.000,,6,8,47,48,"19,50",0.38,19,50,"37,106",0.35,37,106,"20,57",0.35,20,57,"4,21",0.19,4,21,0,0,0,0,"19,33","11,15","78,134",18,0,0,0,0,0,0,0,21,38,0,,Greensboro,GREENSBO,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5697989570809243,27,89,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Methodist,Jackson Deal,Jackson,Deal,,412,Jackson Deal,0,0MUBB,48,48,,,201,56,67,32,11,1,3,32,0,4,20,9,15,3,1,1,0,0,0,5,1,6,0,0.433,89,239,18,.833,.333,.443,146,2,3,0,0,0,0,1,0,151,.980,0,.000,,7,10,64,44,"17,62",0.27,17,62,"34,102",0.33,34,102,"23,70",0.33,23,70,"9,26",0.35,9,26,0,0,0,0,"36,71","14,19","69,116",89,0,0,0,0,0,0,0,17,41,0,,Methodist,MUBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.462614939566911,28,88,batting
2025-26,baseball,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,Wilson Lohrer,Wilson,Lohrer,,542,Wilson Lohrer,0,0PFUBB,40,40,,,170,32,65,33,9,0,0,9,3,4,12,0,8,0,5,4,0,0,0,3,0,6,0,0.417,74,192,8,1.000,.382,.435,310,10,6,0,0,0,0,20,0,326,.982,0,.000,,4,8,64,33,"18,53",0.34,18,53,"40,99",0.40,40,99,"23,55",0.42,23,55,"8,22",0.36,8,22,0,0,0,0,"8,22","12,16","71,113",46,0,0,0,0,0,0,0,24,27,0,,Pfeiffer,PFUBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9361390464920665,29,88,batting
