conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"Bartulovic, Alana",0,,8,56,1,.164,359,60,119,4,2,35,0,0,0,11,0,0,127,9,42,16,1,12,4,129,0,2.13,0.07,0.75,0.29,0.00,2.30
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"Follick, Olivia",0,,4,32,7,.231,108,10,35,1,0,9,0,0,0,0,0,0,1,0,11,27,6,25,2,49.5,0,1.09,0.03,0.34,0.84,0.00,1.55
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"Ricketts, Piper",0,,2,107,42,.123,269,42,75,18,3,134,0,42,34,441,0,0,489,33,277,4,0,3,1,119.5,0,0.70,0.17,2.59,0.04,0.39,1.12
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"White, Ally",0,,1,107,0,.000,49,2,2,83,2,340,0,39,22,451,0,0,436,40,504,0,0,0,0,41,0,0.02,0.78,4.71,0.00,0.36,0.38
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"Worcester, Kaili",0,,23,101,36,.196,920,117,297,26,12,150,0,36,51,352,0,0,463,39,244,33,1,30,3,351,0,2.94,0.26,2.42,0.33,0.36,3.48
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"Colahan, Kait",0,,16,75,10,.337,478,65,226,1,5,44,0,0,1,3,0,0,1,0,52,49,0,40,9,255,0,3.01,0.01,0.69,0.65,0.00,3.40
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"Golem, Ava",0,,17,96,24,.182,11,0,2,13,1,82,0,20,15,330,0,0,203,14,215,0,0,0,0,22,0,0.02,0.14,2.24,0.00,0.21,0.23
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"van der Biezen, Jenna",0,,7,22,0,.167,6,0,1,26,2,86,0,12,11,71,0,0,1,1,29,0,0,0,0,13,0,0.05,1.18,1.32,0.00,0.55,0.59
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"Fincham, Sam",0,,6,88,12,.157,470,78,152,0,6,36,0,0,1,1,0,0,27,4,47,34,4,27,7,172.5,0,1.73,0.00,0.53,0.39,0.00,1.96
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"Duff, Maddie",0,,13,6,0,.000,10,0,0,17,2,30,0,0,3,9,0,0,1,0,4,0,0,0,0,0,0,0.00,2.83,0.67,0.00,0.00,0.00
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"Horton, Madison",0,,12,27,0,1.000,1,0,1,1,0,6,0,3,9,83,0,0,0,0,16,0,0,0,0,4,0,0.04,0.04,0.59,0.00,0.11,0.15
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"Kelly, Carmen",0,,20,7,0,.400,15,1,7,0,0,0,0,0,1,3,0,0,5,0,1,0,0,0,0,7,0,1.00,0.00,0.14,0.00,0.00,1.00
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"Moore, Addie",0,,15,25,0,.000,0,0,0,2,0,8,0,5,8,58,0,0,12,1,13,0,0,0,0,5,0,0.00,0.08,0.52,0.00,0.20,0.20
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"O'Malley, Clare",0,,10,107,42,.284,560,68,227,7,9,54,0,1,2,20,0,0,5,1,29,97,6,74,23,288,0,2.12,0.07,0.27,0.91,0.01,2.69
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"Orr, Celia",0,,24,1,0,.000,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,1.00,0.00,0.00,0.00,0.00
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"Sulfridge, Mary",0,,3,106,42,.183,263,18,66,994,39,2748,0,25,32,343,0,0,7,1,234,50,6,44,6,119,2,0.62,9.38,2.21,0.47,0.24,1.12
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"Wilhelmus, Bryn",0,,22,61,1,.000,8,1,1,11,0,27,0,19,13,187,0,0,35,2,40,0,0,0,0,20,0,0.02,0.18,0.66,0.00,0.31,0.33
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"Luers, Madelyn",0,,11,86,35,.288,302,37,124,3,0,35,0,0,0,6,0,0,3,1,13,72,0,57,15,167.5,0,1.44,0.03,0.15,0.84,0.00,1.95
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"Bell-Nance, Riley",0,,21,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"Bower, Emma",0,,19,1,0,.000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.00,0.00,0.00,0.00,0.00,0.00
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"Carter, Zaria",0,,5,6,0,-.167,12,4,2,0,0,3,0,0,0,0,0,0,2,0,0,1,0,1,0,2.5,0,0.33,0.00,0.00,0.17,0.00,0.42
