conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points
nwc,Northwest Conference (NWC),2025-26,wvball,Puget Sound,"Leith, Mackenzie",0,,8,89,11,.176,726,87,215,2,4,49,0,0,0,0,0,0,81,5,52,30,1,27,3,231.5,0,2.42,0.02,0.58,0.34,0.00,2.60
nwc,Northwest Conference (NWC),2025-26,wvball,Puget Sound,"Haselden, Hadley",0,,2,7,4,.083,12,1,2,1,0,5,0,0,0,0,0,0,1,0,3,2,0,2,0,3,0,0.29,0.14,0.43,0.29,0.00,0.43
nwc,Northwest Conference (NWC),2025-26,wvball,Puget Sound,"Warner, Jordan",0,,10,3,0,.200,10,0,2,18,0,41,0,0,0,14,0,0,0,0,1,0,0,0,0,2,0,0.67,6.00,0.33,0.00,0.00,0.67
nwc,Northwest Conference (NWC),2025-26,wvball,Puget Sound,"Friendy, Gianna",0,,18,40,0,.000,3,0,0,27,0,64,0,7,11,126,0,0,0,0,25,1,0,1,0,7.5,0,0.00,0.68,0.63,0.03,0.18,0.19
nwc,Northwest Conference (NWC),2025-26,wvball,Puget Sound,"Anderson, Akira",0,,1,89,48,.114,44,7,12,13,2,53,0,29,36,313,0,0,337,21,272,1,0,1,0,41.5,0,0.13,0.15,3.06,0.01,0.33,0.47
nwc,Northwest Conference (NWC),2025-26,wvball,Puget Sound,"Fagan, Erin",0,,4,91,59,.202,748,103,254,16,7,103,0,42,45,391,0,0,436,31,242,25,0,21,4,310.5,4,2.79,0.18,2.66,0.27,0.46,3.41
nwc,Northwest Conference (NWC),2025-26,wvball,Puget Sound,"Farley, Chamberlin",0,,6,39,0,-.250,4,1,0,3,0,7,0,2,0,12,0,0,28,5,18,0,0,0,0,2,0,0.00,0.08,0.46,0.00,0.05,0.05
nwc,Northwest Conference (NWC),2025-26,wvball,Puget Sound,"Fedota, Mia",0,,23,44,45,.273,150,16,57,3,2,12,0,0,0,0,0,0,0,0,11,24,1,18,6,72,2,1.30,0.07,0.25,0.55,0.00,1.64
nwc,Northwest Conference (NWC),2025-26,wvball,Puget Sound,"Garcia, Viviann",0,,3,9,0,-.118,17,4,2,0,0,4,0,0,0,13,0,0,9,1,8,1,0,1,0,2.5,0,0.22,0.00,0.89,0.11,0.00,0.28
nwc,Northwest Conference (NWC),2025-26,wvball,Puget Sound,"Higgins, Alexis",0,,16,11,0,.000,0,0,0,0,0,0,0,0,4,28,0,0,3,0,5,0,0,0,0,0,0,0.00,0.00,0.45,0.00,0.00,0.00
nwc,Northwest Conference (NWC),2025-26,wvball,Puget Sound,"Keightley, Samantha",0,,5,90,0,-.103,39,4,0,62,1,261,0,26,27,338,0,0,353,25,374,1,0,1,0,26.5,0,0.00,0.69,4.16,0.01,0.29,0.29
nwc,Northwest Conference (NWC),2025-26,wvball,Puget Sound,"Ly, Lauren",0,,9,50,4,.000,1,0,0,2,0,10,0,15,14,158,0,0,13,2,19,0,0,0,0,15,0,0.00,0.04,0.38,0.00,0.30,0.30
nwc,Northwest Conference (NWC),2025-26,wvball,Puget Sound,"Pick, Makela",0,,14,80,30,.183,420,78,155,4,4,44,0,1,1,7,0,0,2,0,60,25,0,24,1,169,1,1.94,0.05,0.75,0.31,0.01,2.11
nwc,Northwest Conference (NWC),2025-26,wvball,Puget Sound,"Raduziner, Nicolette",0,,17,11,4,.186,102,9,28,2,1,9,0,4,4,31,0,0,63,3,35,2,0,2,0,33,0,2.55,0.18,3.18,0.18,0.36,3.00
nwc,Northwest Conference (NWC),2025-26,wvball,Puget Sound,"Reed, Amelia",0,,12,75,29,.000,14,1,1,6,0,52,0,24,13,328,0,0,286,11,161,0,0,0,0,25,0,0.01,0.08,2.15,0.00,0.32,0.33
nwc,Northwest Conference (NWC),2025-26,wvball,Puget Sound,"Rush, Randi",0,,11,88,59,.233,159,4,41,902,11,2561,0,23,29,295,0,0,11,0,177,22,0,22,0,75,2,0.47,10.25,2.01,0.25,0.26,0.85
nwc,Northwest Conference (NWC),2025-26,wvball,Puget Sound,"Villegas, Hattie",0,,24,1,0,.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00
nwc,Northwest Conference (NWC),2025-26,wvball,Puget Sound,"Badger, Maddie",0,,25,91,63,.382,646,83,330,1,3,52,0,2,5,29,0,0,5,1,34,78,4,56,22,382,5,3.63,0.01,0.37,0.86,0.02,4.20
nwc,Northwest Conference (NWC),2025-26,wvball,Puget Sound,"Coleman, Meredith",0,,21,6,4,.000,9,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1.5,0,0.17,0.00,0.33,0.17,0.00,0.25
nwc,Northwest Conference (NWC),2025-26,wvball,Puget Sound,"Favor, Skya",0,,37,36,14,.266,169,28,73,1,1,24,0,0,1,6,0,0,0,0,6,23,0,15,8,88.5,1,2.03,0.03,0.17,0.64,0.00,2.46
nwc,Northwest Conference (NWC),2025-26,wvball,Puget Sound,"La Fever, Ellery",0,,15,18,0,.000,1,0,0,0,0,7,0,0,0,2,0,0,17,1,3,0,0,0,0,0,0,0.00,0.00,0.17,0.00,0.00,0.00
nwc,Northwest Conference (NWC),2025-26,wvball,Puget Sound,"Lundgren, Flannery",0,,19,5,0,.182,11,2,4,1,0,3,0,0,0,0,0,0,0,0,2,3,0,3,0,5.5,0,0.80,0.20,0.40,0.60,0.00,1.10
