conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,softball,Redlands,Isabella Culp,,,,49,46,118,19,36,26,6,0,4,20,0,6,11,3,4,1,0,2,0,0,0,0,0,0,0,0.425,54,146,5,.800,.305,.458,146,21,2,3,0,24,7,0,0,169,.988,31,.774,5,3,26,42,"11,40",0.28,11,40,"18,65",0.28,18,65,"10,47",0.21,10,47,"0,1",0,0,1,0,0,0,0,"14,33","8,10","39,74",184,0,0,0,0,0,0,0,8,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,softball,Redlands,Adyson Kim,,,,55,55,114,30,30,25,6,0,1,13,0,0,19,5,6,0,6,2,0,0,0,0,0,1,0,0.333,39,135,6,1.000,.263,.342,45,94,17,0,0,0,0,7,0,156,.891,0,.000,2,7,33,38,"5,31",0.16,5,31,"19,66",0.29,19,66,"13,47",0.28,13,47,"1,2",0.50,1,2,0,0,0,0,"6,21","14,20","40,77",88,0,0,0,0,0,0,0,18,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,softball,Redlands,Saya Fujii,,,,52,50,83,17,22,6,3,0,0,6,0,4,6,0,3,0,7,0,0,0,0,0,0,1,0,0.344,25,100,3,1.000,.265,.301,65,104,11,0,0,0,0,8,0,180,.939,0,.000,10,3,29,25,"5,25",0.20,5,25,"13,42",0.31,13,42,"9,34",0.26,9,34,"2,4",0.50,2,4,0,0,0,0,"10,24","2,5","28,51",28,0,0,0,0,0,0,0,12,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,softball,Redlands,Faith Hernandez,,,,46,36,60,7,16,12,3,0,0,1,0,4,0,0,0,1,3,1,0,0,0,0,0,1,0,0.318,19,69,1,.000,.267,.317,68,59,8,0,0,0,0,10,0,135,.941,0,.000,3,3,21,23,"7,25",0.28,7,25,"10,36",0.28,10,36,"7,23",0.30,7,23,0,0,0,0,0,0,0,0,"5,12","4,7","22,41",43,0,0,0,0,0,0,0,8,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,softball,Redlands,Avery Provenzano,,,,33,15,63,12,21,13,9,1,1,6,0,0,8,2,3,2,0,0,0,0,0,0,1,2,0,0.391,35,69,5,.600,.333,.556,38,15,10,0,0,0,0,2,0,63,.841,0,.000,2,2,22,10,"7,22",0.32,7,22,"13,37",0.35,13,37,"8,25",0.32,8,25,"2,4",0.50,2,4,0,0,0,0,"7,16","2,4","23,40",41,0,0,0,116,0,0,0,9,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,softball,Redlands,Brianna Garcia,,,,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,4,0,0,0,7,1,0,0,5,1.000,8,.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,5,4,3,1,0,0,0,0,36.1,29,27,23,16,3,1,1,5.20,150,188,0,10,0,0,5,0,0,1,.307,51,38,0,"1,3","6,11","2,3",0,"2,5"
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,softball,Redlands,Alyson Stofila,,,,22,0,32,3,9,9,2,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.343,15,35,0,.000,.281,.469,2,9,1,0,0,0,0,0,0,12,.917,0,.000,0,5,7,13,"6,12",0.50,6,12,"8,24",0.33,8,24,"4,16",0.25,4,16,"1,2",0.50,1,2,0,0,0,0,"0,5","4,8","14,24",119,0,0,0,283,0,0,0,2,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,softball,Redlands,Kaylen Galaviz,,,,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,8,0,0,0,6,0,0,0,8,1.000,6,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,9,5,1,0,0,0,0,0,52.0,36,26,7,16,11,0,10,3.50,221,240,0,4,0,3,5,0,0,5,.299,71,62,0,"4,14","3,18","1,4",0,"3,18"
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,softball,Redlands,Emma Roark,,,,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,1,3,0,.000,.333,.333,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,0,0,1,1,"1,1",1.00,1,1,"1,2",0.50,1,2,"1,2",0.50,1,2,0,0,0,0,0,0,0,0,"0,1","0,0","1,2",0,0,0,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,softball,Redlands,Madeline Hughes,,,,3,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0,2,0,.000,.000,.000,5,0,0,0,0,0,0,0,0,5,1.000,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,0","2,2",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,softball,Redlands,Emma Swenson,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,5.0,4,4,2,0,0,0,1,5.60,21,23,0,0,0,0,0,0,0,0,.286,7,8,0,"0,1","2,2","1,1",0,"1,3"
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,softball,Redlands,Maya Holshoe,,,,34,0,29,14,10,6,0,1,0,8,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0.486,12,37,2,1.000,.345,.414,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,1,6,9,5,"4,8",0.50,4,8,"5,19",0.26,5,19,"4,14",0.29,4,14,"1,4",0.25,1,4,0,0,0,0,"5,8","0,3","9,20",37,0,0,0,208,0,0,0,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,softball,Redlands,Camille Enriquez,,,,30,0,1,11,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.667,0,3,3,.667,.000,.000,0,1,0,0,0,0,0,0,0,1,1.000,0,.000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1","0,0","1,1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0.00,4,4,0,0,0,0,0,0,0,0,.000,0,4,0,"0,2",0,0,0,"0,1"
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,softball,Redlands,Paige Ellinger,,,,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,6,12,1,0,0,8,3,0,0,19,.947,11,.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1,17,12,2,1,7,2,0,0,99.1,45,33,37,54,12,0,3,2.33,379,431,4,9,0,1,5,0,0,18,.248,148,82,0,"4,17","7,26","10,22",0,"7,24"
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,softball,Redlands,Natalie Lopez,,,,15,5,6,2,3,2,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0.625,3,10,0,.000,.500,.500,9,18,6,0,0,0,0,0,0,33,.818,0,.000,1,0,2,1,"1,2",0.50,1,2,"3,6",0.50,3,6,"3,5",0.60,3,5,0,0,0,0,0,0,0,0,0,"0,1","5,8",44,0,0,0,37,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,softball,Redlands,Savannah Barchus,,,,13,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0,2,0,.000,.000,.000,0,7,1,0,0,2,0,0,0,8,.875,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,2",0,0,0,0,0,0,0,0,0,0,0,32,1,3,5,2,0,1,0,0,0,30.2,19,19,7,10,7,1,1,4.34,121,135,3,2,0,0,5,0,0,3,.264,31,48,0,"3,4","2,10","0,3",0,"1,4"
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,softball,California Lutheran,N. Collins,,,,28,27,59,13,21,6,0,0,0,1,0,6,18,2,2,0,6,0,0,0,0,0,0,0,0,0.424,21,72,2,1.000,.356,.356,39,0,1,0,0,0,0,0,0,40,.975,0,.000,2,3,16,6,"7,15",0.47,7,15,"15,35",0.43,15,35,"6,16",0.38,6,16,0,0,0,0,0,0,0,0,"2,13","1,4","28,44",1,0,0,0,0,0,0,0,10,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,softball,California Lutheran,A. Strong,,,,34,34,99,19,23,9,0,0,0,8,0,0,9,7,1,0,4,0,0,0,0,0,0,0,0,0.290,23,111,1,1.000,.232,.232,51,69,9,0,0,0,0,3,0,129,.930,0,.000,6,7,28,38,"6,31",0.19,6,31,"14,53",0.26,14,53,"9,37",0.24,9,37,"1,8",0.13,1,8,0,0,0,0,"8,29","5,9","29,59",7,0,0,0,0,0,0,0,10,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,softball,California Lutheran,O. Vargas,,,,36,35,122,21,42,19,8,0,0,9,1,0,5,1,0,2,2,2,0,0,0,1,0,3,0,0.383,50,135,2,.000,.344,.410,26,57,1,0,0,0,0,0,0,84,.988,0,.000,4,12,52,23,"15,50",0.30,15,50,"26,76",0.34,26,76,"13,50",0.26,13,50,"0,6",0,0,6,0,0,0,0,"5,19","8,18","58,85",40,0,0,0,2,0,0,0,14,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,softball,California Lutheran,A. Chavez,,,,23,10,37,7,11,8,6,0,2,5,0,0,10,3,0,0,0,1,0,0,0,0,0,0,0,0.372,23,43,0,.000,.297,.622,11,0,0,0,0,0,0,0,0,11,1.000,0,.000,2,0,5,10,"2,15",0.13,2,15,"7,24",0.29,7,24,"4,15",0.27,4,15,"3,8",0.38,3,8,0,0,0,0,"2,3","1,3","11,27",4,0,0,0,52,0,0,0,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,softball,California Lutheran,J. Waters,,,,36,36,89,21,32,35,5,0,11,33,1,1,11,4,0,0,0,1,0,0,0,0,0,0,0,0.532,70,124,0,.000,.360,.787,215,4,5,0,0,0,0,6,0,224,.978,0,.000,1,5,14,31,"11,27",0.41,11,27,"24,56",0.43,24,56,"16,39",0.41,16,39,"0,5",0,0,5,0,0,0,0,"15,24","8,11","42,69",89,0,0,0,2,0,0,0,4,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,softball,California Lutheran,S. Aviles,,,,25,2,7,6,1,1,0,0,0,1,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0.222,1,9,4,.750,.143,.143,3,4,0,0,0,0,0,0,0,7,1.000,0,.000,1,0,1,4,"0,3",0,0,3,"0,5",0,0,5,"0,3",0,0,3,0,0,0,0,0,0,0,0,"1,2","1,0","2,6",2,0,0,0,10,0,0,0,2,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
