season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating
2025-26,softball,Old Dominion Athletic Conference (ODAC),odac,Virginia Wesleyan,Alison Pollack,Alison,Pollack,,745,Alison Pollack,0,0VA. WESL,6,6,,,15,9,10,11,2,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.722,15,18,1,1.000,.667,1.000,1,0,0,0,0,0,0,1,0,1,1.000,0,.000,,1,0,3,2,"4,5",0.80,4,5,"8,12",0.67,8,12,"8,12",0.67,8,12,0,0,0,0,0,0,0,0,"1,2","3,3","10,12","1,1",1.00,1,1,0,0,0,0,3,1,0,,Virginia Wesleyan,VA. WESL,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.850597335139259,11,96
2025-26,softball,Old Dominion Athletic Conference (ODAC),odac,Eastern Mennonite University,Meaghan Dean,Meaghan,Dean,,203,Meaghan Dean,0,0EAST. ME,38,38,,,126,13,55,25,9,0,6,6,0,3,4,0,0,1,0,1,0,0,0,2,0,3,0,0.471,82,136,1,.000,.437,.651,167,2,2,0,0,0,0,4,0,171,.988,0,.000,,3,4,28,35,"20,43",0.47,20,43,"34,77",0.44,34,77,"21,51",0.41,21,51,"3,4",0.75,3,4,0,0,0,0,"10,16","6,14","48,80",14,0,0,0,22,0,0,0,11,16,0,,Eastern Mennonite University,EAST. ME,0,True,2,1,0,0,0,0,0,0,0,0,0.0,2,2,1,0,1,0,0,99.00,2,3,0,0,0,0,0,0,0,0,1.000,0,0,0,0,"2,2","1,1",0,0,8.780491091844217,12,96
2025-26,softball,Old Dominion Athletic Conference (ODAC),odac,Virginia Wesleyan,Sarah Prosser,Sarah,Prosser,,745,Sarah Prosser,0,0VA. WESL,56,56,,,170,57,59,24,8,0,0,18,0,2,17,4,36,6,1,0,0,0,0,0,0,1,0,0.416,67,191,42,.857,.347,.394,53,4,3,0,0,0,0,0,0,60,.950,0,.000,,11,7,63,22,"13,33",0.39,13,33,"33,78",0.42,33,78,"29,62",0.47,29,62,"7,14",0.50,7,14,0,0,0,0,"30,71","12,20","57,81",52,0,0,0,0,0,0,0,16,18,0,,Virginia Wesleyan,VA. WESL,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.338155041636249,13,95
2025-26,softball,Old Dominion Athletic Conference (ODAC),odac,Bridgewater College,Kaelyn Ramsey,Kaelyn,Ramsey,,75,Kaelyn Ramsey,0,0BC,40,38,,,113,22,35,22,7,1,5,5,0,0,20,5,9,2,5,0,0,0,0,0,0,0,0,0.339,59,123,11,.818,.310,.522,58,1,2,0,0,0,0,0,0,61,.967,0,.000,,2,2,19,41,"10,32",0.31,10,32,"19,55",0.35,19,55,"17,45",0.38,17,45,"2,9",0.22,2,9,0,0,0,0,"8,21","8,9","32,62",1,0,0,0,11,0,0,0,9,15,0,,Bridgewater College,BC,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.607066277115575,14,95
2025-26,softball,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,Cadence Rieg,Cadence,Rieg,,637,Cadence Rieg,0,0SHENANDO,40,39,,,131,21,48,23,9,0,4,10,0,0,15,5,4,0,0,2,0,0,0,0,0,2,0,0.406,69,143,4,1.000,.366,.527,38,16,6,0,0,20,2,1,0,60,.900,22,.909,,8,4,21,42,"22,54",0.41,22,54,"22,67",0.33,22,67,"15,48",0.31,15,48,"4,10",0.40,4,10,0,0,0,0,"12,21","3,7","36,71",6,0,0,0,0,0,0,0,7,31,0,,Shenandoah,SHENANDO,0,True,76,1,9,3,5,1,0,0,0,0,50.2,58,47,36,23,15,2,3,6.49,221,271,15,3,0,4,7,0,0,10,.344,46,74,0,"0,1","3,4","1,1",0,"3,3",7.55102731945558,15,95
2025-26,softball,Old Dominion Athletic Conference (ODAC),odac,Eastern Mennonite University,Grace Fravel,Grace,Fravel,,203,Grace Fravel,0,0EAST. ME,38,38,,,134,27,49,23,7,0,5,7,0,0,23,2,1,0,0,2,0,0,0,1,0,3,0,0.392,71,143,1,1.000,.366,.530,43,45,13,0,0,0,0,1,0,101,.871,0,.000,,3,3,24,34,"12,39",0.31,12,39,"22,60",0.37,22,60,"14,40",0.35,14,40,"2,7",0.29,2,7,0,0,0,0,"26,53","5,7","28,64",121,0,0,0,0,0,0,0,4,28,0,,Eastern Mennonite University,EAST. ME,0,True,5,1,0,0,1,0,0,0,0,0,0.0,4,4,1,0,1,0,0,99.00,5,6,1,0,0,0,0,0,0,0,1.000,0,0,0,"1,1","4,4",0,0,0,7.108734504159586,16,94
2025-26,softball,Old Dominion Athletic Conference (ODAC),odac,Averett University,Carson Bradsher,Carson,Bradsher,,44,Carson Bradsher,0,0AUW,43,43,,,161,40,72,12,7,1,0,2,0,2,4,0,22,2,0,0,0,0,0,0,0,1,0,0.461,81,165,24,.917,.447,.503,87,3,1,0,0,0,0,0,0,91,.989,0,.000,,6,4,47,32,"19,40",0.48,19,40,"30,66",0.45,30,66,"24,47",0.51,24,47,"5,12",0.42,5,12,0,0,0,0,"34,68","5,9","42,66","0,1",0,0,1,0,0,0,0,10,17,0,,Averett University,AUW,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.895201021777514,17,94
2025-26,softball,Old Dominion Athletic Conference (ODAC),odac,Randolph-Macon College,Reagan Hill,Reagan,Hill,,565,Reagan Hill,0,0RMC,56,56,,,171,28,57,28,8,0,3,11,0,2,12,3,8,0,5,1,0,0,0,0,0,1,0,0.378,74,190,8,1.000,.333,.433,325,5,4,0,0,0,0,2,0,334,.988,0,.000,,9,10,45,51,"14,51",0.27,14,51,"33,100",0.33,33,100,"23,69",0.33,23,69,"4,18",0.22,4,18,0,0,0,0,"15,34","9,14","58,108",73,0,0,0,0,0,0,0,22,33,0,,Randolph-Macon College,RMC,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8731484134649214,18,94
2025-26,softball,Old Dominion Athletic Conference (ODAC),odac,Eastern Mennonite University,Destiny Jones,Destiny,Jones,,203,Destiny Jones,0,0EAST. ME,38,38,,,114,18,36,25,12,0,4,14,0,1,15,2,3,0,1,2,0,0,0,0,0,0,0,0.389,60,132,3,1.000,.316,.526,62,36,16,0,0,0,0,3,0,114,.860,0,.000,,5,10,28,33,"13,49",0.27,13,49,"25,74",0.34,25,74,"17,48",0.35,17,48,"1,5",0.20,1,5,0,0,0,0,"10,21","8,11","41,82",89,0,0,0,0,0,0,0,5,38,0,,Eastern Mennonite University,EAST. ME,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.770214082558789,19,94
2025-26,softball,Old Dominion Athletic Conference (ODAC),odac,Randolph-Macon College,Bl. Talley,Bl.,Talley,,565,Bl. Talley,0,0RMC,47,43,,,119,28,35,28,6,0,3,12,0,0,20,10,13,1,1,3,0,0,0,1,0,3,0,0.351,50,135,14,.929,.294,.420,40,0,4,0,0,0,0,0,0,44,.909,0,.000,,4,6,29,36,"14,32",0.44,14,32,"26,69",0.38,26,69,"17,44",0.39,17,44,"5,17",0.29,5,17,0,0,0,0,"11,31","7,11","39,74",79,0,0,0,22,0,0,0,12,15,0,,Randolph-Macon College,RMC,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.724340017169051,20,94
2025-26,softball,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,Brenna Snyder,Brenna,Snyder,,637,Brenna Snyder,0,0SHENANDO,27,21,,,61,10,25,16,5,1,3,6,0,0,8,3,0,0,1,2,0,0,0,0,0,1,0,0.449,41,70,0,.000,.410,.672,78,3,3,0,0,0,0,4,0,84,.964,0,.000,,4,3,12,15,"7,17",0.41,7,17,"13,29",0.45,13,29,"7,19",0.37,7,19,"7,11",0.64,7,11,0,0,0,0,"8,17","4,5","27,34",23,0,0,0,77,0,0,0,9,7,0,,Shenandoah,SHENANDO,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.420862358551959,21,94
2025-26,softball,Old Dominion Athletic Conference (ODAC),odac,Virginia Wesleyan,Julia Piotrowski,Julia,Piotrowski,,745,Julia Piotrowski,0,0VA. WESL,56,56,,,146,45,48,22,6,2,1,25,0,1,19,6,23,3,2,6,0,0,0,0,0,1,0,0.416,61,180,26,.885,.329,.418,42,5,2,0,0,2,1,0,0,49,.959,3,.667,,6,5,26,55,"11,42",0.26,11,42,"25,79",0.32,25,79,"20,55",0.36,20,55,"4,12",0.33,4,12,0,0,0,0,"13,29","10,16","48,91",114,0,0,0,0,0,0,0,17,26,0,,Virginia Wesleyan,VA. WESL,0,True,17,1,0,1,0,0,0,0,0,0,17.0,8,5,9,11,3,0,0,2.06,69,80,0,1,0,0,1,0,0,2,.246,17,20,0,"2,2","1,8","0,4",0,"0,2",6.38347304094181,22,93
2025-26,softball,Old Dominion Athletic Conference (ODAC),odac,Lynchburg,Lexi Powell,Lexi,Powell,,374,Lexi Powell,0,0LYNCHBUR,43,43,,,139,32,52,25,7,0,1,10,0,1,7,1,13,2,5,2,0,0,0,0,0,0,0,0.414,62,157,15,.867,.374,.446,86,9,1,3,0,6,1,3,0,96,.990,7,.857,,11,3,29,50,"19,45",0.42,19,45,"18,46",0.39,18,46,"15,39",0.38,15,39,"2,5",0.40,2,5,0,0,0,0,"31,65","7,8","33,53",155,0,0,0,0,0,0,0,11,17,0,,Lynchburg,LYNCHBUR,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.376826617246232,23,93
2025-26,softball,Old Dominion Athletic Conference (ODAC),odac,Randolph-Macon College,Gracie Ellis,Gracie,Ellis,,565,Gracie Ellis,0,0RMC,40,37,,,85,8,16,8,6,0,0,12,0,1,11,6,2,0,4,0,0,0,0,0,0,0,0,0.296,22,102,2,1.000,.188,.259,12,29,0,0,0,21,6,0,0,41,1.000,27,.778,,2,4,25,34,"4,32",0.13,4,32,"10,48",0.21,10,48,"8,34",0.24,8,34,"2,11",0.18,2,11,0,0,0,0,"5,19","3,6","25,55",14,0,0,0,13,0,0,0,7,31,0,,Randolph-Macon College,RMC,0,True,135,1,36,29,6,2,29,15,1,0,238.1,56,38,22,294,14,1,13,1.12,849,902,4,11,0,3,17,0,0,58,.159,268,147,0,"3,14","3,21","7,20",0,"4,17",6.146917848605776,24,93
2025-26,softball,Old Dominion Athletic Conference (ODAC),odac,Averett University,Mackenzie Newcomb,Mackenzie,Newcomb,,44,Mackenzie Newcomb,0,0AUW,43,43,,,139,27,49,32,9,2,1,11,0,2,13,3,8,1,0,3,0,0,0,1,0,2,0,0.400,65,155,9,.889,.353,.468,62,84,13,0,0,0,0,4,0,159,.918,0,.000,,5,8,34,41,"14,50",0.28,14,50,"32,93",0.34,32,93,"19,58",0.33,19,58,"3,10",0.30,3,10,0,0,0,0,"9,18","9,17","47,96",64,0,0,0,0,0,0,0,12,31,0,,Averett University,AUW,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.108494643985175,25,93
