conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,z_per_set_stats_points,z_per_set_stats_kills,z_per_set_stats_assists,z_per_set_stats_blocks,z_per_set_stats_aces,z_per_set_stats_digs,z_attack_stats_errors,z_serve_stats_errors,composite_score,rank,rating
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wvball,UW-Oshkosh,"Perlberg, Samantha",0,,5,124,56,0.252,1478.0,188.0,560.0,26.0,5.0,135.0,0.0,31.0,27.0,488.0,0.0,0.0,623.0,29.0,434.0,60.0,3.0,49.0,11.0,626.5,1.0,4.52,0.21,3.5,0.48,0.25,5.05,3.3150408908731346,3.5331417351744268,-0.32812575017067913,0.5991436791657935,0.6575968507767027,2.157134178602434,3.4451014707360614,1.0707898216668075,6.250473677140562,1,99
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wvball,UW-Whitewater,"Krzus, Aubrie",0,,21,117,43,0.349,378.0,39.0,171.0,1138.0,25.0,3027.0,0.0,40.0,34.0,418.0,0.0,0.0,1.0,0.0,218.0,95.0,4.0,85.0,10.0,263.5,1.0,1.46,9.73,1.86,0.81,0.34,2.25,0.8776794635133469,0.5152633700402306,4.863111613262026,1.5688590435953642,1.2141104018563111,0.6881503682796068,0.15840656248252166,1.5581057908934735,5.462376510527005,2,94
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wvball,UW-Eau Claire,"Stanwood, Abby",0,,3,126,47,0.264,1280.0,185.0,523.0,13.0,5.0,145.0,0.0,42.0,49.0,481.0,0.0,0.0,601.0,27.0,352.0,30.0,2.0,28.0,2.0,581.0,0.0,4.15,0.1,2.79,0.24,0.33,4.61,2.932026952288026,3.16823487403075,-0.3881085348321915,-0.1061038586011669,1.1522755628474657,1.5211716753529172,3.378926405469212,2.6023542963791857,5.085880234558181,3,93
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wvball,UW-Stout,Brooke McCune,0,,4,93,52,0.273,930.0,120.0,374.0,13.0,5.0,141.0,0.0,20.0,31.0,305.0,0.0,0.0,424.0,36.0,267.0,29.0,5.0,25.0,4.0,410.5,0.0,4.02,0.14,2.87,0.31,0.22,4.41,2.7579297074766123,3.040024355250538,-0.36629661313709605,0.09959333991419655,0.4720923337501666,1.592829422197933,1.9451333246874662,1.349256089796331,5.083059908884308,4,91
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wvball,UW-Eau Claire,"Leeke, Bailey",0,,8,116,40,0.287,1107.0,121.0,439.0,21.0,2.0,127.0,0.0,24.0,43.0,333.0,0.0,0.0,417.0,26.0,216.0,59.0,0.0,52.0,7.0,496.0,1.0,3.78,0.18,1.86,0.51,0.21,4.28,2.6447664983491936,2.803328012887073,-0.3444846914420006,0.6872996213866636,0.4102574947413212,0.6881503682796068,1.9671916797764162,2.184654894184901,4.748624669079642,5,90
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wvball,UW-Whitewater,"Dix, Abbie",0,,23,114,43,0.295,767.0,101.0,327.0,15.0,2.0,52.0,0.0,11.0,23.0,242.0,0.0,0.0,17.0,1.0,58.0,164.0,10.0,136.0,28.0,434.0,0.0,2.87,0.13,0.51,1.44,0.1,3.81,2.235637973042371,1.905854381425596,-0.3717495935608699,3.4201338302336346,-0.26992573435597766,-0.5210741097300372,1.5260245779974175,0.7923235535372842,4.624662545035031,6,89
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wvball,UW-Platteville,"McDonald, Kierney",0,,12,94,42,0.304,693.0,96.0,307.0,19.0,3.0,102.0,0.0,2.0,3.0,49.0,0.0,0.0,7.0,1.0,25.0,105.0,11.0,72.0,33.0,378.0,0.0,3.27,0.2,0.27,1.12,0.02,4.02,2.4184400800943555,2.3003482853647066,-0.3335787305944529,2.479803779877688,-0.7646044464267406,-0.736047350265085,1.4157328025526679,-0.6000077871103323,4.585473962031826,7,88
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wvball,UW-Oshkosh,"Juergens, Grace",0,,7,124,57,0.208,1248.0,142.0,402.0,12.0,4.0,106.0,0.0,50.0,29.0,507.0,0.0,0.0,827.0,40.0,367.0,32.0,4.0,28.0,4.0,470.0,1.0,3.24,0.1,2.96,0.26,0.4,3.79,2.2182282485612306,2.2707612425692734,-0.3881085348321915,-0.047333230453920155,1.5851194359093832,1.673444387398576,2.430417136644365,1.2100229557315694,4.223628654801742,8,87
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wvball,UW-River Falls,"Adebisi, Blessing",0,,21,103,48,0.304,616.0,86.0,273.0,7.0,2.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,98.0,9.0,65.0,33.0,338.5,0.0,2.65,0.07,0.09,0.95,0.0,3.29,1.782985136532697,1.6888827342590849,-0.404467476103513,1.9802534406260908,-0.8882741244444313,-0.8972772806663709,1.1951492516631685,-0.8088574882074747,3.1437644871346513,9,86
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wvball,UW-Platteville,"Radecke, Brooklyn",0,,4,107,47,0.167,954.0,138.0,297.0,12.0,4.0,129.0,0.0,35.0,28.0,370.0,0.0,0.0,684.0,32.0,309.0,24.0,1.0,24.0,0.0,344.0,0.0,2.78,0.11,2.89,0.22,0.33,3.21,1.7133462386081313,1.8170932530392958,-0.3826555544084176,-0.16487448674841357,1.1522755628474657,1.6107438589091871,2.3421837162885653,1.1404063886991884,3.1361090727589613,10,85
