season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,stats_stats_field_goals_made,stats_stats_field_goals_attempted,stats_stats_three_points_made,stats_stats_three_points_attempted,stats_stats_free_throws_attempted,stats_stats_free_throws_made,stats_stats_points_scored,stats_stats_blocked_shots,stats_stats_steals,stats_stats_assists,stats_stats_minutes_played,stats_stats_offensive_rebounds,stats_stats_defensive_rebounds,stats_stats_total_rebounds,stats_stats_personal_fouls,stats_stats_technical_fouls,stats_stats_turnovers,stats_stats_disqualifications,stats_stats_deadballs,stats_stats_games_played,stats_stats_field_goals_pct,stats_stats_three_points_pct,stats_stats_free_throws_pct,stats_stats_points_per_game,stats_stats_rebounds_per_game,stats_stats_assists_per_game,stats_stats_steals_per_game,stats_stats_blocked_shots_per_game,code,composite_score,global_rank,rating
2025-26,wbball,Southern Athletic Association (SAA),saa,Trinity,"Mehary,Ivie",Ivie,Mehary,C,715,"Mehary,Ivie","MEHARY,IVIE",Trinity,TrinTX,1323-2993,23,0,31,0,15,27,0,0,6,5,35,3,2,4,118,14,22,36,27,0,16,0,0,23,0.56,0.00,0.83,1.52,1.57,0.17,0.09,0.13,31,114.0,14,95
2025-26,wbball,Southern Athletic Association (SAA),saa,Trinity,"Winans,Emma",Emma,Winans,F,715,"Winans,Emma","WINANS,EMMA",Trinity,TrinTX,1323-3250,27,4,32,0,51,109,2,7,48,37,141,18,10,12,379,22,39,61,36,0,26,0,0,27,0.47,0.29,0.77,5.22,2.26,0.44,0.37,0.67,32,113.0,15,94
2025-26,wbball,Southern Athletic Association (SAA),saa,Trinity,"Hernandez,Sienna",Sienna,Hernandez,F,715,"Hernandez,Sienna","HERNANDEZ,SIENNA",Trinity,TrinTX,1323-2996,5,0,35,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35,112.0,16,94
2025-26,wbball,Southern Athletic Association (SAA),saa,Trinity,"Dixon,Ava",Ava,Dixon,C,715,"Dixon,Ava","DIXON,AVA",Trinity,TrinTX,1323-3251,10,0,40,0,4,5,0,0,0,0,8,0,0,1,17,4,2,6,2,0,2,0,0,10,0.80,0.00,0.00,0.80,0.60,0.10,0.00,0.00,40,111.0,17,93
2025-26,wbball,Southern Athletic Association (SAA),saa,Trinity,"Timmons,Kathleen",Kathleen,Timmons,G,715,"Timmons,Kathleen","TIMMONS,KATHLEEN",Trinity,TrinTX,1323-3246,1,0,04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,04,110.0,18,93
2025-26,wbball,Southern Athletic Association (SAA),saa,Trinity,"Hatlevig,Anika",Anika,Hatlevig,G,715,"Hatlevig,Anika","HATLEVIG,ANIKA",Trinity,TrinTX,1323-2992,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,109.0,19,93
2025-26,wbball,Southern Athletic Association (SAA),saa,Trinity,"Greenwood,Natalie",Natalie,Greenwood,F,715,"Greenwood,Natalie","GREENWOOD,NATALIE",Trinity,TrinTX,1323-2862,22,22,44,0,66,134,0,0,34,20,152,11,6,22,404,37,84,121,48,0,39,0,0,22,0.49,0.00,0.59,6.91,5.50,1.00,0.27,0.50,44,108.0,20,92
2025-26,wbball,Southern Athletic Association (SAA),saa,Trinity,"Stratton,Kai",Kai,Stratton,G,715,"Stratton,Kai","STRATTON,KAI",Trinity,TrinTX,1323-3252,20,0,54,0,14,41,8,23,1,1,37,0,9,5,126,2,5,7,18,0,7,0,0,20,0.34,0.35,1.00,1.85,0.35,0.25,0.45,0.00,54,107.0,21,92
2025-26,wbball,Southern Athletic Association (SAA),saa,Millsaps,"Freeman,Garin",Garin,Freeman,G,426,"Freeman,Garin","FREEMAN,GARIN",Millsaps,Mill,1282-2585,29,29,01,0,167,397,15,56,251,162,511,14,65,195,1031,39,95,134,91,2,132,2,0,29,0.42,0.27,0.65,17.62,4.62,6.72,2.24,0.48,01,106.0,22,91
2025-26,wbball,Southern Athletic Association (SAA),saa,Millsaps,"Johnson,Bailey",Bailey,Johnson,G,426,"Johnson,Bailey","JOHNSON,BAILEY",Millsaps,Mill,1282-2586,29,28,02,0,52,139,45,123,21,14,163,2,22,40,668,6,42,48,38,0,26,0,0,29,0.37,0.37,0.67,5.62,1.66,1.38,0.76,0.07,02,105.0,23,91
2025-26,wbball,Southern Athletic Association (SAA),saa,Millsaps,"Keyes,Lexus",Lexus,Keyes,G,426,"Keyes,Lexus","KEYES,LEXUS",Millsaps,Mill,1282-2790,9,9,03,0,27,79,11,33,28,19,84,0,14,20,259,5,26,31,17,0,33,0,0,9,0.34,0.33,0.68,9.33,3.44,2.22,1.56,0.00,03,104.0,24,91
2025-26,wbball,Southern Athletic Association (SAA),saa,Millsaps,"King,Kiayalee",Kiayalee,King,G,426,"King,Kiayalee","KING,KIAYALEE",Millsaps,Mill,1282-2971,8,0,04,0,1,6,0,3,14,8,10,0,1,3,27,2,1,3,4,0,6,0,0,8,0.17,0.00,0.57,1.25,0.38,0.38,0.13,0.00,04,103.0,25,90
2025-26,wbball,Southern Athletic Association (SAA),saa,Millsaps,"Maw,Maddy",Maddy,Maw,G,426,"Maw,Maddy","MAW,MADDY",Millsaps,Mill,1282-2435,29,2,05,0,43,146,22,94,30,16,124,6,21,26,481,4,32,36,34,0,39,0,0,29,0.29,0.23,0.53,4.28,1.24,0.90,0.72,0.21,05,102.0,26,90
2025-26,wbball,Southern Athletic Association (SAA),saa,Millsaps,"Richardson,Mya",Mya,Richardson,G,426,"Richardson,Mya","RICHARDSON,MYA",Millsaps,Mill,1282-2589,24,0,11,0,20,75,14,59,10,7,61,0,2,21,264,2,7,9,23,0,18,0,0,24,0.27,0.24,0.70,2.54,0.38,0.88,0.08,0.00,11,101.0,27,90
2025-26,wbball,Southern Athletic Association (SAA),saa,Millsaps,"Northam,Molly",Molly,Northam,F,426,"Northam,Molly","NORTHAM,MOLLY",Millsaps,Mill,1282-2793,9,0,12,0,0,3,0,1,6,1,1,0,2,1,48,4,1,5,2,0,4,0,0,9,0.00,0.00,0.17,0.11,0.56,0.11,0.22,0.00,12,100.0,28,89
2025-26,wbball,Southern Athletic Association (SAA),saa,Millsaps,"Cerniglia,Ana",Ana,Cerniglia,G,426,"Cerniglia,Ana","CERNIGLIA,ANA",Millsaps,Mill,1282-2969,8,0,14,0,0,2,0,1,0,0,0,0,0,0,23,3,2,5,3,0,1,0,0,8,0.00,0.00,0.00,0.00,0.63,0.00,0.00,0.00,14,99.0,29,89
2025-26,wbball,Southern Athletic Association (SAA),saa,Millsaps,"Hafley,Ashlyn",Ashlyn,Hafley,G,426,"Hafley,Ashlyn","HAFLEY,ASHLYN",Millsaps,Mill,1282-2788,29,9,15,0,23,66,20,59,2,0,66,5,15,19,554,3,22,25,48,0,31,0,0,29,0.35,0.34,0.00,2.28,0.86,0.66,0.52,0.17,15,98.0,30,88
2025-26,wbball,Southern Athletic Association (SAA),saa,Millsaps,"Lewis,Anaya",Anaya,Lewis,F,426,"Lewis,Anaya","LEWIS,ANAYA",Millsaps,Mill,1282-2792,27,10,20,0,48,104,1,5,51,28,125,9,13,5,500,56,60,116,39,0,29,0,0,27,0.46,0.20,0.55,4.63,4.30,0.19,0.48,0.33,20,97.0,31,88
2025-26,wbball,Southern Athletic Association (SAA),saa,Millsaps,"McKinney,Juliana",Juliana,McKinney,C,426,"McKinney,Juliana","MCKINNEY,JULIANA",Millsaps,Mill,1282-2970,9,0,21,0,0,6,0,0,6,3,3,0,0,0,42,0,8,8,5,0,7,0,0,9,0.00,0.00,0.50,0.33,0.89,0.00,0.00,0.00,21,96.0,32,88
2025-26,wbball,Southern Athletic Association (SAA),saa,Millsaps,"Warren,Elyse",Elyse,Warren,C,426,"Warren,Elyse","WARREN,ELYSE",Millsaps,Mill,1282-2433,28,28,23,0,153,284,0,1,205,109,415,13,33,9,837,171,308,479,75,0,67,1,0,28,0.54,0.00,0.53,14.82,17.11,0.32,1.18,0.46,23,95.0,33,87
2025-26,wbball,Southern Athletic Association (SAA),saa,Millsaps,"Leach,Dove",Dove,Leach,C,426,"Leach,Dove","LEACH,DOVE",Millsaps,Mill,1282-2791,10,0,24,0,2,9,0,0,8,2,6,1,2,1,39,3,11,14,13,0,7,0,0,10,0.22,0.00,0.25,0.60,1.40,0.10,0.20,0.10,24,94.0,34,87
2025-26,wbball,Southern Athletic Association (SAA),saa,Millsaps,"Anderson,Tia",Tia,Anderson,F,426,"Anderson,Tia","ANDERSON,TIA",Millsaps,Mill,1282-2591,29,29,32,0,186,412,69,203,63,43,484,14,48,37,1039,59,175,234,33,0,55,0,0,29,0.45,0.34,0.68,16.69,8.07,1.28,1.66,0.48,32,93.0,35,86
2025-26,wbball,Southern Athletic Association (SAA),saa,Millsaps,"Moffite,Zyon",Zyon,Moffite,G,426,"Moffite,Zyon","MOFFITE,ZYON",Millsaps,Mill,1282-2966,7,0,13,0,3,11,2,9,5,1,9,0,1,0,22,0,3,3,4,0,6,0,0,7,0.27,0.22,0.20,1.29,0.43,0.00,0.14,0.00,13,92.0,36,86
2025-26,wbball,Southern Athletic Association (SAA),saa,Millsaps,"Booth,Jakyla",Jakyla,Booth,G,426,"Booth,Jakyla","BOOTH,JAKYLA",Millsaps,Mill,1282-2968,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,91.0,37,86
2025-26,wbball,Southern Athletic Association (SAA),saa,Millsaps,"Bell,Tajha",Tajha,Bell,G,426,"Bell,Tajha","BELL,TAJHA",Millsaps,Mill,1282-2967,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,90.0,38,85
2025-26,wbball,Southern Athletic Association (SAA),saa,Millsaps,"Pflum,Rachel",Rachel,Pflum,F,426,"Pflum,Rachel","PFLUM,RACHEL",Millsaps,Mill,1282-2434,4,1,35,0,0,3,0,2,0,0,0,0,1,0,16,2,1,3,1,0,0,0,0,4,0.00,0.00,0.00,0.00,0.75,0.00,0.25,0.00,35,89.0,39,85
2025-26,wbball,Southern Athletic Association (SAA),saa,Oglethorpe,"Segars,Channing",Channing,Segars,G,2713,"Segars,Channing","SEGARS,CHANNING",Oglethorpe,OU,1284-2869,3,0,00,0,0,6,0,3,2,1,1,0,1,0,7,1,3,4,1,0,3,0,0,3,0.00,0.00,0.50,0.33,1.33,0.00,0.33,0.00,00,88.0,40,84
2025-26,wbball,Southern Athletic Association (SAA),saa,Oglethorpe,"Winfrey,Jaden",Jaden,Winfrey,G,2713,"Winfrey,Jaden","WINFREY,JADEN",Oglethorpe,OU,1284-2722,24,6,01,0,33,85,24,58,31,27,117,6,22,14,364,15,28,43,20,0,20,0,0,24,0.39,0.41,0.87,4.88,1.79,0.58,0.92,0.25,01,87.0,41,84
2025-26,wbball,Southern Athletic Association (SAA),saa,Oglethorpe,"Melton,Malia",Malia,Melton,G,2713,"Melton,Malia","MELTON,MALIA",Oglethorpe,OU,1284-1704,26,26,03,0,56,127,10,40,72,50,172,4,16,41,605,26,92,118,87,0,55,1,0,26,0.44,0.25,0.69,6.62,4.54,1.58,0.62,0.15,03,86.0,42,84
2025-26,wbball,Southern Athletic Association (SAA),saa,Oglethorpe,"Cavender,Callie",Callie,Cavender,G,2713,"Cavender,Callie","CAVENDER,CALLIE",Oglethorpe,OU,1284-2859,6,0,04,0,4,12,0,6,5,2,10,0,1,0,23,3,0,3,1,0,6,0,0,6,0.33,0.00,0.40,1.67,0.50,0.00,0.17,0.00,04,85.0,43,83
2025-26,wbball,Southern Athletic Association (SAA),saa,Oglethorpe,"Conza,Anna",Anna,Conza,G,2713,"Conza,Anna","CONZA,ANNA",Oglethorpe,OU,1284-2572,26,25,11,0,74,211,42,116,73,58,248,4,16,26,701,22,53,75,52,0,47,1,0,26,0.35,0.36,0.79,9.54,2.88,1.00,0.62,0.15,11,84.0,44,83
2025-26,wbball,Southern Athletic Association (SAA),saa,Oglethorpe,"Battle,Marlie",Marlie,Battle,G,2713,"Battle,Marlie","BATTLE,MARLIE",Oglethorpe,OU,1284-2858,26,26,12,0,110,253,9,49,101,47,276,7,80,85,761,46,99,145,62,0,84,1,0,26,0.43,0.18,0.47,10.62,5.58,3.27,3.08,0.27,12,83.0,45,82
2025-26,wbball,Southern Athletic Association (SAA),saa,Oglethorpe,"Herdman,Brooke",Brooke,Herdman,G,2713,"Herdman,Brooke","HERDMAN,BROOKE",Oglethorpe,OU,1284-2721,22,2,13,0,3,16,1,5,10,4,11,3,4,10,150,9,16,25,23,2,8,0,0,22,0.19,0.20,0.40,0.50,1.14,0.45,0.18,0.14,13,82.0,46,82
2025-26,wbball,Southern Athletic Association (SAA),saa,Oglethorpe,"Rivera,Keimarya",Keimarya,Rivera,F,2713,"Rivera,Keimarya","RIVERA,KEIMARYA",Oglethorpe,OU,1284-1707,26,26,20,0,184,347,2,11,168,138,508,26,30,46,810,78,157,235,64,1,63,2,0,26,0.53,0.18,0.82,19.54,9.04,1.77,1.15,1.00,20,81.0,47,82
2025-26,wbball,Southern Athletic Association (SAA),saa,Oglethorpe,"Jones,Ashton",Ashton,Jones,F,2713,"Jones,Ashton","JONES,ASHTON",Oglethorpe,OU,1284-2862,15,0,21,0,2,9,1,3,4,3,8,1,0,3,59,0,10,10,8,0,7,0,0,15,0.22,0.33,0.75,0.53,0.67,0.20,0.00,0.07,21,80.0,48,81
2025-26,wbball,Southern Athletic Association (SAA),saa,Oglethorpe,"Elder,Briley",Briley,Elder,G,2713,"Elder,Briley","ELDER,BRILEY",Oglethorpe,OU,1284-2574,26,3,22,0,33,136,24,102,23,15,105,0,13,21,490,11,28,39,19,0,21,0,0,26,0.24,0.24,0.65,4.04,1.50,0.81,0.50,0.00,22,79.0,49,81
2025-26,wbball,Southern Athletic Association (SAA),saa,Oglethorpe,"Foster,Sheraton",Sheraton,Foster,G,2713,"Foster,Sheraton","FOSTER,SHERATON",Oglethorpe,OU,1284-2719,26,16,23,0,64,203,21,77,115,80,229,2,50,46,658,30,43,73,55,0,53,1,0,26,0.32,0.27,0.70,8.81,2.81,1.77,1.92,0.08,23,78.0,50,81
2025-26,wbball,Southern Athletic Association (SAA),saa,Oglethorpe,"Phillip,Lauren",Lauren,Phillip,F,2713,"Phillip,Lauren","PHILLIP,LAUREN",Oglethorpe,OU,1284-2865,26,0,24,0,7,36,0,0,12,4,18,4,4,3,153,16,33,49,33,0,15,0,0,26,0.19,0.00,0.33,0.69,1.88,0.12,0.15,0.15,24,77.0,51,80
2025-26,wbball,Southern Athletic Association (SAA),saa,Oglethorpe,"Evans,Sarah Kate",Sarah Kate,Evans,G,2713,"Evans,Sarah Kate","EVANS,SARAH KATE",Oglethorpe,OU,1284-2860,4,0,25,0,1,4,0,3,0,0,2,0,1,0,21,0,1,1,1,0,0,0,0,4,0.25,0.00,0.00,0.50,0.25,0.00,0.25,0.00,25,76.0,52,80
2025-26,wbball,Southern Athletic Association (SAA),saa,Oglethorpe,"Shaffer,Aliyah",Aliyah,Shaffer,F,2713,"Shaffer,Aliyah","SHAFFER,ALIYAH",Oglethorpe,OU,1284-2870,25,0,30,0,16,67,5,28,18,12,49,1,9,7,228,14,38,52,40,0,29,0,0,25,0.24,0.18,0.67,1.96,2.08,0.28,0.36,0.04,30,75.0,53,79
2025-26,wbball,Southern Athletic Association (SAA),saa,Oglethorpe,"LoPresti,Gaby",Gaby,LoPresti,G,2713,"LoPresti,Gaby","LOPRESTI,GABY",Oglethorpe,OU,1284-2863,14,0,32,0,3,9,0,1,9,2,8,0,5,2,65,8,12,20,3,0,5,0,0,14,0.33,0.00,0.22,0.57,1.43,0.14,0.36,0.00,32,74.0,54,79
2025-26,wbball,Southern Athletic Association (SAA),saa,Oglethorpe,"Rogers,Genny",Genny,Rogers,F,2713,"Rogers,Genny","ROGERS,GENNY",Oglethorpe,OU,1284-2866,11,0,33,0,4,10,0,0,6,4,12,0,2,1,39,2,7,9,4,0,8,0,0,11,0.40,0.00,0.67,1.09,0.82,0.09,0.18,0.00,33,73.0,55,79
2025-26,wbball,Southern Athletic Association (SAA),saa,Oglethorpe,"McDermott,Kamaria",Kamaria,McDermott,F,2713,"McDermott,Kamaria","MCDERMOTT,KAMARIA",Oglethorpe,OU,1284-2864,7,0,34,0,1,2,0,0,0,0,2,2,0,1,20,1,7,8,0,0,1,0,0,7,0.50,0.00,0.00,0.29,1.14,0.14,0.00,0.29,34,72.0,56,78
2025-26,wbball,Southern Athletic Association (SAA),saa,Oglethorpe,"Scott,Abby",Abby,Scott,F,2713,"Scott,Abby","SCOTT,ABBY",Oglethorpe,OU,1284-2868,11,0,51,0,1,8,1,1,2,1,4,0,0,0,44,2,7,9,6,0,1,0,0,11,0.13,1.00,0.50,0.36,0.82,0.00,0.00,0.00,51,71.0,57,78
2025-26,wbball,Southern Athletic Association (SAA),saa,Oglethorpe,Morgan Sandema,Morgan,Sandema,0,2713,Morgan Sandema,"SANDEMA,MORGAN",Oglethorpe,OU,1284-2867,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,70.0,58,77
2025-26,wbball,Southern Athletic Association (SAA),saa,Oglethorpe,Lily Burford,Lily,Burford,0,2713,Lily Burford,"BURFORD,LILY",Oglethorpe,OU,1284-2486,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,69.0,59,77
2025-26,wbball,Southern Athletic Association (SAA),saa,Centre,"Campbell,Ryleigh",Ryleigh,Campbell,G,132,"Campbell,Ryleigh","CAMPBELL,RYLEIGH",Centre,Centre,1268-3222,26,26,04,0,81,260,41,135,32,27,230,7,18,22,702,9,49,58,32,0,31,0,0,26,0.31,0.30,0.84,8.85,2.23,0.85,0.69,0.27,04,68.0,60,77
2025-26,wbball,Southern Athletic Association (SAA),saa,Centre,"Smith,Emery",Emery,Smith,G,132,"Smith,Emery","SMITH,EMERY",Centre,Centre,1268-3450,13,0,05,0,5,11,4,9,0,0,14,0,2,2,89,1,6,7,1,0,1,0,0,13,0.45,0.44,0.00,1.08,0.54,0.15,0.15,0.00,05,67.0,61,76
2025-26,wbball,Southern Athletic Association (SAA),saa,Centre,"Harper,Charley",Charley,Harper,G,132,"Harper,Charley","HARPER,CHARLEY",Centre,Centre,1268-2997,18,0,10,0,5,19,3,13,10,8,21,1,4,5,104,5,10,15,8,0,7,0,0,18,0.26,0.23,0.80,1.17,0.83,0.28,0.22,0.06,10,66.0,62,76
2025-26,wbball,Southern Athletic Association (SAA),saa,Centre,"Edelen,KaNiah",KaNiah,Edelen,G,132,"Edelen,KaNiah","EDELEN,KANIAH",Centre,Centre,1268-2999,26,26,11,0,61,149,8,35,90,64,194,0,46,90,791,24,64,88,60,0,84,0,0,26,0.41,0.23,0.71,7.46,3.38,3.46,1.77,0.00,11,65.0,63,75
2025-26,wbball,Southern Athletic Association (SAA),saa,Centre,"Russell,Claire",Claire,Russell,G,132,"Russell,Claire","RUSSELL,CLAIRE",Centre,Centre,1268-3223,26,0,12,0,42,93,5,11,32,21,110,1,19,22,442,53,94,147,35,0,20,0,0,26,0.45,0.45,0.66,4.23,5.65,0.85,0.73,0.04,12,64.0,64,75
2025-26,wbball,Southern Athletic Association (SAA),saa,Centre,"Combs,Isabelle",Isabelle,Combs,F,132,"Combs,Isabelle","COMBS,ISABELLE",Centre,Centre,1268-3451,25,0,20,0,41,69,0,0,30,20,102,10,4,2,187,22,17,39,27,0,11,0,0,25,0.59,0.00,0.67,4.08,1.56,0.08,0.16,0.40,20,63.0,65,75
2025-26,wbball,Southern Athletic Association (SAA),saa,Centre,"Nipp,Arin",Arin,Nipp,F,132,"Nipp,Arin","NIPP,ARIN",Centre,Centre,1268-3000,26,26,22,0,23,56,5,13,24,18,69,8,30,37,559,41,145,186,68,0,38,1,0,26,0.41,0.38,0.75,2.65,7.15,1.42,1.15,0.31,22,62.0,66,74
2025-26,wbball,Southern Athletic Association (SAA),saa,Centre,"Floyd,Kylie",Kylie,Floyd,F,132,"Floyd,Kylie","FLOYD,KYLIE",Centre,Centre,1268-3001,14,0,23,0,3,13,2,4,2,1,9,1,1,2,55,2,11,13,7,0,5,0,0,14,0.23,0.50,0.50,0.64,0.93,0.14,0.07,0.07,23,61.0,67,74
2025-26,wbball,Southern Athletic Association (SAA),saa,Centre,"Fouts,Lola",Lola,Fouts,G,132,"Fouts,Lola","FOUTS,LOLA",Centre,Centre,1268-3452,25,0,24,0,43,90,17,38,20,19,122,1,10,19,353,5,15,20,37,0,18,0,0,25,0.48,0.45,0.95,4.88,0.80,0.76,0.40,0.04,24,60.0,68,73
2025-26,wbball,Southern Athletic Association (SAA),saa,Centre,"Jessie,Lindsay",Lindsay,Jessie,F,132,"Jessie,Lindsay","JESSIE,LINDSAY",Centre,Centre,1268-3002,26,26,30,0,64,128,0,1,36,25,153,11,15,8,382,19,24,43,48,0,19,1,0,26,0.50,0.00,0.69,5.88,1.65,0.31,0.58,0.42,30,59.0,69,73
2025-26,wbball,Southern Athletic Association (SAA),saa,Centre,"Reid,Lilly",Lilly,Reid,G,132,"Reid,Lilly","REID,LILLY",Centre,Centre,1268-3003,26,26,32,0,149,375,32,117,92,61,391,8,70,97,792,36,96,132,27,1,69,0,0,26,0.40,0.27,0.66,15.04,5.08,3.73,2.69,0.31,32,58.0,70,73
