season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats,composite_score,global_rank,rating
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,"Berry, Hunter",Hunter,Berry,,801,"Berry, Hunter","BERRY,HUNTER",UW-River Falls,UWRF,1138-4226,2,2,23,0,23,0,0,3,7,2,0,1,1,1,3.50,1.50,1.00,.500,.000,2,0,0,0,0,1,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,142:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.922662655633681,13,95
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Platteville,"Hogle, Luke",Luke,Hogle,,800,"Hogle, Luke","HOGLE,LUKE",UW-Platteville,UWP,1132-1295,3,3,16,0,16,0,0,3,4,2,0,1,0,0,1.33,1.00,.67,.333,.000,2,0,0,0,0,0,1,.333,3,0,0,0,1.00,.00,.00,.00,0,,198:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.922662655633681,14,95
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Saul, Hayden",Hayden,Saul,,805,"Saul, Hayden","SAUL,HAYDEN",UW-Whitewater,UWW,1147-7303,2,2,18,0,18,0,0,3,6,2,0,1,0,0,3.00,1.50,1.00,.500,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,111:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.922662655633681,15,95
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,"Vancauteren, Victor",Victor,Vancauteren,,801,"Vancauteren, Victor","VANCAUTEREN,VICTOR",UW-River Falls,UWRF,1138-3504,2,2,11,0,11,0,0,3,6,2,0,1,1,0,3.00,1.50,1.00,.500,.000,2,0,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,118:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.922662655633681,16,94
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Bergman, Caleb",Caleb,Bergman,,805,"Bergman, Caleb","BERGMAN,CALEB",UW-Whitewater,UWW,1147-8059,2,0,26,0,26,0,0,2,2,2,0,1,0,0,1.00,1.00,1.00,.500,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,45:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.387761748764033,17,94
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Denu, Baylor",Baylor,Denu,,793,"Denu, Baylor","DENU,BAYLOR",UW-Eau Claire,UWEC,1122-8141,2,2,18,0,18,0,0,2,3,2,0,1,0,0,1.50,1.00,1.00,.500,.000,1,0,0,0,1,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,172:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.387761748764033,18,94
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Lovick, Blake",Blake,Lovick,,805,"Lovick, Blake","LOVICK,BLAKE",UW-Whitewater,UWW,1147-8055,2,1,13,0,13,0,0,2,4,2,0,1,0,0,2.00,1.00,1.00,.500,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,82:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.387761748764033,19,94
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Ouro, Ramzi",Ramzi,Ouro,,793,"Ouro, Ramzi","OURO,RAMZI",UW-Eau Claire,UWEC,1122-7793,2,2,11,0,11,0,0,2,6,2,0,1,0,0,3.00,1.00,1.00,.500,.000,1,0,0,0,0,0,0,.000,2,0,1,0,1.00,.50,.00,.00,0,,104:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.387761748764033,20,93
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Hemmersbach, Brodie",Brodie,Hemmersbach,,805,"Hemmersbach, Brodie","HEMMERSBACH,BRODIE",UW-Whitewater,UWW,1147-8062,1,0,30,0,30,0,0,1,1,2,0,1,0,0,1.00,1.00,2.00,1.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,35:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.852860841894386,21,93
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Lowery, Kevin",Kevin,Lowery,,803,"Lowery, Kevin","LOWERY,KEVIN",Wis.-Stout,Stout,1436-5976,2,2,6,0,6,0,0,1,2,2,0,1,0,0,1.00,.50,1.00,.500,.000,0,0,0,0,1,0,0,.000,5,0,0,0,2.50,.00,.00,.00,0,,166:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.852860841894386,22,93
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,"Lund, Elijah",Elijah,Lund,,801,"Lund, Elijah","LUND,ELIJAH",UW-River Falls,UWRF,1138-4227,1,0,3,0,3,0,0,1,2,2,0,1,0,0,2.00,1.00,2.00,1.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,47:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.852860841894386,23,93
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Morosky, Dylan",Dylan,Morosky,,802,"Morosky, Dylan","MOROSKY,DYLAN",UW-Stevens Point,WSP,1141-7396,3,1,19,0,19,0,0,1,2,2,0,1,0,0,.67,.33,.67,.333,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,96:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.852860841894386,24,92
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Volkmann, Tobias",Tobias,Volkmann,,793,"Volkmann, Tobias","VOLKMANN,TOBIAS",UW-Eau Claire,UWEC,1122-7227,2,0,25,0,25,0,0,1,4,2,0,1,0,0,2.00,.50,1.00,.500,.000,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.852860841894386,25,92
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Winegar, Owen",Owen,Winegar,,805,"Winegar, Owen","WINEGAR,OWEN",UW-Whitewater,UWW,1147-7306,2,0,19,0,19,0,0,1,2,2,0,1,1,1,1.00,.50,1.00,.500,.000,0,0,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,45:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.852860841894386,26,92
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Zich, Patrick",Patrick,Zich,,803,"Zich, Patrick","ZICH,PATRICK",Wis.-Stout,Stout,1436-5972,2,2,31,0,31,0,0,3,5,1,1,0,0,0,2.50,1.50,.50,.000,.500,3,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,133:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.67535848706153,27,92
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Klun, Xavier",Xavier,Klun,,802,"Klun, Xavier","KLUN,XAVIER",UW-Stevens Point,WSP,1141-7710,3,2,18,0,18,0,0,2,4,1,1,0,0,0,1.33,.67,.33,.000,.333,2,0,0,0,0,0,0,.000,1,0,1,0,.33,.33,.00,.00,0,,126:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.140457580191882,28,91
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,"Abad Lobo, Gabriel",Gabriel,Abad Lobo,,801,"Abad Lobo, Gabriel","ABAD LOBO,GABRIEL",UW-River Falls,UWRF,1138-3508,2,1,16,0,16,0,0,1,2,1,1,0,0,0,1.00,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,121:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.6055566733222344,29,91
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Angelini, Agostino",Agostino,Angelini,,805,"Angelini, Agostino","ANGELINI,AGOSTINO",UW-Whitewater,UWW,1147-8051,2,0,1,0,1,0,0,1,1,1,1,0,0,0,.50,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,67:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.6055566733222344,30,91
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Chavez, Marcelo",Marcelo,Chavez,,802,"Chavez, Marcelo","CHAVEZ,MARCELO",UW-Stevens Point,WSP,1141-7133,3,1,10,0,10,0,0,1,2,1,1,0,0,0,.67,.33,.33,.000,.333,1,0,0,0,0,0,0,.000,2,0,2,0,.67,.67,.00,.00,0,,162:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.6055566733222344,31,91
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Delaney, Kian",Kian,Delaney,,805,"Delaney, Kian","DELANEY,KIAN",UW-Whitewater,UWW,1147-7817,2,0,14,0,14,0,0,1,1,1,1,0,0,0,.50,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,0,0,1,0,.00,.50,.00,.00,0,,46:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.6055566733222344,32,90
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Platteville,"Holtzen, Liam",Liam,Holtzen,,800,"Holtzen, Liam","HOLTZEN,LIAM",UW-Platteville,UWP,1132-2870,3,0,24,0,24,0,0,1,1,1,1,0,0,0,.33,.33,.33,.000,.333,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,84:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.6055566733222344,33,90
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Kaup, Adam",Adam,Kaup,,805,"Kaup, Adam","KAUP,ADAM",UW-Whitewater,UWW,1147-7046,2,2,5,0,5,0,0,1,1,1,1,0,0,0,.50,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,2,0,1,0,1.00,.50,.00,.00,0,,133:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.6055566733222344,34,90
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Platteville,"Langfald, Bryker",Bryker,Langfald,,800,"Langfald, Bryker","LANGFALD,BRYKER",UW-Platteville,UWP,1132-3072,3,0,33,0,33,0,0,1,2,1,1,0,0,0,.67,.33,.33,.000,.333,1,0,0,0,0,0,0,.000,4,0,0,0,1.33,.00,.00,.00,0,,77:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.6055566733222344,35,90
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Mansfield, Cade",Cade,Mansfield,,805,"Mansfield, Cade","MANSFIELD,CADE",UW-Whitewater,UWW,1147-8052,2,0,3,0,3,0,0,1,2,1,1,0,0,0,1.00,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,86:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.6055566733222344,36,90
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Phillips, Andrew",Andrew,Phillips,,793,"Phillips, Andrew","PHILLIPS,ANDREW",UW-Eau Claire,UWEC,1122-7220,2,2,3,0,3,0,0,1,1,1,1,0,0,0,.50,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,123:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.6055566733222344,37,89
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Platteville,"Williams, Justin",Justin,Williams,,800,"Williams, Justin","WILLIAMS,JUSTIN",UW-Platteville,UWP,1132-1301,3,3,10,0,10,0,0,1,3,1,1,0,0,0,1.00,.33,.33,.000,.333,1,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,165:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.6055566733222344,38,89
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,"Church, Sean",Sean,Church,,801,"Church, Sean","CHURCH,SEAN",UW-River Falls,UWRF,1138-4357,2,0,12,0,12,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,38:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.070655766452586,39,89
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Collins, Andriy",Andriy,Collins,,805,"Collins, Andriy","COLLINS,ANDRIY",UW-Whitewater,UWW,1147-7816,2,0,7,0,7,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,37:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.070655766452586,40,89
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Konrad, Luke",Luke,Konrad,,805,"Konrad, Luke","KONRAD,LUKE",UW-Whitewater,UWW,1147-8053,1,1,4,0,4,0,0,0,0,1,1,0,0,0,.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,19:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.070655766452586,41,88
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,"Martin, Ravel",Ravel,Martin,,801,"Martin, Ravel","MARTIN,RAVEL",UW-River Falls,UWRF,1138-4231,2,0,19,0,19,0,0,0,2,1,1,0,0,0,1.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,67:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.070655766452586,42,88
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Oberg, Sven",Sven,Oberg,,803,"Oberg, Sven","OBERG,SVEN",Wis.-Stout,Stout,1436-5974,2,2,9,0,9,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,111:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.070655766452586,43,88
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Pope, Kyron",Kyron,Pope,,793,"Pope, Kyron","POPE,KYRON",UW-Eau Claire,UWEC,1122-7795,2,1,15,0,15,0,0,0,2,1,1,0,0,0,1.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.50,.00,.00,0,,96:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.070655766452586,44,88
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Urban, Connor",Connor,Urban,,802,"Urban, Connor","URBAN,CONNOR",UW-Stevens Point,WSP,1141-7159,3,3,3,0,3,0,0,0,2,1,1,0,0,0,.67,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,6,0,0,0,2.00,.00,.00,.00,0,,195:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.070655766452586,45,87
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Platteville,"Wits, Caden",Caden,Wits,,800,"Wits, Caden","WITS,CADEN",UW-Platteville,UWP,1132-2871,3,3,19,0,19,0,0,0,0,1,1,0,0,0,.00,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,6,0,0,0,2.00,.00,.00,.00,0,,179:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.070655766452586,46,87
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Malcook, Noah",Noah,Malcook,,793,"Malcook, Noah","MALCOOK,NOAH",UW-Eau Claire,UWEC,1122-5534,2,2,7,0,7,0,0,4,7,0,0,0,0,0,3.50,2.00,.00,.000,.000,4,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,128:00,0,.00,.00,,,,,,,,,,,,,,,,,,0.577555920090286,47,87
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,"Mata, Jaime",Jaime,Mata,,801,"Mata, Jaime","MATA,JAIME",UW-River Falls,UWRF,1138-4232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,26:00,0,.00,.00,5,0,0,0,0,1.000,0.00,2,0,26:55,0,1,.00,1.000,.000,2.00,,0.24133580976459446,48,87
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Havlik, Jacob",Jacob,Havlik,,802,"Havlik, Jacob","HAVLIK,JACOB",UW-Stevens Point,WSP,1141-7140,3,3,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.33,.00,.00,0,,210:00,0,.00,.00,24,0,1,2,2,.818,0.86,9,2,209:32,3,3,.67,0.818,.667,3.00,,-0.4265818872043435,49,86
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,"Shiek, Greyson",Greyson,Shiek,,801,"Shiek, Greyson","SHIEK,GREYSON",UW-River Falls,UWRF,1138-4236,2,2,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.50,.00,.00,0,,154:00,0,.00,.00,15,1,0,1,0,.818,1.18,9,2,153:05,2,2,1.00,0.818,.000,4.50,,-0.4880647594893221,50,86
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Glancey, Aidan",Aidan,Glancey,,805,"Glancey, Aidan","GLANCEY,AIDAN",UW-Whitewater,UWW,1147-7047,2,2,9,0,9,0,0,2,3,0,0,0,0,0,1.50,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,107:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.4922458936490096,51,86
