conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game
mwc,Midwest Conference (MWC),2025-26,wbball,Ripon,"Schlieve,Sophie",0,F,40,27,26,103,234,1,2,91,65,272,34,43,26,614,87,103,190,69,0,58,0,0,0.44,0.50,0.71,10.07,7.04,0.96,1.59,1.26
mwc,Midwest Conference (MWC),2025-26,wbball,Ripon,"Friedle,Maddi",0,G,32,18,0,13,23,2,6,7,5,33,1,2,3,67,4,9,13,11,0,2,0,0,0.57,0.33,0.71,1.83,0.72,0.17,0.11,0.06
mwc,Midwest Conference (MWC),2025-26,wbball,Knox,"Nidez Acuña,Nayeli",0,F,00,26,26,142,277,4,20,99,72,360,25,51,44,822,43,136,179,72,0,70,0,0,0.51,0.20,0.73,13.85,6.88,1.69,1.96,0.96
mwc,Midwest Conference (MWC),2025-26,wbball,Knox,"Yarbrough,Xiyah",0,G,01,26,0,38,121,9,37,31,17,102,3,35,19,547,21,58,79,64,0,84,0,0,0.31,0.24,0.55,3.92,3.04,0.73,1.35,0.12
mwc,Midwest Conference (MWC),2025-26,wbball,Knox,"Lawrence,Lucy",0,G,12,12,0,2,4,0,0,0,0,4,0,0,0,33,0,4,4,2,0,4,0,0,0.50,0.00,0.00,0.33,0.33,0.00,0.00,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Knox,"Sineath,Emma",0,G,13,11,0,0,4,0,3,0,0,0,0,0,2,38,1,4,5,4,0,6,0,0,0.00,0.00,0.00,0.00,0.45,0.18,0.00,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Knox,"Smith,Carly",0,F,21,26,26,58,123,0,3,35,17,133,7,15,16,583,72,119,191,82,0,44,4,0,0.47,0.00,0.49,5.12,7.35,0.62,0.58,0.27
mwc,Midwest Conference (MWC),2025-26,wbball,Knox,"Robinson,Izzy",0,G,22,26,26,78,227,11,65,66,40,207,13,27,53,774,26,90,116,65,0,77,2,0,0.34,0.17,0.61,7.96,4.46,2.04,1.04,0.50
mwc,Midwest Conference (MWC),2025-26,wbball,Knox,"Finley,Sarah",0,F,23,12,0,25,46,0,1,16,6,56,2,5,5,199,6,20,26,19,0,20,0,0,0.54,0.00,0.38,4.67,2.17,0.42,0.42,0.17
mwc,Midwest Conference (MWC),2025-26,wbball,Knox,"Callahan,Kylee",0,G,31,26,26,135,325,13,67,70,52,335,8,63,99,868,50,118,168,71,0,101,3,0,0.42,0.19,0.74,12.88,6.46,3.81,2.42,0.31
mwc,Midwest Conference (MWC),2025-26,wbball,Knox,"Lade,Kendell",0,F,32,10,0,2,8,0,0,2,1,5,1,0,4,99,1,10,11,13,0,8,0,0,0.25,0.00,0.50,0.50,1.10,0.40,0.00,0.10
mwc,Midwest Conference (MWC),2025-26,wbball,Knox,"Medina,Bria",0,G,50,26,26,197,420,21,59,229,199,614,5,70,104,937,25,114,139,73,0,97,1,0,0.47,0.36,0.87,23.62,5.35,4.00,2.69,0.19
mwc,Midwest Conference (MWC),2025-26,wbball,Knox,"Holland,Bri",0,,10,18,0,3,12,1,6,6,4,11,2,2,9,125,2,12,14,19,0,12,0,0,0.25,0.17,0.67,0.61,0.78,0.50,0.11,0.11
mwc,Midwest Conference (MWC),2025-26,wbball,Knox,"Pieper,Brook",0,F,04,9,0,26,52,7,14,14,10,69,7,9,11,175,12,38,50,27,0,21,1,0,0.50,0.50,0.71,7.67,5.56,1.22,1.00,0.78
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Oestreicher,Kallie",0,G,00,25,25,101,263,53,139,40,30,285,4,39,49,628,8,55,63,36,0,59,0,0,0.38,0.38,0.75,11.40,2.52,1.96,1.56,0.16
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Betts,Shaili",0,G,01,7,0,1,7,0,0,0,0,2,0,2,1,22,3,7,10,4,0,3,0,0,0.14,0.00,0.00,0.29,1.43,0.14,0.29,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Kietzman,Aubrey",0,G,02,24,0,13,39,8,25,9,6,40,2,14,19,226,5,20,25,23,0,13,0,0,0.33,0.32,0.67,1.67,1.04,0.79,0.58,0.08
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Robinson,Kaity",0,G,03,25,2,36,88,8,26,43,33,113,3,21,21,377,17,39,56,35,0,29,0,0,0.41,0.31,0.77,4.52,2.24,0.84,0.84,0.12
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Beach,Danielle",0,G,04,25,25,53,126,24,70,36,31,161,7,27,38,590,24,102,126,31,0,31,0,0,0.42,0.34,0.86,6.44,5.04,1.52,1.08,0.28
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Adubato,Bianca",0,G,05,3,0,0,4,0,4,2,2,2,0,1,0,10,1,2,3,0,0,0,0,0,0.00,0.00,1.00,0.67,1.00,0.00,0.33,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Giovando,Ava",0,G,07,6,0,0,2,0,1,0,0,0,1,1,1,16,1,0,1,1,0,2,0,0,0.00,0.00,0.00,0.00,0.17,0.17,0.17,0.17
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Rakers,Kylie",0,G,08,25,0,40,96,17,47,10,7,104,0,18,19,229,10,5,15,36,1,31,0,0,0.42,0.36,0.70,4.16,0.60,0.76,0.72,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Van Dyke,Alexis",0,G,10,6,0,1,5,1,5,0,0,3,0,0,2,20,0,2,2,2,0,7,0,0,0.20,0.20,0.00,0.50,0.33,0.33,0.00,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Mayes,Amya",0,F,11,11,1,4,12,1,3,2,1,10,0,2,4,42,0,8,8,9,0,3,0,0,0.33,0.33,0.50,0.91,0.73,0.36,0.18,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Yankaway,De'Jah",0,F,12,25,0,26,76,0,3,45,16,68,9,17,13,234,28,41,69,41,0,39,0,0,0.34,0.00,0.36,2.72,2.76,0.52,0.68,0.36
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Stringer,Raegen",0,G,13,23,23,59,143,5,19,28,15,138,4,37,103,619,18,49,67,40,0,46,0,0,0.41,0.26,0.54,6.00,2.91,4.48,1.61,0.17
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Bowman,Jenna",0,G,14,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Nettles,Madi",0,G,17,7,0,0,4,0,1,2,2,2,0,1,4,27,3,3,6,2,0,0,0,0,0.00,0.00,1.00,0.29,0.86,0.57,0.14,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Christiansen,McKenna",0,F,20,24,0,29,86,21,53,37,24,103,2,22,16,266,5,28,33,38,0,28,1,0,0.34,0.40,0.65,4.29,1.38,0.67,0.92,0.08
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"White,Taytum",0,G,21,7,0,3,9,0,0,15,9,15,0,5,0,34,3,4,7,8,0,6,0,0,0.33,0.00,0.60,2.14,1.00,0.00,0.71,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Minor,Addison",0,F,22,24,0,37,82,11,29,20,13,98,8,7,11,266,13,29,42,35,0,26,1,0,0.45,0.38,0.65,4.08,1.75,0.46,0.29,0.33
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Hill,Jaelyn",0,G,23,3,0,0,1,0,1,0,0,0,0,1,3,10,0,2,2,0,0,1,0,0,0.00,0.00,0.00,0.00,0.67,1.00,0.33,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Icenogle,Allison",0,G,30,11,0,11,27,10,21,0,0,32,0,6,1,35,1,2,3,5,0,2,0,0,0.41,0.48,0.00,2.91,0.27,0.09,0.55,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Arthalony,Carson",0,C,32,2,0,2,2,0,0,2,1,5,0,1,0,5,1,1,2,0,0,0,0,0,1.00,0.00,0.50,2.50,1.00,0.00,0.50,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Filkin,Regan",0,G,33,6,0,2,6,0,3,2,0,4,0,2,0,16,0,3,3,5,0,1,0,0,0.33,0.00,0.00,0.67,0.50,0.00,0.33,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Patterson,Jayln",0,F,34,25,25,141,313,17,66,91,64,363,36,30,34,622,70,102,172,83,0,51,6,0,0.45,0.26,0.70,14.52,6.88,1.36,1.20,1.44
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Young,Lauren",0,G,35,9,0,5,18,2,10,1,0,12,2,2,1,40,3,1,4,5,0,1,0,0,0.28,0.20,0.00,1.33,0.44,0.11,0.22,0.22
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"DeSutter,Cora",0,F,40,25,24,69,162,5,15,100,76,219,14,30,39,555,45,101,146,50,0,57,1,0,0.43,0.33,0.76,8.76,5.84,1.56,1.20,0.56
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Patterson,Anaya",0,G,15,15,0,15,33,2,9,15,10,42,1,5,2,101,4,10,14,10,0,19,0,0,0.45,0.22,0.67,2.80,0.93,0.13,0.33,0.07
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Ausmus,Ella",0,F,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"Stoub,Courtney",0,F,25,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Illinois Col.,"McGill,LaNyra",0,C,50,3,0,0,3,0,0,0,0,0,0,0,0,5,1,0,1,2,0,1,0,0,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Lawrence,"Eager,Josie",0,G,01,27,26,56,195,30,109,32,20,162,4,44,57,718,10,69,79,28,0,49,0,0,0.29,0.28,0.63,6.00,2.93,2.11,1.63,0.15
mwc,Midwest Conference (MWC),2025-26,wbball,Lawrence,"Vondracek,Alena",0,G,02,12,0,5,16,5,14,4,3,18,1,1,0,38,0,4,4,3,0,5,0,0,0.31,0.36,0.75,1.50,0.33,0.00,0.08,0.08
mwc,Midwest Conference (MWC),2025-26,wbball,Lawrence,"Kesti,Olivia",0,F,03,27,27,57,173,9,44,48,30,153,51,34,58,778,48,156,204,43,0,62,0,0,0.33,0.20,0.63,5.67,7.56,2.15,1.26,1.89
mwc,Midwest Conference (MWC),2025-26,wbball,Lawrence,"Heller,Kylie",0,F,10,20,1,14,41,6,26,15,11,45,4,6,5,173,2,16,18,15,0,13,0,0,0.34,0.23,0.73,2.25,0.90,0.25,0.30,0.20
mwc,Midwest Conference (MWC),2025-26,wbball,Lawrence,"Brennan,Charlotte",0,G,11,26,26,99,249,9,51,82,67,274,7,44,126,815,30,75,105,56,0,62,0,0,0.40,0.18,0.82,10.54,4.04,4.85,1.69,0.27
mwc,Midwest Conference (MWC),2025-26,wbball,Lawrence,"Deering,Molly",0,G,12,15,0,27,67,7,24,35,25,86,1,16,12,261,22,28,50,25,0,27,0,0,0.40,0.29,0.71,5.73,3.33,0.80,1.07,0.07
mwc,Midwest Conference (MWC),2025-26,wbball,Lawrence,"Aksamit,Paxten",0,G,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Lawrence,"Svoboda,Taylor",0,G,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Lawrence,"Adams,Kate",0,G,15,25,23,123,327,68,198,87,68,382,18,61,23,782,22,65,87,51,0,46,0,0,0.38,0.34,0.78,15.28,3.48,0.92,2.44,0.72
mwc,Midwest Conference (MWC),2025-26,wbball,Lawrence,"Albijanic,Adrijana",0,F,20,8,0,2,4,0,0,2,2,6,1,1,2,20,2,4,6,2,0,1,0,0,0.50,0.00,1.00,0.75,0.75,0.25,0.13,0.13
mwc,Midwest Conference (MWC),2025-26,wbball,Lawrence,"VanDellen,Avery",0,G,21,5,0,1,2,1,2,0,0,3,0,0,1,7,0,0,0,1,0,1,0,0,0.50,0.50,0.00,0.60,0.00,0.20,0.00,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Lawrence,"Talbot,Abby",0,F,22,13,0,10,26,0,5,3,1,21,3,1,4,72,5,12,17,8,0,4,1,0,0.38,0.00,0.33,1.62,1.31,0.31,0.08,0.23
mwc,Midwest Conference (MWC),2025-26,wbball,Lawrence,"Moya,Emma",0,G,23,23,1,8,31,4,18,12,10,30,1,5,3,146,3,13,16,7,0,9,0,0,0.26,0.22,0.83,1.30,0.70,0.13,0.22,0.04
mwc,Midwest Conference (MWC),2025-26,wbball,Lawrence,"Morey,Sophie",0,F,24,27,27,111,225,0,0,98,73,295,24,24,35,686,74,85,159,44,0,41,0,0,0.49,0.00,0.74,10.93,5.89,1.30,0.89,0.89
mwc,Midwest Conference (MWC),2025-26,wbball,Lawrence,"Eaton,Shelby",0,G,30,9,0,1,8,1,3,0,0,3,1,2,2,24,1,3,4,2,0,2,0,0,0.13,0.33,0.00,0.33,0.44,0.22,0.22,0.11
mwc,Midwest Conference (MWC),2025-26,wbball,Lawrence,"Griffis,Bailey",0,G,31,19,1,4,21,3,18,10,3,14,0,5,10,134,3,8,11,10,0,6,0,0,0.19,0.17,0.30,0.74,0.58,0.53,0.26,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Lawrence,"Loomis,Kylie",0,G,33,17,0,6,16,3,8,8,5,20,2,3,0,71,0,9,9,2,0,10,0,0,0.38,0.38,0.63,1.18,0.53,0.00,0.18,0.12
mwc,Midwest Conference (MWC),2025-26,wbball,Lawrence,"Chose,Josie",0,F,35,27,3,72,186,2,7,31,20,166,25,15,23,424,43,83,126,52,0,38,0,0,0.39,0.29,0.65,6.15,4.67,0.85,0.56,0.93
mwc,Midwest Conference (MWC),2025-26,wbball,Lawrence,"Jarzemsky,Maggie",0,G,42,26,0,16,24,0,0,18,11,43,6,18,15,251,34,51,85,33,0,39,0,0,0.67,0.00,0.61,1.65,3.27,0.58,0.69,0.23
mwc,Midwest Conference (MWC),2025-26,wbball,Grinnell,"Cordes,Eleanor",0,G,05,10,1,3,14,0,7,6,5,11,0,1,5,58,0,1,1,3,0,5,0,0,0.21,0.00,0.83,1.10,0.10,0.50,0.10,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Grinnell,"Wu,Ava",0,,10,24,23,75,198,39,123,22,19,208,0,16,25,514,10,38,48,32,0,30,0,0,0.38,0.32,0.86,8.67,2.00,1.04,0.67,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Grinnell,"Lynch,Nora",0,,11,24,24,67,155,31,76,51,47,212,6,14,35,587,20,49,69,37,0,39,1,0,0.43,0.41,0.92,8.83,2.88,1.46,0.58,0.25
mwc,Midwest Conference (MWC),2025-26,wbball,Grinnell,"Stephens,Reese",0,G,12,24,0,5,22,2,9,8,2,14,0,15,25,280,7,36,43,26,0,24,0,0,0.23,0.22,0.25,0.58,1.79,1.04,0.63,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Grinnell,"Phillips,Caroline",0,,13,9,0,6,12,3,8,2,1,16,1,1,2,41,1,2,3,2,0,7,0,0,0.50,0.38,0.50,1.78,0.33,0.22,0.11,0.11
mwc,Midwest Conference (MWC),2025-26,wbball,Grinnell,"Pierce,Carolyn",0,G,14,24,0,32,110,21,74,23,14,99,3,8,24,394,8,22,30,15,0,21,0,0,0.29,0.28,0.61,4.13,1.25,1.00,0.33,0.13
mwc,Midwest Conference (MWC),2025-26,wbball,Grinnell,"Pak,Cassidy",0,,15,19,0,25,100,4,27,57,37,91,2,16,24,261,10,28,38,34,0,37,0,0,0.25,0.15,0.65,4.79,2.00,1.26,0.84,0.11
mwc,Midwest Conference (MWC),2025-26,wbball,Grinnell,"Roesler,Emily",0,,20,9,0,0,1,0,0,0,0,0,0,0,2,32,0,4,4,2,0,2,0,0,0.00,0.00,0.00,0.00,0.44,0.22,0.00,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Grinnell,"Rigel,Amelia",0,,21,22,0,26,82,13,43,26,12,77,0,6,7,219,14,23,37,22,0,24,0,0,0.32,0.30,0.46,3.50,1.68,0.32,0.27,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Grinnell,"Thomas,Skylar",0,F,22,24,24,60,186,17,63,79,54,191,4,27,40,628,12,116,128,40,0,59,0,0,0.32,0.27,0.68,7.96,5.33,1.67,1.13,0.17
mwc,Midwest Conference (MWC),2025-26,wbball,Grinnell,"Marriott,Elly",0,,23,9,0,1,3,1,2,4,1,4,0,0,1,25,0,4,4,4,0,7,0,0,0.33,0.50,0.25,0.44,0.44,0.11,0.00,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Grinnell,"Patterson,Georgia",0,,24,24,0,39,102,15,43,33,26,119,1,9,9,354,12,29,41,16,0,37,0,0,0.38,0.35,0.79,4.96,1.71,0.38,0.38,0.04
mwc,Midwest Conference (MWC),2025-26,wbball,Grinnell,"Ericksen,Kelsey",0,F,32,24,24,43,129,33,105,28,20,139,2,15,21,441,4,38,42,18,0,23,0,0,0.33,0.31,0.71,5.79,1.75,0.88,0.63,0.08
mwc,Midwest Conference (MWC),2025-26,wbball,Grinnell,"Walters,Megan",0,,42,22,0,21,51,0,1,34,21,63,7,12,5,266,13,34,47,25,0,15,0,0,0.41,0.00,0.62,2.86,2.14,0.23,0.55,0.32
mwc,Midwest Conference (MWC),2025-26,wbball,Grinnell,"Schwartzman,Juniper",0,F,45,24,24,46,100,0,0,47,27,119,3,10,19,525,76,117,193,37,0,22,0,0,0.46,0.00,0.57,4.96,8.04,0.79,0.42,0.13
mwc,Midwest Conference (MWC),2025-26,wbball,Grinnell,"Strovers,Bailey",0,C,25,13,0,21,78,7,46,31,20,69,4,11,5,200,17,52,69,18,0,27,0,0,0.27,0.15,0.65,5.31,5.31,0.38,0.85,0.31
mwc,Midwest Conference (MWC),2025-26,wbball,Grinnell,"Perez,Adriana",0,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Cornell College,"Hodge,Maya",0,G,01,21,0,9,27,1,9,11,8,27,1,5,17,143,10,18,28,18,0,11,0,0,0.33,0.11,0.73,1.29,1.33,0.81,0.24,0.05
mwc,Midwest Conference (MWC),2025-26,wbball,Cornell College,"Park,Gracie",0,G,02,3,0,1,1,1,1,0,0,3,0,0,0,5,0,1,1,0,0,1,0,0,1.00,1.00,0.00,1.00,0.33,0.00,0.00,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Cornell College,"Knowles,Erin",0,F,04,25,25,171,373,19,74,179,129,490,29,40,43,790,52,120,172,57,0,87,1,0,0.46,0.26,0.72,19.60,6.88,1.72,1.60,1.16
mwc,Midwest Conference (MWC),2025-26,wbball,Cornell College,"Edris,Kiley",0,G,05,25,15,11,34,2,16,18,11,35,2,27,31,376,2,34,36,19,0,27,0,0,0.32,0.13,0.61,1.40,1.44,1.24,1.08,0.08
mwc,Midwest Conference (MWC),2025-26,wbball,Cornell College,"Haley,Darby",0,G,10,25,0,49,139,33,100,34,24,155,1,20,32,495,7,45,52,34,0,45,0,0,0.35,0.33,0.71,6.20,2.08,1.28,0.80,0.04
mwc,Midwest Conference (MWC),2025-26,wbball,Cornell College,"Kron,Caroline",0,G,11,25,24,49,126,26,79,22,14,138,20,33,63,610,13,67,80,51,0,59,0,0,0.39,0.33,0.64,5.52,3.20,2.52,1.32,0.80
mwc,Midwest Conference (MWC),2025-26,wbball,Cornell College,"Robinson,Savanna",0,G,12,23,0,14,51,1,17,24,18,47,2,35,31,292,15,17,32,37,0,26,0,0,0.27,0.06,0.75,2.04,1.39,1.35,1.52,0.09
mwc,Midwest Conference (MWC),2025-26,wbball,Cornell College,"Janssen,Mya",0,F,13,19,0,3,9,0,0,6,4,10,1,2,5,89,11,19,30,6,0,7,0,0,0.33,0.00,0.67,0.53,1.58,0.26,0.11,0.05
mwc,Midwest Conference (MWC),2025-26,wbball,Cornell College,"Testolin,Hailey",0,G,14,22,0,14,60,7,39,6,3,38,2,7,6,208,5,13,18,15,0,11,0,0,0.23,0.18,0.50,1.73,0.82,0.27,0.32,0.09
mwc,Midwest Conference (MWC),2025-26,wbball,Cornell College,"Ang,Liann",0,G,15,9,0,1,7,1,6,2,1,4,0,0,2,23,0,2,2,1,0,2,0,0,0.14,0.17,0.50,0.44,0.22,0.22,0.00,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Cornell College,"Thompson,Maggie",0,F,21,25,3,31,68,3,8,28,16,81,7,6,19,378,21,54,75,30,0,35,0,0,0.46,0.38,0.57,3.24,3.00,0.76,0.24,0.28
mwc,Midwest Conference (MWC),2025-26,wbball,Cornell College,"Jorgensen,Heidi",0,G,22,25,25,75,243,49,186,50,39,238,4,29,30,719,5,83,88,57,0,46,2,0,0.31,0.26,0.78,9.52,3.52,1.20,1.16,0.16
mwc,Midwest Conference (MWC),2025-26,wbball,Cornell College,"VanDresar,Rylee",0,F,23,17,5,5,17,1,9,2,2,13,0,1,1,81,4,16,20,12,0,6,0,0,0.29,0.11,1.00,0.76,1.18,0.06,0.06,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Cornell College,"Stroup,Kallynn",0,G,24,25,18,69,147,4,19,64,40,182,3,32,26,486,27,76,103,47,0,56,1,0,0.47,0.21,0.63,7.28,4.12,1.04,1.28,0.12
mwc,Midwest Conference (MWC),2025-26,wbball,Cornell College,"Atem,Akoi",0,F,25,7,0,0,4,0,3,0,0,0,0,0,1,12,0,1,1,3,0,2,0,0,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.00
mwc,Midwest Conference (MWC),2025-26,wbball,Cornell College,"Park,Penley",0,F,33,25,10,3,15,0,1,6,2,8,9,9,7,247,17,21,38,36,0,14,0,0,0.20,0.00,0.33,0.32,1.52,0.28,0.36,0.36
mwc,Midwest Conference (MWC),2025-26,wbball,Cornell College,"Jelle,Adriana",0,G,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
