season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,mgolf,Men,Midwest Conference,mwc,Lake Forest,Lake Forest College,Tyler Wengronowitz,,Fourth Year,34825,114,ACTIVE,73.12,1.12,25,72.8208748762393,11,3,1,34.5653311681363,-10.7845954865653,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Midwest Conference,mwc,Grinnell,Grinnell College,Spencer Moody,,Second Year,9023,236,ACTIVE,73.89,1.89,19,73.8625782665632,10,3,0,25.5021136409462,-12.2377832304866,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Midwest Conference,mwc,Knox,Knox College,Pranav Nandakumar,,,14458,300,ACTIVE,74.0,2.0,20,74.7327012610048,10,2,0,22.9578393914573,-14.9076135744665,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Midwest Conference,mwc,Grinnell,Grinnell College,Roger Smith,,Third Year,33571,340,ACTIVE,75.21,3.21,19,75.1783677402474,10,3,1,21.4189916314305,-12.2377832304866,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Midwest Conference,mwc,Lake Forest,Lake Forest College,Jack Lee,,Second Year,6062,398,ACTIVE,75.39,3.39,23,75.2415084788247,10,0,0,19.8208743325029,-10.8816112560545,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Midwest Conference,mwc,Lake Forest,Lake Forest College,Nate Choi,,Third Year,34821,441,ACTIVE,75.76,3.76,25,75.4608748762393,11,0,0,18.3521233070499,-10.7845954865653,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Midwest Conference,mwc,Lake Forest,Lake Forest College,Tyler Schick,,Fourth Year,11264,504,ACTIVE,76.0,4.0,25,75.7008748762393,11,0,0,16.886225696216,-10.7845954865653,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Midwest Conference,mwc,Lake Forest,Lake Forest College,Tyler Poker,,Third Year,34824,531,ACTIVE,76.64,4.64,22,76.1173817639162,10,0,0,16.0422216313168,-10.1027300903354,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Midwest Conference,mwc,Grinnell,Grinnell College,Everett Williams,,Second Year,9028,593,ACTIVE,76.58,4.58,19,76.546788792879,10,1,0,14.7224870082583,-12.2377832304866,Region VI - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Midwest Conference,mwc,Monmouth (IL),Monmouth College,Connor Watson,,,8502,611,ACTIVE,75.12,3.12,16,76.7922713845339,9,2,2,14.2971156971053,-15.9101977401193,Region VI - (M) DIII,clippd_scoreboard
