season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats,goal_stats,penalty_stats,misc_stats,shot_stats
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,Alexa Miller,Alexa,Miller,,105,Alexa Miller,"MILLER,ALEXA",MILLERALEXACLU,15,15,,,California Lutheran,CLU,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,6,1,21,6,893:00,15,0,1.000,,,,,,,,,,,,,,,5,9,4,3,2,1,.556,0.20,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,Madison Soforenko,Madison,Soforenko,,105,Madison Soforenko,"SOFORENKO,MADISON",SOFORENKOMADISONCLU,15,15,,,California Lutheran,CLU,0,0,1,0,0,0,2,3,1,1,1,0,0,0,7,3,0,0,0,0,0,0,0,0,20,22,16,9,900:00,0,0,1.000,,,,,,,,,,,,,,,41,51,4,28,3,25,.804,1.87,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,Leila Bauwens,Leila,Bauwens,,105,Leila Bauwens,"BAUWENS,LEILA",BAUWENSLEILACLU,15,15,,,California Lutheran,CLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,26,0,20,12,900:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,Dru Bauman,Dru,Bauman,,105,Dru Bauman,"BAUMAN,DRU",BAUMANDRUCLU,6,0,,,California Lutheran,CLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,Peyton Richardson,Peyton,Richardson,,105,Peyton Richardson,"RICHARDSON,PEYTON",RICHARDSONPEYTONCLU,14,9,,,California Lutheran,CLU,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,19,1,522:00,46,0,1.000,,,,,,,,,,,,,,,7,7,0,6,1,5,1.000,0.43,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,Shea Simpson,Shea,Simpson,,105,Shea Simpson,"SIMPSON,SHEA",SIMPSONSHEACLU,15,15,,,California Lutheran,CLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,9,2,900:00,0,0,1.000,0,00:00,0,0,0,0,1,0,0,0,0,0,.00,.000,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,Daphne White,Daphne,White,,105,Daphne White,"WHITE,DAPHNE",WHITEDAPHNECLU,8,1,,,California Lutheran,CLU,1325-3834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,60:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Madi Escobar,Madi,Escobar,,134,Madi Escobar,"ESCOBAR,MADI",ESCOBARMADICHAPMAN,16,14,,,Chapman,CHAPMAN,0,0,9,0,0,0,2,18,0,2,1,0,0,0,9,3,0,0,0,0,0,0,0,0,20,74,36,7,788:00,66,0,1.000,,,,,,,,,,,,,,,46,65,15,38,9,29,.708,2.38,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Anna Barton,Anna,Barton,,134,Anna Barton,"BARTON,ANNA",BARTONANNACHAPMAN,16,0,,,Chapman,CHAPMAN,0,0,7,0,0,0,2,11,1,3,1,0,0,0,4,2,0,0,0,0,0,0,0,0,19,0,15,8,141:00,40,0,1.000,,,,,,,,,,,,,,,29,39,11,29,10,19,.744,1.81,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Georgia Geagan,Georgia,Geagan,,134,Georgia Geagan,"GEAGAN,GEORGIA",GEAGANGEORGIACHAPMAN,16,7,,,Chapman,CHAPMAN,0,0,1,0,0,0,0,3,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,5,34,17,1,408:00,93,0,1.000,,,,,,,,,,,,,,,9,12,2,12,6,6,.750,0.75,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Tade Scheid,Tade,Scheid,,134,Tade Scheid,"SCHEID,TADE",SCHEIDTADECHAPMAN,16,15,,,Chapman,CHAPMAN,0,0,8,0,0,0,0,17,0,5,1,0,0,0,3,2,0,0,0,0,0,0,0,0,25,43,25,20,835:00,63,0,1.000,,,,,,,,,,,,,,,64,77,11,47,19,28,.831,2.94,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Brooke Bernstein,Brooke,Bernstein,,134,Brooke Bernstein,"BERNSTEIN,BROOKE",BERNSTEINBROOKECHAPMAN,15,12,,,Chapman,CHAPMAN,0,0,0,0,0,0,0,4,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,1,22,3,647:00,97,0,1.000,,,,,,,,,,,,,,,14,18,0,11,2,9,.778,0.73,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Camila Gabrian,Camila,Gabrian,,134,Camila Gabrian,"GABRIAN,CAMILA",GABRIANCAMILACHAPMAN,14,11,,,Chapman,CHAPMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,612:00,13,0,1.000,13,621:37,142,91,0,3,8,0,0,0,0,291,13.71,.391,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Arianna Covarrubias,Arianna,Covarrubias,,134,Arianna Covarrubias,"COVARRUBIAS,ARIANNA",COVARRUBIASARIANNACHAPMAN,11,10,,,Chapman,CHAPMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,1,5,15,596:00,21,0,1.000,,,,,,,,,,,,,,,0,0,0,1,1,0,.000,0.09,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Liv Kearney,Liv,Kearney,,134,Liv Kearney,"KEARNEY,LIV",KEARNEYLIVCHAPMAN,16,15,,,Chapman,CHAPMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,16,5,5,8,772:00,124,0,1.000,,,,,,,,,,,,,,,2,2,0,0,0,0,1.000,0.00,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Ada Carr,Ada,Carr,,134,Ada Carr,"CARR,ADA",CARRADACHAPMAN,16,16,,,Chapman,CHAPMAN,0,0,6,0,0,0,0,12,0,1,3,0,0,0,14,1,0,0,0,0,0,0,0,0,14,1,23,8,956:00,25,0,1.000,,,,,,,,,,,,,,,46,57,9,44,17,27,.807,2.75,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Lani McCombs,Lani,McCombs,,134,Lani McCombs,"MCCOMBS,LANI",MCCOMBSLANICHAPMAN,16,16,,,Chapman,CHAPMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,16,1,7,7,960:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Kelly Todhunter,Kelly,Todhunter,,134,Kelly Todhunter,"TODHUNTER,KELLY",TODHUNTERKELLYCHAPMAN,9,7,,,Chapman,CHAPMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,12,392:00,43,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Bea Macdonald,Bea,Macdonald,,134,Bea Macdonald,"MACDONALD,BEA",MACDONALDBEACHAPMAN,5,0,,,Chapman,CHAPMAN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,09:00,5,0,1.000,,,,,,,,,,,,,,,2,2,0,1,0,1,1.000,0.20,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Ashby Russell,Ashby,Russell,,134,Ashby Russell,"RUSSELL,ASHBY",RUSSELLASHBYCHAPMAN,10,6,,,Chapman,CHAPMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,7,5,380:00,25,0,1.000,,,,,,,,,,,,,,,0,1,1,0,0,0,.000,0.00,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Ilana Touger,Ilana,Touger,,134,Ilana Touger,"TOUGER,ILANA",TOUGERILANACHAPMAN,6,0,,,Chapman,CHAPMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,75:00,0,0,1.000,4,105:00,7,2,0,0,0,0,0,0,0,14,4.00,.222,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Madelyn Kuhnlein,Madelyn,Kuhnlein,,134,Madelyn Kuhnlein,"KUHNLEIN,MADELYN",KUHNLEINMADELYNCHAPMAN,8,5,,,Chapman,CHAPMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,302:00,47,0,1.000,7,233:23,37,20,0,6,0,0,0,0,0,69,9.51,.351,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Presley Pewitt,Presley,Pewitt,,134,Presley Pewitt,"PEWITT,PRESLEY",PEWITTPRESLEYCHAPMAN,16,1,,,Chapman,CHAPMAN,0,0,1,0,0,0,1,5,0,2,0,0,0,0,6,2,0,0,0,0,0,0,0,0,19,17,11,13,142:00,79,0,1.000,,,,,,,,,,,,,,,26,37,5,17,6,11,.703,1.06,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Mia Gabriel,Mia,Gabriel,,134,Mia Gabriel,"GABRIEL,MIA",GABRIELMIACHAPMAN,13,5,,,Chapman,CHAPMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,5,3,315:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Zoey Stephens,Zoey,Stephens,,134,Zoey Stephens,"STEPHENS,ZOEY",STEPHENSZOEYCHAPMAN,16,15,,,Chapman,CHAPMAN,0,0,9,0,0,0,2,25,0,4,1,0,0,0,6,2,0,0,0,0,0,0,0,0,43,27,21,39,906:00,140,0,1.000,,,,,,,,,,,,,,,55,74,16,52,17,35,.743,3.25,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Mei Han,Mei,Han,,134,Mei Han,"HAN,MEI",HANMEICHAPMAN,7,2,,,Chapman,CHAPMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1,121:00,48,0,1.000,,,,,,,,,,,,,,,6,9,0,5,1,4,.667,0.71,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Ella Borovitz,Ella,Borovitz,,134,Ella Borovitz,"BOROVITZ,ELLA",BOROVITZELLACHAPMAN,2,0,,,Chapman,CHAPMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Ava Regan,Ava,Regan,,134,Ava Regan,"REGAN,AVA",REGANAVACHAPMAN,16,15,,,Chapman,CHAPMAN,0,0,2,0,0,0,2,3,1,3,1,0,0,0,7,1,0,0,0,0,0,0,0,0,11,0,16,3,900:00,0,0,1.000,,,,,,,,,,,,,,,28,38,3,24,4,20,.737,1.50,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Jet Brown,Jet,Brown,,134,Jet Brown,"BROWN,JET",BROWNJETCHAPMAN,4,0,,,Chapman,CHAPMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,00:00,0,0,1.000,,,,,,,,,,,,,,,1,2,0,1,1,0,.500,0.25,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Hailey Manzo,Hailey,Manzo,,134,Hailey Manzo,"MANZO,HAILEY",MANZOHAILEYCHAPMAN,13,4,,,Chapman,CHAPMAN,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,5,0,243:00,59,0,1.000,,,,,,,,,,,,,,,6,13,1,10,6,4,.462,0.77,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Kelsey Shaffer,Kelsey,Shaffer,,134,Kelsey Shaffer,"SHAFFER,KELSEY",SHAFFERKELSEYCHAPMAN,8,0,,,Chapman,CHAPMAN,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,5,0,49:00,77,0,1.000,,,,,,,,,,,,,,,11,12,3,10,3,7,.917,1.25,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Hailey Buck,Hailey,Buck,,134,Hailey Buck,"BUCK,HAILEY",BUCKHAILEYCHAPMAN,14,0,,,Chapman,CHAPMAN,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,9,3,60:00,34,0,1.000,,,,,,,,,,,,,,,8,11,3,8,2,6,.727,0.57,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Angelina Welsh,Angelina,Welsh,,134,Angelina Welsh,"WELSH,ANGELINA",WELSHANGELINACHAPMAN,16,16,,,Chapman,CHAPMAN,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,8,10,910:00,8,0,1.000,,,,,,,,,,,,,,,2,2,1,2,0,2,1.000,0.13,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Kate Risse,Kate,Risse,,142,Kate Risse,"RISSE,KATE",RISSEKATECMS,19,15,,,Claremont-Mudd-Scripps,CMS,1326-7005,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,20,0,8,28,888:00,20,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Cate Lewison,Cate,Lewison,,142,Cate Lewison,"LEWISON,CATE",LEWISONCATECMS,19,19,,,Claremont-Mudd-Scripps,CMS,1326-3815,0,5,0,0,0,2,11,0,4,0,0,0,0,6,1,0,0,0,0,0,0,0,0,40,51,39,26,1126:00,20,0,1.000,,,,,,,,,,,,,,,44,56,10,51,27,24,.786,2.68,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Julia Ryan,Julia,Ryan,,142,Julia Ryan,"RYAN,JULIA",RYANJULIACMS,19,19,,,Claremont-Mudd-Scripps,CMS,1326-3828,0,4,0,0,0,0,4,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,17,352,31,13,1082:00,42,0,1.000,,,,,,,,,,,,,,,11,12,5,14,6,8,.917,0.74,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Jessica Sloan-Cooper,Jessica,Sloan-Cooper,,142,Jessica Sloan-Cooper,"SLOAN-COOPER,JESSICA",SLOAN-COOPERJESSICACMS,13,3,,,Claremont-Mudd-Scripps,CMS,1326-3832,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,8,7,168:00,20,0,1.000,,,,,,,,,,,,,,,4,7,0,1,0,1,.571,0.08,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Abby Dercole,Abby,Dercole,,142,Abby Dercole,"DERCOLE,ABBY",DERCOLEABBYCMS,9,3,,,Claremont-Mudd-Scripps,CMS,1326-3806,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,190:00,38,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Hannah Conte,Hannah,Conte,,142,Hannah Conte,"CONTE,HANNAH",CONTEHANNAHCMS,19,7,,,Claremont-Mudd-Scripps,CMS,1326-3804,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,13,0,23,8,408:00,20,0,1.000,,,,,,,,,,,,,,,8,15,4,8,5,3,.533,0.42,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Grace Minturn,Grace,Minturn,,142,Grace Minturn,"MINTURN,GRACE",MINTURNGRACECMS,19,19,,,Claremont-Mudd-Scripps,CMS,1326-3822,0,8,0,0,0,2,20,0,12,1,0,0,0,10,0,0,0,0,0,0,0,0,0,32,0,36,9,1128:00,20,0,1.000,,,,,,,,,,,,,,,55,66,14,75,41,34,.833,3.95,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Eleanor Shen,Eleanor,Shen,,142,Eleanor Shen,"SHEN,ELEANOR",SHENELEANORCMS,17,12,,,Claremont-Mudd-Scripps,CMS,1326-7182,0,4,0,0,0,2,5,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21,2,13,10,708:00,20,0,1.000,,,,,,,,,,,,,,,19,23,8,17,6,11,.826,1.00,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Kit Haggard,Kit,Haggard,,142,Kit Haggard,"HAGGARD,KIT",HAGGARDKITCMS,10,0,,,Claremont-Mudd-Scripps,CMS,1326-7179,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,2,16:00,10,0,1.000,,,,,,,,,,,,,,,11,12,3,6,1,5,.917,0.60,,,,,
2026-27,wlax,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Ruby Maki,Ruby,Maki,,142,Ruby Maki,"MAKI,RUBY",MAKIRUBYCMS,14,0,,,Claremont-Mudd-Scripps,CMS,1326-7181,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,17,4,09:00,58,0,1.000,,,,,,,,,,,,,,,8,9,1,6,3,3,.889,0.43,,,,,
