season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats
2026-27,wsoc,Midwest Conference (MWC),mwc,Cornell College,"Shriver, Jillian",Jillian,Shriver,,166,"Shriver, Jillian","SHRIVER,JILLIAN",Cornell College,Rams,1043-5162,3,3,16,0,16,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,270:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Cornell College,"Rose, Maddie",Maddie,Rose,,166,"Rose, Maddie","ROSE,MADDIE",Cornell College,Rams,1043-5604,3,0,18,0,18,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,41:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Cornell College,"Rodriguez, Vivian",Vivian,Rodriguez,,166,"Rodriguez, Vivian","RODRIGUEZ,VIVIAN",Cornell College,Rams,1043-5554,3,0,19,0,19,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,59:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Cornell College,"Plathe, Eva",Eva,Plathe,,166,"Plathe, Eva","PLATHE,EVA",Cornell College,Rams,1043-5312,3,3,20,0,20,0,0,1,2,0,0,0,0,0,.67,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,270:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Cornell College,"Huerth, Rebecca",Rebecca,Huerth,,166,"Huerth, Rebecca","HUERTH,REBECCA",Cornell College,Rams,1043-5761,3,3,28,0,28,0,0,1,2,0,0,0,0,0,.67,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,221:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Knox,"Mahoney, Bri",Bri,Mahoney,,337,"Mahoney, Bri","MAHONEY,BRI",Knox,KCS,1097-3588,3,2,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,203:00,0,.00,.00,45,0,2,0,0,.788,3.10,26,7,203:31,2,3,2.33,0.788,.000,8.67,
2026-27,wsoc,Midwest Conference (MWC),mwc,Knox,"Wallig, Darby",Darby,Wallig,,337,"Wallig, Darby","WALLIG,DARBY",Knox,KCS,1097-3585,1,1,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,67:00,0,.00,.00,13,0,1,0,0,.444,6.82,4,5,66:29,1,1,5.00,0.444,.000,4.00,
2026-27,wsoc,Midwest Conference (MWC),mwc,Knox,"Vijzelman, Brendely",Brendely,Vijzelman,,337,"Vijzelman, Brendely","VIJZELMAN,BRENDELY",Knox,KCS,1097-3591,3,0,2,0,2,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,66:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Knox,"Cuddy, Lily",Lily,Cuddy,,337,"Cuddy, Lily","CUDDY,LILY",Knox,KCS,1097-3657,1,0,3,0,3,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,25:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Knox,"Nuño, Natalia",Natalia,Nuño,,337,"Nuño, Natalia","NUÑO,NATALIA",Knox,KCS,1097-3587,3,3,4,0,4,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,242:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Knox,"Gordoa, Sophia",Sophia,Gordoa,,337,"Gordoa, Sophia","GORDOA,SOPHIA",Knox,KCS,1097-3661,3,3,5,0,5,0,0,0,4,0,0,0,0,0,1.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,187:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Knox,"Jacobs, Emily",Emily,Jacobs,,337,"Jacobs, Emily","JACOBS,EMILY",Knox,KCS,1097-3408,2,2,7,0,7,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,118:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Knox,"Johansen, Grace",Grace,Johansen,,337,"Johansen, Grace","JOHANSEN,GRACE",Knox,KCS,1097-3662,3,0,9,0,9,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,45:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Knox,"Juarez, Eliana",Eliana,Juarez,,337,"Juarez, Eliana","JUAREZ,ELIANA",Knox,KCS,1097-3721,3,0,10,0,10,0,0,1,3,0,0,0,0,0,1.00,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,2,0,1,0,.67,.33,.00,.00,0,,122:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Knox,"Toney, Reagan",Reagan,Toney,,337,"Toney, Reagan","TONEY,REAGAN",Knox,KCS,1097-3786,3,3,11,0,11,0,0,2,2,0,0,0,0,0,.67,.67,.00,.000,.000,2,0,0,0,0,0,0,.000,7,0,0,0,2.33,.00,.00,.00,0,,222:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Knox,"Lyles, Riley",Riley,Lyles,,337,"Lyles, Riley","LYLES,RILEY",Knox,KCS,1097-3789,2,0,12,0,12,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,59:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Knox,"Sineath, Emma",Emma,Sineath,,337,"Sineath, Emma","SINEATH,EMMA",Knox,KCS,1097-3584,3,3,13,0,13,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,234:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Knox,"Rossi, Aniela",Aniela,Rossi,,337,"Rossi, Aniela","ROSSI,ANIELA",Knox,KCS,1097-3664,3,3,14,0,14,0,0,3,5,0,0,0,0,0,1.67,1.00,.00,.000,.000,3,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,224:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Knox,"Smith, Kennedy",Kennedy,Smith,,337,"Smith, Kennedy","SMITH,KENNEDY",Knox,KCS,1097-3787,0,0,16,0,16,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Knox,"Henderson, Ellie",Ellie,Henderson,,337,"Henderson, Ellie","HENDERSON,ELLIE",Knox,KCS,1097-3788,3,3,17,0,17,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,224:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Knox,"Ling, Asia",Asia,Ling,,337,"Ling, Asia","LING,ASIA",Knox,KCS,1097-3592,3,3,19,0,19,0,0,2,3,0,0,0,0,0,1.00,.67,.00,.000,.000,2,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,243:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Knox,"Hernandez, Vero",Vero,Hernandez,,337,"Hernandez, Vero","HERNANDEZ,VERO",Knox,KCS,1097-3403,2,0,20,0,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,22:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Knox,"Danielewicz, Nessa",Nessa,Danielewicz,,337,"Danielewicz, Nessa","DANIELEWICZ,NESSA",Knox,KCS,1097-3658,1,0,21,0,21,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,19:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Knox,"Fallacara, Sophia",Sophia,Fallacara,,337,"Fallacara, Sophia","FALLACARA,SOPHIA",Knox,KCS,1097-3660,2,0,22,0,22,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,1,0,.50,.50,.00,.00,0,,57:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Knox,"Doyle, Katherine",Katherine,Doyle,,337,"Doyle, Katherine","DOYLE,KATHERINE",Knox,KCS,1097-3659,3,1,24,0,24,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.33,.00,.00,0,,114:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Knox,"Stewart, Gwendolynn",Gwendolynn,Stewart,,337,"Stewart, Gwendolynn","STEWART,GWENDOLYNN",Knox,KCS,1097-3785,3,3,25,0,25,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,256:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Midwest Conference (MWC),mwc,Knox,"Ming, Analeis",Analeis,Ming,,337,"Ming, Analeis","MING,ANALEIS",Knox,KCS,1097-3784,3,3,26,0,26,0,0,2,3,0,0,0,0,0,1.00,.67,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,221:00,0,.00,.00,,,,,,,,,,,,,,,,,
