season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats,shot_stats,goal_stats,caution_stats,misc_stats,composite_score,global_rank,rating
2026-27,wsoc,University Athletic Association (UAA),uaa,Washington St. Louis,"Colpitts, Cami",Cami,Colpitts,,755,"Colpitts, Cami","COLPITTS,CAMI",Washington St. Louis,WAS,1203-2314,3,3,12,0,12,0,0,5,9,10,2,4,0,0,3.00,1.67,3.33,1.333,.667,1,0,1,0,1,4,1,.333,1,0,0,0,.33,.00,.00,.00,0,,115:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,26.669349799407538,11,96
2026-27,wsoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Olaf,"Johnson, Emily",Emily,Johnson,,615,"Johnson, Emily","JOHNSON,EMILY",St. Olaf,STO,1117-5144,3,3,15,0,15,0,0,11,26,10,0,5,0,0,8.67,3.67,3.33,1.667,.000,6,0,1,0,2,2,1,.333,3,0,0,0,1.00,.00,.00,.00,0,,194:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,25.99086922434215,12,96
2026-27,wsoc,University Athletic Association (UAA),uaa,Washington St. Louis,"Stevenson, Maya",Maya,Stevenson,,755,"Stevenson, Maya","STEVENSON,MAYA",Washington St. Louis,WAS,1203-2428,3,0,19,0,19,0,0,3,6,9,3,3,0,0,2.00,1.00,3.00,1.000,1.000,0,0,1,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,109:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,25.149004690808752,13,95
2026-27,wsoc,University Athletic Association (UAA),uaa,Washington St. Louis,"Moore, Julia",Julia,Moore,,755,"Moore, Julia","MOORE,JULIA",Washington St. Louis,WAS,1203-2168,3,1,26,0,26,0,0,8,9,10,0,5,1,1,3.00,2.67,3.33,1.667,.000,3,0,0,0,0,2,0,.000,0,0,0,0,.00,.00,.00,.00,0,,151:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,24.765068517772,14,95
2026-27,wsoc,New Jersey Athletic Conference (NJAC),njac,Montclair State,"Kronow, Isabell",Isabell,Kronow,,442,"Kronow, Isabell","KRONOW,ISABELL",Montclair State,MSU,1149-14951,3,3,9,0,9,0,0,9,15,9,1,4,2,2,5.00,3.00,3.00,1.333,.333,5,0,1,0,1,4,2,.667,3,0,0,0,1.00,.00,.00,.00,0,,209:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,24.470524115743363,15,95
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Laidlaw, Jenna",Jenna,Laidlaw,,805,"Laidlaw, Jenna","LAIDLAW,JENNA",UW-Whitewater,UWW,1147-7571,3,1,19,0,19,0,0,9,10,9,1,4,0,0,3.33,3.00,3.00,1.333,.333,5,0,1,0,1,1,1,.333,3,0,0,0,1.00,.00,.00,.00,0,,124:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,24.470524115743363,16,95
2026-27,wsoc,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Megan Kurian,Megan,Kurian,,30190,Megan Kurian,"KURIAN,MEGAN",Penn College,PCT,2220-1710,2,2,19,0,19,0,0,8,10,9,1,4,0,0,5.00,4.00,4.50,2.000,.500,4,0,0,0,2,1,1,.500,0,0,0,0,.00,.00,.00,.00,0,,145:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,24.06192388021998,17,95
2026-27,wsoc,Empire 8 (E8),e8,St. John Fisher,"Woolingham, Emily",Emily,Woolingham,,601,"Woolingham, Emily","WOOLINGHAM,EMILY",St. John Fisher,SJF,1009-6127,2,2,10,0,10,0,0,8,14,9,1,4,1,1,7.00,4.00,4.50,2.000,.500,4,0,0,0,1,2,0,.000,0,0,0,0,.00,.00,.00,.00,0,,117:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,24.06192388021998,18,95
2026-27,wsoc,Presidents Athletic Conference (PAC),pac,Thiel,"Scheeff, Liz",Liz,Scheeff,,707,"Scheeff, Liz","SCHEEFF,LIZ",Thiel,THI,1316-5989,2,2,29,0,29,0,0,2,5,8,4,2,0,0,2.50,1.00,4.00,1.000,2.000,0,0,0,0,0,2,0,.000,0,0,0,0,.00,.00,.00,.00,0,,143:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,24.03725981773335,19,95
2026-27,wsoc,Old Dominion Athletic Conference (ODAC),odac,Batten,"Alston, Alaina",Alaina,Alston,,745,"Alston, Alaina","ALSTON,ALAINA",Batten,BATN,1298-5724,3,3,4,0,4,0,0,6,12,10,0,5,0,0,4.00,2.00,3.33,1.667,.000,1,0,1,0,2,0,2,.667,0,0,0,0,.00,.00,.00,.00,0,,191:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,23.94786804672524,20,95
2026-27,wsoc,University Athletic Association (UAA),uaa,Rochester,Delia McMullen,Delia,McMullen,,581,Delia McMullen,"MCMULLEN,DELIA",Rochester,URW,1061-3777,3,2,18,0,18,0,0,6,10,9,1,4,0,0,3.33,2.00,3.00,1.333,.333,2,0,1,0,2,3,2,.667,1,0,0,0,.33,.00,.00,.00,0,,114:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,23.24472340917322,21,95
2026-27,wsoc,American Rivers Conference (ARC),arc,Central,"Gwyn, Lila",Lila,Gwyn,,126,"Gwyn, Lila","GWYN,LILA",Central,CEN,1041-3367,3,1,34,0,34,0,0,7,17,8,2,3,1,0,5.67,2.33,2.67,1.000,.667,4,0,0,0,0,1,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,170:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,22.950179007144573,22,95
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Nugent, Sadie",Sadie,Nugent,,966,"Nugent, Sadie","NUGENT,SADIE",Arcadia,ARC,1301-2822,2,2,11,0,11,0,0,7,9,8,2,3,0,0,4.50,3.50,4.00,1.500,1.000,4,0,1,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,136:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,22.950179007144573,23,95
2026-27,wsoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,"Suarez, Olivia",Olivia,Suarez,,105,"Suarez, Olivia","SUAREZ,OLIVIA",California Lutheran,CLU,1325-2802,3,3,7,0,7,0,0,5,7,9,1,4,0,0,2.33,1.67,3.00,1.333,.333,1,0,0,0,2,0,2,.667,3,0,0,0,1.00,.00,.00,.00,0,,169:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,22.836123173649835,24,95
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"White, Kayla",Kayla,White,,803,"White, Kayla","WHITE,KAYLA",Wis.-Stout,Stout,1436-5550,3,3,3,0,3,0,0,6,8,8,2,3,1,1,2.67,2.00,2.67,1.000,.667,3,0,0,0,1,1,1,.333,1,0,0,0,.33,.00,.00,.00,0,,242:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,22.541578771621193,25,95
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Osborn, Karina",Karina,Osborn,,805,"Osborn, Karina","OSBORN,KARINA",UW-Whitewater,UWW,1147-7836,3,3,16,0,16,0,0,7,8,7,3,2,0,0,2.67,2.33,2.33,.667,1.000,5,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,109:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,22.24703436959255,26,95
2026-27,wsoc,Old Dominion Athletic Conference (ODAC),odac,Batten,"Seitz, Kaylyn",Kaylyn,Seitz,,745,"Seitz, Kaylyn","SEITZ,KAYLYN",Batten,BATN,1298-5951,3,3,13,0,13,0,0,4,7,7,3,2,1,1,2.33,1.33,2.33,.667,1.000,2,0,0,0,0,2,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,176:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,21.021233663022407,27,95
2026-27,wsoc,Empire 8 (E8),e8,Keuka,"Leone, Anna",Anna,Leone,,1159,"Leone, Anna","LEONE,ANNA",Keuka,KEU,1241-1819,2,2,11,0,11,0,0,4,5,6,4,1,0,0,2.50,2.00,3.00,.500,2.000,3,0,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,107:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,20.318089025470385,28,95
2026-27,wsoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Wheaton,"Leiva, Camilia",Camilia,Leiva,,779,"Leiva, Camilia","LEIVA,CAMILIA",Wheaton,WHEAT,1144-2666,2,2,8,0,8,0,0,8,10,8,0,4,1,1,5.00,4.00,4.00,2.000,.000,4,0,0,0,2,3,1,.500,4,0,0,0,2.00,.00,.00,.00,0,,133:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,20.228697254462272,29,95
2026-27,wsoc,Little East Conference (LEC),lec,Rhode Island College,Caitlyn Terceiro,Caitlyn,Terceiro,,571,Caitlyn Terceiro,"TERCEIRO,CAITLYN",Rhode Island College,RHODE IS,1070-1194,2,2,6,0,6,0,0,9,18,7,1,3,1,1,9.00,4.50,3.50,1.500,.500,6,0,1,0,1,1,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,147:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,19.934152852433634,30,95
2026-27,wsoc,Empire 8 (E8),e8,Brockport,"Breton, Amelia",Amelia,Breton,,78,"Breton, Amelia","BRETON,AMELIA",Brockport,BRO,652-7110,3,3,6,0,6,0,0,7,13,8,0,4,0,0,4.33,2.33,2.67,1.333,.000,3,0,0,0,2,1,2,.667,2,0,0,0,.67,.00,.00,.00,0,,268:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,19.820097018938892,31,95
2026-27,wsoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Simkowski, Genevieve",Genevieve,Simkowski,,805,"Simkowski, Genevieve","SIMKOWSKI,GENEVIEVE",UW-Whitewater,UWW,1147-7840,2,1,7,0,7,0,0,7,12,8,0,4,0,0,6.00,3.50,4.00,2.000,.000,3,0,0,0,1,1,1,.500,0,0,0,0,.00,.00,.00,.00,0,,92:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,19.820097018938892,32,95
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Waroway, Mikaela",Mikaela,Waroway,,114,"Waroway, Mikaela","WAROWAY,MIKAELA",Calvin,CAL,1086-2131,2,2,10,0,10,0,0,7,13,8,0,4,1,1,6.50,3.50,4.00,2.000,.000,3,0,1,0,2,1,1,.500,1,0,0,0,.50,.00,.00,.00,0,,160:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,19.820097018938892,33,95
2026-27,wsoc,University Athletic Association (UAA),uaa,Rochester,Sydney Holmes,Sydney,Holmes,,581,Sydney Holmes,"HOLMES,SYDNEY",Rochester,URW,1061-3411,3,3,3,0,3,0,0,4,5,5,5,0,0,0,1.67,1.33,1.67,.000,1.667,4,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,121:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,19.614944387918364,34,95
2026-27,wsoc,Landmark Conference,landmark_conference,Wilkes,"Straup, Sarah",Sarah,Straup,,784,"Straup, Sarah","STRAUP,SARAH",Wilkes,WILKES,1002-4486,3,3,9,0,9,0,0,8,10,7,1,3,0,0,3.33,2.67,2.33,1.000,.333,5,0,1,0,1,2,1,.333,1,0,0,0,.33,.00,.00,.00,0,,204:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,19.52555261691025,35,95
2026-27,wsoc,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Zimmerman, Megan",Megan,Zimmerman,,752,"Zimmerman, Megan","ZIMMERMAN,MEGAN",Washington and Lee,WLU,1299-9212,2,2,6,0,6,0,0,6,9,8,0,4,0,0,4.50,3.00,4.00,2.000,.000,2,0,0,0,1,0,1,.500,0,0,0,0,.00,.00,.00,.00,0,,134:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,19.41149678341551,36,95
2026-27,wsoc,Old Dominion Athletic Conference (ODAC),odac,Batten,"Toone, Madison",Madison,Toone,,745,"Toone, Madison","TOONE,MADISON",Batten,BATN,1298-6357,3,3,18,0,18,0,0,3,7,5,5,0,0,0,2.33,1.00,1.67,.000,1.667,3,0,0,0,0,0,0,.000,2,0,2,0,.67,.67,.00,.00,0,,197:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,19.20634415239498,37,95
2026-27,wsoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Saint Mary's,"Johnson, Mia",Mia,Johnson,,8688,"Johnson, Mia","JOHNSON,MIA",Saint Mary's,SMC,1090-469,3,3,19,0,19,0,0,5,12,8,0,4,0,0,4.00,1.67,2.67,1.333,.000,1,0,0,0,2,0,1,.333,4,0,0,0,1.33,.00,.00,.00,0,,170:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,19.002896547892128,38,95
2026-27,wsoc,Little East Conference (LEC),lec,Eastern Connecticut,"McKelvey, Emily",Emily,McKelvey,,200,"McKelvey, Emily","MCKELVEY,EMILY",Eastern Connecticut,ECSU,1067-2258,2,2,13,0,13,0,0,5,14,8,0,4,0,0,7.00,2.50,4.00,2.000,.000,1,0,0,0,2,1,1,.500,1,0,0,0,.50,.00,.00,.00,0,,111:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,19.002896547892128,39,95
2026-27,wsoc,Little East Conference (LEC),lec,Western Connecticut,Shannon Anderson,Shannon,Anderson,,770,Shannon Anderson,"ANDERSON,SHANNON",Western Connecticut,WESTCONN,0,4,4,12,0,12,0,0,17,23,5,1,2,0,0,5.75,4.25,1.25,.500,.250,15,0,0,0,1,2,1,.250,2,0,0,0,.50,.00,.00,.00,0,,339:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,18.666583473310958,40,95
2026-27,wsoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,Solimar Rivera,Solimar,Rivera,,145,Solimar Rivera,"RIVERA,SOLIMAR",Clark,CLARK UN,1134-2207,3,3,10,0,10,0,0,7,10,6,2,2,0,0,3.33,2.33,2.00,.667,.667,5,0,0,0,1,0,0,.000,10,0,0,0,3.33,.00,.00,.00,0,,226:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,18.413807743834848,41,95
2026-27,wsoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Hale, Sonora",Sonora,Hale,,122,"Hale, Sonora","HALE,SONORA",Case Western Reserve,CWRU,1195-3765,3,3,13,0,13,0,0,5,7,7,1,3,0,0,2.33,1.67,2.33,1.000,.333,2,0,0,0,2,1,0,.000,1,0,0,0,.33,.00,.00,.00,0,,177:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,18.299751910340106,42,95
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,Jazlinn Diaz-Avalos,Jazlinn,Diaz-Avalos,,218,Jazlinn Diaz-Avalos,"DIAZ-AVALOS,JAZLINN",Eureka,EC,0,1,0,10,0, ,0,0,5,5,7,1,3,0,0,5.00,5.00,7.00,3.000,1.000,2,0,0,0,0,0,1,1.000,0,0,0,0,.00,.00,.00,.00,0,,76:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,18.299751910340106,43,95
2026-27,wsoc,Presidents Athletic Conference (PAC),pac,Grove City,Emily Horst,Emily,Horst,,265,Emily Horst,"HORST,EMILY",Grove City,GC,1314-4797,3,3,16,0,16,0,0,6,9,6,2,2,0,0,3.00,2.00,2.00,.667,.667,4,0,0,0,0,1,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,165:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,18.005207508311468,44,95
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Trinity Inglert,Trinity,Inglert,,2694,Trinity Inglert,"INGLERT,TRINITY",Franklin,FRANKLIN,1034-2975,2,2,31,0,31,0,0,6,7,6,2,2,0,0,3.50,3.00,3.00,1.000,1.000,4,0,0,0,1,0,1,.500,0,0,0,0,.00,.00,.00,.00,0,,150:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,18.005207508311468,45,95
2026-27,wsoc,Skyline Conference,skyline_conference,Maritime,"Abdool, Emani",Emani,Abdool,,478,"Abdool, Emani","ABDOOL,EMANI",Maritime,MTIME,1329-5516,2,2,7,0,7,0,0,4,6,7,1,3,1,1,3.00,2.00,3.50,1.500,.500,1,1,0,0,0,2,0,.000,0,0,0,0,.00,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,17.891151674816726,46,95
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,FDU - Florham,"Duffie, Leila",Leila,Duffie,,221,"Duffie, Leila","DUFFIE,LEILA",FDU - Florham,FDU,1000-3873,2,2,17,0,17,0,0,4,4,7,1,3,0,0,2.00,2.00,3.50,1.500,.500,1,0,0,0,1,3,1,.500,0,0,0,0,.00,.00,.00,.00,0,,93:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,17.891151674816726,47,95
2026-27,wsoc,New Jersey Athletic Conference (NJAC),njac,Kean,"Gleason, Carly",Carly,Gleason,,329,"Gleason, Carly","GLEASON,CARLY",Kean,Kean,1148-6592,3,3,14,0,14,0,0,4,8,7,1,3,1,1,2.67,1.33,2.33,1.000,.333,1,0,1,0,0,2,0,.000,4,0,0,0,1.33,.00,.00,.00,0,,167:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,17.891151674816726,48,95
2026-27,wsoc,New Jersey Athletic Conference (NJAC),njac,Kean,"Pinho, Emily",Emily,Pinho,,329,"Pinho, Emily","PINHO,EMILY",Kean,Kean,1148-6596,3,2,17,0,17,0,0,4,5,7,1,3,0,0,1.67,1.33,2.33,1.000,.333,1,0,0,0,2,1,2,.667,0,0,0,0,.00,.00,.00,.00,0,,143:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,17.891151674816726,49,95
2026-27,wsoc,University Athletic Association (UAA),uaa,Carnegie Mellon,"Ulizzi, Saveria",Saveria,Ulizzi,,119,"Ulizzi, Saveria","ULIZZI,SAVERIA",Carnegie Mellon,CMU,0,3,3,10,0,10,0,0,4,6,7,1,3,0,0,2.00,1.33,2.33,1.000,.333,1,0,0,0,0,2,1,.333,1,0,1,0,.33,.33,.00,.00,0,,153:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,17.891151674816726,50,95
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Marywood,Bryn Stiles,Bryn,Stiles,,397,Bryn Stiles,"STILES,BRYN",Marywood,MARYWOOD,1307-2591,3,0,26,0,26,0,0,5,9,6,2,2,0,0,3.00,1.67,2.00,.667,.667,3,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,128:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,17.596607272788084,51,95
2026-27,wsoc,Presidents Athletic Conference (PAC),pac,Grove City,Kiara White,Kiara,White,,265,Kiara White,"WHITE,KIARA",Grove City,GC,1314-4557,3,3,11,0,11,0,0,4,6,6,2,2,0,0,2.00,1.33,2.00,.667,.667,2,0,0,0,1,2,1,.333,0,0,0,0,.00,.00,.00,.00,0,,136:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,17.188007037264704,52,95
2026-27,wsoc,New Jersey Athletic Conference (NJAC),njac,Rowan,"Wiedeman, Sara",Sara,Wiedeman,,259,"Wiedeman, Sara","WIEDEMAN,SARA",Rowan,ROW,1154-4744,1,1,7,0,7,0,0,4,8,6,2,2,0,0,8.00,4.00,6.00,2.000,2.000,2,0,0,0,0,2,0,.000,0,0,0,0,.00,.00,.00,.00,0,,60:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,17.188007037264704,53,95
