season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating,ranking_segment
2025-26,baseball,Conference of New England (CCC),ccc,Endicott College,Kyle Grabowski,Kyle,Grabowski,,8981,Kyle Grabowski,0,0ENDICOTT,47,47,,,174,54,59,46,15,2,5,14,0,18,27,5,15,3,0,5,0,0,0,2,1,5,0,0.431,93,211,18,.833,.339,.534,2,6,1,0,0,0,0,1,0,9,.889,0,.000,,3,6,33,56,"13,62",0.21,13,62,"31,100",0.31,31,100,"24,74",0.32,24,74,"11,25",0.44,11,25,0,0,0,0,"16,35","19,24","61,121",260,0,0,0,0,0,0,0,12,52,0,,Endicott College,ENDICOTT,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.81939129466088,11,96,batting
2025-26,baseball,Conference of New England (CCC),ccc,Endicott College,Aj Hamm,Aj,Hamm,,8981,Aj Hamm,0,0ENDICOTT,48,48,,,163,55,58,41,9,0,3,28,0,14,33,13,4,2,0,6,0,0,0,0,1,0,0,0.474,76,211,6,.667,.356,.466,72,113,10,0,0,0,0,26,0,195,.949,0,.000,,8,3,21,49,"21,63",0.33,21,63,"39,95",0.41,39,95,"24,62",0.39,24,62,"11,24",0.46,11,24,0,0,0,0,"20,38","15,17","67,112",55,0,0,0,0,0,0,0,10,43,0,,Endicott College,ENDICOTT,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.23373630239854,12,96,batting
2025-26,baseball,Conference of New England (CCC),ccc,University of Hartford,Jj Romatzick,Jj,Romatzick,,272,Jj Romatzick,0,0HART,41,41,,,174,36,67,36,10,2,1,16,1,5,26,11,12,4,1,4,0,0,0,2,2,3,0,0.442,84,200,16,.750,.385,.483,82,130,12,0,0,0,0,19,0,224,.946,0,.000,,7,1,34,47,"18,48",0.38,18,48,"33,80",0.41,33,80,"24,58",0.41,24,58,"14,37",0.38,14,37,0,0,0,0,"34,71","13,19","52,93",26,0,0,0,0,0,0,0,12,28,0,,University of Hartford,HART,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.280249202885891,13,95,batting
2025-26,baseball,Conference of New England (CCC),ccc,University of Hartford,Ryan Knight,Ryan,Knight,,272,Ryan Knight,0,0HART,36,35,,,125,28,39,26,13,0,6,17,0,4,30,11,5,2,3,3,0,0,0,1,1,1,0,0.403,70,152,7,.714,.312,.560,63,1,1,0,0,0,0,0,0,65,.985,0,.000,,1,4,20,42,"9,41",0.22,9,41,"19,62",0.31,19,62,"9,39",0.23,9,39,"8,20",0.40,8,20,0,0,0,0,"18,36","9,12","38,76",130,0,0,0,0,0,0,0,11,40,0,,University of Hartford,HART,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79474973740437,14,95,batting
2025-26,baseball,Conference of New England (CCC),ccc,Nichols College,Karl Miller,Karl,Miller,,484,Karl Miller,0,0NICHOLS,43,43,,,162,37,53,34,9,0,5,21,0,5,23,10,26,1,3,4,0,0,0,4,0,5,0,0.411,77,195,27,.963,.327,.475,93,3,3,0,0,0,0,0,0,99,.970,0,.000,,8,7,40,44,"17,55",0.31,17,55,"27,90",0.30,27,90,"17,61",0.28,17,61,"5,19",0.26,5,19,0,0,0,0,"14,35","13,24","59,106",76,0,0,0,0,0,0,0,21,30,0,,Nichols College,NICHOLS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.623373417633964,15,94,batting
2025-26,baseball,Conference of New England (CCC),ccc,Nichols College,Ben Jerome,Ben,Jerome,,484,Ben Jerome,0,0NICHOLS,42,42,,,173,45,69,23,8,0,0,24,1,3,16,9,24,4,2,1,0,0,0,2,2,2,0,0.478,77,203,28,.857,.399,.445,130,3,1,2,0,2,1,0,0,134,.993,3,.667,,4,12,46,38,"18,55",0.33,18,55,"34,84",0.40,34,84,"21,50",0.42,21,50,"9,21",0.43,9,21,0,0,0,0,"40,73","7,14","54,93",115,0,0,0,0,0,0,0,11,42,0,,Nichols College,NICHOLS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53704309055425,16,94,batting
2025-26,baseball,Conference of New England (CCC),ccc,University of Hartford,Jackson Cicc,Jackson,Cicc,,272,Jackson Cicc,0,0HART,43,42,,,177,31,58,36,11,2,5,12,0,4,14,4,7,2,0,3,0,0,0,1,3,6,0,0.378,88,196,9,.778,.328,.497,103,2,1,0,0,0,0,0,0,106,.991,0,.000,,5,6,50,53,"22,60",0.37,22,60,"27,93",0.29,27,93,"20,61",0.33,20,61,"14,38",0.37,14,38,0,0,0,0,"17,37","8,15","50,101",26,0,0,0,0,0,0,0,21,44,0,,University of Hartford,HART,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.366433990241989,17,93,batting
2025-26,baseball,Conference of New England (CCC),ccc,Endicott College,Will Frain,Will,Frain,,8981,Will Frain,0,0ENDICOTT,19,9,,,32,5,11,8,2,0,1,8,0,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0.523,16,44,0,.000,.344,.500,6,1,0,0,0,0,0,0,0,7,1.000,0,.000,,1,2,4,6,"4,11",0.36,4,11,"7,21",0.33,7,21,"5,14",0.36,5,14,"3,5",0.60,3,5,0,0,0,0,"7,9","2,2","13,25",3,0,0,0,44,0,0,0,0,10,0,,Endicott College,ENDICOTT,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.124771585317864,18,93,batting
2025-26,baseball,Conference of New England (CCC),ccc,Wentworth Institute of Technology,At Dipina,At,Dipina,,762,At Dipina,0,0WIT,36,36,,,138,23,46,22,9,4,3,19,0,4,18,2,6,4,0,1,0,0,0,2,3,3,0,0.426,72,162,10,.600,.333,.522,207,27,6,13,2,50,9,2,0,240,.975,59,.847,,5,7,33,36,"10,40",0.25,10,40,"22,77",0.29,22,77,"10,42",0.24,10,42,"6,21",0.29,6,21,0,0,0,0,"21,42","9,14","42,86",24,0,0,0,0,0,0,0,9,29,0,,Wentworth Institute of Technology,WIT,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9426909987694176,19,92,batting
2025-26,baseball,Conference of New England (CCC),ccc,Endicott College,Tj Liponis,Tj,Liponis,,8981,Tj Liponis,0,0ENDICOTT,51,51,,,181,47,53,41,11,0,6,20,0,11,24,4,6,4,1,11,0,0,0,3,2,4,0,0.377,82,224,10,.600,.293,.453,61,157,9,0,0,0,0,30,0,227,.960,0,.000,,5,10,33,78,"17,51",0.33,17,51,"28,90",0.31,28,90,"18,57",0.32,18,57,"9,22",0.41,9,22,0,0,0,0,"14,41","19,27","68,120",49,0,0,0,0,0,0,0,18,35,0,,Endicott College,ENDICOTT,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.907513587247173,20,92,batting
2025-26,baseball,Conference of New England (CCC),ccc,University of Hartford,Jeremy Mangi,Jeremy,Mangi,,272,Jeremy Mangi,0,0HART,37,33,,,122,29,43,18,11,1,2,12,0,8,22,7,7,0,1,3,0,0,0,0,2,1,0,0.434,62,146,7,1.000,.352,.508,17,62,8,0,0,0,0,5,0,87,.908,0,.000,,2,0,21,38,"10,33",0.30,10,33,"22,56",0.39,22,56,"9,29",0.31,9,29,"9,28",0.32,9,28,0,0,0,0,"17,39","9,14","35,64",26,0,0,0,"0,1",0,0,1,10,11,0,,University of Hartford,HART,0,False,4,1,0,0,0,0,0,0,0,0,3.0,1,1,3,4,0,0,0,3.00,13,17,2,1,0,0,0,0,0,3,.308,3,2,0,"1,2","3,11","1,3",0,"0,3",3.68358025233403,21,91,batting
2025-26,baseball,Conference of New England (CCC),ccc,Western New England University,Ryan Montini,Ryan,Montini,,775,Ryan Montini,0,0WESTERN,42,42,,,160,37,52,33,10,0,2,28,2,4,27,7,2,1,0,3,0,0,0,1,0,1,0,0.431,68,195,3,.667,.325,.425,89,0,1,0,0,0,0,0,0,90,.989,0,.000,,5,8,51,26,"20,62",0.32,20,62,"28,86",0.33,28,86,"12,53",0.23,12,53,"9,19",0.47,9,19,0,0,0,0,"21,42","14,17","56,99",148,0,0,0,0,0,0,0,13,33,0,,Western New England University,WESTERN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.357873712602928,22,91,batting
2025-26,baseball,Conference of New England (CCC),ccc,University of Hartford,Nico Digioia,Nico,Digioia,,272,Nico Digioia,0,0HART,16,9,,,40,10,14,7,1,1,2,5,0,1,8,2,2,1,1,1,0,0,0,0,0,1,0,0.426,23,48,3,.667,.350,.575,16,3,2,0,0,0,0,1,0,21,.905,0,.000,,1,2,5,14,"5,17",0.29,5,17,"5,24",0.21,5,24,"3,12",0.25,3,12,"2,12",0.17,2,12,0,0,0,0,"4,9","3,5","10,27",5,0,0,0,47,0,0,0,4,18,0,,University of Hartford,HART,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.349864273909021,23,90,batting
2025-26,baseball,Conference of New England (CCC),ccc,University of Hartford,Alek Popovic,Alek,Popovic,,272,Alek Popovic,0,0HART,29,29,,,122,28,39,25,8,0,5,8,0,2,12,2,2,3,0,4,0,0,0,2,1,5,0,0.360,62,136,5,.400,.320,.508,49,2,2,0,0,0,0,0,0,53,.962,0,.000,,6,3,30,39,"5,37",0.14,5,37,"24,70",0.34,24,70,"14,40",0.35,14,40,"10,28",0.36,10,28,0,0,0,0,"6,16","11,12","43,77",25,0,0,0,0,0,0,0,17,24,0,,University of Hartford,HART,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1142947625374715,24,90,batting
2025-26,baseball,Conference of New England (CCC),ccc,Nichols College,Julian Galvan,Julian,Galvan,,484,Julian Galvan,0,0NICHOLS,43,41,,,154,30,55,25,10,1,0,20,0,3,19,8,8,3,1,0,0,0,0,3,1,4,0,0.441,67,178,11,.727,.357,.435,37,71,9,0,0,0,0,7,0,117,.923,0,.000,,3,10,44,34,"14,47",0.30,14,47,"32,88",0.36,32,88,"21,58",0.36,21,58,"5,16",0.31,5,16,0,0,0,0,"21,38","9,13","58,95",140,0,0,0,22,0,0,0,14,32,0,,Nichols College,NICHOLS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0052328138123845,25,89,batting
2025-26,baseball,Conference of New England (CCC),ccc,Suffolk University,"Martin,Max",Max,Martin,,684,"Martin,Max",0,0SUF,39,38,,,142,25,42,29,9,1,5,9,0,9,19,3,3,1,0,1,0,0,0,1,1,1,0,0.373,68,161,4,.750,.296,.479,178,45,3,10,0,69,20,2,0,226,.987,89,.775,,2,7,36,44,"8,39",0.21,8,39,"18,73",0.25,18,73,"14,47",0.30,14,47,"7,26",0.27,7,26,0,0,0,0,"17,37","9,10","40,81",35,0,0,0,"0,1",0,0,1,15,27,0,,Suffolk University,SUF,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.899425954482197,26,89,batting
