season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,wgolf,Women,Southern Athletic Association,saa,Trinity (TX),Trinity University (Texas),Jessica Mason,,,24668,14,ACTIVE,73.32,1.32,22,72.5075093926276,9,5,1,52.5744891399735,-13.6465304091875,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Sewanee,University of the South,Natalie Catapano,,,8962,18,ACTIVE,73.92,1.92,25,72.8809648719504,10,3,2,50.0164820329104,-12.9553228838173,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Oglethorpe,Oglethorpe University,Dounia Bezzari,,Second Year,3265,86,ACTIVE,75.95,3.95,20,75.9237734877157,8,1,0,23.8990520919927,-16.1405811855577,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Sewanee,University of the South,Jane Stilz,,,22130,93,ACTIVE,77.12,5.12,25,76.0809648719504,10,0,0,22.7152972532611,-12.9553228838173,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Trinity (TX),Trinity University (Texas),Mason Fikes,,Second Year,3562,141,ACTIVE,78.83,6.83,18,78.0540191570728,8,1,0,16.3937967642884,-14.3818751335336,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Oglethorpe,Oglethorpe University,Elizabeth Powell,,,12023,145,ACTIVE,77.3,5.3,20,77.2737734877157,8,1,0,16.1148422667305,-16.1405811855577,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Trinity (TX),Trinity University (Texas),Naaz Mehta,,Second Year,3558,155,ACTIVE,78.78,6.78,18,77.9984636015172,8,0,0,14.5426332649052,-14.3818751335336,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Trinity (TX),Trinity University (Texas),Natalie Lewis,,Second Year,3537,159,ACTIVE,78.89,6.89,18,78.1095747126283,8,1,0,14.1267540237445,-14.3818751335336,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Sewanee,University of the South,Anna Claire Gibson,,,8964,176,ACTIVE,79.4,7.4,25,78.3609648719504,10,2,0,13.0588614036156,-12.9553228838173,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Rhodes,Rhodes College,Lauren Schwing,,Fourth Year,14611,179,ACTIVE,78.47,6.47,17,77.9899362080934,7,1,0,12.5975894078034,-16.4496363221005,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Trinity (TX),Trinity University (Texas),Lauren Huddleston,,Fourth Year,21411,188,ACTIVE,79.67,7.67,18,78.8873524904061,8,0,0,11.8065123135096,-14.3818751335336,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Sewanee,University of the South,Elizabeth Bowman,,,8965,201,ACTIVE,79.06,7.06,18,78.7959032350725,7,2,0,11.2057253678314,-13.7451146909121,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Southwestern (TX),Southwestern University (Texas),Anna Apisarnthanarax,,Second Year,8430,205,ACTIVE,80.0,8.0,19,78.9166826547269,8,0,0,11.0964593757816,-15.6707875908764,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Sewanee,University of the South,Rachel Waters,,,8963,211,ACTIVE,79.65,7.65,20,78.6089093566699,8,0,0,10.8359766322577,-12.6775809512747,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Oglethorpe,Oglethorpe University,Mckazlyn Payne,,Second Year,3317,219,ACTIVE,79.4,7.4,20,79.3737734877157,8,0,0,10.2111301048572,-16.1405811855577,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Centre,Centre College,Janie Morgan,,,12591,225,ACTIVE,80.71,8.71,21,79.802042475322,9,0,0,9.76248962754607,-15.2049126573808,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Southwestern (TX),Southwestern University (Texas),Sydney Jackson,,Fourth Year,24963,227,ACTIVE,81.0,9.0,21,79.9695453443409,9,2,2,9.72969460111763,-15.5884192982183,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Sewanee,University of the South,Olivia Bentley,,,27581,230,ACTIVE,80.63,8.63,19,79.5643400557748,8,0,0,9.51612480733229,-14.3323890787295,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Southwestern (TX),Southwestern University (Texas),Emily York,,Second Year,8149,259,ACTIVE,81.48,9.48,21,80.4457358205314,9,2,0,8.07997169757176,-15.5884192982183,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Centre,Centre College,Nithya Nunna,,Second Year,8386,266,ACTIVE,81.38,9.38,21,80.4687091419887,9,0,0,7.89736191906608,-15.2049126573808,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Centre,Centre College,Ceci Coccia,,Second Year,8385,304,ACTIVE,81.9,9.9,21,80.9925186657982,9,0,0,6.73782604866759,-15.2049126573808,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Rhodes,Rhodes College,Catie Bernoski,,,9694,306,ACTIVE,81.5,9.5,18,81.0486553529391,7,0,0,6.69280561707626,-16.4511978588051,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,SAA - Southern Athletic Association,saa,Maryville (TN),Maryville College (Tennessee),Charlsie McElhaney,,Second Year,5432,323,ACTIVE,82.94,10.94,17,81.1313233035526,8,1,0,5.90995626113526,-18.2394617517841,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Southwestern (TX),Southwestern University (Texas),Sloane Panter,,,20904,325,ACTIVE,82.58,10.58,19,81.355136647217,8,0,0,5.88225615127671,-15.3049011869176,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Oglethorpe,Oglethorpe University,NULL,,Second Year,3312,339,ACTIVE,83.0,11.0,14,82.8573804098964,6,0,0,5.43236956345855,-16.580184460787,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Oglethorpe,Oglethorpe University,NULL,,Fourth Year,10242,360,ACTIVE,81.94,9.94,17,81.8346094634931,7,0,0,4.89617467011449,-16.5400147014879,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Rhodes,Rhodes College,Kaylie Hui,,Second Year,9696,368,ACTIVE,85.83,13.83,18,85.3819886862725,7,1,0,4.78000370984521,-16.4511978588051,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,SAA - Southern Athletic Association,saa,Maryville (TN),Maryville College (Tennessee),Emma Clonan,,Fourth Year,26581,369,ACTIVE,84.69,12.69,16,82.9334811514991,8,0,0,4.68221969934449,-18.22163485394,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,SAA - Southern Athletic Association,saa,Maryville (TN),Maryville College (Tennessee),Mallory Higgins,,Second Year,5428,389,ACTIVE,84.88,12.88,17,83.0724997741408,8,0,0,4.17711490982175,-18.2394617517841,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Southwestern (TX),Southwestern University (Texas),Addi Pierce,,Second Year,8429,401,ACTIVE,85.71,13.71,14,84.5799849774918,6,0,0,4.01158965946543,-15.5547979480267,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Oglethorpe,Oglethorpe University,Grace Daech,,,16610,434,ACTIVE,82.8,10.8,15,83.9576696742224,6,0,0,3.3491056216479,-19.2392570735496,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Centre,Centre College,Grace Vernon,,Third Year,34801,437,ACTIVE,85.0,13.0,19,84.0684557927788,8,0,0,3.31801600869322,-15.8029065918512,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Centre,Centre College,Emerson Vaughn,,Second Year,8389,441,ACTIVE,84.21,12.21,14,83.771961564959,6,0,0,3.22764879401823,-14.2837166814598,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Oglethorpe,Oglethorpe University,NULL,,Third Year,30723,445,ACTIVE,84.36,12.36,14,84.0205742104435,6,0,0,3.15794390518205,-16.6672735799047,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Oglethorpe,Oglethorpe University,Katie Sulko,,Third Year,30725,454,ACTIVE,84.0,12.0,15,84.3086356725967,6,0,0,3.02989652781928,-16.8320113760811,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Southwestern (TX),Southwestern University (Texas),Rachel Harris,,,12196,478,ACTIVE,86.61,14.61,18,85.9929560838019,8,0,0,2.75419895566352,-16.2997552834121,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Millsaps,Millsaps College,Abigail Cerwick,,Third Year,31707,490,ACTIVE,86.62,14.62,13,85.5997857211203,6,0,0,2.64547399528364,-19.1167689245531,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Rhodes,Rhodes College,Avery Lent,,Second Year,9697,526,ACTIVE,86.39,14.39,18,85.937544241828,7,0,0,2.18971007196729,-16.4511978588051,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Berry,Berry College,Hailey Netro,,Second Year,5272,550,ACTIVE,87.14,15.14,21,85.9652779445734,9,0,0,1.97032372926354,-16.4927583218646,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Berry,Berry College,Grace Schuh,,Third Year,31503,560,ACTIVE,86.95,14.95,21,85.7748017540972,9,0,0,1.92420684475322,-16.4927583218646,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Berry,Berry College,Amanda Milner,,,16573,573,ACTIVE,88.76,16.76,21,87.584325563621,9,0,0,1.84545028967643,-16.4927583218646,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Berry,Berry College,Paige Greco,,Third Year,31500,623,ACTIVE,88.67,16.67,18,87.3721674863028,8,0,0,1.46804025090419,-16.8609612947583,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,SAA - Southern Athletic Association,saa,Maryville (TN),Maryville College (Tennessee),Lillie Peterson,,,15926,769,ACTIVE,93.73,21.73,15,91.6311622940836,7,0,0,0.528853353700955,-17.585661747748,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Rhodes,Rhodes College,Sophia Zamora,,,22924,777,ACTIVE,92.47,20.47,15,92.0202649513542,6,0,0,0.501820061519641,-16.8847293336656,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Berry,Berry College,Emery Bryant,,Third Year,31505,864,ACTIVE,99.21,27.21,19,98.0713668727455,8,0,0,0.16126944043296,-16.0101721414477,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Athletic Association,saa,Berry,Berry College,Mackenzie Manning,,Second Year,5270,939,ACTIVE,103.57,31.57,14,103.087447556482,6,0,0,0.0319847934965022,-17.5890605065072,Southeast - (W) DIII,clippd_scoreboard
