season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source,global_rank,rating,composite_score
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,John Carroll,John Carroll University,Justy VonLehmden,,Fourth Year,22965,59,ACTIVE,72.78,0.78,27,72.0301406735077,11,5,2,40.9959753087698,-9.10598615055508,Region V - (M) DIII,clippd_scoreboard,53,94,41.4592818720414
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Kenyon,Kenyon College,Jon Oakes,,Fourth Year,14395,43,ACTIVE,73.41,1.41,34,71.8019701827547,11,1,0,44.3578637568478,-6.79908616569137,Region V - (M) DIII,clippd_scoreboard,91,94,37.3842705050216
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Kenyon,Kenyon College,Connor Gray,,Third Year,32656,46,ACTIVE,73.44,1.44,34,71.8313819474606,11,1,0,43.6343957055851,-6.79908616569137,Region V - (M) DIII,clippd_scoreboard,94,93,36.7262027833684
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Wittenberg,Wittenberg University,Mikey Schutte,,Third Year,33612,71,ACTIVE,73.62,1.62,29,72.1334849708297,12,1,0,39.4166463230557,-7.98680370797689,Region V - (M) DIII,clippd_scoreboard,115,93,34.546868510782
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Kenyon,Kenyon College,Adrian Jordan,,Third Year,32655,60,ACTIVE,73.91,1.91,34,72.3019701827547,11,1,0,40.9597241772867,-6.79908616569137,Region V - (M) DIII,clippd_scoreboard,139,93,32.1807938612387
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Kenyon,Kenyon College,Jaiden Koonar,,Fourth Year,13053,125,ACTIVE,74.0,2.0,31,72.654274357124,10,1,0,33.7876726540674,-7.18918536926407,Region V - (M) DIII,clippd_scoreboard,151,92,31.0982877116581
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Denison,Denison University,Jack Pelletier,,Second Year,4180,205,ACTIVE,74.4,2.4,25,73.5665801481371,11,0,0,27.2906861716593,-9.62130908943084,Region V - (M) DIII,clippd_scoreboard,214,91,26.8376306154429
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,John Carroll,John Carroll University,Wade Boyle,,Fourth Year,19813,178,ACTIVE,74.41,2.41,27,73.6597703031373,11,3,1,28.5012676833969,-9.10598615055508,Region V - (M) DIII,clippd_scoreboard,216,91,26.7932056587202
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Kenyon,Kenyon College,Andrew Hahn,,Second Year,6669,141,ACTIVE,74.43,2.43,14,72.9287513507509,5,1,0,31.8734356124043,-8.01601144712145,Region V - (M) DIII,clippd_scoreboard,220,91,26.4825544588975
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,John Carroll,John Carroll University,Daniel Donahue,,Fourth Year,23643,193,ACTIVE,74.48,2.48,27,73.7338443772114,11,2,0,28.0370573496621,-9.10598615055508,Region V - (M) DIII,clippd_scoreboard,228,91,26.0580624397432
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Denison,Denison University,William McCarthy,,Second Year,80104,280,ACTIVE,74.79,2.79,14,73.9619012603984,6,1,0,23.6341782263089,-9.98868906791771,Region V - (M) DIII,clippd_scoreboard,274,90,23.9219125852864
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Wabash,Wabash College,Sean Bledsoe,,,22689,100000,ACTIVE,74.8,2.8,10,74.6952395018136,4,1,0,21.1525446438575,-10.6813824157784,Region V - (M) DIII,clippd_scoreboard,278,90,23.6575678753407
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Wittenberg,Wittenberg University,Mitchell Bolte,,Second Year,33608,122,ACTIVE,74.92,2.92,24,73.4690433753928,10,2,1,33.9991500562356,-8.16525028382283,Region V - (M) DIII,clippd_scoreboard,296,90,23.1200708991175
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Wittenberg,Wittenberg University,Mark Sulek,,Fourth Year,15748,203,ACTIVE,75.07,3.07,27,73.6072828568282,11,1,0,27.5423762484112,-8.03446572123294,Region V - (M) DIII,clippd_scoreboard,314,89,22.3943817937156
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Wabash,Wabash College,Leo Dellinger,,Second Year,7477,182,ACTIVE,75.12,3.12,24,74.2560333072281,10,1,0,28.3494069447147,-10.488553954721,Region V - (M) DIII,clippd_scoreboard,326,89,22.0919228056257
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,John Carroll,John Carroll University,Austin Malley,,Fourth Year,15192,208,ACTIVE,75.21,3.21,24,74.3890255080791,10,2,1,27.1139133474218,-9.32482916560697,Region V - (M) DIII,clippd_scoreboard,341,89,21.4071802620876
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,DePauw,DePauw University,Andrew Wall,,Third Year,34159,374,ACTIVE,75.3,3.3,20,74.8085049598704,9,0,0,20.5245751242578,-9.9413759782455,Region V - (M) DIII,clippd_scoreboard,360,88,20.8892683063458
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Kenyon,Kenyon College,Rafael Frias IV,,Fourth Year,26033,247,ACTIVE,75.5,3.5,28,73.9872142909053,9,0,0,24.9295420664573,-6.70003203489844,Region V - (M) DIII,clippd_scoreboard,384,88,20.153261349594
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Kenyon,Kenyon College,Ethan Argus,,Second Year,6668,100000,ACTIVE,75.67,3.67,6,74.4382989039817,3,0,0,23.4159357505194,-10.6165503797037,Region V - (M) DIII,clippd_scoreboard,428,87,18.8672334616301
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,John Carroll,John Carroll University,London Hoyser,,Fourth Year,24610,389,ACTIVE,75.67,3.67,24,74.8473588414124,10,1,0,20.0642118158589,-9.32482916560697,Region V - (M) DIII,clippd_scoreboard,432,87,18.7426778588562
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,John Carroll,John Carroll University,Robert Kimmel,,,24561,100000,ACTIVE,75.67,3.67,9,75.8286881840598,4,0,0,19.4585598688842,-9.91134335898753,Region V - (M) DIII,clippd_scoreboard,433,87,18.7234161867726
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,John Carroll,John Carroll University,Max Devins,,Third Year,35419,588,ACTIVE,75.81,3.81,16,75.8948960374244,8,1,0,14.95350944544,-11.1582394532909,Region V - (M) DIII,clippd_scoreboard,457,87,17.9381792156314
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,John Carroll,John Carroll University,Owen Tehan,,Second Year,8245,100000,ACTIVE,75.82,3.82,11,75.3335258610061,5,0,0,17.9457487344253,-9.822181118231,Region V - (M) DIII,clippd_scoreboard,458,87,17.9362387005152
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Wittenberg,Wittenberg University,Alex Rath,,Third Year,33611,294,ACTIVE,75.84,3.84,25,74.5123356112447,10,3,0,23.1623683411911,-8.48137192398561,Region V - (M) DIII,clippd_scoreboard,460,87,17.7764112083089
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,DePauw,DePauw University,Max Brown,,Fourth Year,25091,100000,ACTIVE,75.91,3.91,11,74.9210389796398,5,1,0,20.8097270063679,-10.62986403934,Region V - (M) DIII,clippd_scoreboard,475,86,17.5945002005432
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Wittenberg,Wittenberg University,Griffin Turner,,Third Year,33613,335,ACTIVE,76.08,4.08,26,74.5945503725513,11,1,0,21.613093943086,-8.43900923715976,Region V - (M) DIII,clippd_scoreboard,507,86,16.8606631070272
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,DePauw,DePauw University,Luke Royer,,Second Year,7351,858,ACTIVE,76.08,4.08,12,76.7034684046447,6,0,0,9.88795727185233,-10.0197782819798,Region V - (M) DIII,clippd_scoreboard,509,86,16.8184471763762
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Wittenberg,Wittenberg University,Bradley Hinkel,,Third Year,33609,483,ACTIVE,76.13,4.13,15,75.449165894296,7,0,0,17.3907479781025,-10.5227673556502,Region V - (M) DIII,clippd_scoreboard,523,85,16.3403134571351
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Denison,Denison University,Owen Blakely,,Third Year,31169,385,ACTIVE,76.16,4.16,25,75.3265801481371,11,1,1,20.130483207206,-9.62130908943084,Region V - (M) DIII,clippd_scoreboard,534,85,16.0104667818753
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Wittenberg,Wittenberg University,Owen Williams,,Fourth Year,20873,543,ACTIVE,76.31,4.31,13,75.5125254905495,6,0,0,15.6536539322393,-10.6608827342659,Region V - (M) DIII,clippd_scoreboard,571,85,15.2077739618208
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,John Carroll,John Carroll University,Nick Pihl,,Second Year,8246,100000,ACTIVE,76.33,4.33,6,77.8497520364586,3,0,0,9.50619332075062,-13.3974295359267,Region V - (M) DIII,clippd_scoreboard,575,84,15.1545354057159
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,DePauw,DePauw University,Connor Byon,,Second Year,7353,556,ACTIVE,76.44,4.44,16,75.8171152554321,7,0,0,15.4894226118087,-10.2317759326681,Region V - (M) DIII,clippd_scoreboard,593,84,14.7224870082583
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Wittenberg,Wittenberg University,Charlie Parker,,Second Year,4713,478,ACTIVE,76.5,4.5,16,75.7578095025591,7,1,0,17.5202668305317,-9.66460198111636,Region V - (M) DIII,clippd_scoreboard,613,84,14.283410314808
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,John Carroll,John Carroll University,Kamden Mowry,,Fourth Year,11627,100000,ACTIVE,76.5,4.5,8,77.3610005719052,4,0,0,10.4066783020086,-12.4180457932607,Region V - (M) DIII,clippd_scoreboard,619,84,14.250299305412
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Denison,Denison University,Edward Servick III,,Second Year,4179,100000,ACTIVE,76.55,4.55,11,76.8891474675748,5,0,0,11.9774483528664,-10.3712870674574,Region V - (M) DIII,clippd_scoreboard,627,83,14.1361244300988
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Wittenberg,Wittenberg University,David Walterhouse,,Fourth Year,26835,581,ACTIVE,76.62,4.62,16,75.6492129887287,8,0,0,15.1132580750191,-10.3263407750791,Region V - (M) DIII,clippd_scoreboard,645,83,13.7744784411086
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,DePauw,DePauw University,Tanner Austin,,Third Year,34156,597,ACTIVE,76.62,4.62,13,76.8410169196396,6,0,0,14.562986916332,-10.0540588944935,Region V - (M) DIII,clippd_scoreboard,646,83,13.7516539239184
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,DePauw,DePauw University,Joe Murdock,,,11917,529,ACTIVE,76.75,4.75,20,76.2585049598704,9,0,0,16.0672436285998,-9.9413759782455,Region V - (M) DIII,clippd_scoreboard,680,82,12.919005523141
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Denison,Denison University,Jack Yurosek,,,19929,469,ACTIVE,76.95,4.95,20,76.3204943309,9,2,2,17.6748281954058,-9.9235084198724,Region V - (M) DIII,clippd_scoreboard,732,82,12.0783289907066
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Wooster,The College of Wooster,Mark Towns,,,27829,641,ACTIVE,76.95,4.95,20,76.5148314963033,10,1,0,13.8733011673291,-11.3402559245625,Region V - (M) DIII,clippd_scoreboard,734,81,12.0443840266468
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,DePauw,DePauw University,Willey Davis,,Fourth Year,17763,673,ACTIVE,77.06,5.06,18,76.5053023422285,8,0,0,13.1176002499248,-9.97652693197858,Region V - (M) DIII,clippd_scoreboard,762,81,11.5800620699191
2025-26,mgolf,Men,North Coast Athletic Conference,ncac,Kenyon,Kenyon College,Oliver McGovern,,Fourth Year,26840,100000,ACTIVE,77.27,5.27,11,75.4069511446044,4,0,0,17.8164738054347,-7.77103259041803,Region V - (M) DIII,clippd_scoreboard,815,80,10.7425209313681
