season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats,penalty_stats,misc_stats,goalie_stats,shot_stats,avg_points_game,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Alvernia,Dane Sabarese,Dane,Sabarese,,938,Dane Sabarese,"SABARESE,DANE",SABARESEDANEALVERNIA,16,16,,,Alvernia,ALVERNIA,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,14,5,960:00,0,0,1.000,0,4,0,0,0,0,.000,16,847:24,156,199,0,7,8,0,0,0,0,562,11.05,.561
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Alvernia,Alexander Piasecki,Alexander,Piasecki,,938,Alexander Piasecki,"PIASECKI,ALEXANDER",PIASECKIALEXANDERALVERNIA,15,3,,,Alvernia,ALVERNIA,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,16,13,0,3,2,180:00,0,21,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Alvernia,Tanner Caka,Tanner,Caka,,938,Tanner Caka,"CAKA,TANNER",CAKATANNERALVERNIA,14,0,,,Alvernia,ALVERNIA,0,,,,,,0.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,00:00,0,0,1.000,2,2,0,1,0,1,1.000,,,,,,,,,,,,,,
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Alvernia,Carson Coleman,Carson,Coleman,,938,Carson Coleman,"COLEMAN,CARSON",COLEMANCARSONALVERNIA,12,0,,,Alvernia,ALVERNIA,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,8,0,10,3,00:00,0,3,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Alvernia,Peter Capasso,Peter,Capasso,,938,Peter Capasso,"CAPASSO,PETER",CAPASSOPETERALVERNIA,16,1,,,Alvernia,ALVERNIA,0,,,,,,1.44,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,15,1,60:00,0,3,1.000,29,50,0,23,13,10,.580,,,,,,,,,,,,,,
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Alvernia,Christian Wright,Christian,Wright,,938,Christian Wright,"WRIGHT,CHRISTIAN",WRIGHTCHRISTIANALVERNIA,16,16,,,Alvernia,ALVERNIA,0,,,,,,0.44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,74,0,17,27,960:00,0,0,1.000,6,14,0,7,4,3,.429,,,,,,,,,,,,,,
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Alvernia,Nick Geppi,Nick,Geppi,,938,Nick Geppi,"GEPPI,NICK",GEPPINICKALVERNIA,16,15,,,Alvernia,ALVERNIA,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,0,0,0,0,21,0,11,15,900:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Alvernia,Zackary Moats,Zackary,Moats,,938,Zackary Moats,"MOATS,ZACKARY",MOATSZACKARYALVERNIA,16,14,,,Alvernia,ALVERNIA,0,,,,,,2.00,0,0,0,0,0,4,8,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,32,0,29,15,840:00,0,1,1.000,48,75,0,32,14,18,.640,,,,,,,,,,,,,,
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Alvernia,Sean Jordan,Sean,Jordan,,938,Sean Jordan,"JORDAN,SEAN",JORDANSEANALVERNIA,4,1,,,Alvernia,ALVERNIA,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,60:00,0,10,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Alvernia,Dominic Garcia,Dominic,Garcia,,938,Dominic Garcia,"GARCIA,DOMINIC",GARCIADOMINICALVERNIA,10,0,,,Alvernia,ALVERNIA,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,5,1,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Alvernia,Wesley Clemison,Wesley,Clemison,,938,Wesley Clemison,"CLEMISON,WESLEY",CLEMISONWESLEYALVERNIA,14,5,,,Alvernia,ALVERNIA,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,16,0,6,6,300:00,0,0,1.000,0,1,0,0,0,0,.000,,,,,,,,,,,,,,
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Alvernia,Zach Kreis,Zach,Kreis,,938,Zach Kreis,"KREIS,ZACH",KREISZACHALVERNIA,16,16,,,Alvernia,ALVERNIA,0,,,,,,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,0,6,13,960:00,0,0,1.000,4,5,0,1,0,1,.800,,,,,,,,,,,,,,
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Alvernia,Nathan Byrne,Nathan,Byrne,,938,Nathan Byrne,"BYRNE,NATHAN",BYRNENATHANALVERNIA,5,0,,,Alvernia,ALVERNIA,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,00:00,0,0,1.000,0,0,0,0,0,0,.000,5,44:15,5,11,0,1,0,0,0,0,0,22,6.78,.688
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Arcadia,Alex Greenberg,Alex,Greenberg,,966,Alex Greenberg,"GREENBERG,ALEX",GREENBERGALEXAUML,2,0,,,Arcadia,AUML,0,,,,,,1.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,00:00,0,0,1.000,4,9,0,3,2,1,.444,,,,,,,,,,,,,,
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Arcadia,Nick Mormando,Nick,Mormando,,966,Nick Mormando,"MORMANDO,NICK",MORMANDONICKAUML,18,18,,,Arcadia,AUML,0,,,,,,2.78,0,0,0,0,0,1,5,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,19,0,25,6,1158:00,314,0,1.000,66,106,0,50,9,41,.623,,,,,,,,,,,,,,
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Arcadia,Gavin Lenart,Gavin,Lenart,,966,Gavin Lenart,"LENART,GAVIN",LENARTGAVINAUML,18,1,,,Arcadia,AUML,0,,,,,,0.89,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,44,0,13,13,61:00,46,0,1.000,21,41,0,16,4,12,.512,,,,,,,,,,,,,,
2025-26,mlax,Middle Atlantic Conferences (MAC),mac,Arcadia,Alden Cathey,Alden,Cathey,,966,Alden Cathey,"CATHEY,ALDEN",CATHEYALDENAUML,5,0,,,Arcadia,AUML,0,,,,,,0.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,00:00,0,0,1.000,1,1,0,1,1,0,1.000,,,,,,,,,,,,,,
