conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_ground_balls,z_misc_stats_caused_turnovers,z_misc_stats_turnovers,z_penalty_stats_minutes,composite_score,rank,rating
skyline_conference,Skyline Conference,2025-26,wlax,Maritime,Gabrielle Nicolosi,,,,17,17,0.0,6.0,0.0,0.0,0.0,3.0,34.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,36.0,17.0,1024:00,91.0,0.0,1.0,95.0,131.0,13.0,125.0,64.0,61.0,0.725,,,,,,,,,,,,,,,4.873444948546859,3.6389748759136453,6.279928292501158,1.4403727938445574,1.1934977506273226,1.618463889918514,0.0,12.323350261402746,1,99
skyline_conference,Skyline Conference,2025-26,wlax,Merchant Marine,Lauren Jablonowski,,,,16,16,0.0,9.0,0.0,0.0,0.0,6.0,41.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,21.0,37.0,8.0,956:00,24.0,0.0,1.0,97.0,124.0,22.0,112.0,50.0,62.0,0.782,,,,,,,,,,,,,,,4.314868978244041,3.7070629846669507,4.814046804024114,1.6483732056434792,0.08142354492610102,1.692049764545558,0.0,10.492471248147131,2,95
skyline_conference,Skyline Conference,2025-26,wlax,Mount Saint Mary,Shannon McGowan,,,,18,17,0.0,6.0,0.0,0.0,0.0,2.0,17.0,5.0,3.0,3.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,28.0,61.0,13.0,1023:00,42.0,0.0,1.0,92.0,139.0,17.0,101.0,50.0,51.0,0.662,,,,,,,,,,,,,,,3.842227772603196,2.9580937883805927,4.814046804024114,1.0937054408463542,0.6992425480934462,3.458110755594617,0.0,8.733175660568644,3,93
skyline_conference,Skyline Conference,2025-26,wlax,Mount Saint Mary,Delisianna Naccarato,,,,18,18,0.0,17.0,0.0,0.0,0.0,2.0,26.0,1.0,8.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,68.0,32.0,33.0,1083:00,42.0,0.0,1.0,95.0,117.0,25.0,83.0,19.0,64.0,0.812,,,,,,,,,,,,,,,3.068814890645448,3.843239202173561,1.568166365253518,3.243043029435214,3.1705185607628272,1.3241203914103374,0.0,8.635543028557036,4,91
skyline_conference,Skyline Conference,2025-26,wlax,Farmingdale State,Carly Livingston,,,,17,17,0.0,2.0,0.0,0.0,0.0,2.0,25.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,40.0,25.0,1020:00,0.0,0.0,1.0,78.0,95.0,8.0,90.0,47.0,43.0,0.821,,,,,,,,,,,,,,,3.3695865669623504,2.4133889183541504,4.499929342207605,0.955038499647073,2.182008155695075,1.9128073884266905,0.0,8.626239282422963,5,90
skyline_conference,Skyline Conference,2025-26,wlax,Mount Saint Mary,Karlie Ferrucci,,,,18,18,0.0,4.0,0.0,0.0,0.0,3.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,58.0,70.0,23.0,1066:00,42.0,0.0,1.0,95.0,134.0,11.0,91.0,41.0,50.0,0.709,,,,,,,,,,,,,,,3.4125539492933363,2.8900056796272873,3.8716944185745863,1.2323723820456356,1.9348805544281367,4.120383627238014,0.0,7.736767016044305,6,89
skyline_conference,Skyline Conference,2025-26,wlax,Merchant Marine,Gianna Russo,,,,16,16,0.0,4.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,25.0,8.0,956:00,24.0,0.0,1.0,71.0,87.0,8.0,77.0,28.0,49.0,0.816,,,,,,,,,,,,,,,2.8110105966595325,2.821917570873982,2.510518750703046,1.2323723820456356,0.08142354492610102,0.8090192690210285,0.0,6.8964388493339595,7,88
skyline_conference,Skyline Conference,2025-26,wlax,Manhattanville,Pietra Cabal,,,,-14,-14,0.0,-6.0,0.0,0.0,0.0,-1.0,-23.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-1.0,-23.0,-5.0,-848:00,-92.0,0.0,1.0,-59.0,-66.0,-11.0,-39.0,-7.0,-32.0,0.894,,,,,,,,,,,,,,,-2.1732057537348393,-2.6932192381437456,-1.1541849704895633,-1.4022995007407084,-1.5249058633089967,-2.72310271307709,0.0,6.894483606607246,8,87
skyline_conference,Skyline Conference,2025-26,wlax,Farmingdale State,Jules Loughran,,,,18,18,0.0,5.0,0.0,0.0,0.0,4.0,29.0,1.0,6.0,5.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,45.0,48.0,19.0,1080:00,0.0,0.0,1.0,114.0,147.0,10.0,83.0,15.0,68.0,0.776,,,,,,,,,,,,,,,3.068814890645448,4.115591637186782,1.1493430828315054,0.8163715584477917,1.4406253518942604,2.5014943854430434,0.0,6.842329677302326,9,87
skyline_conference,Skyline Conference,2025-26,wlax,Merchant Marine,Leslie Wysong,,,,16,16,0.0,10.0,0.0,0.0,0.0,1.0,19.0,0.0,4.0,4.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,57.0,25.0,27.0,956:00,24.0,0.0,1.0,73.0,89.0,15.0,68.0,25.0,43.0,0.82,,,,,,,,,,,,,,,2.424304155680659,2.4133889183541504,2.1964012888865367,1.509706264444198,2.429135756962013,0.8090192690210285,0.0,6.750541091398006,10,86
