conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_ground_balls,z_misc_stats_caused_turnovers,z_misc_stats_turnovers,z_penalty_stats_minutes,composite_score,rank,rating
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Joseph Biuso,,,,20,19,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,25.0,8.0,1066:00,310.0,0.0,1.0,,,,,,,,,,,,,,,71.0,116.0,0.0,48.0,13.0,35.0,0.612,2.1234970287514074,2.580576210698799,1.2578373945521908,0.3014754337725174,0.43411114268433726,1.2872470978486477,0.0,4.774221307294577,11,85
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Ian Kish,,,,15,14,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,11.0,0.0,0.0,1.0,5.0,30.0,0.0,32.0,10.0,839:00,11.0,6.0,1.0,,,,,,,,,,,,,,,72.0,122.0,0.0,47.0,14.0,33.0,0.59,2.0679477604606453,2.4015178968478277,1.3916013712538133,0.4916534851845714,0.7606220876093088,1.9295672373988844,0.0,4.567138814695188,12,84
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Ian Fructuoso,,,,17,17,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,29.0,4.0,1006:00,190.0,0.0,1.0,,,,,,,,,,,,,,,68.0,122.0,0.0,47.0,9.0,38.0,0.557,2.0679477604606453,2.8491636814752557,0.7227814877457,0.9670986137147065,-0.21891074716560593,1.6542871775916401,0.0,4.415967235990915,13,84
aec,Atlantic East Conference (AEC),2025-26,mlax,Neumann,Gannon McKee,,,,17,16,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,32.0,2.0,940:00,12.0,0.0,1.0,,,,,,,,,,,,,,,49.0,72.0,0.0,45.0,19.0,26.0,0.681,1.956849223879121,1.774813798369428,2.060421254761927,0.7769205623026525,-0.5454216920905776,1.9295672373988844,0.0,4.116617907012082,14,83
aec,Atlantic East Conference (AEC),2025-26,mlax,Neumann,Luke Sykes,,,,17,16,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,58.0,0.0,40.0,23.0,953:00,14.0,0.0,1.0,,,,,,,,,,,,,,,51.0,98.0,0.0,35.0,17.0,18.0,0.52,1.4013565409714994,1.0585805429655433,1.7928933013586816,1.8228998450689498,2.8829432296216244,2.663647396884869,0.0,3.8495402499482356,15,83
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Ryan Gorman,,,,18,16,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,19.0,16.0,0.0,21.0,2.0,903:00,175.0,22.0,1.0,,,,,,,,,,,,,,,66.0,99.0,0.0,42.0,9.0,33.0,0.667,1.7902014190068345,2.4015178968478277,0.7227814877457,-0.17396969475761764,-0.5454216920905776,0.9202070181056554,0.0,3.6334625546103667,16,82
aec,Atlantic East Conference (AEC),2025-26,mlax,Neumann,Matt Morris,,,,13,13,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,18.0,4.0,761:00,19.0,0.0,1.0,,,,,,,,,,,,,,,40.0,57.0,0.0,36.0,13.0,23.0,0.702,1.4569058092622618,1.5062263275929713,1.2578373945521908,0.2063864080664904,-0.21891074716560593,0.6449269582984113,0.0,3.2806449624740734,17,82
aec,Atlantic East Conference (AEC),2025-26,mlax,Centenary (NJ),Brian Rosko,,,,12,12,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,5.0,8.0,63.0,0.0,35.0,13.0,688:00,152.0,13.0,1.0,,,,,,,,,,,,,,,34.0,60.0,0.0,31.0,10.0,21.0,0.567,1.179159467808451,1.327168013742,0.8565454644473227,2.0606224093340173,1.2503885049967662,2.2048472972061286,0.0,2.951840059331961,18,81
aec,Atlantic East Conference (AEC),2025-26,mlax,Neumann,Connor Paradis,,,,16,11,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,10.0,3.0,640:00,8.0,1.0,1.0,,,,,,,,,,,,,,,37.0,53.0,0.0,30.0,8.0,22.0,0.698,1.1236101995176888,1.4166971706674856,0.5890175110440773,0.2539309209195039,-0.3821662196280917,-0.08915320118757333,0.0,2.6664708846449843,19,80
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Ben Weslowski,,,,20,13,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,18.0,6.0,740:00,201.0,0.0,1.0,,,,,,,,,,,,,,,52.0,83.0,0.0,31.0,9.0,22.0,0.627,1.179159467808451,1.4166971706674856,0.7227814877457,-0.26905872046364465,0.10760019775936565,0.6449269582984113,0.0,2.5120559056337814,20,80
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Jason Smaron,,,,20,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,17.0,4.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,25.0,46.0,0.0,30.0,14.0,16.0,0.543,1.1236101995176888,0.8795222291145719,1.3916013712538133,-0.07888066905159064,-0.21891074716560593,0.5531669383626632,0.0,2.490744742476791,21,79
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,David Crespo,,,,13,10,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,0.0,22.0,7.0,600:00,0.0,1.0,1.0,,,,,,,,,,,,,,,35.0,52.0,0.0,29.0,11.0,18.0,0.673,1.0680609312269267,1.0585805429655433,0.9903094411489454,0.4916534851845714,0.2708556702218514,1.0119670380414034,0.0,2.432107905808988,22,79
aec,Atlantic East Conference (AEC),2025-26,mlax,Marywood,Ben Meighan,,,,18,0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,27.0,6.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,51.0,92.0,0.0,31.0,9.0,22.0,0.554,1.179159467808451,1.4166971706674856,0.7227814877457,0.016208356654436377,0.10760019775936565,1.4707671377201441,0.0,2.267299957000513,23,78
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Dominic Romania,,,,16,16,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,20.0,4.0,959:00,27.0,0.0,1.0,,,,,,,,,,,,,,,22.0,47.0,0.0,27.0,11.0,16.0,0.468,0.9569623946454023,0.8795222291145719,0.9903094411489454,0.6818315365966254,-0.21891074716560593,0.8284469981699074,0.0,2.1612942243026647,24,78
aec,Atlantic East Conference (AEC),2025-26,mlax,Marywood,Ben Peters,,,,18,18,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,32.0,0.0,27.0,3.0,1084:00,44.0,0.0,1.0,,,,,,,,,,,,,,,41.0,55.0,0.0,27.0,7.0,20.0,0.745,0.9569623946454023,1.2376388568165144,0.4552535343424546,0.5867425108905985,-0.3821662196280917,1.4707671377201441,0.0,1.7388169864290262,25,78
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Richie Hughes,,,,16,11,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,17.0,2.0,659:00,27.0,0.0,1.0,,,,,,,,,,,,,,,57.0,99.0,0.0,26.0,9.0,17.0,0.576,0.9014131263546402,0.9690513860400576,0.7227814877457,-0.26905872046364465,-0.5454216920905776,0.5531669383626632,0.0,1.7169903774973445,26,77
aec,Atlantic East Conference (AEC),2025-26,mlax,Centenary (NJ),Nick Wickkiser,,,,13,13,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,13.0,47.0,32.0,0.0,31.0,8.0,748:00,152.0,60.0,1.0,,,,,,,,,,,,,,,30.0,71.0,0.0,25.0,10.0,15.0,0.423,0.8458638580638781,0.7899930721890863,0.8565454644473227,0.5867425108905985,0.43411114268433726,1.8378072174631364,0.0,1.648573350015499,27,77
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Santino Rossitto,,,,17,10,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,19.0,5.0,586:00,190.0,0.0,1.0,,,,,,,,,,,,,,,37.0,55.0,0.0,25.0,8.0,17.0,0.673,0.8458638580638781,0.9690513860400576,0.5890175110440773,-0.45923677187569867,-0.05565527470312014,0.7366869782341593,0.0,1.5842748193594687,28,76
aec,Atlantic East Conference (AEC),2025-26,mlax,Marywood,Dillon Kane,,,,15,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,15.0,3.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,39.0,79.0,0.0,23.0,6.0,17.0,0.494,0.7347653214823537,0.9690513860400576,0.32148955764083187,-0.07888066905159064,-0.3821662196280917,0.369646898491167,0.0,1.4488762946626106,29,76
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Robert Kirkland,,,,17,0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,13.0,0.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,42.0,69.0,0.0,24.0,7.0,17.0,0.609,0.790314589773116,0.9690513860400576,0.4552535343424546,-0.6018703104347392,-0.8719326370155491,0.18612685861967088,0.0,1.3676415449619255,30,75
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Mason Vandawater,,,,17,0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,26.0,6.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,43.0,87.0,0.0,23.0,12.0,11.0,0.494,0.7347653214823537,0.43187644448714374,1.124073417850568,-0.03133615619857713,0.10760019775936565,1.3790071177843959,0.0,1.3383942349219444,31,75
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Evan Mata,,,,17,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,2.0,01:00,7.0,0.0,1.0,,,,,,,,,,,,,,,35.0,55.0,0.0,22.0,8.0,14.0,0.636,0.6792160531915916,0.7004639152636006,0.5890175110440773,-0.6969593361407662,-0.5454216920905776,0.0943668386839228,0.0,1.241438399190354,32,75
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Aidan Lawrence,,,,20,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,5.0,31.0,67.0,0.0,15.0,36.0,60:00,0.0,36.0,1.0,,,,,,,,,,,,,,,1.0,4.0,0.0,3.0,2.0,1.0,0.25,-0.37622004433288914,-0.4634151247677125,-0.213566349165659,2.2508004607460714,5.00526437163394,0.369646898491167,0.0,1.1325121017545159,33,74
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Seth Panowitz,,,,20,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4.0,18.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,7.0,11.0,0.0,10.0,5.0,5.0,0.636,0.012624833702445905,-0.10529849706577,0.18772558093920913,0.2539309209195039,2.0666658673091955,-0.6397133208020618,0.0,1.0118583074967107,34,74
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Nicholas DeFilippo,,,,20,9,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,19.0,7.0,503:00,194.0,0.0,1.0,,,,,,,,,,,,,,,18.0,40.0,0.0,18.0,11.0,7.0,0.45,0.4570189800285431,0.07375981678520126,0.9903094411489454,-0.22151420761063115,0.2708556702218514,0.7366869782341593,0.0,0.9293710897506682,35,73
aec,Atlantic East Conference (AEC),2025-26,mlax,Centenary (NJ),Mark Gilles,,,,13,13,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,195.0,54.0,0.0,23.0,5.0,748:00,152.0,295.0,1.0,,,,,,,,,,,,,,,28.0,46.0,0.0,14.0,6.0,8.0,0.609,0.23482190686549448,0.16328897371068687,0.32148955764083187,1.6327217936568956,-0.05565527470312014,1.1037270579771516,0.0,0.6221249086778982,36,73
aec,Atlantic East Conference (AEC),2025-26,mlax,Marywood,Luke Ament,,,,18,17,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,167.0,114.0,0.0,13.0,4.0,1024:00,44.0,343.0,1.0,,,,,,,,,,,,,,,8.0,8.0,0.0,5.0,2.0,3.0,1.0,-0.26512150775136484,-0.28435681091674125,-0.213566349165659,4.485392564837706,-0.21891074716560593,0.18612685861967088,0.0,0.5633904009530425,37,73
aec,Atlantic East Conference (AEC),2025-26,mlax,Neumann,Jake Methlie,,,,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,222.0,110.0,147.0,0.0,10.0,0.0,61:00,7.0,332.0,1.0,,,,,,,,,,,,,,,2.0,6.0,0.0,2.0,1.0,1.0,0.333,-0.43176931262365126,-0.4634151247677125,-0.34733032586728174,6.054361488987151,-0.8719326370155491,-0.08915320118757333,0.0,0.5447572955215914,38,72
aec,Atlantic East Conference (AEC),2025-26,mlax,Neumann,Braden Travaglini,,,,17,10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18.0,0.0,26.0,2.0,588:00,9.0,1.0,1.0,,,,,,,,,,,,,,,29.0,48.0,0.0,19.0,6.0,13.0,0.604,0.5125682483193053,0.6109347583381151,0.32148955764083187,-0.07888066905159064,-0.5454216920905776,1.3790071177843959,0.0,0.48746518988197063,39,72
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Robbie Wishart,,,,19,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,46.0,0.0,14.0,18.0,60:00,0.0,0.0,1.0,,,,,,,,,,,,,,,7.0,12.0,0.0,6.0,2.0,4.0,0.583,-0.20957223946060266,-0.19482765399125562,-0.213566349165659,1.2523656908327876,2.0666658673091955,0.27788687855541894,0.0,0.3696239089508588,40,72
aec,Atlantic East Conference (AEC),2025-26,mlax,Marywood,Shaun Howey,,,,18,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,18.0,5.0,00:00,0.0,1.0,1.0,,,,,,,,,,,,,,,35.0,69.0,0.0,15.0,3.0,12.0,0.507,0.29037117515625666,0.5214056014126294,-0.07980237246403629,-0.5543257975817257,-0.05565527470312014,0.6449269582984113,0.0,0.2106688905567164,41,71
aec,Atlantic East Conference (AEC),2025-26,mlax,Centenary (NJ),Marty Zoet,,,,13,7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,23.0,3.0,411:00,87.0,0.0,1.0,,,,,,,,,,,,,,,24.0,44.0,0.0,16.0,4.0,12.0,0.545,0.3459204434470188,0.5214056014126294,0.053961604237586426,-0.12642518190460414,-0.3821662196280917,1.1037270579771516,0.0,0.20674980389276337,42,71
aec,Atlantic East Conference (AEC),2025-26,mlax,Marywood,Ricky Strobel,,,,18,8,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,38.0,7.0,484:00,44.0,0.0,1.0,,,,,,,,,,,,,,,38.0,60.0,0.0,18.0,7.0,11.0,0.633,0.4570189800285431,0.43187644448714374,0.4552535343424546,-0.03133615619857713,0.2708556702218514,2.4801273570133726,0.0,0.20100252105960947,43,71
