conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Katie Claire smith,,,,19,19,0,7,0,0,0,3,14,1,4,4,0,0,0,3,1,0,0,0,0,0,0,0,0,38,46,30,17,1155:00,170,0,1.000,,,,,,,,,,,,,,,63,80,14,45,6,39,.788
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Molley Cross,,,,18,18,0,2,0,0,0,0,13,0,4,0,0,0,0,14,3,0,0,0,0,0,0,0,0,13,0,48,15,1095:00,170,0,1.000,,,,,,,,,,,,,,,44,64,8,53,26,27,.688
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Maddie Mashburn,,,,19,11,0,1,0,0,1,0,3,0,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,19,0,23,8,678:00,77,0,1.000,,,,,,,,,,,,,,,30,37,4,33,16,17,.811
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Carley Caviness,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,1,1,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Kenzie Grisar,,,,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,13,468:00,64,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Katherine Herrero,,,,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,4,16,33,912:00,111,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Gabi White,,,,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,00:00,0,0,1.000,,,,,,,,,,,,,,,2,3,2,1,0,1,.667
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Sydney Howard,,,,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,37,5,17,33,852:00,116,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Hayden Clement,,,,19,0,0,2,0,0,0,0,6,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10,2,12,5,00:00,0,0,1.000,,,,,,,,,,,,,,,16,20,4,14,1,13,.800
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Isabel Pregont,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,1,1,1,1,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Sophia Pellegrino,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,5,1,00:00,0,0,1.000,,,,,,,,,,,,,,,0,1,1,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Bella Marrone,,,,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,2,60:00,0,0,1.000,,,,,,,,,,,,,,,4,5,1,6,5,1,.800
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Libby Pittman,,,,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,1,71:00,31,0,1.000,9,218:07,33,23,0,3,0,0,0,0,0,61,9.08,.411,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Lydia Whitlock,,,,5,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,00:00,0,0,1.000,,,,,,,,,,,,,,,3,3,1,3,0,3,1.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Abigail Stewart,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,00:00,0,0,1.000,2,25:23,3,2,0,0,0,0,0,0,0,7,7.09,.400,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Destynie Huynh,,,,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,00:00,0,0,1.000,,,,,,,,,,,,,,,5,5,0,4,0,4,1.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Ashley Stidham,,,,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,9,6,307:00,41,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Katie Collier,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Olivia Sweasy,,,,17,3,0,3,0,0,0,1,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16,12,13,7,122:00,23,0,1.000,,,,,,,,,,,,,,,12,16,6,10,3,7,.750
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,M. Anderton,,,,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,00:00,0,0,1.000,,,,,,,,,,,,,,,3,3,1,1,0,1,1.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Chrissy Krncevic,,,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,4,1,00:00,0,0,1.000,,,,,,,,,,,,,,,4,6,0,4,1,3,.667
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Elizabeth Mitchell,,,,17,17,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,39,15,16,20,1008:00,68,0,1.000,,,,,,,,,,,,,,,1,3,0,2,1,1,.333
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Ellie Macdonald,,,,17,17,0,4,0,0,0,3,9,1,5,2,0,0,0,3,0,0,0,0,0,0,0,0,0,26,0,33,14,1008:00,68,0,1.000,,,,,,,,,,,,,,,37,46,12,24,5,19,.804
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Catherine Zeek,,,,15,11,0,4,0,0,0,0,16,0,3,0,0,0,0,5,5,0,0,0,0,0,0,0,0,17,26,22,5,651:00,24,0,1.000,,,,,,,,,,,,,,,37,54,9,26,4,22,.685
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Gracie Garner,,,,17,13,0,0,0,0,0,0,10,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,22,4,16,9,771:00,24,0,1.000,,,,,,,,,,,,,,,40,50,2,32,10,22,.800
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Haley Rice,,,,17,17,0,9,0,0,0,2,30,4,8,3,0,0,0,2,1,0,0,0,0,0,0,0,0,48,51,20,13,1008:00,68,0,1.000,,,,,,,,,,,,,,,100,134,20,64,10,54,.746
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Addie Lewis,,,,17,17,0,1,0,0,0,0,18,1,5,0,0,0,0,9,5,0,0,0,0,0,0,0,0,12,42,27,13,1008:00,68,0,1.000,,,,,,,,,,,,,,,33,45,10,29,8,21,.733
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Colleen Stahl,,,,15,4,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,11,2,240:00,0,0,1.000,,,,,,,,,,,,,,,12,19,5,6,0,6,.632
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Jordan Dickinson,,,,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,4,6,9,651:00,24,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Gracie O'Brien,,,,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,8,7,768:00,68,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Riley Jackson,,,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,2,114:00,81,0,1.000,,,,,,,,,,,,,,,1,1,0,0,0,0,1.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Audrey Haines,,,,14,10,0,1,0,0,0,0,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,19,4,591:00,24,0,1.000,,,,,,,,,,,,,,,29,41,8,20,5,15,.707
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Carter David,,,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,33,5,14,19,1008:00,68,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Sophia Richardson,,,,17,9,0,7,0,0,0,1,16,0,4,0,0,0,0,8,5,0,0,0,0,0,0,0,0,36,26,33,20,594:00,81,0,1.000,,,,,,,,,,,,,,,36,50,16,30,10,20,.720
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Megan Gilmour,,,,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,2,00:00,0,0,1.000,,,,,,,,,,,,,,,4,4,0,4,2,2,1.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Maddie Steinberg,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Emma Potter,,,,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,6,0,5,3,297:00,44,0,1.000,,,,,,,,,,,,,,,0,0,0,2,2,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Mary Haley,,,,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,5,2,948:00,68,0,1.000,16,912:24,213,135,0,4,9,0,0,0,0,464,14.01,.388,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Isa Stumpf,,,,15,5,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,1,28,4,297:00,44,0,1.000,,,,,,,,,,,,,,,17,21,3,21,13,8,.810
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Leah Jackson,,,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,14,16,1008:00,68,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Annie Parks,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,1,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Olivia Vigue,,,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60:00,0,0,1.000,3,96:44,5,5,0,2,0,0,0,0,0,15,3.10,.500,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Paige Hubbard,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Sophia Smith,,,,14,13,0,2,0,0,0,0,2,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,11,0,13,3,768:00,48,0,1.000,,,,,,,,,,,,,,,9,11,4,4,1,3,.818
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Tatum Jacob,,,,15,15,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,1,18,12,888:00,48,0,1.000,,,,,,,,,,,,,,,1,1,1,1,0,1,1.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Madison Hartley,,,,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,9,4,420:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Taylor Ross,,,,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,8,9,768:00,48,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Samantha Shrader,,,,14,10,0,2,0,0,0,0,6,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,33,13,36,13,588:00,48,0,1.000,,,,,,,,,,,,,,,26,33,3,20,9,11,.788
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Shelby Heil,,,,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,4,11,782:00,66,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Mabel Pederson,,,,6,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,0,180:00,0,0,1.000,,,,,,,,,,,,,,,2,3,1,4,3,1,.667
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Rayne Thone,,,,15,15,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,5,13,11,888:00,48,0,1.000,,,,,,,,,,,,,,,3,4,2,2,0,2,.750
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Kasha Graham,,,,15,12,0,5,0,0,0,0,10,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,23,7,24,15,708:00,48,0,1.000,,,,,,,,,,,,,,,18,27,9,14,4,10,.667
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Peyton Refling,,,,15,15,0,13,0,0,0,3,29,0,6,2,0,0,0,10,3,0,0,0,0,0,0,0,0,38,71,29,22,888:00,48,0,1.000,,,,,,,,,,,,,,,77,102,20,62,9,53,.755
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Anna Reber,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Olivia Garcia,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,09:00,16,0,1.000,5,65:57,5,5,0,0,0,0,0,0,0,18,4.55,.500,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,C. Owens-Campbell,,,,15,15,0,5,0,0,0,2,11,1,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,7,26,31,4,873:00,90,0,1.000,,,,,,,,,,,,,,,22,30,8,23,9,14,.733
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Eliza Thacker,,,,15,14,0,3,0,0,0,0,8,0,3,1,0,0,0,4,3,0,0,0,0,0,0,0,0,18,20,40,10,828:00,48,0,1.000,,,,,,,,,,,,,,,29,35,7,32,15,17,.829
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Kinley Robinson,,,,15,15,0,2,0,0,0,0,4,1,6,2,0,0,0,1,2,0,0,0,0,0,0,0,0,10,0,14,2,888:00,48,0,1.000,,,,,,,,,,,,,,,41,51,4,31,10,21,.804
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Addey Bolz,,,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,17,1,878:00,92,0,1.000,15,792:51,162,150,0,6,9,0,0,0,0,410,12.26,.481,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Olivia Jackson,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Lilian King,,,,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,240:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Camryn Fowler,,,,17,12,0,2,0,0,0,1,8,1,1,1,0,0,0,3,1,0,3,3,0,0,0,0,0,14,10,16,11,723:00,59,0,1.000,,,,,,,,,,,,,,,21,32,5,14,4,10,.656
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Amber Fuentes,,,,17,17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,41,8,19,17,963:00,59,0,1.000,,,,,,,,,,,,,,,4,6,1,7,6,1,.667
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Mariah Butler,,,,17,15,0,5,0,0,0,2,15,2,4,1,0,0,0,9,3,0,2,7,0,0,0,0,0,20,3,43,12,843:00,59,0,1.000,,,,,,,,,,,,,,,60,75,11,39,15,24,.800
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Anna Conza,,,,13,11,0,5,0,0,0,0,11,0,4,0,0,0,0,8,2,0,2,5,0,0,0,0,0,24,29,5,18,603:00,59,0,1.000,,,,,,,,,,,,,,,20,27,13,22,8,14,.741
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Jersey Cuni,,,,17,15,0,2,0,0,0,0,6,0,5,1,0,0,0,6,0,0,1,4,0,0,0,0,0,12,1,23,8,840:00,0,0,1.000,,,,,,,,,,,,,,,29,35,6,18,4,14,.829
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Amelia Maltarich,,,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,60:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Savannah Freeman,,,,17,17,0,5,0,0,0,1,11,0,3,1,0,0,0,5,5,0,3,4,0,0,0,0,0,33,52,30,20,963:00,59,0,1.000,,,,,,,,,,,,,,,30,38,10,27,9,18,.789
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Jill Ursem,,,,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,63:00,59,0,1.000,1,63:59,11,12,0,0,2,0,0,0,0,29,10.32,.522,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Kirstyn Johnson,,,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,6,4,0,0,0,0,0,13,0,8,7,963:00,59,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Adelais Burkholder,,,,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,5,10,663:00,59,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Makenna Bowens,,,,17,17,0,14,0,0,0,8,53,3,12,3,0,0,0,1,0,0,0,2,0,0,0,0,0,21,45,41,8,963:00,59,0,1.000,,,,,,,,,,,,,,,115,142,29,91,10,81,.810
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Amaya Johnson,,,,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,420:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Ellis Mitchum,,,,8,8,0,2,0,0,0,0,14,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,18,36,20,12,420:00,0,0,1.000,,,,,,,,,,,,,,,32,44,7,23,6,17,.727
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Brenda Jimnah,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Alexandra Clark,,,,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,11,0,6,5,542:00,59,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Anna Ramsden,,,,17,17,0,7,0,0,0,1,22,1,5,0,0,0,0,5,1,0,0,2,0,0,0,0,0,24,20,34,5,963:00,59,0,1.000,,,,,,,,,,,,,,,66,77,14,48,10,38,.857
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Sybella Bertolini,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,00:00,0,0,1.000,,,,,,,,,,,,,,,1,2,0,0,0,0,.500
