season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source,global_rank,rating,composite_score
2025-26,wgolf,Women,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Carthage College,Carthage College,Lexi Manteufel,,Third Year,32898,96,ACTIVE,75.53,3.53,19,75.9462092082506,10,6,3,22.3186624232466,-19.5375219258799,Great Lakes - (W) DIII,clippd_scoreboard,43,94,36.6318979420484
2025-26,wgolf,Women,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Gigi Zera,,,34967,73,ACTIVE,76.71,4.71,24,76.0139508762222,11,3,1,27.0435570710495,-15.3139789988741,Great Lakes - (W) DIII,clippd_scoreboard,77,93,26.4015808619142
2025-26,wgolf,Women,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Emily Gastrau,,,15115,117,ACTIVE,77.42,5.42,24,76.7222842095555,11,1,1,18.9505334014178,-15.3139789988741,Great Lakes - (W) DIII,clippd_scoreboard,103,92,21.0235837905612
2025-26,wgolf,Women,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Nora Cerroni,,,17807,107,ACTIVE,77.62,5.62,24,76.9306175428889,11,1,0,20.4303377668899,-15.3139789988741,Great Lakes - (W) DIII,clippd_scoreboard,111,92,19.8682449034668
2025-26,wgolf,Women,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Grace Fagan,,,34965,130,ACTIVE,78.75,6.75,24,78.0556175428889,11,2,1,17.5800065447839,-15.3139789988741,Great Lakes - (W) DIII,clippd_scoreboard,162,90,13.9546135280513
2025-26,wgolf,Women,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Augustana (IL),Augustana College,Sarah Bond,,Fourth Year,18774,312,ACTIVE,79.92,7.92,13,81.3834800992786,7,2,1,6.41432027453897,-21.1102494872768,Great Lakes - (W) DIII,clippd_scoreboard,234,88,9.14445033891076
2025-26,wgolf,Women,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Julia Henry,,,9040,213,ACTIVE,80.17,8.17,24,79.4722842095555,11,1,0,10.5549697845071,-15.3139789988741,Great Lakes - (W) DIII,clippd_scoreboard,257,88,8.31782150128803
2025-26,wgolf,Women,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,North Central (IL),North Central College,Mallorie Clifton,,,18993,336,ACTIVE,81.17,9.17,18,81.533816573936,10,0,0,5.54867331506273,-19.4697384919084,Great Lakes - (W) DIII,clippd_scoreboard,316,86,6.23321894176071
2025-26,wgolf,Women,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Augustana (IL),Augustana College,Riley Kinsella,,Second Year,7677,374,ACTIVE,81.24,9.24,17,82.770162673637,10,2,1,4.56356117931979,-21.8651275603277,Great Lakes - (W) DIII,clippd_scoreboard,318,86,6.16323320403685
2025-26,wgolf,Women,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Addison Krouse,,,9041,100000,ACTIVE,82.0,10.0,11,81.9510253295021,6,1,1,5.120275710317,-18.670970787341,Great Lakes - (W) DIII,clippd_scoreboard,372,84,4.65316704041698
