rank,conference_code,conference,season,team,player_name,class_year,position,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,composite_score,z_ppg,z_rpg,z_apg,z_spg,z_bpg,z_tov_pg
27,odac,Old Dominion Athletic Conference (ODAC),2025-26,Randolph College,"Tucker,Aveion",0,G,19,32.473684210526315,12.89,3.32,4.11,0.74,0.0,2.736842105263158,1.7947068447977124,1.1738100702776753,-0.1322714321087991,2.677137226877383,-0.10548869965333506,-0.9139692400843694,2.280737977783494
28,odac,Old Dominion Athletic Conference (ODAC),2025-26,Randolph-Macon College,"Hammonds,Delani",0,G,26,24.076923076923077,7.69,3.88,3.23,1.27,0.15,1.2307692307692308,1.7314955518851989,-0.030896752587784806,0.21677511600816535,1.8152668375977696,1.0666297089251862,-0.36442051289635735,-0.024693864402749816
29,odac,Old Dominion Athletic Conference (ODAC),2025-26,Eastern Mennonite University,"CARR, Isaiah",0,g,25,29.76,12.12,5.04,1.4,1.0,0.2,2.24,1.5927622858421586,0.9954207907379817,0.9398001085361631,0.022968187164028098,0.46951278380027917,-0.18123760383368662,1.520193365759043
30,odac,Old Dominion Athletic Conference (ODAC),2025-26,Lynchburg,"Easton,Jayson",0,F,25,25.04,11.08,4.16,0.72,0.68,0.12,0.84,1.4747894547459284,0.7544794261648899,0.3912983900666477,-0.6430225681884004,-0.23818134968109206,-0.47433025833395975,-0.622866663886127
31,odac,Old Dominion Athletic Conference (ODAC),2025-26,Guilford College,"ESCHER, Reynolds",0,0,25,20.04,8.8,4.6,1.8,1.56,0.0,1.36,1.467219820981873,0.22626181921618843,0.6655492493014051,0.414727455018398,1.707977517392679,-0.9139692400843694,0.17312706141065048
32,odac,Old Dominion Athletic Conference (ODAC),2025-26,Hampden-Sydney College,"Fernald,Shane",0,F,23,22.08695652173913,9.13,5.0,2.26,0.91,0.26,1.6956521739130437,1.4564965357850415,0.30271436759034265,0.9148682122420942,0.8652506130509229,0.2704738087586435,0.038581887041518194,0.6869290312510453
33,odac,Old Dominion Athletic Conference (ODAC),2025-26,Roanoke College,"Franze,Caleb",0,G,28,24.928571428571427,11.36,2.46,2.25,0.75,0.11,1.3214285714285714,1.381264204720478,0.8193482550884146,-0.6683072024312801,0.8554566313545638,-0.08337325798204219,-0.510966840146494,0.11408357079797726
34,odac,Old Dominion Athletic Conference (ODAC),2025-26,Roanoke College,"O'Malley,Gavin",0,F,28,23.678571428571427,10.0,6.11,0.71,0.57,0.18,1.2142857142857142,1.3482403337416462,0.5042710860312944,1.606728334402506,-0.6528165498847597,-0.48145120806531366,-0.25451076745875495,-0.04992612534833683
35,odac,Old Dominion Athletic Conference (ODAC),2025-26,Randolph-Macon College,"Antinori,Theo",0,G,27,20.40740740740741,9.3,2.78,1.41,0.89,0.3,0.6296296296296297,1.340534785390536,0.3420990137224827,-0.4688520320787291,0.03276216886038735,0.22624292541605778,0.18512821429165469,-0.944892615430692
36,odac,Old Dominion Athletic Conference (ODAC),2025-26,Hampden-Sydney College,"Moye,Peter",0,G,27,24.85185185185185,11.81,3.96,1.04,0.44,0.04,1.0,1.3372890713717331,0.9236017301440796,0.2666389085963031,-0.32961515390490453,-0.7689519497921207,-0.7674229128342328,-0.3779455176409647
37,odac,Old Dominion Athletic Conference (ODAC),2025-26,Virginia Wesleyan,"East,T.J.",0,F,27,24.11111111111111,8.37,5.15,1.15,0.78,0.19,0.8518518518518519,1.1701496176497723,0.12664183194077505,1.0083628233448527,-0.22188135524495298,-0.017026932968163565,-0.2178741856462208,-0.6047243567568557
38,odac,Old Dominion Athletic Conference (ODAC),2025-26,Randolph College,"Burgess Jr.,Steven",0,G,12,25.75,11.0,2.75,2.5,1.5,0.08,2.25,1.1496229946836714,0.7359454750438829,-0.48755095429928064,1.100306173763545,1.5752848673649218,-0.6208765855840962,1.5355009373993653
39,odac,Old Dominion Athletic Conference (ODAC),2025-26,Virginia Wesleyan,"Anderson,Paul",0,G,27,28.296296296296298,6.96,4.15,0.89,1.22,0.59,0.8518518518518519,1.121540541633455,-0.20001905656697447,0.3850654159931306,-0.4765248793502932,0.9560525005687218,1.2475890868551445,-0.6047243567568557
40,odac,Old Dominion Athletic Conference (ODAC),2025-26,Guilford College,"CLAYTON, Kody",0,0,26,20.423076923076923,4.38,3.77,3.77,2.65,0.19,2.230769230769231,0.8946626120966239,-0.7977389802194527,0.14821240119947598,2.344141849201169,4.1185606595636,-0.2178741856462208,1.5060632996295142
41,odac,Old Dominion Athletic Conference (ODAC),2025-26,Lynchburg,"Mitchell,Jesse",0,G,26,19.96153846153846,8.54,4.5,0.73,0.77,0.12,0.6923076923076923,0.7334684626779241,0.1660264780729151,0.6032195085662332,-0.6332285864920412,-0.03914237463945644,-0.47433025833395975,-0.8489477219585844
42,odac,Old Dominion Athletic Conference (ODAC),2025-26,Averett University,"Stephens,Tyler",0,F,26,24.615384615384617,8.35,6.12,0.85,0.88,0.46,1.8846153846153848,0.7188708876599808,0.12200834416052339,1.612961308476023,-0.5157008061357302,0.20412748374476491,0.7713135232922009,0.9761858197721922
43,odac,Old Dominion Athletic Conference (ODAC),2025-26,Averett University,"Bracey,Timayahs",0,G,26,28.384615384615383,12.08,1.58,3.23,0.81,0.08,2.5,0.5708973925477028,0.9861538151774784,-1.2168089209007955,1.8152668375977696,0.04931939204571505,-0.6208765855840962,1.9181902284074313
44,odac,Old Dominion Athletic Conference (ODAC),2025-26,Shenandoah,"Baldwin,Joseph",0,F,15,28.4,9.07,5.73,1.53,0.73,0.6,2.6666666666666665,0.48140112241833766,0.28881390424958725,1.3698753196088516,0.1502899492166984,-0.12760414132462794,1.2842256686676787,2.1733164224128085
45,odac,Old Dominion Athletic Conference (ODAC),2025-26,Washington and Lee,"Thomas,AJ",0,F,26,25.46153846153846,8.73,4.08,0.96,0.46,0.12,0.7307692307692307,0.4060488317158846,0.2100446119853072,0.34143459747850985,-0.4079670074757786,-0.7247210664495348,-0.47433025833395975,-0.790072446418882
46,odac,Old Dominion Athletic Conference (ODAC),2025-26,Randolph-Macon College,"Showalter,Ty",0,F,27,15.11111111111111,7.7,4.04,1.26,0.52,0.48,1.1111111111111112,0.37705682971527266,-0.028580008697658973,0.31650270118444096,-0.11414755658500121,-0.5920284164217777,0.8445866869172691,-0.20786138830404638
47,odac,Old Dominion Athletic Conference (ODAC),2025-26,Bridgewater College,"Palmer,Carter",0,F,24,26.875,7.42,4.75,0.29,0.88,0.21,0.6666666666666666,0.3398399356314353,-0.09344883762118379,0.7590438604041637,-1.0641637811318478,0.20412748374476491,-0.14460102202115255,-0.8881979056517194
48,odac,Old Dominion Athletic Conference (ODAC),2025-26,Randolph College,"Caple,Khalil",0,G,24,22.125,10.67,3.46,1.5,1.25,0.21,2.4583333333333335,0.3274865575289554,0.6594929266697287,-0.04500979507955793,0.12090800412762062,1.0223988255826004,-0.14460102202115255,1.854408679906087
49,odac,Old Dominion Athletic Conference (ODAC),2025-26,Hampden-Sydney College,"Cannon,Alex",0,C,26,18.26923076923077,5.12,5.58,0.31,0.27,1.42,1.4230769230769231,0.2656730077456797,-0.6262999323501371,1.2763807085060932,-1.0445758177391293,-1.144914458204099,4.288425377295478,0.2696825132957625
50,odac,Old Dominion Athletic Conference (ODAC),2025-26,Hampden-Sydney College,"Radcliffe,Colin",0,G,25,21.36,10.28,3.08,0.4,0.56,0.12,0.96,0.1338670645945835,0.5691399149548191,-0.28186280987321227,-0.9564299824718961,-0.5035666497366063,-0.47433025833395975,-0.43917580420225527
51,odac,Old Dominion Athletic Conference (ODAC),2025-26,Bridgewater College,"Smith,Kyren",0,G,22,20.0,8.59,3.82,0.73,0.55,0.14,0.8181818181818182,0.09916688314958233,0.17761019752354468,0.17937727156706196,-0.6332285864920412,-0.5256820914078991,-0.40105709470889145,-0.6562650020104671
52,odac,Old Dominion Athletic Conference (ODAC),2025-26,Randolph-Macon College,"Hodges,Malcolm",0,F,28,17.75,7.21,3.25,1.5,0.75,0.39,1.1428571428571428,0.020457943359866115,-0.14210045931382737,-0.17590225062341955,0.12090800412762062,-0.08337325798204219,0.514857450604462,-0.15926592277921278
53,odac,Old Dominion Athletic Conference (ODAC),2025-26,Randolph College,"Cox,Elijah",0,F,24,30.458333333333332,8.38,4.17,1.42,0.58,0.13,1.4583333333333333,-0.14145752220714095,0.1289585758309013,0.39753136414016477,0.0425561505567466,-0.4593357663940208,-0.4376936765214256,0.32365151587382285
54,odac,Old Dominion Athletic Conference (ODAC),2025-26,Roanoke College,"Clevenger,Patrick",0,F,28,24.821428571428573,4.96,5.43,1.21,0.36,0.29,0.6071428571428571,-0.22813802908177194,-0.6633678345921513,1.1828860974033346,-0.16311746506679747,-0.9458754831624635,0.1484916324791205,-0.9793144035107827
55,odac,Old Dominion Athletic Conference (ODAC),2025-26,Lynchburg,"Gray,Michael",0,G,22,20.045454545454547,9.41,2.18,1.86,0.86,0.18,1.818181818181818,-0.2702718120232366,0.3675831965138673,-0.8428304764897622,0.47349134519655345,0.15989660040217918,-0.25451076745875495,0.8744921620217964
56,odac,Old Dominion Athletic Conference (ODAC),2025-26,Washington and Lee,"Loughlin,John",0,G,23,22.217391304347824,7.91,3.43,0.74,0.57,0.0,0.6956521739130435,-0.46350481732695104,0.020071612994984594,-0.06370871730010946,-0.6234346047956819,-0.48145120806531366,-0.9139692400843694,-0.8438281327812189
57,odac,Old Dominion Athletic Conference (ODAC),2025-26,Eastern Mennonite University,"WALKER, Jazen",0,0,25,21.04,8.28,4.36,1.12,0.52,0.2,1.68,-0.5201400195471545,0.10579113692964214,0.5159578715369922,-0.2512633003340305,-0.5920284164217777,-0.18123760383368662,0.6629693539009747
58,odac,Old Dominion Athletic Conference (ODAC),2025-26,Hampden-Sydney College,"Bizzelle,Tugg",0,G,26,23.923076923076923,8.88,2.58,1.65,0.65,0.12,1.5769230769230769,-0.5319699669869767,0.24479577033719555,-0.5935115135490734,0.2678177295730092,-0.30452767469497066,-0.47433025833395975,0.5051836154545721
59,odac,Old Dominion Athletic Conference (ODAC),2025-26,Eastern Mennonite University,"ARNASON, Donovan",0,0,21,20.333333333333332,7.43,3.14,0.57,0.86,0.19,0.9523809523809524,-0.5746600886876931,-0.09113209373105796,-0.2444649654321089,-0.789932293633789,0.15989660040217918,-0.2178741856462208,-0.45083871592821523
60,odac,Old Dominion Athletic Conference (ODAC),2025-26,Averett University,"Skogen,Zach",0,F,26,22.115384615384617,4.88,4.46,1.04,0.73,0.58,1.3846153846153846,-0.8167044589150917,-0.6819017857131584,0.5782876122721642,-0.32961515390490453,-0.12760414132462794,1.2109525050426104,0.21080723775605986
61,odac,Old Dominion Athletic Conference (ODAC),2025-26,Washington and Lee,"Breeden,Bryce",0,G,26,19.23076923076923,6.58,2.62,0.73,0.65,0.31,0.8076923076923077,-0.9209003144302575,-0.28805532439175807,-0.5685796172550045,-0.6332285864920412,-0.30452767469497066,0.22176479610418884,-0.672321895339477
62,odac,Old Dominion Athletic Conference (ODAC),2025-26,Lynchburg,"Thomas,Elijah",0,F,26,12.73076923076923,4.88,3.69,0.35,0.85,0.38,0.6923076923076923,-1.01158027773769,-0.6819017857131584,0.09834860861133816,-1.0053998909536925,0.1377811587308863,0.4782208687919278,-0.8489477219585844
63,odac,Old Dominion Athletic Conference (ODAC),2025-26,Eastern Mennonite University,"BAILEY, Zach",0,0,23,21.782608695652176,5.0,4.96,0.39,0.57,0.52,1.173913043478261,-1.017380664432041,-0.6541008590316478,0.8899363159480254,-0.9662239641682554,-0.48145120806531366,0.9911330141674058,-0.1117268804179621
64,odac,Old Dominion Athletic Conference (ODAC),2025-26,Shenandoah,"Allen,John",0,F,22,20.40909090909091,6.41,3.95,0.59,0.55,0.64,1.6363636363636365,-1.0362300079174727,-0.32743997052389806,0.26040593452278604,-0.7703443302410705,-0.5256820914078991,1.4307719959178153,0.5961726776522943
65,odac,Old Dominion Athletic Conference (ODAC),2025-26,Randolph College,"Parson,Viktor",0,G,23,20.73913043478261,7.96,2.09,1.09,0.48,0.04,0.9130434782608696,-1.0775027560795583,0.03165533244561397,-0.8989272431514174,-0.28064524542310826,-0.6804901831069493,-0.7674229128342328,-0.5110548362524658
66,odac,Old Dominion Athletic Conference (ODAC),2025-26,Averett University,"Seiler,Josh",0,G,25,14.84,6.16,2.48,0.72,0.52,0.36,0.68,-1.0792319188073705,-0.3853585677770452,-0.6558412542842457,-0.6430225681884004,-0.5920284164217777,0.40494770516685946,-0.867787810131289
67,odac,Old Dominion Athletic Conference (ODAC),2025-26,Randolph-Macon College,"Areikat,Amr",0,G,28,14.571428571428571,6.43,2.29,1.43,0.57,0.04,0.7142857142857143,-1.123148600645068,-0.32280648274364643,-0.7742677616810728,0.052350132253105856,-0.48145120806531366,-0.7674229128342328,-0.8153047073644687
68,odac,Old Dominion Athletic Conference (ODAC),2025-26,Virginia Wesleyan,"Velmar,Malcolm",0,G,24,26.5,6.83,1.83,1.79,0.63,0.0,1.0,-1.2485167062439915,-0.23013672713861094,-1.060984569062865,0.4049334733220387,-0.3487585580375564,-0.9139692400843694,-0.3779455176409647
69,odac,Old Dominion Athletic Conference (ODAC),2025-26,Bridgewater College,"Richardson,Maleek",0,F,20,17.4,8.55,3.1,0.95,0.75,0.15,2.0,-1.2904702542549773,0.16834322196304133,-0.2693968617261778,-0.4177609891721378,-0.08337325798204219,-0.36442051289635735,1.1528116463912992
70,odac,Old Dominion Athletic Conference (ODAC),2025-26,Roanoke College,"Barnes,Tyler",0,G,27,13.555555555555555,5.0,3.78,0.74,0.3,0.26,0.5555555555555556,-1.3098616738126192,-0.6541008590316478,0.15444537527299307,-0.6234346047956819,-1.0785681331902206,0.038581887041518194,-1.0582820349886375
71,odac,Old Dominion Athletic Conference (ODAC),2025-26,Lynchburg,"Ross Jr.,Derek",0,G,10,17.9,4.5,1.6,3.8,0.7,0.1,1.5,-1.402172927649246,-0.7699380535379421,-1.2043429727537611,2.373523794290246,-0.19395046633850654,-0.547603421959028,0.3874330643751673
72,odac,Old Dominion Athletic Conference (ODAC),2025-26,Shenandoah,"Russ,Landon",0,G,25,23.84,5.68,2.32,2.2,1.08,0.28,1.92,-1.4026172053139732,-0.49656227450308776,-0.7555688394605212,0.8064867228727678,0.6464363171706221,0.11185505066658653,1.030351073268718
73,odac,Old Dominion Athletic Conference (ODAC),2025-26,Shenandoah,"Simmons,Matthew",0,G,24,23.333333333333332,3.92,3.5,2.83,0.83,0.21,1.8333333333333333,-1.5698913638851124,-0.9043091991652433,-0.020077898785489018,1.4235075697434,0.09355027538830055,-0.14460102202115255,0.8976854523859218
74,odac,Old Dominion Athletic Conference (ODAC),2025-26,Bridgewater College,"Ramey,Mason",0,C,23,16.82608695652174,6.39,2.78,0.87,0.3,0.48,1.3478260869565215,-1.5802064575640258,-0.33207345830414997,-0.4688520320787291,-0.4961128427430117,-1.0785681331902206,0.8445866869172691,0.15449175680503982
75,odac,Old Dominion Athletic Conference (ODAC),2025-26,Lynchburg,"Hart,Jake",0,G,24,25.0,2.5,2.92,3.88,1.38,0.0,2.0416666666666665,-1.7926833784596912,-1.233286831563119,-0.3815903950494879,2.45187564786112,1.3098995673094074,-0.9139692400843694,1.2165931948926434
76,odac,Old Dominion Athletic Conference (ODAC),2025-26,Virginia Wesleyan,"Pollard,Demeir",0,G,27,21.03703703703704,5.63,2.63,0.7,0.59,0.0,0.6666666666666666,-1.8387984681234315,-0.5081459939537171,-0.5623466431814873,-0.6626105315811189,-0.4372203247227279,-0.9139692400843694,-0.8881979056517194
77,odac,Old Dominion Athletic Conference (ODAC),2025-26,Bridgewater College,"Engram,Mi'Kis",0,G,25,23.64,4.68,2.56,1.96,0.8,0.08,1.32,-1.8670094741908507,-0.7282366635156762,-0.6059774616961078,0.5714311621601458,0.027203950374422182,-0.6208765855840962,0.11189677484935988
78,odac,Old Dominion Athletic Conference (ODAC),2025-26,Roanoke College,"Stanley,Porter",0,F,25,14.24,5.4,3.52,0.68,0.28,0.16,0.92,-1.9306961199793073,-0.5614311034266124,-0.007611950638454564,-0.6821984949738373,-1.1227990165328061,-0.3277839310838232,-0.5004060907635457
79,odac,Old Dominion Athletic Conference (ODAC),2025-26,Randolph-Macon College,"Battle,Theartis",0,F,27,10.925925925925926,2.96,2.7,0.96,0.78,0.15,0.3333333333333333,-1.9740746957367892,-1.1267166126173283,-0.5187158246668666,-0.4079670074757786,-0.017026932968163565,-0.36442051289635735,-1.398450293662474
80,odac,Old Dominion Athletic Conference (ODAC),2025-26,Eastern Mennonite University,"NKRUMAH, BJ",0,0,24,18.541666666666668,4.21,2.46,0.42,0.75,0.17,0.5,-2.070452731661494,-0.8371236263515927,-0.6683072024312801,-0.9368420190791777,-0.08337325798204219,-0.29114734927128905,-1.1433240996570966
81,odac,Old Dominion Athletic Conference (ODAC),2025-26,Lynchburg,"Palmore,Jaden",0,G,24,14.666666666666666,3.46,2.0,1.79,0.42,0.08,0.5833333333333334,-2.3112431190016665,-1.010879418111034,-0.9550240098130722,0.4049334733220387,-0.8131828331347064,-0.6208765855840962,-1.015761002654408
82,odac,Old Dominion Athletic Conference (ODAC),2025-26,Hampden-Sydney College,"Britt,William",0,G,27,15.148148148148149,3.22,2.81,0.52,0.44,0.26,0.3703703703703703,-2.3270818255982446,-1.0664812714740552,-0.45015310985817725,-0.8389022021155852,-0.7689519497921207,0.038581887041518194,-1.3417555838835014
83,odac,Old Dominion Athletic Conference (ODAC),2025-26,Bridgewater College,"Diop,Moustapha",0,F,25,16.16,4.96,2.92,0.44,0.52,0.08,0.84,-2.344085954593501,-0.6633678345921513,-0.3815903950494879,-0.9172540556864592,-0.5920284164217777,-0.6208765855840962,-0.622866663886127
84,odac,Old Dominion Athletic Conference (ODAC),2025-26,Eastern Mennonite University,"BROWN, Hezekiah",0,g,24,23.291666666666668,5.79,2.92,1.08,1.17,0.04,2.0416666666666665,-2.3468252851667772,-0.47107809171170295,-0.3815903950494879,-0.2904392271194675,0.8454752922122575,-0.7674229128342328,1.2165931948926434
85,odac,Old Dominion Athletic Conference (ODAC),2025-26,Roanoke College,"Truitt,Ryan",0,G,28,17.0,4.07,2.07,2.07,0.79,0.07,1.3571428571428572,-2.3628909479190408,-0.869558040813355,-0.9113931912984518,0.6791649608200974,0.005088508703129308,-0.6575131673966305,0.1687534695134154
86,odac,Old Dominion Athletic Conference (ODAC),2025-26,Washington and Lee,"Die',Kevin",0,G,16,13.3125,4.06,1.44,1.44,0.81,0.06,0.8125,-2.4035432700574755,-0.871874784703481,-1.3040705579300367,0.062144113949465105,0.04931939204571505,-0.6941497492091646,-0.6649624858970141
87,odac,Old Dominion Athletic Conference (ODAC),2025-26,Guilford College,"MCMILLEN, Tripp",0,g,15,12.2,3.93,2.87,0.47,0.93,0.07,0.8666666666666667,-2.4201911331318406,-0.9019924552751174,-0.4127552654170739,-0.8878721105973815,0.31470469210122926,-0.6575131673966305,-0.5820464728452664
88,odac,Old Dominion Athletic Conference (ODAC),2025-26,Eastern Mennonite University,"Gomez,Edixon",0,G,18,18.22222222222222,4.5,2.89,0.78,0.17,0.11,0.7222222222222222,-2.525052888517236,-0.7699380535379421,-0.40028931727003947,-0.5842586780102449,-1.3660688749170276,-0.510966840146494,-0.8031558409832602
89,odac,Old Dominion Athletic Conference (ODAC),2025-26,Virginia Wesleyan,"Hancock,Miles",0,C,23,12.782608695652174,3.35,3.43,0.35,0.39,0.09,0.4347826086956521,-2.5584629376499937,-1.0363636009024186,-0.06370871730010946,-1.0053998909536925,-0.8795291581485849,-0.5842400037715622,-1.2431560886157227
