season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,hitting_summary_stats,global_rank,rating,composite_score,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip
2026-27,baseball,Liberty League (LL),ll,St. Lawrence,Eo. Morrisse,Eo.,Morrisse,,607,Eo. Morrisse,0,0SLU,5,5,,,15.0,1.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.313,6.0,17.0,0.0,0.0,0.267,0.4,8,5,0,0,0,0,0,3,0,13,1.0,0,0.0,,0.0,0.0,6.0,3.0,"1,4",0.25,1.0,4.0,"4,9",0.44,4.0,9.0,"3,7",0.43,3.0,7.0,"1,5",0.2,1.0,5.0,0,0.0,0.0,0.0,"0,2","2,4","5,10",25,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,,St. Lawrence,SLU,1062-10797,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,70,50.0,batting,,
2026-27,baseball,Liberty League (LL),ll,Rochester,Will Webster,Will,Webster,,581,Will Webster,0,0ROC,10,9,,,31.0,6.0,8.0,6.0,1.0,0.0,0.0,2.0,0.0,2.0,13.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343,9.0,37.0,2.0,0.5,0.258,0.29,3,0,0,0,0,0,0,0,0,3,1.0,0,0.0,,1.0,3.0,7.0,4.0,"3,13",0.23,3.0,13.0,"8,22",0.36,8.0,22.0,"4,14",0.29,4.0,14.0,"0,1",0.0,0.0,1.0,0,0.0,0.0,0.0,"0,2","1,2","14,26",4,0.0,0.0,0.0,"1,1",1.0,1.0,1.0,3.0,12.0,0.0,,Rochester,ROC,1061-3903,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,70,49.0,batting,,
2026-27,baseball,Liberty League (LL),ll,Hobart,Isaiah Pinto,Isaiah,Pinto,,282,Isaiah Pinto,0,0HOB,10,10,,,27.0,8.0,7.0,5.0,1.0,2.0,0.0,5.0,0.0,1.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394,12.0,33.0,6.0,1.0,0.259,0.444,45,10,1,4,0,7,3,0,0,56,0.982,10,0.7,,2.0,1.0,5.0,7.0,"1,10",0.1,1.0,10.0,"3,16",0.19,3.0,16.0,"3,10",0.3,3.0,10.0,"3,5",0.6,3.0,5.0,0,0.0,0.0,0.0,"5,10","2,2","6,17",0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,9.0,0.0,,Hobart,HOB,1059-8316,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,69,48.0,batting,,
2026-27,baseball,Liberty League (LL),ll,Clarkson,James Mason,James,Mason,,146,James Mason,0,0CLARKSON,12,11,,,38.0,9.0,10.0,5.0,4.0,0.0,0.0,7.0,0.0,2.0,7.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404,14.0,49.0,2.0,0.5,0.263,0.368,17,2,0,0,0,0,0,0,0,19,1.0,0,0.0,,1.0,0.0,13.0,8.0,"3,16",0.19,3.0,16.0,"4,18",0.22,4.0,18.0,"3,11",0.27,3.0,11.0,"2,6",0.33,2.0,6.0,0,0.0,0.0,0.0,"6,10","1,2","10,22","1,1",1.0,1.0,1.0,0,0.0,0.0,0.0,6.0,9.0,0.0,,Clarkson,CLARKSON,1057-4921,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,69,47.0,batting,,
2026-27,baseball,Liberty League (LL),ll,St. Lawrence,Willie Landman,Willie,Landman,,607,Willie Landman,0,0SLU,8,8,,,24.0,5.0,7.0,5.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.452,8.0,31.0,0.0,0.0,0.292,0.333,6,2,1,0,0,2,1,0,0,9,0.889,3,0.667,,2.0,1.0,6.0,10.0,"2,6",0.33,2.0,6.0,"4,13",0.31,4.0,13.0,"4,8",0.5,4.0,8.0,"1,3",0.33,1.0,3.0,0,0.0,0.0,0.0,"3,7","2,3","7,15",83,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,,St. Lawrence,SLU,1062-10792,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,68,46.0,batting,,
2026-27,baseball,Liberty League (LL),ll,RPI,Andrew Crux,Andrew,Crux,,570,Andrew Crux,0,0RPI,14,9,,,36.0,10.0,10.0,4.0,1.0,0.0,1.0,6.0,1.0,0.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.381,14.0,42.0,5.0,0.8,0.278,0.389,17,0,1,0,0,0,0,0,0,18,0.944,0,0.0,,0.0,1.0,8.0,10.0,"1,6",0.17,1.0,6.0,"5,19",0.26,5.0,19.0,"3,13",0.23,3.0,13.0,"3,10",0.3,3.0,10.0,"2,4",0.5,2.0,4.0,"4,12","3,5","11,20","0,0",0.0,0.0,0.0,3,0.0,0.0,0.0,7.0,9.0,0.0,,RPI,RPI,1060-7328,False,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,8.0,7.0,2.0,0.0,0.0,2.0,40.0,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.275,11.0,8.0,0.0,"2,5","5,12","2,4","4,14","5,9",,,81,68,45.0,batting,,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Luke Warzynski,Luke,Warzynski,,642,Luke Warzynski,0,0SKIDMORE,8,5,,,19.0,6.0,5.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318,7.0,22.0,2.0,0.5,0.263,0.368,15,1,1,0,0,0,0,0,0,17,0.941,0,0.0,,0.0,0.0,5.0,9.0,"2,3",0.67,2.0,3.0,"4,11",0.36,4.0,11.0,"4,9",0.44,4.0,9.0,"0,4",0.0,0.0,4.0,0,0.0,0.0,0.0,"1,5","1,2","7,12",35,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,1.0,0.0,,Skidmore,SKIDMORE,1063-3065,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,68,44.0,batting,,
2026-27,baseball,Liberty League (LL),ll,RPI,Charlie Lapp,Charlie,Lapp,,570,Charlie Lapp,0,0RPI,10,9,,,28.0,8.0,7.0,4.0,0.0,0.0,1.0,4.0,0.0,9.0,11.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488,10.0,41.0,3.0,0.667,0.25,0.357,60,3,2,1,0,9,0,0,0,65,0.969,9,1.0,,0.0,0.0,2.0,8.0,"0,7",0.0,0.0,7.0,"5,14",0.36,5.0,14.0,"4,7",0.57,4.0,7.0,"0,5",0.0,0.0,5.0,"0,8",0.0,0.0,8.0,"1,7","0,2","10,20",0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,,RPI,RPI,1060-6924,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,67,43.0,batting,,
2026-27,baseball,Liberty League (LL),ll,Clarkson,Nolan Merrow,Nolan,Merrow,,146,Nolan Merrow,0,0CLARKSON,8,6,,,23.0,5.0,6.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.346,8.0,26.0,0.0,0.0,0.261,0.348,7,9,3,0,0,0,0,0,0,19,0.842,0,0.0,,0.0,1.0,7.0,3.0,"2,6",0.33,2.0,6.0,"5,15",0.33,5.0,15.0,"3,9",0.33,3.0,9.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,"1,5","0,3","6,15","0,1",0.0,0.0,1.0,1,0.0,0.0,0.0,2.0,5.0,0.0,,Clarkson,CLARKSON,1057-5397,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,67,42.0,batting,,
2026-27,baseball,Liberty League (LL),ll,Clarkson,James Chagnon,James,Chagnon,,146,James Chagnon,0,0CLARKSON,10,7,,,22.0,2.0,6.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385,7.0,26.0,0.0,0.0,0.273,0.318,33,2,1,0,0,1,0,0,0,36,0.972,1,1.0,,0.0,0.0,3.0,7.0,"0,5",0.0,0.0,5.0,"4,14",0.29,4.0,14.0,"2,6",0.33,2.0,6.0,"0,2",0.0,0.0,2.0,0,0.0,0.0,0.0,"3,8","1,2","5,15",1,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,6.0,0.0,,Clarkson,CLARKSON,1057-5213,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,66,41.0,batting,,
2026-27,baseball,Liberty League (LL),ll,Ithaca,Owen Callahan,Owen,Callahan,,313,Owen Callahan,0,0ITHACA,7,7,,,20.0,5.0,5.0,4.0,1.0,0.0,0.0,5.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.444,6.0,27.0,0.0,0.0,0.25,0.3,37,3,0,1,0,8,0,0,0,40,1.0,8,1.0,,0.0,0.0,7.0,3.0,"4,7",0.57,4.0,7.0,"3,14",0.21,3.0,14.0,"2,6",0.33,2.0,6.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,"2,3","2,3","8,16","0,1",0.0,0.0,1.0,0,0.0,0.0,0.0,3.0,2.0,0.0,,Ithaca,ITHACA,1006-11182,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,66,40.0,batting,,
2026-27,baseball,Liberty League (LL),ll,RIT,Evan Kurtz,Evan,Kurtz,,580,Evan Kurtz,0,0RIT,15,14,,,47.0,11.0,14.0,3.0,2.0,0.0,0.0,11.0,0.0,0.0,14.0,6.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424,16.0,63.0,5.0,0.8,0.298,0.34,20,32,4,0,0,0,0,7,0,56,0.929,0,0.0,,1.0,3.0,17.0,7.0,"3,17",0.18,3.0,17.0,"5,21",0.24,5.0,21.0,"5,16",0.31,5.0,16.0,"4,8",0.5,4.0,8.0,0,0.0,0.0,0.0,"7,10","1,5","18,31",1,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,8.0,0.0,,RIT,RIT,1008-11488,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,66,39.0,batting,,
2026-27,baseball,Liberty League (LL),ll,Skidmore,Adam Copeland,Adam,Copeland,,642,Adam Copeland,0,0SKIDMORE,7,6,,,19.0,6.0,5.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,6.0,23.0,2.0,1.0,0.263,0.316,6,0,0,0,0,0,0,0,0,6,1.0,0,0.0,,3.0,0.0,9.0,4.0,"2,5",0.4,2.0,5.0,"3,10",0.3,3.0,10.0,"3,8",0.38,3.0,8.0,"0,2",0.0,0.0,2.0,0,0.0,0.0,0.0,"2,5","1,1","9,12",0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,3.0,0.0,,Skidmore,SKIDMORE,1063-3060,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,65,38.0,batting,,
2026-27,baseball,Liberty League (LL),ll,St. Lawrence,Matt Davis,Matt,Davis,,607,Matt Davis,0,0SLU,6,6,,,22.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,6.0,22.0,2.0,1.0,0.273,0.273,1,3,0,0,0,0,0,1,0,4,1.0,0,0.0,,0.0,2.0,4.0,9.0,"1,6",0.17,1.0,6.0,"5,12",0.42,5.0,12.0,"4,10",0.4,4.0,10.0,"2,6",0.33,2.0,6.0,0,0.0,0.0,0.0,"0,4","2,4","6,12",25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.0,,St. Lawrence,SLU,1062-11063,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,65,37.0,batting,,
2026-27,baseball,Liberty League (LL),ll,RIT,Isaac Braegelmann,Isaac,Braegelmann,,580,Isaac Braegelmann,0,0RIT,10,7,,,23.0,8.0,6.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.0,31.0,0.0,0.0,0.261,0.261,57,5,2,1,0,16,4,0,0,64,0.969,20,0.8,,3.0,0.0,4.0,8.0,"3,6",0.5,3.0,6.0,"5,10",0.5,5.0,10.0,"3,7",0.43,3.0,7.0,"0,3",0.0,0.0,3.0,0,0.0,0.0,0.0,"3,9","1,1","7,12",12,0.0,0.0,0.0,"0,1",0.0,0.0,1.0,2.0,7.0,0.0,,RIT,RIT,1008-11491,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,64,36.0,batting,,
2026-27,baseball,Liberty League (LL),ll,St. Lawrence,John Donnellan,John,Donnellan,,607,John Donnellan,0,0SLU,8,8,,,25.0,4.0,7.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,4.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367,11.0,30.0,4.0,0.75,0.28,0.44,51,6,0,2,0,13,5,0,0,57,1.0,18,0.722,,2.0,2.0,6.0,7.0,"2,11",0.18,2.0,11.0,"2,15",0.13,2.0,15.0,"1,9",0.11,1.0,9.0,"1,4",0.25,1.0,4.0,0,0.0,0.0,0.0,"2,2","2,4","9,18",0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,6.0,0.0,,St. Lawrence,SLU,1062-10790,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,64,35.0,batting,,
2026-27,baseball,Liberty League (LL),ll,St. Lawrence,Nolan Widrick,Nolan,Widrick,,607,Nolan Widrick,0,0SLU,10,5,,,19.0,7.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3,6.0,20.0,1.0,1.0,0.263,0.316,7,0,1,0,0,0,0,0,0,8,0.875,0,0.0,,2.0,1.0,7.0,3.0,"2,4",0.5,2.0,4.0,"3,8",0.38,3.0,8.0,"2,5",0.4,2.0,5.0,"1,1",1.0,1.0,1.0,0,0.0,0.0,0.0,"2,6","0,1","3,8",0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,,St. Lawrence,SLU,1062-11068,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,64,34.0,batting,,
2026-27,baseball,Liberty League (LL),ll,Ithaca,Matt Curtis,Matt,Curtis,,313,Matt Curtis,0,0ITHACA,13,13,,,52.0,6.0,11.0,13.0,4.0,0.0,1.0,3.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.237,18.0,59.0,0.0,0.0,0.212,0.346,24,28,4,0,0,0,0,9,0,56,0.929,0,0.0,,2.0,1.0,11.0,18.0,"3,19",0.16,3.0,19.0,"8,30",0.27,8.0,30.0,"6,20",0.3,6.0,20.0,"2,10",0.2,2.0,10.0,0,0.0,0.0,0.0,"3,10","8,12","17,35",8,0.0,0.0,0.0,0,0.0,0.0,0.0,11.0,14.0,0.0,,Ithaca,ITHACA,1006-9895,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,63,33.0,batting,,
2026-27,baseball,Liberty League (LL),ll,RIT,Charlie Slaymaker,Charlie,Slaymaker,,580,Charlie Slaymaker,0,0RIT,16,16,,,68.0,5.0,11.0,13.0,2.0,0.0,1.0,8.0,1.0,3.0,16.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.278,16.0,79.0,2.0,0.5,0.162,0.235,12,36,2,0,0,0,0,1,0,50,0.96,0,0.0,,4.0,3.0,14.0,23.0,"6,25",0.24,6.0,25.0,"9,39",0.23,9.0,39.0,"7,32",0.22,7.0,32.0,"1,11",0.09,1.0,11.0,0,0.0,0.0,0.0,"4,16","5,8","19,42",46,0.0,0.0,0.0,"0,1",0.0,0.0,1.0,5.0,17.0,0.0,,RIT,RIT,1008-11263,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,63,32.0,batting,,
2026-27,baseball,Liberty League (LL),ll,Hobart,Cole Conte,Cole,Conte,,282,Cole Conte,0,0HOB,15,12,,,39.0,6.0,9.0,9.0,2.0,0.0,0.0,7.0,0.0,0.0,13.0,5.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.333,11.0,49.0,4.0,1.0,0.231,0.282,13,23,4,0,0,0,0,1,0,40,0.9,0,0.0,,0.0,0.0,9.0,11.0,"5,15",0.33,5.0,15.0,"7,31",0.23,7.0,31.0,"5,23",0.22,5.0,23.0,"0,5",0.0,0.0,5.0,0,0.0,0.0,0.0,"0,1","6,11","16,36",2,0.0,0.0,0.0,2,0.0,0.0,0.0,8.0,19.0,0.0,,Hobart,HOB,1059-8684,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,62,31.0,batting,,
2026-27,baseball,Liberty League (LL),ll,RIT,Hayes Waddell,Hayes,Waddell,,580,Hayes Waddell,0,0RIT,15,14,,,55.0,11.0,10.0,8.0,1.0,0.0,2.0,11.0,0.0,1.0,19.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.324,17.0,69.0,0.0,0.0,0.182,0.309,12,3,0,0,0,0,0,0,0,15,1.0,0,0.0,,1.0,0.0,16.0,11.0,"3,19",0.16,3.0,19.0,"6,28",0.21,6.0,28.0,"3,18",0.17,3.0,18.0,"0,8",0.0,0.0,8.0,0,0.0,0.0,0.0,"6,12","2,3","14,35",6,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,19.0,0.0,,RIT,RIT,1008-12001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,62,30.0,batting,,
2026-27,baseball,Liberty League (LL),ll,Hobart,Jackson Rucker,Jackson,Rucker,,282,Jackson Rucker,0,0HOB,11,9,,,27.0,5.0,5.0,8.0,2.0,0.0,0.0,2.0,0.0,1.0,10.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.258,7.0,31.0,2.0,1.0,0.185,0.259,2,9,0,0,0,0,0,2,0,11,1.0,0,0.0,,1.0,3.0,7.0,6.0,"0,6",0.0,0.0,6.0,"5,17",0.29,5.0,17.0,"3,11",0.27,3.0,11.0,"0,4",0.0,0.0,4.0,0,0.0,0.0,0.0,"2,8","5,6","8,18",45,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,7.0,0.0,,Hobart,HOB,1059-8759,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,62,29.0,batting,,
2026-27,baseball,Liberty League (LL),ll,Vassar,Aidan Annello,Aidan,Annello,,737,Aidan Annello,0,0VASSAR,13,13,,,38.0,6.0,7.0,8.0,0.0,0.0,0.0,12.0,0.0,2.0,17.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.396,7.0,54.0,0.0,0.0,0.184,0.184,78,3,2,0,0,0,0,6,0,83,0.976,0,0.0,,0.0,3.0,9.0,7.0,"2,9",0.22,2.0,9.0,"5,19",0.26,5.0,19.0,"3,11",0.27,3.0,11.0,"0,2",0.0,0.0,2.0,0,0.0,0.0,0.0,"2,9","4,7","17,29",2,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,7.0,0.0,,Vassar,VASSAR,1065-4657,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,61,28.0,batting,,
2026-27,baseball,Liberty League (LL),ll,Rochester,Luke Blozy,Luke,Blozy,,581,Luke Blozy,0,0ROC,10,10,,,33.0,5.0,8.0,7.0,3.0,0.0,0.0,3.0,0.0,0.0,10.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.306,11.0,38.0,0.0,0.0,0.242,0.333,50,5,0,1,0,10,3,0,0,55,1.0,13,0.769,,0.0,0.0,10.0,7.0,"1,5",0.2,1.0,5.0,"3,18",0.17,3.0,18.0,"3,11",0.27,3.0,11.0,"2,6",0.33,2.0,6.0,0,0.0,0.0,0.0,"5,10","2,4","6,20",33,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,4.0,0.0,,Rochester,ROC,1061-3420,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,61,27.0,batting,,
2026-27,baseball,Liberty League (LL),ll,Vassar,Jack Biskupiak,Jack,Biskupiak,,737,Jack Biskupiak,0,0VASSAR,12,12,,,41.0,6.0,8.0,7.0,1.0,0.0,0.0,5.0,0.0,4.0,13.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.34,9.0,51.0,1.0,0.0,0.195,0.22,26,2,1,0,0,0,0,0,0,29,0.966,0,0.0,,0.0,2.0,9.0,12.0,"5,18",0.28,5.0,18.0,"4,23",0.17,4.0,23.0,"4,17",0.24,4.0,17.0,"1,4",0.25,1.0,4.0,0,0.0,0.0,0.0,"6,13","1,5","9,27",2,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,16.0,0.0,,Vassar,VASSAR,1065-4656,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,60,26.0,batting,,
