conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,z_points_per_game,z_rebounds_per_game,z_assists_per_game,z_turnovers_per_game,z_field_goals_pct,z_steals_per_game,z_blocked_shots_per_game,composite_score,rank,rating
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-Whitewater,"Bruch,Julia",0,G,5,5,0,1,3,1,1,0,0,3,0,1,0,12,1,1,2,0,0,0,0,0,0.33,1.0,0.0,0.6,0.4,0.0,0.2,0.0,0.0,-0.812690376673483,-0.8394656924777391,-0.9058544122299105,-1.1284081486971442,0.060707028342122625,-0.5994632277420554,-0.7080356794456865,-1.421143609968932,98,53
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-La Crosse,"Schultz,Isabelle",0,G,14,5,0,1,3,0,1,4,3,5,0,0,1,15,0,0,0,4,0,1,0,0,0.33,0.0,0.75,1.0,0.0,0.2,0.0,0.0,0.2,-0.7063375547789119,-1.050593201589097,-0.6429503028758953,-0.8670227395689151,0.060707028342122625,-0.9793877764113084,-0.7080356794456865,-1.4281283967390772,99,52
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-Stout,"Nichols,Lucy",0,G,21,6,0,2,8,2,6,0,0,6,1,3,2,23,0,1,1,1,0,1,0,0,0.25,0.33,0.0,1.0,0.17,0.33,0.5,0.17,0.16666666666666666,-0.7063375547789119,-0.9608640102167699,-0.4720626317957854,-0.91058697442362,-0.457763808309519,-0.02957640473817601,0.08768977452549091,-1.4355871744224395,100,52
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-La Crosse,"Tripp,Evelyn",0,G,13,5,0,1,3,1,3,0,0,3,1,0,0,8,0,0,0,0,0,0,0,0,0.33,0.33,0.0,0.6,0.0,0.0,0.0,0.2,0.0,-0.812690376673483,-1.050593201589097,-0.9058544122299105,-1.1284081486971442,0.060707028342122625,-0.9793877764113084,0.22811191346158102,-1.4445065850616186,101,52
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-Whitewater,"Andersen,Maddie",0,F,44,16,0,13,33,1,6,10,8,35,2,4,2,73,6,11,17,10,0,8,0,0,0.39,0.17,0.8,2.19,1.06,0.13,0.25,0.13,0.5,-0.3899379096425632,-0.4911053024439987,-0.7349667411498007,-0.47494462587657166,0.4495601558308538,-0.5044820905747421,-0.0995397440559626,-1.4513053447808681,102,52
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-Eau Claire,"Keller,Paige",0,G,12,23,0,15,42,12,27,2,1,43,2,11,12,185,7,15,22,16,0,14,0,0,0.36,0.44,0.5,1.87,0.96,0.52,0.48,0.09,0.6086956521739131,-0.47502016715822,-0.5438871797218382,-0.22230372790947098,-0.33288733830688194,0.255133592086488,-0.06756885960510134,-0.2867692626374161,-1.4696958979402854,103,51
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-Oshkosh,"Geason,Megan",0,F,34,7,0,1,2,0,0,7,5,7,0,1,1,22,1,1,2,3,0,1,0,0,0.5,0.0,0.71,1.0,0.29,0.14,0.14,0.0,0.14285714285714285,-0.7063375547789119,-0.8975257574833625,-0.7218215356820998,-0.9417042850341234,1.1624575562268609,-0.7134405923428313,-0.7080356794456865,-1.475366631649681,104,51
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-River Falls,"Kulstad,Emily",0,F,13,18,0,13,37,3,16,9,5,34,2,5,13,169,7,21,28,35,0,17,0,0,0.35,0.19,0.56,1.89,1.56,0.72,0.28,0.11,0.9444444444444444,-0.4697025260634915,-0.22719591605480136,0.04060038144454413,0.10591183885282601,0.19032473750503276,-0.4474934082743542,-0.19315450334668935,-1.4822292808222386,105,51
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-Oshkosh,"Post,Addie",0,G,5,6,0,1,2,0,0,0,0,2,0,2,2,15,0,1,1,4,0,2,0,0,0.5,0.0,0.0,0.33,0.17,0.33,0.33,0.0,0.3333333333333333,-0.8844785314523184,-0.9608640102167699,-0.4720626317957854,-0.6927658001500958,1.1624575562268609,-0.352512271107041,-0.7080356794456865,-1.482323202843242,106,51
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-River Falls,"Adleman,Emma",0,F,30,3,0,0,1,0,1,0,0,0,0,0,0,8,0,1,1,1,0,2,0,0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.6666666666666666,-0.9722196095153395,-0.8764130065722268,-0.9058544122299105,-0.25712345160304756,-2.077985172845899,-0.9793877764113084,-0.7080356794456865,-1.4976191798380063,107,51
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-Stout,"Malecha,Madison",0,G,20,21,1,19,50,0,2,17,9,47,4,7,6,189,10,11,21,23,0,18,0,0,0.38,0.0,0.53,2.24,1.0,0.29,0.33,0.19,0.8571428571428571,-0.3766438069057418,-0.5227744288107024,-0.5246434536665885,-0.008184966719019995,0.38475130124939855,-0.352512271107041,0.1813045338162176,-1.503104220409098,108,50
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-Platteville,"Van Horn,Chloe",0,G,21,6,0,2,8,1,3,4,2,7,0,3,1,20,2,2,4,2,0,2,0,0,0.25,0.33,0.5,1.17,0.67,0.17,0.5,0.0,0.3333333333333333,-0.6611376054737192,-0.6969546238275726,-0.6823859192789975,-0.6927658001500958,-0.457763808309519,-0.02957640473817601,-0.7080356794456865,-1.5304361325092894,109,50
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbball,UW-La Crosse,"Hamilton,Aaliyah",0,G,1,12,0,5,14,2,6,12,11,23,2,5,1,63,0,6,6,6,0,4,0,0,0.36,0.33,0.92,1.92,0.5,0.08,0.42,0.17,0.3333333333333333,-0.4617260644213987,-0.7866838151998997,-0.8006927684883045,-0.6927658001500958,0.255133592086488,-0.1815462242058772,0.08768977452549091,-1.683801951493792,110,50
