season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,wgolf,Women,Minnesota Intercollegiate Athletic Conference,miac,Carleton,Carleton College,Carter Sichol,,,11730,10,ACTIVE,73.05,1.05,21,72.3324414318926,9,6,3,58.0547117288418,-14.2703501327727,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Minnesota Intercollegiate Athletic Conference,miac,Macalester,Macalester College,Bailey Lengfelder,,,21691,72,ACTIVE,75.0,3.0,17,75.1747669403623,8,3,2,27.0648336374747,-17.7299874674308,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Minnesota Intercollegiate Athletic Conference,miac,St. Catherine,St. Catherine University,Caylin Cantwell,,Third Year,35143,78,ACTIVE,76.39,4.39,18,75.5527619181143,9,4,0,26.1771493041604,-17.1445846674101,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Minnesota Intercollegiate Athletic Conference,miac,Carleton,Carleton College,Mindy Zhai,,Fourth Year,15816,92,ACTIVE,77.33,5.33,18,76.6944489564045,8,1,0,22.7497929103701,-14.550928924653,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Minnesota Intercollegiate Athletic Conference,miac,Carleton,Carleton College,Anna Lee,,Third Year,36060,109,ACTIVE,78.0,6.0,18,77.1957641282164,8,1,1,19.9782812674714,-13.4004649770419,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Minnesota Intercollegiate Athletic Conference,miac,Carleton,Carleton College,Kate Yi,,Second Year,6170,123,ACTIVE,78.29,6.29,14,77.7616566995229,7,1,1,17.9746210284831,-15.6674990344838,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Minnesota Intercollegiate Athletic Conference,miac,Carleton,Carleton College,Cynthia Lu,,,15020,126,ACTIVE,78.38,6.38,21,77.6657747652259,9,2,1,17.8149169297101,-14.2703501327727,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Minnesota Intercollegiate Athletic Conference,miac,Saint Benedict (MN),College of Saint Benedict,Catherine Jance,,,11360,144,ACTIVE,77.67,5.67,15,77.8407431021841,7,1,0,16.1475378356927,-18.0780657880654,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Minnesota Intercollegiate Athletic Conference,miac,Carleton,Carleton College,Sarah Zheng,,,25051,152,ACTIVE,78.29,6.29,21,77.5705366699878,9,0,0,14.8633214174143,-14.2703501327727,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Minnesota Intercollegiate Athletic Conference,miac,Macalester,Macalester College,Ava Austria,,Third Year,32885,177,ACTIVE,78.29,6.29,17,78.4688845874211,8,0,0,12.8739213357935,-17.7299874674308,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Minnesota Intercollegiate Athletic Conference,miac,St. Catherine,St. Catherine University,Raquel Ahrens,,Second Year,4635,196,ACTIVE,79.56,7.56,18,78.719428584781,9,0,0,11.529751466014,-17.1445846674101,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Minnesota Intercollegiate Athletic Conference,miac,St. Catherine,St. Catherine University,Lolla Magrann,,,10487,208,ACTIVE,80.61,8.61,18,79.7749841403366,9,1,0,10.90540360986,-17.1445846674101,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Minnesota Intercollegiate Athletic Conference,miac,Macalester,Macalester College,Yangyang Gu,,Second Year,7735,209,ACTIVE,78.25,6.25,16,78.3860641725988,8,0,0,10.9034447814995,-17.7156634947519,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Minnesota Intercollegiate Athletic Conference,miac,Gustavus Adolphus,Gustavus Adolphus College,Addy Longie,,Second Year,5786,210,ACTIVE,79.67,7.67,21,79.2822839689591,10,2,1,10.8770550769325,-17.8893638668325,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Minnesota Intercollegiate Athletic Conference,miac,Gustavus Adolphus,Gustavus Adolphus College,Riley Zebroski,,Fourth Year,26841,217,ACTIVE,80.0,8.0,21,79.6156173022925,10,1,0,10.3008015575287,-17.8893638668325,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Minnesota Intercollegiate Athletic Conference,miac,Bethel (MN),Bethel University (MN),Sophie Brantner,,Fourth Year,16179,251,ACTIVE,79.29,7.29,17,79.8830927813005,8,2,0,8.59792982655513,-18.1735241926227,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Minnesota Intercollegiate Athletic Conference,miac,Saint Benedict (MN),College of Saint Benedict,Maggie Roth,,,27670,263,ACTIVE,80.13,8.13,15,80.3074097688508,7,0,0,8.00248400667596,-18.0780657880654,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Minnesota Intercollegiate Athletic Conference,miac,Carleton,Carleton College,Natalie Tatar,,,14462,272,ACTIVE,81.17,9.17,12,80.3990550482027,6,0,0,7.77246326104527,-15.0675427023676,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Minnesota Intercollegiate Athletic Conference,miac,St. Catherine,St. Catherine University,Arivia DeBoer,,Second Year,4637,273,ACTIVE,81.5,9.5,18,80.6638730292254,9,1,0,7.77242635288835,-17.1445846674101,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Minnesota Intercollegiate Athletic Conference,miac,Saint Benedict (MN),College of Saint Benedict,Sophia Anderson,,Third Year,34803,296,ACTIVE,81.33,9.33,15,81.5074097688508,7,1,0,6.93541171986996,-18.0780657880654,Central - (W) DIII,clippd_scoreboard
