season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,goal_stats_hat_tricks,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_misc10,penalty_stats_miscgame,penalty_stats_miscgross,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_total_faceoffs,misc_stats_faceoff_win_pct,misc_stats_faceoffs_won_pct,misc_stats_plus,misc_stats_minus,misc_stats_plusminus,misc_stats_blocks,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_pct,shot_stats_penalty_shot_goals,shot_stats_penalty_shots_attempted,is_goalie,game,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_saves_by_prd,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_save_pct,goalie_stats_games_started,goalie_stats_penalty_shot_goals_allowed,goalie_stats_shootout_goals_allowed,goalie_stats_goals_against_avg
2025-26,whockey,Middle Atlantic Conferences (MAC),mac,King's,"Sokol, Amanda",Amanda,Sokol,0,336,"Sokol, Amanda","Sokol,Amanda",SokolAmandaKIN,25,8,37,,King's,KIN,1001-6287,0,,0,0,0,0,0,0,1,0,0,3,06:00,0,0,0,0,0,0,3,2,9,11,.182,4.50,5,39,-34,25,,0,41,5,2,3,0.07,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Middle Atlantic Conferences (MAC),mac,King's,"Jones, Alexis",Alexis,Jones,0,336,"Jones, Alexis","Jones,Alexis",JonesAlexisKIN,22,1,42,,King's,KIN,1001-7025,0,,0,0,0,0,0,0,0,0,0,9,18:00,0,0,0,0,0,0,9,26,57,83,.313,2.19,0,24,-24,5,,0,11,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Middle Atlantic Conferences (MAC),mac,King's,"Vaughan, Maddie",Maddie,Vaughan,0,336,"Vaughan, Maddie","Vaughan,Maddie",VaughanMaddieKIN,25,8,58,,King's,KIN,1001-6288,0,,0,0,0,0,0,0,0,0,0,8,16:00,0,0,0,0,0,0,8,218,376,594,.367,1.72,5,39,-34,30,,0,54,6,6,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Middle Atlantic Conferences (MAC),mac,King's,"Dizon, Kiana",Kiana,Dizon,0,336,"Dizon, Kiana","Dizon,Kiana",DizonKianaKIN,21,1,65,,King's,KIN,1001-6283,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,54,99,153,.353,1.83,0,33,-33,16,,0,1,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Middle Atlantic Conferences (MAC),mac,King's,"Dube, Caitlin",Caitlin,Dube,0,336,"Dube, Caitlin","Dube,Caitlin",DubeCaitlinKIN,25,8,83,,King's,KIN,1001-7022,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,4,32,-28,33,,0,4,1,0,1,0.25,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Middle Atlantic Conferences (MAC),mac,King's,"Baldwin Van Meer, Melanie",Melanie,Baldwin Van Meer,0,336,"Baldwin Van Meer, Melanie","Baldwin Van Meer,Melanie",BaldwinVanMeerMelanieKIN,25,1,85,,King's,KIN,1001-6747,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,NaN,0,1,31,-30,4,,0,10,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Middle Atlantic Conferences (MAC),mac,King's,"Kumrow, Riley",Riley,Kumrow,0,336,"Kumrow, Riley","Kumrow,Riley",KumrowRileyKIN,25,12,88,,King's,KIN,1001-7026,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,2,5,7,.286,2.50,4,39,-35,13,,0,23,3,3,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Middle Atlantic Conferences (MAC),mac,King's,"Goner, Eva",Eva,Goner,0,336,"Goner, Eva","Goner,Eva",GonerEvaKIN,25,6,98,,King's,KIN,1001-7023,0,,0,0,0,0,1,0,0,0,0,5,10:00,0,0,0,0,0,0,5,0,2,2,.000,0,4,27,-23,51,,0,9,1,0,1,0.11,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Middle Atlantic Conferences (MAC),mac,King's,"McPherson, Will",Will,McPherson,0,336,"McPherson, Will","McPherson,Will",McPhersonWillKIN,15,13,29,,King's,KIN,1001-6755,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,15,737:19,52,660,01794,0,1,1,0,7,1,0,.927,13,0,0,4.23
2025-26,whockey,Middle Atlantic Conferences (MAC),mac,King's,"Chowdhry, Mylei",Mylei,Chowdhry,0,336,"Chowdhry, Mylei","Chowdhry,Mylei",ChowdhryMyleiKIN,6,0,30,,King's,KIN,1001-7014,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,6,104:55,15,65,0000,0,0,0,0,1,1,0,.813,0,0,0,8.58
