season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating,ranking_segment
2025-26,baseball,New Jersey Athletic Conference (NJAC),njac,Rowan,Phil Sedalis,Phil,Sedalis,,259,Phil Sedalis,0,0RU,47,47,,,211,68,78,73,13,2,16,27,4,5,26,12,11,6,0,5,0,0,0,2,0,3,0,0.444,143,248,17,.647,.370,.678,99,1,0,0,0,0,0,0,0,100,1.000,0,.000,,11,6,47,54,"22,59",0.37,22,59,"49,117",0.42,49,117,"32,74",0.43,32,74,"12,35",0.34,12,35,0,0,0,0,"17,38","20,27","76,131",387,0,0,0,0,0,0,0,12,44,0,,Rowan,RU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.018444228703913,1,99,batting
2025-26,baseball,New Jersey Athletic Conference (NJAC),njac,Kean,CJ Tomalavage,CJ,Tomalavage,,329,CJ Tomalavage,0,0KEAN,50,47,,,166,42,57,43,12,1,12,26,1,21,43,7,1,0,0,0,0,0,0,1,2,1,0,0.488,107,213,1,1.000,.343,.645,158,19,0,9,0,23,8,2,0,177,1.000,31,.742,,3,3,24,39,"15,58",0.26,15,58,"34,105",0.32,34,105,"24,72",0.33,24,72,"9,33",0.27,9,33,0,0,0,0,"23,44","13,27","60,123",4,0,0,0,12,0,0,0,8,44,0,,Kean,KEAN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.494660329913762,2,99,batting
2025-26,baseball,New Jersey Athletic Conference (NJAC),njac,TCNJ,Andrew Fernandez,Andrew,Fernandez,,712,Andrew Fernandez,0,0TCNJ,47,47,,,149,42,50,42,12,1,12,32,1,13,31,11,2,0,2,5,0,0,0,1,0,1,0,0.477,100,201,2,1.000,.336,.671,35,87,13,0,0,0,0,5,0,135,.904,0,.000,,1,4,24,50,"13,48",0.27,13,48,"20,68",0.29,20,68,"16,47",0.34,16,47,"12,24",0.50,12,24,0,0,0,0,"29,55","10,17","48,90",27,0,0,0,0,0,0,0,12,39,0,,TCNJ,TCNJ,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.327993352300497,3,99,batting
2025-26,baseball,New Jersey Athletic Conference (NJAC),njac,Rutgers-Camden,"Romond, Frankie",Frankie,Romond,,588,"Romond, Frankie",0,0RUCBB,42,42,,,171,45,64,44,13,4,8,20,1,2,29,5,10,4,2,4,0,0,0,0,3,0,0,0.437,109,199,14,.714,.374,.637,148,118,6,0,0,0,0,30,0,272,.978,0,.000,,5,5,36,42,"12,47",0.26,12,47,"32,89",0.36,32,89,"26,71",0.37,26,71,"11,24",0.46,11,24,0,0,0,0,"23,42","12,16","57,102",136,0,0,0,0,0,0,0,15,37,0,,Rutgers-Camden,RUCBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.762300893297082,4,98,batting
2025-26,baseball,New Jersey Athletic Conference (NJAC),njac,Rowan,Jason Morgan,Jason,Morgan,,259,Jason Morgan,0,0RU,48,48,,,216,54,80,60,17,1,6,23,0,6,24,8,6,3,2,3,0,0,0,1,0,2,0,0.440,117,250,9,.667,.370,.542,113,7,1,0,0,0,0,3,0,121,.992,0,.000,,6,16,67,42,"31,81",0.38,31,81,"52,136",0.38,52,136,"32,85",0.38,32,85,"11,35",0.31,11,35,0,0,0,0,"20,48","21,31","90,152",115,0,0,0,0,0,0,0,17,51,0,,Rowan,RU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.181380154710457,5,98,batting
2025-26,baseball,New Jersey Athletic Conference (NJAC),njac,Rowan,Nick Struble,Nick,Struble,,259,Nick Struble,0,0RU,39,31,,,111,33,45,29,8,1,3,22,0,6,26,6,2,0,1,1,1,0,0,3,0,3,0,0.521,64,142,2,1.000,.405,.577,69,3,0,0,0,0,0,8,0,72,1.000,0,.000,,4,1,23,15,"15,38",0.39,15,38,"25,60",0.42,25,60,"16,42",0.38,16,42,"5,14",0.36,5,14,0,0,0,0,"17,31","7,11","48,77",50,0,0,0,72,0,0,0,8,26,0,,Rowan,RU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.810145520768235,6,98,batting
2025-26,baseball,New Jersey Athletic Conference (NJAC),njac,Stockton,Nick Avagnano,Nick,Avagnano,,681,Nick Avagnano,0,0STOCKBB,38,38,,,142,44,53,36,12,1,6,12,0,16,16,4,5,0,0,2,0,0,0,2,0,5,0,0.471,85,172,5,1.000,.373,.599,157,15,0,7,0,17,4,6,0,172,1.000,21,.810,,6,7,26,43,"16,45",0.36,16,45,"28,73",0.38,28,73,"22,51",0.43,22,51,"8,22",0.36,8,22,0,0,0,0,"16,32","9,13","52,87",88,0,0,0,0,0,0,0,11,28,0,,Stockton,STOCKBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7951870927657065,7,97,batting
2025-26,baseball,New Jersey Athletic Conference (NJAC),njac,Montclair State,Chase Fischer,Chase,Fischer,,442,Chase Fischer,0,0MSUBASE,31,28,,,107,29,37,35,7,0,8,14,1,3,14,3,2,0,1,2,0,0,0,5,0,5,0,0.429,68,127,2,1.000,.346,.636,60,41,8,0,0,0,0,3,0,109,.927,0,.000,,2,4,24,33,"14,33",0.42,14,33,"23,65",0.35,23,65,"18,41",0.44,18,41,"5,22",0.23,5,22,0,0,0,0,"15,30","7,10","37,72",126,0,0,0,2,0,0,0,10,23,0,,Montclair State,MSUBASE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.31633660487499,8,97,batting
2025-26,baseball,New Jersey Athletic Conference (NJAC),njac,Rowan,Marco Mannino,Marco,Mannino,,259,Marco Mannino,0,0RU,46,46,,,169,40,66,56,12,0,1,28,0,14,8,2,4,2,7,4,0,0,0,3,1,4,0,0.502,81,222,6,.667,.391,.479,72,136,12,0,0,0,0,20,0,220,.945,0,.000,,1,7,61,44,"33,78",0.42,33,78,"44,107",0.41,44,107,"32,73",0.44,32,73,"9,20",0.45,9,20,0,0,0,0,"14,26","18,25","87,135",170,0,0,0,0,0,0,0,34,45,0,,Rowan,RU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.312515048752702,9,97,batting
2025-26,baseball,New Jersey Athletic Conference (NJAC),njac,Montclair State,Billy Tigar,Billy,Tigar,,442,Billy Tigar,0,0MSUBASE,35,29,,,116,30,44,33,11,0,5,15,1,2,14,1,5,1,6,1,0,0,0,1,0,1,0,0.455,70,140,6,.833,.379,.603,226,10,3,0,0,0,0,22,0,239,.987,0,.000,,2,4,36,26,"20,48",0.42,20,48,"24,58",0.41,24,58,"20,45",0.44,20,45,"7,22",0.32,7,22,0,0,0,0,"11,26","5,7","43,72",30,0,0,0,11,0,0,0,12,28,0,,Montclair State,MSUBASE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0859706746474895,10,96,batting
