conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,z_per_set_stats_points,z_per_set_stats_kills,z_per_set_stats_assists,z_per_set_stats_blocks,z_per_set_stats_aces,z_per_set_stats_digs,z_attack_stats_errors,z_serve_stats_errors,composite_score,rank,rating
pac,Presidents Athletic Conference (PAC),2025-26,wvball,W&J,"Moorhouse, Brielle",0,,7,101,42,0.102,166.0,10.0,27.0,788.0,17.0,2456.0,0.0,22.0,9.0,382.0,0.0,0.0,4.0,0.0,225.0,8.0,0.0,7.0,1.0,53.5,0.0,0.27,7.8,2.23,0.08,0.22,0.53,-0.39516815655925847,-0.4783095205387297,4.544978340794511,-0.3690018808652131,0.6943099832289188,0.8567258468909298,-0.4592486679128769,-0.08033034158493875,2.3564585138092276,36,77
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Westminster,"Robertson, Jamie",0,,23,111,39,0.288,337.0,36.0,133.0,14.0,3.0,70.0,0.0,35.0,19.0,341.0,0.0,0.0,1.0,0.0,73.0,71.0,3.0,58.0,13.0,210.0,0.0,1.2,0.13,0.66,0.64,0.32,1.89,0.8733989430468764,0.4974993511650648,-0.3095556259075061,1.718842798882332,1.3622087600731239,-0.3845916821978969,0.18262335036921432,0.6715616556500881,2.2901411957165143,37,77
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Chatham,"Watson, Paige",0,,23,88,43,0.237,456.0,64.0,172.0,6.0,3.0,43.0,0.0,0.0,1.0,4.0,0.0,0.0,6.0,0.0,30.0,53.0,4.0,46.0,7.0,202.0,1.0,1.95,0.07,0.34,0.6,0.0,2.3,1.2558346127810787,1.2844419896358668,-0.3475311197800121,1.5697110360432216,-0.775067325828332,-0.6375990766618616,0.8738701392883894,-0.6818439393729602,2.2837087172261956,38,77
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Wenzel, Sydney",0,,26,22,5,0.104,154.0,34.0,50.0,1.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,13.0,6.0,0.0,5.0,1.0,53.5,0.0,2.27,0.05,0.59,0.27,0.0,2.43,1.3770947031846066,1.6202041820500757,-0.3601896177375141,0.33937399262056117,-0.775067325828332,-0.4399370497368892,0.13324857973213036,-0.6818439393729602,2.248354759717754,39,77
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Franciscan,"Clyde, Sarah",0,,8,96,38,0.196,337.0,43.0,109.0,5.0,6.0,50.0,0.0,13.0,20.0,219.0,0.0,0.0,6.0,1.0,32.0,90.0,4.0,68.0,22.0,178.0,0.0,1.14,0.05,0.33,0.94,0.14,1.85,0.8360881459996373,0.43454394008740055,-0.3601896177375141,2.8373310201756596,0.15999096175355496,-0.6455055577388604,0.35543504759900807,0.7467508553735908,2.143132937724425,40,76
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Geneva,"Alexander, Daphne",0,,27,99,44,0.241,514.0,79.0,203.0,7.0,7.0,61.0,0.0,20.0,54.0,268.0,0.0,0.0,5.0,0.0,57.0,32.0,7.0,25.0,7.0,242.5,0.0,2.05,0.07,0.58,0.32,0.2,2.45,1.395750101708226,1.389367674765307,-0.3475311197800121,0.5257886961694491,0.5607302278600779,-0.4478435308138881,1.244180919066519,3.303183645972682,2.094796577767176,41,76
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Chatham,"Schwind, Delaney",0,,25,89,42,0.204,49.0,3.0,13.0,460.0,19.0,1469.0,0.0,52.0,39.0,412.0,0.0,0.0,2.0,0.0,175.0,0.0,0.0,0.0,0.0,65.0,5.0,0.15,5.17,1.97,0.0,0.58,0.73,-0.20861417132306218,-0.604220342694058,2.880385859382998,-0.6672654065434339,3.0987455798680563,0.6511573388889585,-0.6320603651426706,2.175345650120142,2.013773441565755,42,76
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Allegheny,"Brooks, Amaya",0,,15,88,29,0.112,765.0,138.0,224.0,2.0,4.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,67.0,14.0,2.0,10.0,4.0,233.0,0.0,2.55,0.02,0.76,0.16,0.0,2.65,1.5823040869444223,1.9139961004125083,-0.37917736467376717,-0.0707383551869924,-0.775067325828332,-0.3055268714279079,2.700736652860495,-0.7570331390964629,1.9997727060259096,43,75
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Winfield, Erin",0,,6,14,8,0.324,37.0,4.0,16.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,8.0,5.0,25.0,0.0,1.14,0.0,0.21,0.93,0.0,1.79,0.7801219504287783,0.43454394008740055,-0.3918358626312692,2.800048079465882,-0.775067325828332,-0.7403833306628472,-0.6073729798241286,-0.7570331390964629,1.994734771530306,44,75
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Westminster,"LaSalvia, Rachel",0,,9,105,26,0.145,798.0,105.0,221.0,13.0,3.0,75.0,0.0,15.0,17.0,168.0,0.0,0.0,319.0,33.0,143.0,20.0,5.0,17.0,3.0,247.5,3.0,2.1,0.12,1.36,0.19,0.14,2.36,1.3118008083519377,1.4418305173300274,-0.31588487488625716,0.04111046694234037,0.15999096175355496,0.16886199319202594,1.8860529373486101,0.5211832562030827,1.973172500664774,45,75
