season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goal_stats,penalty_stats,misc_stats,shot_stats,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Morgan Stapleton,Morgan,Stapleton,,745,Morgan Stapleton,"STAPLETON,MORGAN",STAPLETONMORGANVA. WESL,6,0,,,Batten,VA. WESL,1298-6235,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,00:00,0,0,1.000,,5,6,1,4,1,3,.833,0.67,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Naomi Schneider,Naomi,Schneider,,745,Naomi Schneider,"SCHNEIDER,NAOMI",SCHNEIDERNAOMIVA. WESL,16,16,,,Batten,VA. WESL,1298-6236,0,0,0,0,0,1,4,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,1,9,11,935:00,44,0,1.000,,16,22,4,9,3,6,.727,0.56,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Daphne Myers,Daphne,Myers,,745,Daphne Myers,"MYERS,DAPHNE",MYERSDAPHNEVA. WESL,17,16,,,Batten,VA. WESL,1298-5853,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,17,6,935:00,44,0,1.000,,10,11,1,19,13,6,.909,1.12,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Shayla Hayes,Shayla,Hayes,,745,Shayla Hayes,"HAYES,SHAYLA",HAYESSHAYLAVA. WESL,9,2,,,Batten,VA. WESL,1298-6237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,4,2,140:00,22,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,2,35:27,2,0,0,0,0,0,0,0,0,5,3.39,.000
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Kenna Duplechin,Kenna,Duplechin,,745,Kenna Duplechin,"DUPLECHIN,KENNA",DUPLECHINKENNAVA. WESL,17,17,,,Batten,VA. WESL,1298-6067,0,5,0,0,0,1,25,0,3,2,0,0,0,7,2,0,0,0,0,0,0,0,0,55,57,34,33,995:00,44,0,1.000,,63,94,19,47,9,38,.670,2.76,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Naomi Thereault,Naomi,Thereault,,745,Naomi Thereault,"THEREAULT,NAOMI",THEREAULTNAOMIVA. WESL,16,13,,,Batten,VA. WESL,1298-6238,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,13,1,7,6,759:00,3,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Joy Ramsey,Joy,Ramsey,,745,Joy Ramsey,"RAMSEY,JOY",RAMSEYJOYVA. WESL,17,17,,,Batten,VA. WESL,1298-5418,0,1,0,0,0,0,1,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,26,0,10,21,995:00,44,0,1.000,,1,1,1,1,0,1,1.000,0.06,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Emma Sipes,Emma,Sipes,,745,Emma Sipes,"SIPES,EMMA",SIPESEMMAVA. WESL,6,1,,,Batten,VA. WESL,1298-6239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,60:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Melissa Dolt,Melissa,Dolt,,745,Melissa Dolt,"DOLT,MELISSA",DOLTMELISSAVA. WESL,17,17,,,Batten,VA. WESL,1298-5854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,13,4,974:00,82,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,17,960:17,165,99,0,10,9,0,0,0,0,380,10.31,.375
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Victoria Verspoor,Victoria,Verspoor,,745,Victoria Verspoor,"VERSPOOR,VICTORIA",VERSPOORVICTORIAVA. WESL,4,0,,,Batten,VA. WESL,1298-6069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Batten,Carter Lehman,Carter,Lehman,,745,Carter Lehman,"LEHMAN,CARTER",LEHMANCARTERVA. WESL,12,6,,,Batten,VA. WESL,1298-6240,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,0,5,2,354:00,3,0,1.000,,4,9,1,2,1,1,.444,0.17,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,Reagan Sterrs,Reagan,Sterrs,,75,Reagan Sterrs,"STERRS,REAGAN",STERRSREAGANBRIDGEWA,15,13,,,Bridgewater,BRIDGEWA,1287-3827,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,20,5,10,19,760:00,158,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,Sienna Land,Sienna,Land,,75,Sienna Land,"LAND,SIENNA",LANDSIENNABRIDGEWA,12,0,,,Bridgewater,BRIDGEWA,1287-4088,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,00:00,0,0,1.000,,4,5,2,5,2,3,.800,0.42,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,Taylor Price,Taylor,Price,,75,Taylor Price,"PRICE,TAYLOR",PRICETAYLORBRIDGEWA,17,5,,,Bridgewater,BRIDGEWA,1287-3828,0,1,0,0,0,0,1,0,2,1,0,0,0,4,2,0,0,0,0,0,0,0,0,6,0,15,5,287:00,137,0,1.000,,11,17,2,16,9,7,.647,0.94,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,Lauren Garrett,Lauren,Garrett,,75,Lauren Garrett,"GARRETT,LAUREN",GARRETTLAURENBRIDGEWA,19,10,,,Bridgewater,BRIDGEWA,1287-4086,0,1,0,0,0,2,5,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,12,9,17,9,589:00,75,0,1.000,,25,31,6,18,4,14,.806,0.95,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,Andrea Lorca,Andrea,Lorca,,75,Andrea Lorca,"LORCA,ANDREA",LORCAANDREABRIDGEWA,19,16,,,Bridgewater,BRIDGEWA,1287-4087,0,1,0,0,0,1,11,0,1,2,0,0,0,11,3,0,0,0,0,0,0,0,0,12,2,26,6,928:00,178,0,1.000,,41,57,8,29,9,20,.719,1.53,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,Carly Gardill,Carly,Gardill,,75,Carly Gardill,"GARDILL,CARLY",GARDILLCARLYBRIDGEWA,19,19,,,Bridgewater,BRIDGEWA,1287-3829,0,1,0,0,0,0,7,0,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,28,21,24,21,1108:00,178,0,1.000,,35,47,2,26,5,21,.745,1.37,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,Paige Overeem,Paige,Overeem,,75,Paige Overeem,"OVEREEM,PAIGE",OVEREEMPAIGEBRIDGEWA,19,17,,,Bridgewater,BRIDGEWA,1287-3830,0,4,0,0,1,1,18,0,5,1,0,0,0,9,3,0,0,0,0,0,0,0,0,23,16,25,22,992:00,137,0,1.000,,49,62,14,47,15,32,.790,2.47,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,Paige Mayers,Paige,Mayers,,75,Paige Mayers,"MAYERS,PAIGE",MAYERSPAIGEBRIDGEWA,19,19,,,Bridgewater,BRIDGEWA,1287-3526,0,16,0,0,0,1,36,5,9,3,0,0,0,23,4,0,0,0,0,0,0,0,0,63,122,43,48,1108:00,178,0,1.000,,87,120,24,81,19,62,.725,4.26,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,Madelaine Godat,Madelaine,Godat,,75,Madelaine Godat,"GODAT,MADELAINE",GODATMADELAINEBRIDGEWA,19,14,,,Bridgewater,BRIDGEWA,1287-3355,0,0,0,0,0,0,3,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,1,27,8,807:00,123,0,1.000,,16,26,5,16,5,11,.615,0.84,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,Aubrey Beale,Aubrey,Beale,,75,Aubrey Beale,"BEALE,AUBREY",BEALEAUBREYBRIDGEWA,19,19,,,Bridgewater,BRIDGEWA,1287-3353,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,27,20,27,19,1108:00,178,0,1.000,,0,1,1,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,Kyla Fricks,Kyla,Fricks,,75,Kyla Fricks,"FRICKS,KYLA",FRICKSKYLABRIDGEWA,19,19,,,Bridgewater,BRIDGEWA,1287-3831,0,0,0,0,0,0,4,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,6,1,26,3,1108:00,178,0,1.000,,14,25,6,23,15,8,.560,1.21,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,Ava Edwards,Ava,Edwards,,75,Ava Edwards,"EDWARDS,AVA",EDWARDSAVABRIDGEWA,6,0,,,Bridgewater,BRIDGEWA,1287-4089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,Alli Kuhar,Alli,Kuhar,,75,Alli Kuhar,"KUHAR,ALLI",KUHARALLIBRIDGEWA,18,3,,,Bridgewater,BRIDGEWA,1287-4090,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,12,4,180:00,0,0,1.000,,11,13,1,15,9,6,.846,0.83,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,Korie Glenn,Korie,Glenn,,75,Korie Glenn,"GLENN,KORIE",GLENNKORIEBRIDGEWA,7,0,,,Bridgewater,BRIDGEWA,1287-4083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,Livy Daniels,Livy,Daniels,,75,Livy Daniels,"DANIELS,LIVY",DANIELSLIVYBRIDGEWA,12,3,,,Bridgewater,BRIDGEWA,1287-3356,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,1,4,12,176:00,41,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,Olivia Lawrence,Olivia,Lawrence,,75,Olivia Lawrence,"LAWRENCE,OLIVIA",LAWRENCEOLIVIABRIDGEWA,19,19,,,Bridgewater,BRIDGEWA,1287-3354,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,26,1,10,14,1108:00,178,0,1.000,,1,1,0,2,1,1,1.000,0.11,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,Ella Price,Ella,Price,,75,Ella Price,"PRICE,ELLA",PRICEELLABRIDGEWA,19,19,,,Bridgewater,BRIDGEWA,1287-4085,0,2,0,0,0,2,9,1,6,1,0,0,0,3,1,0,0,0,0,0,0,0,0,8,0,21,7,1108:00,178,0,1.000,,39,50,4,44,19,25,.780,2.32,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,Addison McDaniel,Addison,McDaniel,,75,Addison McDaniel,"MCDANIEL,ADDISON",MCDANIELADDISONBRIDGEWA,11,0,,,Bridgewater,BRIDGEWA,1287-3826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,2,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,10,218:33,27,17,0,2,1,0,0,0,0,70,7.41,.386
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,Delaney McDermott,Delaney,McDermott,,75,Delaney McDermott,"MCDERMOTT,DELANEY",MCDERMOTTDELANEYBRIDGEWA,15,14,,,Bridgewater,BRIDGEWA,1287-3528,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,1,16,9,821:00,41,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,Maisen Jenkins,Maisen,Jenkins,,75,Maisen Jenkins,"JENKINS,MAISEN",JENKINSMAISENBRIDGEWA,19,19,,,Bridgewater,BRIDGEWA,1287-3529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,11,4,1108:00,178,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,19,789:29,142,120,0,10,9,0,0,0,0,343,10.79,.458
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,Kaylee Gerber,Kaylee,Gerber,,75,Kaylee Gerber,"GERBER,KAYLEE",GERBERKAYLEEBRIDGEWA,6,0,,,Bridgewater,BRIDGEWA,1287-4084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,6,102:56,5,7,0,0,0,0,0,0,0,18,2.91,.583
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,EMU,Ava Walker,Ava,Walker,,203,Ava Walker,"WALKER,AVA",WALKERAVAEAST. ME,14,14,,,EMU,EAST. ME,1237-1603,0,2,0,0,0,2,16,0,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,25,27,40,12,841:00,46,0,1.000,,40,59,7,26,4,22,.678,1.86,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,EMU,Hailey Walker,Hailey,Walker,,203,Hailey Walker,"WALKER,HAILEY",WALKERHAILEYEAST. ME,15,15,,,EMU,EAST. ME,1237-1636,0,0,0,0,0,0,8,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,30,34,42,12,901:00,46,0,1.000,,20,36,4,15,6,9,.556,1.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,EMU,Kaylene Todd,Kaylene,Todd,,203,Kaylene Todd,"TODD,KAYLENE",TODDKAYLENEEAST. ME,12,12,,,EMU,EAST. ME,1237-1436,0,3,0,0,0,1,7,0,1,0,0,0,0,5,2,0,0,0,0,0,0,0,0,33,30,16,18,721:00,46,0,1.000,,15,20,5,10,1,9,.750,0.83,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,EMU,Briana Cruz-Dempsey,Briana,Cruz-Dempsey,,203,Briana Cruz-Dempsey,"CRUZ-DEMPSEY,BRIANA",CRUZ-DEMPSEYBRIANAEAST. ME,15,14,,,EMU,EAST. ME,1237-1604,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,8,0,15,2,800:00,91,0,1.000,,4,4,0,3,0,3,1.000,0.20,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,EMU,Joelle Blosser,Joelle,Blosser,,203,Joelle Blosser,"BLOSSER,JOELLE",BLOSSERJOELLEEAST. ME,10,10,,,EMU,EAST. ME,1237-1362,0,1,0,0,0,0,8,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11,12,23,8,601:00,46,0,1.000,,20,27,4,11,1,10,.741,1.10,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,EMU,Shayleigh Sims,Shayleigh,Sims,,203,Shayleigh Sims,"SIMS,SHAYLEIGH",SIMSSHAYLEIGHEAST. ME,15,13,,,EMU,EAST. ME,1237-1359,0,1,0,0,0,0,7,0,2,1,0,0,0,7,3,0,0,0,0,0,0,0,0,17,1,26,8,781:00,46,0,1.000,,30,35,4,17,3,14,.857,1.13,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,EMU,Jocelyn Allanson,Jocelyn,Allanson,,203,Jocelyn Allanson,"ALLANSON,JOCELYN",ALLANSONJOCELYNEAST. ME,15,13,,,EMU,EAST. ME,1237-1647,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,3,13,3,781:00,46,0,1.000,,4,6,3,1,0,1,.667,0.07,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,EMU,Ari Smart,Ari,Smart,,203,Ari Smart,"SMART,ARI",SMARTARIEAST. ME,12,7,,,EMU,EAST. ME,1237-1508,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,13,0,420:00,0,0,1.000,,2,5,1,3,1,2,.400,0.25,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,EMU,Rylie Mills,Rylie,Mills,,203,Rylie Mills,"MILLS,RYLIE",MILLSRYLIEEAST. ME,1,0,,,EMU,EAST. ME,1237-1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,EMU,Jade Davis,Jade,Davis,,203,Jade Davis,"DAVIS,JADE",DAVISJADEEAST. ME,6,1,,,EMU,EAST. ME,1237-1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,60:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,EMU,Mickayla Clay,Mickayla,Clay,,203,Mickayla Clay,"CLAY,MICKAYLA",CLAYMICKAYLAEAST. ME,14,4,,,EMU,EAST. ME,1237-1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,4,5,241:00,46,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,Old Dominion Athletic Conference (ODAC),odac,EMU,Liliana Guerrero,Liliana,Guerrero,,203,Liliana Guerrero,"GUERRERO,LILIANA",GUERREROLILIANAEAST. ME,14,12,,,EMU,EAST. ME,1237-1363,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,1,15,5,721:00,46,0,1.000,,9,16,4,5,3,2,.563,0.36,,,,,,,,,,,,,,,,,,
