season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating,ranking_segment
2025-26,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,Joseph Stagowski,Joseph,Stagowski,,582,Joseph Stagowski,0,0RU,41,41,,,144,56,52,49,22,3,14,36,2,17,33,18,11,1,0,3,0,0,0,0,1,0,0,0.525,122,200,12,.917,.361,.847,116,0,1,0,0,0,0,0,0,117,.991,0,.000,,0,2,16,45,"10,32",0.31,10,32,"31,84",0.37,31,84,"21,52",0.40,21,52,"11,24",0.46,11,24,0,0,0,0,"15,26","9,15","52,97",9,0,0,0,0,0,0,0,12,19,0,,Rockford,RU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.688506760969629,1,99,batting
2025-26,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Benedictine,Betevis George,Betevis,George,,296,Betevis George,0,0BENEDICT,43,43,,,183,51,65,54,18,0,15,16,0,7,32,11,12,4,0,3,0,0,0,0,0,1,0,0.421,128,209,16,.750,.355,.699,116,9,1,0,0,0,0,1,0,126,.992,0,.000,,4,8,30,56,"17,49",0.35,17,49,"40,100",0.40,40,100,"22,58",0.38,22,58,"3,17",0.18,3,17,0,0,0,0,"23,61","12,16","54,106",107,0,0,0,0,0,0,0,12,32,0,,Benedictine,BENEDICT,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.772914816731328,2,99,batting
2025-26,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,Kadin Bergstrom,Kadin,Bergstrom,,582,Kadin Bergstrom,0,0RU,35,34,,,135,38,47,46,10,0,13,13,6,4,20,8,4,2,0,5,0,0,0,0,0,0,0,0.408,96,157,6,.667,.348,.711,246,24,6,0,0,0,0,20,0,276,.978,0,.000,,4,6,24,45,"17,43",0.40,17,43,"28,78",0.36,28,78,"19,56",0.34,19,56,"7,23",0.30,7,23,0,0,0,0,"10,23","13,17","48,88",2,0,0,0,6,0,0,0,11,20,0,,Rockford,RU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.219327579436728,3,99,batting
2025-26,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Benedictine,Fisher Brennan,Fisher,Brennan,,296,Fisher Brennan,0,0BENEDICT,42,42,,,180,48,76,44,11,0,7,19,1,4,16,5,5,1,0,7,0,0,0,2,0,4,0,0.471,108,210,6,.833,.422,.600,352,14,1,0,0,0,0,30,0,367,.997,0,.000,,6,4,42,46,"21,52",0.40,21,52,"33,89",0.37,33,89,"25,62",0.40,25,62,"10,22",0.45,10,22,0,0,0,0,"20,38","17,21","63,103",18,0,0,0,0,0,0,0,19,33,0,,Benedictine,BENEDICT,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.773453595458435,4,98,batting
2025-26,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Illinois Tech,Tyler Gutsfeld,Tyler,Gutsfeld,,30172,Tyler Gutsfeld,0,0ILLINOIS,30,29,,,121,29,45,32,6,3,10,8,0,2,18,3,12,1,0,2,0,0,0,0,2,2,0,0.414,87,133,13,.923,.372,.719,68,2,3,0,0,0,0,0,0,73,.959,0,.000,,1,4,29,30,"8,29",0.28,8,29,"21,53",0.40,21,53,"13,30",0.43,13,30,"4,14",0.29,4,14,0,0,0,0,"16,34","9,10","31,57",5,0,0,0,"1,1",1.00,1,1,8,20,0,,Illinois Tech,ILLINOIS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.805662916954425,5,98,batting
2025-26,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Chicago,Tyler Krater,Tyler,Krater,,160,Tyler Krater,0,0CUC,41,41,,,170,33,58,46,16,2,11,16,1,2,28,11,4,1,0,4,0,0,0,0,0,1,0,0.396,111,192,5,.800,.341,.653,37,67,12,0,0,0,0,3,0,116,.897,0,.000,,2,5,21,65,"17,52",0.33,17,52,"31,90",0.34,31,90,"22,53",0.42,22,53,"7,15",0.47,7,15,0,0,0,0,"15,38","13,18","50,100",13,0,0,0,0,0,0,0,12,28,0,,Concordia Chicago,CUC,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.65078897759054,6,98,batting
2025-26,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Chicago,Tyler Dorsch,Tyler,Dorsch,,160,Tyler Dorsch,0,0CUC,41,41,,,177,42,62,50,14,2,9,22,0,2,25,6,16,8,0,4,0,0,0,2,2,2,0,0.420,107,205,24,.667,.350,.605,110,4,1,0,0,0,0,2,0,115,.991,0,.000,,3,2,28,63,"18,55",0.33,18,55,"33,90",0.37,33,90,"24,66",0.36,24,66,"4,13",0.31,4,13,0,0,0,0,"20,42","12,15","55,102",165,0,0,0,0,0,0,0,19,38,0,,Concordia Chicago,CUC,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.529667889848547,7,97,batting
2025-26,baseball,Northern Athletics Collegiate Conference (NACC),nacc,St. Norbert,Trevor Reinhardt,Trevor,Reinhardt,,614,Trevor Reinhardt,0,0SNC,38,38,,,140,44,50,30,12,2,8,23,1,9,43,17,8,3,0,2,0,0,0,0,0,1,0,0.471,90,174,11,.727,.357,.643,81,33,6,0,0,6,0,5,0,120,.950,6,1.000,,4,2,10,35,"10,34",0.29,10,34,"26,71",0.37,26,71,"17,48",0.35,17,48,"7,28",0.25,7,28,0,0,0,0,"22,33","4,13","39,81",101,0,0,0,22,0,0,0,7,20,0,,St. Norbert,SNC,0,False,63,1,9,2,7,0,0,0,0,0,46.1,48,44,19,29,13,0,4,8.55,191,229,11,12,0,3,4,0,0,7,.330,60,39,2,"3,4","5,11","4,8",0,"3,6",8.131643695241845,8,97,batting
2025-26,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,Kasten Graham,Kasten,Graham,,1036,Kasten Graham,0,0CONCORDI,40,40,,,158,30,55,47,13,0,8,29,0,0,42,9,1,0,0,4,0,0,0,2,0,5,0,0.440,92,191,1,1.000,.348,.582,287,16,1,0,0,0,0,16,0,304,.997,0,.000,,4,2,30,31,"12,44",0.27,12,44,"37,99",0.37,37,99,"25,65",0.38,25,65,"7,20",0.35,7,20,0,0,0,0,"14,29","16,24","67,117",134,0,0,0,0,0,0,0,16,27,0,,Concordia Wisconsin,CONCORDI,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.112502003157422,9,97,batting
2025-26,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Chicago,Jake Mahler,Jake,Mahler,,160,Jake Mahler,0,0CUC,42,42,,,158,33,60,33,18,0,6,22,0,7,21,6,2,1,0,2,0,0,0,4,0,4,0,0.471,96,189,3,.667,.380,.608,2,4,3,0,0,0,0,0,0,9,.667,0,.000,,6,2,26,48,"22,55",0.40,22,55,"36,93",0.39,36,93,"20,56",0.36,20,56,"3,10",0.30,3,10,0,0,0,0,"16,34","10,16","51,104",20,0,0,0,0,0,0,0,7,39,0,,Concordia Chicago,CUC,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.843976167138424,10,96,batting
