season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,global_rank,rating,composite_score,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip
2026-27,baseball,Landmark Conference,landmark_conference,Susquehanna,"Girardi, Michael",Michael,Girardi,,685,"Girardi, Michael",0,0SUS,18,18,,,72,21,25,15,5,0,0,12,0,7,13,4,3,4,0,0,0,0,0,1,0,2,0,0.484,30,91,7,.429,.347,.417,21,0,0,0,0,0,0,0,0,21,1.000,0,.000,,1,0,18,15,"7,27",0.26,7,27,"12,35",0.34,12,35,"7,26",0.27,7,26,"2,6",0.33,2,6,"1,3",0.33,1,3,"16,32","4,7","17,39",96,0,0,0,"0,0",0,0,0,1,23,0,,Susquehanna,SUS,1054-3894,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,83,47.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Drew,N. Bisaccia,N.,Bisaccia,,190,N. Bisaccia,0,0DREW,17,16,,,46,17,14,14,2,2,2,15,0,1,16,5,10,0,6,0,0,0,0,0,0,0,0,0.484,26,68,10,1.000,.304,.565,4,33,9,0,0,0,0,0,0,46,.804,0,.000,,0,2,12,10,"5,15",0.33,5,15,"9,26",0.35,9,26,"7,17",0.41,7,17,"4,13",0.31,4,13,0,0,0,0,"8,13","2,5","18,34",111,0,0,0,0,0,0,0,10,14,0,,Drew,DREW,1050-4858,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,82,46.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Susquehanna,"Daly, Paul",Paul,Daly,,685,"Daly, Paul",0,0SUS,14,12,,,46,11,14,14,3,1,2,3,0,3,14,3,1,0,0,1,0,0,0,2,0,2,0,0.377,25,53,1,1.000,.304,.543,0,1,2,0,0,0,0,0,0,3,.333,0,.000,,2,2,10,8,"6,17",0.35,6,17,"10,32",0.31,10,32,"7,24",0.29,7,24,"2,7",0.29,2,7,0,0,0,0,"4,8","3,6","19,37",209,0,0,0,1,0,0,0,5,12,0,,Susquehanna,SUS,1054-4700,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,82,45.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Elizabethtown,D. Woolley,D.,Woolley,,211,D. Woolley,0,0ELIZABET,16,16,,,58,10,20,13,6,1,0,8,0,6,4,1,0,1,0,3,0,0,0,0,0,0,0,0.453,28,75,1,.000,.345,.483,24,45,3,0,0,0,0,5,0,72,.958,0,.000,,1,3,13,24,"9,22",0.41,9,22,"11,33",0.33,11,33,"7,23",0.30,7,23,"4,12",0.33,4,12,0,0,0,0,"13,24","6,8","26,41",9,0,0,0,0,0,0,0,10,16,0,,Elizabethtown,ELIZABET,993-5752,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,81,44.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Catholic,Chase Falcon,Chase,Falcon,,124,Chase Falcon,0,0CATHOLIC,16,13,,,46,7,14,13,8,0,0,9,0,0,8,5,1,0,1,2,0,0,0,0,0,1,0,0.404,22,58,1,1.000,.304,.478,29,1,0,0,0,0,0,0,0,30,1.000,0,.000,,2,3,11,13,"6,15",0.40,6,15,"7,24",0.29,7,24,"5,15",0.33,5,15,"4,10",0.40,4,10,0,0,0,0,"5,11","5,5","16,29",27,0,0,0,4,0,0,0,4,9,0,,Catholic,CATHOLIC,1049-3113,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,80,43.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Juniata,Landon Blank,Landon,Blank,,325,Landon Blank,0,0JUNIATA,14,12,,,47,6,16,13,5,0,0,3,0,3,3,1,3,2,1,2,0,0,0,1,0,1,0,0.400,21,56,5,.600,.340,.447,63,15,1,0,0,0,0,13,0,79,.987,0,.000,,3,2,14,15,"2,13",0.15,2,13,"12,23",0.52,12,23,"9,19",0.47,9,19,"3,7",0.43,3,7,0,0,0,0,"5,12","4,5","23,28","0,1",0,0,1,"1,1",1.00,1,1,11,4,0,,Juniata,JUNIATA,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,80,42.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Moravian,Sean Superka,Sean,Superka,,443,Sean Superka,0,0MORAVIAN,16,16,,,48,14,15,13,6,0,0,10,1,11,16,3,2,0,1,0,0,0,0,2,1,2,0,0.522,21,70,2,1.000,.313,.438,89,3,3,0,0,0,0,2,0,95,.968,0,.000,,4,2,6,9,"3,17",0.18,3,17,"10,34",0.29,10,34,"6,19",0.32,6,19,"1,9",0.11,1,9,0,0,0,0,"5,9","7,13","25,45",0,0,0,0,0,0,0,0,4,14,0,,Moravian,MORAVIAN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,79,41.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Juniata,Jace Irvin,Jace,Irvin,,325,Jace Irvin,0,0JUNIATA,16,16,,,59,17,18,12,6,0,4,9,0,0,11,3,5,0,0,0,0,0,0,0,0,2,0,0.397,36,68,5,1.000,.305,.610,89,8,2,2,0,15,6,0,0,99,.980,21,.714,,0,0,10,20,"5,24",0.21,5,24,"8,27",0.30,8,27,"5,19",0.26,5,19,"6,12",0.50,6,12,0,0,0,0,"4,14","3,7","10,29",3,0,0,0,0,0,0,0,0,18,0,,Juniata,JUNIATA,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,78,40.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Susquehanna,"Haussman, Andrew",Andrew,Haussman,,685,"Haussman, Andrew",0,0SUS,18,18,,,66,12,20,12,5,0,1,9,0,7,20,8,3,1,0,0,0,0,0,0,1,0,0,0.439,28,82,4,.750,.303,.424,104,9,5,0,0,0,0,6,0,118,.958,0,.000,,1,2,9,17,"9,26",0.35,9,26,"11,42",0.26,11,42,"8,28",0.29,8,28,"0,3",0,0,3,0,0,0,0,"4,10","4,10","21,47","0,1",0,0,1,0,0,0,0,5,15,0,,Susquehanna,SUS,1054-5090,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,77,39.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Moravian,Troy Rabosky,Troy,Rabosky,,443,Troy Rabosky,0,0MORAVIAN,16,16,,,48,14,15,11,2,1,2,16,2,8,13,7,4,0,0,0,0,0,0,0,0,1,0,0.542,25,72,4,1.000,.313,.521,13,2,2,0,0,0,0,0,0,17,.882,0,.000,,2,3,7,12,"4,15",0.27,4,15,"8,26",0.31,8,26,"7,18",0.39,7,18,"3,8",0.38,3,8,0,0,0,0,"8,15","3,8","16,33",22,0,0,0,0,0,0,0,0,11,0,,Moravian,MORAVIAN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,77,38.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Susquehanna,"Orrego, CJ",CJ,Orrego,,685,"Orrego, CJ",0,0SUS,16,16,,,52,10,17,10,3,3,0,10,0,3,12,4,1,0,1,1,0,0,0,0,1,0,0,0.455,26,67,1,1.000,.327,.500,114,14,1,14,0,22,8,0,0,129,.992,30,.733,,1,1,10,14,"7,16",0.44,7,16,"13,30",0.43,13,30,"9,19",0.47,9,19,"0,5",0,0,5,"0,3",0,0,3,"3,11","3,6","27,38",66,0,0,0,"0,0",0,0,0,8,6,0,,Susquehanna,SUS,1054-4398,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,76,37.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Drew,A. Vallaro,A.,Vallaro,,190,A. Vallaro,0,0DREW,17,17,,,60,15,16,9,7,0,1,1,0,6,4,1,3,0,1,1,0,0,0,1,0,3,0,0.338,26,69,3,1.000,.267,.433,25,27,2,0,0,0,0,5,0,54,.963,0,.000,,2,2,19,21,"3,18",0.17,3,18,"9,31",0.29,9,31,"5,20",0.25,5,20,"2,11",0.18,2,11,0,0,0,0,"6,16","5,5","18,36","0,1",0,0,1,0,0,0,0,3,13,0,,Drew,DREW,1050-4728,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,75,36.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Elizabethtown,A. Lipscomb,A.,Lipscomb,,211,A. Lipscomb,0,0ELIZABET,12,12,,,46,7,12,9,2,0,0,5,1,0,13,3,0,0,0,1,0,0,0,0,0,1,0,0.327,14,52,0,.000,.261,.304,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,2,0,9,11,"3,14",0.21,3,14,"8,25",0.32,8,25,"6,15",0.40,6,15,"1,7",0.14,1,7,0,0,0,0,"5,15","2,3","12,27",46,0,0,0,0,0,0,0,3,9,0,,Elizabethtown,ELIZABET,993-6090,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,75,35.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Lycoming,Nick Hoheb,Nick,Hoheb,,373,Nick Hoheb,0,0LYCOMING,14,14,,,47,6,12,9,2,0,0,5,0,2,7,1,1,1,2,0,0,0,0,1,0,3,0,0.352,14,56,2,.500,.255,.298,74,9,1,3,0,9,4,1,0,84,.988,13,.692,,4,2,16,11,"2,13",0.15,2,13,"8,25",0.32,8,25,"7,16",0.44,7,16,"5,13",0.38,5,13,0,0,0,0,"5,13","7,9","18,31",1,0,0,0,0,0,0,0,4,10,0,,Lycoming,LYCOMING,996-9025,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,74,34.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Catholic,Matt Perlin,Matt,Perlin,,124,Matt Perlin,0,0CATHOLIC,18,14,,,43,8,12,8,4,0,0,9,0,0,6,2,1,0,2,0,0,0,0,1,0,1,0,0.404,16,54,1,1.000,.279,.372,28,40,2,0,0,0,0,13,0,70,.971,0,.000,,1,2,11,15,"4,14",0.29,4,14,"5,26",0.19,5,26,"5,20",0.25,5,20,"4,9",0.44,4,9,0,0,0,0,"10,15","2,7","9,28",16,0,0,0,0,0,0,0,4,17,0,,Catholic,CATHOLIC,1049-3120,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,73,33.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Lycoming,Nick Reeder,Nick,Reeder,,373,Nick Reeder,0,0LYCOMING,20,20,,,68,19,18,8,3,2,0,10,0,10,17,1,9,0,2,0,0,0,0,0,0,0,0,0.432,25,90,9,1.000,.265,.368,43,0,0,0,0,0,0,0,0,43,1.000,0,.000,,4,2,20,11,"7,24",0.29,7,24,"11,37",0.30,11,37,"8,26",0.31,8,26,"2,9",0.22,2,9,0,0,0,0,"9,16","2,7","27,43",3,0,0,0,0,0,0,0,9,14,0,,Lycoming,LYCOMING,996-9036,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,72,32.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Susquehanna,"Buechler, Jaden",Jaden,Buechler,,685,"Buechler, Jaden",0,0SUS,18,18,,,62,13,16,6,2,1,0,7,0,2,9,1,7,2,3,0,0,0,0,0,0,0,0,0.352,20,74,9,.778,.258,.323,11,20,9,0,0,0,0,0,0,40,.775,0,.000,,6,1,19,15,"8,30",0.27,8,30,"8,30",0.27,8,30,"5,19",0.26,5,19,"1,8",0.13,1,8,"0,4",0,0,4,"9,16","1,4","15,34",13,0,0,0,"0,0",0,0,0,2,21,0,,Susquehanna,SUS,1054-4676,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,72,31.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Wilkes,Michael Sabella,Michael,Sabella,,784,Michael Sabella,0,0WILKES,11,9,,,32,3,8,5,0,0,1,5,0,1,7,2,2,0,0,0,0,0,0,0,0,0,0,0.368,11,38,2,1.000,.250,.344,33,2,0,1,0,5,0,0,0,35,1.000,5,1.000,,0,0,11,6,"3,10",0.30,3,10,"3,18",0.17,3,18,"3,11",0.27,3,11,"5,14",0.36,5,14,0,0,0,0,"5,9","0,2","8,19",2,0,0,0,1,0,0,0,4,6,0,,Wilkes,WILKES,1002-4455,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,71,30.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Elizabethtown,T. Kanakos,T.,Kanakos,,211,T. Kanakos,0,0ELIZABET,10,10,,,36,8,10,5,1,0,0,3,0,2,5,3,0,0,0,0,0,0,0,0,0,1,0,0.366,11,41,0,.000,.278,.306,76,5,1,4,1,19,3,0,0,82,.988,22,.864,,0,1,8,13,"2,13",0.15,2,13,"2,16",0.13,2,16,"2,13",0.15,2,13,"0,3",0,0,3,0,0,0,0,"4,11","3,4","7,20",3,0,0,0,0,0,0,0,0,18,0,,Elizabethtown,ELIZABET,993-5925,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,70,29.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Moravian,Owen Ness,Owen,Ness,,443,Owen Ness,0,0MORAVIAN,15,15,,,44,13,12,5,0,0,0,12,0,6,10,6,8,1,0,1,0,0,0,0,0,2,0,0.476,12,63,9,.889,.273,.273,23,20,5,0,0,0,0,3,0,48,.896,0,.000,,1,2,11,11,"6,16",0.38,6,16,"8,27",0.30,8,27,"4,16",0.25,4,16,"4,7",0.57,4,7,0,0,0,0,"7,12","2,7","14,31",64,0,0,0,0,0,0,0,4,16,0,,Moravian,MORAVIAN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,70,28.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Scranton,James Nitti,James,Nitti,,633,James Nitti,0,0SCRANTON,10,9,,,32,4,9,4,0,0,0,1,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0,0.303,9,33,2,.500,.281,.281,11,18,2,0,0,0,0,3,0,31,.935,0,.000,,2,2,12,3,"5,15",0.33,5,15,"4,17",0.24,4,17,"2,12",0.17,2,12,"1,4",0.25,1,4,0,0,0,0,"2,8","3,3","8,17",4,0,0,0,4,0,0,0,2,9,0,,Scranton,SCRANTON,1056-2488,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,69,27.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Juniata,Zach Johnston,Zach,Johnston,,325,Zach Johnston,0,0JUNIATA,16,16,,,66,15,17,14,5,1,2,7,0,2,13,1,11,0,0,0,0,0,0,1,0,2,0,0.347,30,75,11,1.000,.258,.455,27,54,2,0,0,0,0,11,0,83,.976,0,.000,,2,1,15,19,"7,23",0.30,7,23,"11,33",0.33,11,33,"7,24",0.29,7,24,"3,13",0.23,3,13,0,0,0,0,"6,13","1,3","18,35",1,0,0,0,0,0,0,0,5,14,0,,Juniata,JUNIATA,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,68,26.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Elizabethtown,A. McClain,A.,McClain,,211,A. McClain,0,0ELIZABET,16,16,,,52,16,14,12,2,0,3,9,0,6,11,4,1,0,0,1,0,0,0,1,0,1,0,0.426,25,68,1,1.000,.269,.481,6,29,5,0,0,0,0,1,0,40,.875,0,.000,,2,2,10,16,"2,17",0.12,2,17,"8,32",0.25,8,32,"5,18",0.28,5,18,"0,8",0,0,8,0,0,0,0,"4,9","4,6","22,42",66,0,0,0,0,0,0,0,6,13,0,,Elizabethtown,ELIZABET,993-5758,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,68,25.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Lycoming,Anthony Guzman,Anthony,Guzman,,373,Anthony Guzman,0,0LYCOMING,19,13,,,44,10,11,12,0,0,0,7,0,6,7,0,4,1,4,1,0,0,0,0,0,0,0,0.414,11,62,5,.800,.250,.250,5,0,0,1,0,1,0,0,0,5,1.000,1,1.000,,3,1,17,12,"5,15",0.33,5,15,"6,23",0.26,6,23,"5,19",0.26,5,19,"5,10",0.50,5,10,0,0,0,0,"6,13","6,8","20,32",23,0,0,0,14,0,0,0,9,10,0,,Lycoming,LYCOMING,996-9512,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,67,24.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Wilkes,Devin Markert,Devin,Markert,,784,Devin Markert,0,0WILKES,11,10,,,40,7,11,11,3,0,2,5,0,1,10,3,0,0,0,1,0,0,0,1,0,1,0,0.362,20,47,0,.000,.275,.500,72,3,1,0,0,0,0,9,0,76,.987,0,.000,,1,1,8,11,"5,14",0.36,5,14,"9,23",0.39,9,23,"6,15",0.40,6,15,"3,14",0.21,3,14,0,0,0,0,"3,12","4,6","13,24",34,0,0,0,0,0,0,0,3,7,0,,Wilkes,WILKES,1002-3984,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,66,23.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Scranton,Vincent Napolitano,Vincent,Napolitano,,633,Vincent Napolitano,0,0SCRANTON,13,11,,,39,11,10,11,2,0,2,6,0,4,10,6,0,3,0,0,0,0,0,1,0,1,0,0.408,18,49,3,.000,.256,.462,53,6,1,3,0,20,5,0,0,60,.983,25,.800,,1,1,10,8,"3,16",0.19,3,16,"7,29",0.24,7,29,"5,19",0.26,5,19,"2,4",0.50,2,4,0,0,0,0,"7,11","3,6","16,34",28,0,0,0,4,0,0,0,3,19,0,,Scranton,SCRANTON,1056-207,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,65,22.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Juniata,Ricky Scott,Ricky,Scott,,325,Ricky Scott,0,0JUNIATA,16,16,,,54,7,16,11,2,1,0,6,0,3,5,2,8,1,1,1,0,0,0,0,0,0,0,0.391,20,65,9,.889,.296,.370,30,0,0,0,0,0,0,0,0,30,1.000,0,.000,,4,3,13,18,"8,22",0.36,8,22,"10,31",0.32,10,31,"7,22",0.32,7,22,"6,15",0.40,6,15,0,0,0,0,"5,12","2,4","22,36","1,1",1.00,1,1,11,0,0,0,6,9,0,,Juniata,JUNIATA,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,65,21.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Lycoming,Eric Maccluen,Eric,Maccluen,,373,Eric Maccluen,0,0LYCOMING,21,21,,,80,10,23,10,7,0,0,5,0,1,8,4,1,1,1,2,0,0,0,3,0,3,0,0.330,30,89,2,.500,.288,.375,47,0,0,0,0,0,0,0,0,47,1.000,0,.000,,1,4,35,17,"7,31",0.23,7,31,"11,45",0.24,11,45,"6,27",0.22,6,27,"4,14",0.29,4,14,0,0,0,0,"8,17","5,7","20,49",77,0,0,0,0,0,0,0,7,23,0,,Lycoming,LYCOMING,996-9180,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,64,20.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Moravian,David Rodriguez,David,Rodriguez,,443,David Rodriguez,0,0MORAVIAN,12,10,,,33,2,9,10,2,0,0,3,1,9,6,1,0,0,2,0,0,0,0,0,0,0,0,0.467,11,47,0,.000,.273,.333,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,1,12,8,"3,13",0.23,3,13,"6,20",0.30,6,20,"5,14",0.36,5,14,"2,6",0.33,2,6,0,0,0,0,"2,5","5,6","23,31",22,0,0,0,"1,1",1.00,1,1,9,12,0,,Moravian,MORAVIAN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,63,19.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Juniata,David Beard,David,Beard,,325,David Beard,0,0JUNIATA,13,11,,,42,3,11,10,2,0,0,4,0,1,7,3,2,3,1,1,0,0,0,0,0,0,0,0.333,13,49,5,.400,.262,.310,2,0,0,0,0,0,0,0,0,2,1.000,0,.000,,1,3,12,12,"3,13",0.23,3,13,"8,23",0.35,8,23,"6,20",0.30,6,20,"3,9",0.33,3,9,0,0,0,0,"4,10","5,7","15,27",1,0,0,0,1,0,0,0,3,9,0,,Juniata,JUNIATA,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,63,18.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Drew,T. Giordano,T.,Giordano,,190,T. Giordano,0,0DREW,17,15,,,45,6,11,9,1,0,2,6,0,3,7,4,1,0,1,0,0,0,0,0,0,3,0,0.370,18,55,1,1.000,.244,.400,85,5,3,0,0,5,1,4,0,93,.968,6,.833,,2,2,7,18,"2,10",0.20,2,10,"6,24",0.25,6,24,"4,15",0.27,4,15,"5,13",0.38,5,13,0,0,0,0,"1,7","3,4","14,28",12,0,0,0,1,0,0,0,2,8,0,,Drew,DREW,1050-4865,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,62,17.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Moravian,Jack Cappo,Jack,Cappo,,443,Jack Cappo,0,0MORAVIAN,15,15,,,54,11,11,9,4,1,0,12,0,2,19,10,1,0,1,0,0,0,0,0,0,0,0,0.368,17,69,1,1.000,.204,.315,13,8,0,0,0,0,0,0,0,21,1.000,0,.000,,2,1,10,13,"5,21",0.24,5,21,"7,29",0.24,7,29,"5,22",0.23,5,22,"4,11",0.36,4,11,0,0,0,0,"6,18","2,5","13,33",11,0,0,0,0,0,0,0,3,19,0,,Moravian,MORAVIAN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,61,16.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Catholic,Chris Esquivel,Chris,Esquivel,,124,Chris Esquivel,0,0CATHOLIC,19,19,,,61,12,14,8,1,3,0,13,0,7,16,8,0,2,2,0,0,0,0,0,2,0,0,0.420,21,83,2,.000,.230,.344,30,60,5,0,0,0,0,11,0,95,.947,0,.000,,2,4,19,11,"5,23",0.22,5,23,"9,30",0.30,9,30,"4,15",0.27,4,15,"2,10",0.20,2,10,0,0,0,0,"11,21","2,4","22,40",0,0,0,0,0,0,0,0,5,13,0,,Catholic,CATHOLIC,1049-3673,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,61,15.0,batting,,
2026-27,baseball,Landmark Conference,landmark_conference,Elizabethtown,S. Martin,S.,Martin,,211,S. Martin,0,0ELIZABET,15,15,,,52,10,12,8,2,0,0,9,0,4,12,2,3,1,0,2,0,0,0,1,0,3,0,0.373,14,67,4,.750,.231,.269,18,1,0,0,0,0,0,0,0,19,1.000,0,.000,,2,1,10,19,"3,14",0.21,3,14,"7,32",0.22,7,32,"5,19",0.26,5,19,"1,7",0.14,1,7,0,0,0,0,"7,12","3,7","18,40",38,0,0,0,0,0,0,0,6,14,0,,Elizabethtown,ELIZABET,993-6087,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,60,14.0,batting,,
