conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
aec,Atlantic East Conference (AEC),2025-26,softball,Marywood,Kat Davis,,,,38,38,130.0,33.0,46.0,10.0,1.0,0.0,0.0,16.0,0.0,2.0,18.0,3.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.432,47.0,148.0,20.0,0.9,0.354,0.362,60.0,73.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,135.0,0.985,0.0,0.0,11.0,3.0,20.0,38.0,"10,41",0.24,10.0,41.0,"19,66",0.29,19.0,66.0,"10,42",0.24,10.0,42.0,"3,11",0.27,3.0,11.0,0.0,0.0,0.0,0.0,"29,50","5,10","30,70",207,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aec,Atlantic East Conference (AEC),2025-26,softball,Marywood,Marley Sarafinko,,,,38,37,104.0,24.0,29.0,17.0,2.0,1.0,0.0,11.0,0.0,0.0,13.0,3.0,9.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.339,33.0,119.0,10.0,0.9,0.279,0.317,41.0,91.0,11.0,0.0,0.0,0.0,0.0,7.0,0.0,143.0,0.923,0.0,0.0,2.0,8.0,23.0,40.0,"9,26",0.35,9.0,26.0,"18,62",0.29,18.0,62.0,"11,37",0.3,11.0,37.0,"5,10",0.5,5.0,10.0,0.0,0.0,0.0,0.0,"8,26","11,19","30,69",213,0.0,0.0,0.0,33,0.0,0.0,0.0,14.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aec,Atlantic East Conference (AEC),2025-26,softball,Marywood,Tori Para,,,,38,38,127.0,34.0,61.0,42.0,23.0,2.0,2.0,7.0,0.0,4.0,5.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.511,94.0,141.0,3.0,1.0,0.48,0.74,43.0,79.0,6.0,0.0,0.0,13.0,1.0,6.0,0.0,128.0,0.953,14.0,0.929,5.0,11.0,26.0,34.0,"21,39",0.54,21.0,39.0,"42,91",0.46,42.0,91.0,"27,62",0.44,27.0,62.0,"6,12",0.5,6.0,12.0,0.0,0.0,0.0,0.0,"10,17","10,14","65,97",169,0.0,0.0,0.0,3,0.0,0.0,0.0,16.0,22.0,0.0,39.0,1.0,2.0,1,5.0,0.0,0.0,0.0,0.0,0.0,22.1,29.0,24.0,14.0,13.0,3.0,1.0,0.0,7.52,106.0,123.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.368,18.0,33.0,0.0,"1,1",0,"0,1",0.0,0
aec,Atlantic East Conference (AEC),2025-26,softball,Marywood,Riley Knott,,,,36,34,112.0,21.0,42.0,27.0,13.0,1.0,1.0,4.0,0.0,1.0,22.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.398,60.0,118.0,1.0,1.0,0.375,0.536,87.0,15.0,0.0,6.0,0.0,37.0,6.0,0.0,0.0,102.0,1.0,43.0,0.86,9.0,6.0,15.0,26.0,"12,38",0.32,12.0,38.0,"27,81",0.33,27.0,81.0,"20,57",0.35,20.0,57.0,"4,11",0.36,4.0,11.0,0.0,0.0,0.0,0.0,"9,18","10,14","40,85",44,0.0,0.0,0.0,5,0.0,0.0,0.0,6.0,31.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aec,Atlantic East Conference (AEC),2025-26,softball,Marywood,Alex Dusman,,,,35,15,44.0,10.0,13.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0,8.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.404,13.0,54.0,9.0,0.889,0.295,0.295,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.952,0.0,0.0,0.0,0.0,11.0,9.0,"5,13",0.38,5.0,13.0,"7,20",0.35,7.0,20.0,"6,12",0.5,6.0,12.0,"0,2",0.0,0.0,2.0,0.0,0.0,0.0,0.0,"3,12","2,2","16,26",1,0.0,0.0,0.0,143,0.0,0.0,0.0,7.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aec,Atlantic East Conference (AEC),2025-26,softball,Marywood,Marissa Hoffman,,,,36,33,102.0,19.0,33.0,22.0,5.0,2.0,0.0,17.0,0.0,0.0,12.0,7.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.417,42.0,121.0,4.0,1.0,0.324,0.412,51.0,17.0,7.0,9.0,1.0,15.0,1.0,0.0,0.0,75.0,0.907,16.0,0.938,2.0,10.0,33.0,24.0,"19,43",0.44,19.0,43.0,"27,75",0.36,27.0,75.0,"18,53",0.34,18.0,53.0,"2,11",0.18,2.0,11.0,0.0,0.0,0.0,0.0,"3,14","6,14","51,85",15,0.0,0.0,0.0,181,0.0,0.0,0.0,12.0,29.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
aec,Atlantic East Conference (AEC),2025-26,softball,Marywood,Jessica Hanley,,,,33,27,86.0,12.0,32.0,18.0,3.0,1.0,0.0,6.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404,37.0,94.0,0.0,0.0,0.372,0.43,195.0,7.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,206.0,0.981,0.0,0.0,3.0,1.0,15.0,32.0,"13,37",0.35,13.0,37.0,"18,53",0.34,18.0,53.0,"12,35",0.34,12.0,35.0,"4,10",0.4,4.0,10.0,0.0,0.0,0.0,0.0,"9,19","6,9","31,57",28,0.0,0.0,0.0,329,0.0,0.0,0.0,11.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aec,Atlantic East Conference (AEC),2025-26,softball,Marywood,Renee Mcdonald,,,,35,29,93.0,9.0,29.0,17.0,5.0,0.0,0.0,7.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.356,34.0,101.0,0.0,0.0,0.312,0.366,26.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.969,0.0,0.0,3.0,4.0,20.0,33.0,"11,33",0.33,11.0,33.0,"16,58",0.28,16.0,58.0,"15,44",0.34,15.0,44.0,"2,10",0.2,2.0,10.0,0.0,0.0,0.0,0.0,"9,23","4,11","28,61",364,0.0,0.0,0.0,32,0.0,0.0,0.0,9.0,31.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
aec,Atlantic East Conference (AEC),2025-26,softball,Marywood,Riley Marshall,,,,38,34,108.0,30.0,42.0,25.0,4.0,4.0,3.0,8.0,0.0,2.0,10.0,3.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437,63.0,121.0,10.0,1.0,0.389,0.583,59.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.954,0.0,0.0,5.0,8.0,19.0,33.0,"14,40",0.35,14.0,40.0,"23,67",0.34,23.0,67.0,"18,52",0.35,18.0,52.0,"4,10",0.4,4.0,10.0,0.0,0.0,0.0,0.0,"12,24","3,13","40,74",46,0.0,0.0,0.0,99,0.0,0.0,0.0,5.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aec,Atlantic East Conference (AEC),2025-26,softball,Marywood,Brianna Voyer,,,,34,32,70.0,21.0,27.0,8.0,3.0,0.0,0.0,10.0,0.0,0.0,21.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463,30.0,80.0,2.0,0.5,0.386,0.429,14.0,27.0,4.0,0.0,0.0,18.0,2.0,1.0,0.0,45.0,0.911,20.0,0.9,4.0,7.0,12.0,5.0,"12,27",0.44,12.0,27.0,"15,46",0.33,15.0,46.0,"8,26",0.31,8.0,26.0,"2,5",0.4,2.0,5.0,0.0,0.0,0.0,0.0,"6,7","0,2","28,51",39,0.0,0.0,0.0,88,0.0,0.0,0.0,2.0,21.0,0.0,177.0,1.0,18.0,10,9.0,1.0,14.0,1.0,0.0,0.0,126.1,84.0,59.0,32.0,53.0,25.0,3.0,1.0,3.27,541.0,594.0,7.0,4.0,0.0,5.0,11.0,0.0,0.0,20.0,0.327,123.0,185.0,2.0,"1,4","7,15","3,7",0.0,"2,7"
