season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,"Fiala, Ellie",Ellie,Fiala,,759,"Fiala, Ellie","FIALA,ELLIE",Webster,WEBS,1259-2454,1,0,10,0,10,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,47:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,"Bosnos, Sofia",Sofia,Bosnos,,759,"Bosnos, Sofia","BOSNOS,SOFIA",Webster,WEBS,1259-2306,1,1,11,0,11,0,0,1,2,1,1,0,0,0,2.00,1.00,1.00,.000,1.000,1,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,44:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,"Williams, Carmen",Carmen,Williams,,759,"Williams, Carmen","WILLIAMS,CARMEN",Webster,WEBS,1259-2317,1,1,12,0,12,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,32:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,"Davis, Taylor",Taylor,Davis,,759,"Davis, Taylor","DAVIS,TAYLOR",Webster,WEBS,1259-2314,0,0,18,0,18,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,"Schumacher, Isabelle",Isabelle,Schumacher,,759,"Schumacher, Isabelle","SCHUMACHER,ISABELLE",Webster,WEBS,1259-2111,1,1,13,0,13,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,71:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,"Hubbard, Jasmine",Jasmine,Hubbard,,759,"Hubbard, Jasmine","HUBBARD,JASMINE",Webster,WEBS,1259-2105,1,1,14,0,14,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,"Oliver, Sydney",Sydney,Oliver,,759,"Oliver, Sydney","OLIVER,SYDNEY",Webster,WEBS,1259-2455,1,0,15,0,15,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,3,0,0,0,3.00,.00,.00,.00,0,,52:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,"Ballenger, Riley",Riley,Ballenger,,759,"Ballenger, Riley","BALLENGER,RILEY",Webster,WEBS,1259-2456,1,0,17,0,17,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,18:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,"Koningfeld-Mawer, Kira",Kira,Koningfeld-Mawer,,759,"Koningfeld-Mawer, Kira","KONINGFELD-MAWER,KIRA",Webster,WEBS,1259-2106,1,1,19,0,19,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,1.00,.00,.00,0,,73:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,"Blakely, Malaya",Malaya,Blakely,,759,"Blakely, Malaya","BLAKELY,MALAYA",Webster,WEBS,1259-2107,1,1,20,0,20,0,0,7,8,6,0,3,0,0,8.00,7.00,6.00,3.000,.000,4,0,1,0,0,3,0,.000,0,0,0,0,.00,.00,.00,.00,0,,59:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,"Stransky, Sabrina",Sabrina,Stransky,,759,"Stransky, Sabrina","STRANSKY,SABRINA",Webster,WEBS,1259-2316,0,0,21,0,21,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,"Kouray, Olivia",Olivia,Kouray,,759,"Kouray, Olivia","KOURAY,OLIVIA",Webster,WEBS,1259-2457,1,0,22,0,22,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,25:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,"Montgomery, Isla",Isla,Montgomery,,759,"Montgomery, Isla","MONTGOMERY,ISLA",Webster,WEBS,1259-2458,0,0,23,0,23,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,"Cox, Madison",Madison,Cox,,759,"Cox, Madison","COX,MADISON",Webster,WEBS,1259-2459,1,0,25,0,25,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,32:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,Hannah Jachimiak,Hannah,Jachimiak,,218,Hannah Jachimiak,"JACHIMIAK,HANNAH",Eureka,EC,0,1,1, 1,0, ,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,0,2,2,2,0,.875,1.00,7,1,90:00,1,1,1.00,0.875,.000,7.00
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,Lindsey Pugh,Lindsey,Pugh,,218,Lindsey Pugh,"PUGH,LINDSEY",Eureka,EC,0,1,0, 3,0, ,0,0,1,1,0,0,0,0,0,1.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,Lily Bridges,Lily,Bridges,,218,Lily Bridges,"BRIDGES,LILY",Eureka,EC,0,1,0, 5,0, ,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,Jolie Jeffreys,Jolie,Jeffreys,,218,Jolie Jeffreys,"JEFFREYS,JOLIE",Eureka,EC,0,0,0, 7,0, ,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,Jazlinn Diaz-Avalos,Jazlinn,Diaz-Avalos,,218,Jazlinn Diaz-Avalos,"DIAZ-AVALOS,JAZLINN",Eureka,EC,0,1,0,10,0, ,0,0,5,5,7,1,3,0,0,5.00,5.00,7.00,3.000,1.000,2,0,0,0,0,0,1,1.000,0,0,0,0,.00,.00,.00,.00,0,,76:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,Khaliyah Goree,Khaliyah,Goree,,218,Khaliyah Goree,"GOREE,KHALIYAH",Eureka,EC,0,1,0,11,0, ,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,1.00,.00,.00,0,,86:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,Tayla Phillips-Hollingsworth,Tayla,Phillips-Hollingsworth,,218,Tayla Phillips-Hollingsworth,"PHILLIPS-HOLLINGSWORTH,TAYLA",Eureka,EC,0,1,0,14,0, ,0,0,1,1,2,0,1,0,0,1.00,1.00,2.00,1.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,52:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,Cierra Crady,Cierra,Crady,,218,Cierra Crady,"CRADY,CIERRA",Eureka,EC,0,1,0,15,0, ,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,87:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,Olivia Saechao-Thornton,Olivia,Saechao-Thornton,,218,Olivia Saechao-Thornton,"SAECHAO-THORNTON,OLIVIA",Eureka,EC,0,1,0,18,0, ,0,0,1,1,0,0,0,0,0,1.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,Teagen Unruh,Teagen,Unruh,,218,Teagen Unruh,"UNRUH,TEAGEN",Eureka,EC,0,1,0,19,0, ,0,0,0,0,1,1,0,0,0,.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,Chelsea Beck,Chelsea,Beck,,218,Chelsea Beck,"BECK,CHELSEA",Eureka,EC,0,1,0,20,0, ,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,57:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,Ryann Webster,Ryann,Webster,,218,Ryann Webster,"WEBSTER,RYANN",Eureka,EC,0,0,0,21,0, ,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,Addison Byers,Addison,Byers,,218,Addison Byers,"BYERS,ADDISON",Eureka,EC,0,1,0,23,0, ,0,0,1,6,0,0,0,1,0,6.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,Morgan Oginsky,Morgan,Oginsky,,218,Morgan Oginsky,"OGINSKY,MORGAN",Eureka,EC,0,1,0,24,0, ,0,0,2,3,0,0,0,0,0,3.00,2.00,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Kirkbride, Sage",Sage,Kirkbride,,555,"Kirkbride, Sage","KIRKBRIDE,SAGE",Principia,PRIN,1258-2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Brancati, Isabella",Isabella,Brancati,,555,"Brancati, Isabella","BRANCATI,ISABELLA",Principia,PRIN,1258-2592,1,1,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,22,0,1,0,0,.714,4.00,10,4,90:00,1,1,4.00,0.714,.000,10.00
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Suska, Cora",Cora,Suska,,555,"Suska, Cora","SUSKA,CORA",Principia,PRIN,1258-2594,0,0,30,0,30,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Carmona Gomez, Gabriela",Gabriela,Carmona Gomez,,555,"Carmona Gomez, Gabriela","CARMONA GOMEZ,GABRIELA",Principia,PRIN,1258-2558,0,0,2,0,2,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Cathie, Stella",Stella,Cathie,,555,"Cathie, Stella","CATHIE,STELLA",Principia,PRIN,1258-2587,1,0,3,0,3,0,0,0,0,1,1,0,0,0,.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,62:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Liborio, Rebeca",Rebeca,Liborio,,555,"Liborio, Rebeca","LIBORIO,REBECA",Principia,PRIN,1258-2590,1,1,5,0,5,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,11:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Kelley, Shayla",Shayla,Kelley,,555,"Kelley, Shayla","KELLEY,SHAYLA",Principia,PRIN,1258-2387,1,1,6,0,6,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,83:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Ejimadu, Amarachi",Amarachi,Ejimadu,,555,"Ejimadu, Amarachi","EJIMADU,AMARACHI",Principia,PRIN,1258-2386,1,1,7,0,7,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,83:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Smith, Kiara",Kiara,Smith,,555,"Smith, Kiara","SMITH,KIARA",Principia,PRIN,1258-2380,1,1,8,0,8,0,0,1,1,2,0,1,0,0,1.00,1.00,2.00,1.000,.000,0,1,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,30:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Frank, Maddie",Maddie,Frank,,555,"Frank, Maddie","FRANK,MADDIE",Principia,PRIN,1258-2464,1,1,9,0,9,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,40:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Udoekong, Sana",Sana,Udoekong,,555,"Udoekong, Sana","UDOEKONG,SANA",Principia,PRIN,1258-2468,1,0,10,0,10,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,12:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Carter, Dachelle",Dachelle,Carter,,555,"Carter, Dachelle","CARTER,DACHELLE",Principia,PRIN,1258-2383,1,1,12,0,12,0,0,2,2,2,0,1,0,0,2.00,2.00,2.00,1.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Smith, Sarah",Sarah,Smith,,555,"Smith, Sarah","SMITH,SARAH",Principia,PRIN,1258-2385,1,0,14,0,14,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,38:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Houseman, Zoe",Zoe,Houseman,,555,"Houseman, Zoe","HOUSEMAN,ZOE",Principia,PRIN,1258-2469,1,1,15,0,15,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,86:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Brissenden, Alison",Alison,Brissenden,,555,"Brissenden, Alison","BRISSENDEN,ALISON",Principia,PRIN,1258-2589,1,0,16,0,16,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,28:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Frank, Olivia",Olivia,Frank,,555,"Frank, Olivia","FRANK,OLIVIA",Principia,PRIN,1258-2532,0,0,17,0,17,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Kemirembe, Natasha",Natasha,Kemirembe,,555,"Kemirembe, Natasha","KEMIREMBE,NATASHA",Principia,PRIN,1258-2466,1,0,18,0,18,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,45:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Stewart, Avery",Avery,Stewart,,555,"Stewart, Avery","STEWART,AVERY",Principia,PRIN,1258-2531,1,0,19,0,19,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,52:00,0,.00,.00,,,,,,,,,,,,,,,,,
