season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,wgolf,Women,American Rivers Conference,arc,Dubuque,University of Dubuque,Leah Balsbaugh,,,25654,104,ACTIVE,76.26,4.26,23,76.5559707239701,11,3,2,20.9334307603237,-18.4657933404514,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Dubuque,University of Dubuque,Drew Hoffer,,Third Year,30744,195,ACTIVE,80.09,8.09,23,80.3820576804918,11,2,0,11.5615472565649,-18.4657933404514,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Dubuque,University of Dubuque,Gracie Russell,,Second Year,6373,220,ACTIVE,79.62,7.62,21,80.1036652820626,10,1,0,10.1924335836167,-18.8087378650082,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Dubuque,University of Dubuque,Payton Morton,,Third Year,30745,281,ACTIVE,80.39,8.39,23,80.6864055065788,11,1,0,7.53010383407424,-18.4657933404514,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Central (IA),Central College,Allie Pfantz,,Third Year,33376,285,ACTIVE,79.53,7.53,17,80.6051328147296,8,1,1,7.42217876065586,-20.4951233068733,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Wartburg,Wartburg College,Brenna Bodensteiner,,Third Year,35765,303,ACTIVE,80.32,8.32,19,81.5062201549387,10,2,0,6.76807455283492,-18.8795138641241,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Dubuque,University of Dubuque,Kaycee Newman,,Third Year,30749,330,ACTIVE,81.3,9.3,23,81.5994489848396,11,0,0,5.7036818124748,-18.4657933404514,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Dubuque,University of Dubuque,Olivia Hines,,Third Year,30746,375,ACTIVE,81.79,9.79,14,82.4942930327047,8,1,0,4.52138232747192,-20.441909057865,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Wartburg,Wartburg College,Madyson Mummelthei,,Second Year,8099,388,ACTIVE,82.21,10.21,19,83.4009569970439,10,1,0,4.17725903669247,-18.8795138641241,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Wartburg,Wartburg College,Addison Schafer,,,8102,443,ACTIVE,82.74,10.74,19,83.9272727865176,10,1,0,3.18696213152234,-18.8795138641241,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Dubuque,University of Dubuque,Megan Stephan,,,18864,444,ACTIVE,84.15,12.15,13,84.5065807710283,7,0,0,3.16508731700842,-21.0326759126295,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Coe (IA),Coe College,Lia Maxwell,,Third Year,31655,447,ACTIVE,82.06,10.06,16,84.4688292444887,9,1,1,3.14960625122435,-24.9836846402574,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Buena Vista,Buena Vista University,Brooke Stellmaker,,,11934,450,ACTIVE,83.4,11.4,15,84.8005515132623,8,2,1,3.09821148995389,-23.6000756146023,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Simpson (IA),Simpson College,Kaylin Long,,Fourth Year,11534,461,ACTIVE,82.56,10.56,18,84.5681589610376,11,5,3,2.96181767125252,-23.4787275193616,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Coe (IA),Coe College,Kye Daywitt,,,16060,481,ACTIVE,82.25,10.25,16,84.6563292444887,9,3,0,2.73233642071572,-24.9836846402574,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Buena Vista,Buena Vista University,Hailey Bistodeau,,,13438,484,ACTIVE,82.58,10.58,12,84.472716386785,6,1,0,2.70237552706054,-22.8863691581765,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Luther,Luther College,Annemarie Schloo,,,23086,487,ACTIVE,83.12,11.12,17,84.8480735320933,9,1,1,2.67496475209057,-21.2101519162723,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Coe (IA),Coe College,Paige Franzen,,,6787,492,ACTIVE,82.19,10.19,16,84.5938292444887,9,1,1,2.57583519470397,-24.9836846402574,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Wartburg,Wartburg College,Madelyn Bender,,,26002,529,ACTIVE,83.42,11.42,12,85.4685474121029,6,0,0,2.17002619605638,-19.964478633206,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Simpson (IA),Simpson College,Addison Brink,,Third Year,34867,547,ACTIVE,84.28,12.28,18,86.2903811832599,11,2,1,1.97862995644255,-23.4787275193616,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Loras,Loras College,Julia Busch,,Third Year,35756,584,ACTIVE,86.05,14.05,21,86.1496063072551,11,0,0,1.76324983850974,-23.9854507819955,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Wartburg,Wartburg College,Makenna Conrad,,,16146,593,ACTIVE,85.22,13.22,18,86.4243842803865,9,0,0,1.6793138854001,-18.4813986134509,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Wartburg,Wartburg College,Lola Minnick,,Second Year,8101,603,ACTIVE,86.13,14.13,15,87.0643856895739,9,0,0,1.62496475931262,-18.3945625149368,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Simpson (IA),Simpson College,Kristen Roe,,Third Year,22197,606,ACTIVE,86.8,14.8,15,88.7171043002288,10,3,1,1.59965758201583,-23.8910845138651,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Simpson (IA),Simpson College,Tessa Rounds,,Second Year,18103,616,ACTIVE,85.0,13.0,12,86.8893830534516,6,1,0,1.51798677476716,-22.8863691581765,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Luther,Luther College,Claire Bogenrief,,Second Year,7929,634,ACTIVE,85.25,13.25,16,86.9291944257995,9,0,0,1.38799122005812,-21.2119447234731,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Coe (IA),Coe College,Morgan Witte,,,24781,639,ACTIVE,85.5,13.5,16,87.9063292444887,9,1,0,1.34702483770146,-24.9836846402574,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Loras,Loras College,Ellen Pechan,,Fourth Year,11710,646,ACTIVE,88.33,16.33,21,88.4353205929693,11,0,0,1.31832253759053,-23.9854507819955,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Nebraska Wesleyan,Nebraska Wesleyan University,O'Brasia Amos,,Fourth Year,16541,652,ACTIVE,88.86,16.86,14,87.9214849436829,7,0,0,1.27805896839089,-24.1148411179332,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Central (IA),Central College,Mickey Martens,,Fourth Year,17205,658,ACTIVE,86.24,14.24,17,87.3110151676708,8,0,0,1.21694236015423,-20.4951233068733,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Simpson (IA),Simpson College,Laura Klaessy,,Second Year,21917,660,ACTIVE,86.56,14.56,16,88.2837361428146,10,0,0,1.20508731491423,-23.5665459644036,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Buena Vista,Buena Vista University,Noelle Hamand,,,23948,665,ACTIVE,87.28,15.28,18,88.0981816851499,10,0,0,1.1580796609608,-23.8552380860906,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Simpson (IA),Simpson College,Joann Martin,,Third Year,26440,676,ACTIVE,86.17,14.17,18,88.1792700721487,11,0,0,1.06225848972913,-23.4787275193616,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Buena Vista,Buena Vista University,Riley Haschke,,Fourth Year,19760,681,ACTIVE,88.05,16.05,19,88.9640741876574,10,1,0,1.03569488526438,-23.7236092690748,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Coe (IA),Coe College,Madison Connolly,,,27903,696,ACTIVE,86.93,14.93,15,89.471783239667,9,0,0,0.978135843971382,-24.9858287287014,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Loras,Loras College,Elish Flynn,,Third Year,35757,705,ACTIVE,89.14,17.14,21,89.2448444024931,11,0,0,0.937063549913713,-23.9854507819955,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Nebraska Wesleyan,Nebraska Wesleyan University,Haley Blackstone,,,19433,710,ACTIVE,91.0,19.0,15,90.1900353168198,8,0,0,0.892485108103015,-24.2877175514734,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Simpson (IA),Simpson College,Ella Heyer,,Second Year,4859,712,ACTIVE,87.0,15.0,12,90.2066105468233,9,1,0,0.872246357289509,-23.6857552777233,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Coe (IA),Coe College,Abigail Mundsinger,,Second Year,6784,717,ACTIVE,89.62,17.62,13,92.0023823935825,8,0,0,0.839870726318452,-25.7962057132374,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Central (IA),Central College,Chloe Sundet,,Third Year,33374,719,ACTIVE,88.2,16.2,15,88.9592518143865,7,0,0,0.831472337163572,-20.6759729208484,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Coe (IA),Coe College,Sydney Stutzel,,Second Year,6786,728,ACTIVE,88.77,16.77,13,91.1562285474287,8,0,0,0.792638197874471,-25.7962057132374,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Buena Vista,Buena Vista University,Ella Whited,,Third Year,32389,736,ACTIVE,89.76,17.76,17,90.6870939529591,9,0,0,0.728802550663863,-24.3389323598747,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Luther,Luther College,Maci Doty,,,19947,756,ACTIVE,89.94,17.94,17,91.671602943858,9,1,0,0.624463879434017,-21.6260372479639,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Central (IA),Central College,Bella Keaveny,,,33379,766,ACTIVE,91.2,19.2,15,92.5716373689956,7,0,0,0.5516035995599,-21.0912316002457,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Simpson (IA),Simpson College,Anna Curley,,Third Year,34868,773,ACTIVE,89.5,17.5,14,91.7931755404265,10,1,0,0.523187118769869,-24.414749489155,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Buena Vista,Buena Vista University,Joie Christensen,,,3817,778,ACTIVE,90.75,18.75,16,91.3654445481403,9,0,0,0.497153346396733,-24.165949345283,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Nebraska Wesleyan,Nebraska Wesleyan University,Lauren Hays,,Third Year,37774,791,ACTIVE,93.33,21.33,15,92.5233686501531,8,0,0,0.433672606127662,-24.2877175514734,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Luther,Luther College,Kajsa Hellmark,,First Year,7930,812,ACTIVE,91.25,19.25,12,93.3413356186282,6,0,0,0.360723747180432,-21.9569968270444,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Loras,Loras College,Autumn Allen,,Fourth Year,18958,826,ACTIVE,95.71,23.71,14,95.1813716874205,7,0,0,0.316324296681282,-23.8036996410839,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Loras,Loras College,Kathleen Looney,,,20112,829,ACTIVE,97.58,25.58,12,96.3580269870268,6,0,0,0.29567152144211,-24.3367670036696,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Loras,Loras College,Caera Owens,,Second Year,7979,876,ACTIVE,98.14,26.14,21,98.2448444024931,11,0,0,0.134645651194267,-23.9854507819955,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Nebraska Wesleyan,Nebraska Wesleyan University,Shea Merideth,,Third Year,35793,931,ACTIVE,102.79,30.79,14,102.139872967334,8,0,0,0.0465862682502268,-23.9369776286395,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Luther,Luther College,Elleanna Gisvold,,,14608,100000,ACTIVE,106.7,34.7,10,108.006726110559,6,0,0,0.0601399351931673,-22.3936064440349,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Nebraska Wesleyan,Nebraska Wesleyan University,CeCe Cronin,,Fourth Year,17377,100000,ACTIVE,112.33,40.33,3,113.262140271796,2,0,0,0.00196910919780308,-27.7877785882294,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Loras,Loras College,Grace Kopcio,,Fourth Year,18475,100000,ACTIVE,113.0,41.0,2,112.722976787138,1,0,0,0.00208639976391086,-25.0489146508189,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Loras,Loras College,Jenna Bistline,,Fourth Year,18999,100000,ACTIVE,81.82,9.82,11,83.2992147438464,6,1,0,4.20186994872639,-23.8381375734914,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Wartburg,Wartburg College,Emma Smock,,Fourth Year,22409,100000,ACTIVE,88.6,16.6,10,89.6141874724763,6,0,0,0.875730713561575,-19.2452274785973,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Nebraska Wesleyan,Nebraska Wesleyan University,Delaini Harper,,Fourth Year,23998,100000,ACTIVE,100.6,28.6,5,100.032349512582,3,0,0,0.130094816965164,-28.3481940857733,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Dubuque,University of Dubuque,Elizabeth Tucker,,,24084,100000,ACTIVE,87.88,15.88,8,88.0793298232254,4,0,0,1.10771633595543,-23.26239190505,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Buena Vista,Buena Vista University,Madison Lindaman,,Third Year,32390,100000,ACTIVE,98.0,26.0,2,99.4331302217294,1,0,0,0.0578527865417145,-26.1661193677431,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Loras,Loras College,Kyleigh Schwendeman,,Fourth Year,35755,100000,ACTIVE,118.5,46.5,2,118.222976787138,1,0,0,0.000527524472994339,-25.0489146508189,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Loras,Loras College,Jaelin Hawkins,,Third Year,35758,100000,ACTIVE,117.75,45.75,4,115.938736610263,2,0,0,0.000936152083590601,-26.6952116093486,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Wartburg,Wartburg College,Reagan Mulder,,Third Year,35767,100000,ACTIVE,85.18,13.18,11,86.985960655295,6,0,0,1.93486524089316,-18.7725928356103,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Wartburg,Wartburg College,Olivia Wittmayer,,Third Year,35770,100000,ACTIVE,88.43,16.43,7,90.221750442841,4,0,0,0.738224336808009,-19.5252763920744,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Wartburg,Wartburg College,Hannah Cronk,,Third Year,35772,100000,ACTIVE,95.78,23.78,9,96.7958454253204,5,0,0,0.162215022455319,-18.4896318233035,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Buena Vista,Buena Vista University,Hannah Patrick,,Second Year,3815,100000,ACTIVE,91.27,19.27,11,91.5115820954483,7,0,0,0.461801988943905,-25.0558254495502,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Luther,Luther College,Hannah Buckner,,Third Year,38714,100000,ACTIVE,112.29,40.29,7,113.996195657699,3,0,0,0.00182821778231209,-22.0167800137054,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Buena Vista,Buena Vista University,Ella Richards,,Third Year,38784,100000,ACTIVE,102.0,30.0,2,103.433130221729,1,0,0,0.0212828507831767,-26.1661193677431,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Buena Vista,Buena Vista University,Isabel Hoskins,,Second Year,4484,100000,ACTIVE,100.5,28.5,2,101.933130221729,1,0,0,0.0309663651681223,-26.1661193677431,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Simpson (IA),Simpson College,Ashlyn Buntin,,Fourth Year,4860,100000,ACTIVE,95.12,23.12,8,98.6444288978809,7,0,0,0.0939227478180366,-25.3663905619246,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Dubuque,University of Dubuque,Jenna Albanese,,Second Year,6370,100000,ACTIVE,85.0,13.0,8,85.2043298232254,4,0,0,2.4702034098422,-23.26239190505,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Loras,Loras College,Courtney Herbert,,,78939,100000,ACTIVE,125.5,53.5,2,120.282446693981,1,0,0,0.000315237959955475,-27.0100594948354,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Luther,Luther College,Addison Thibodeau,,Second Year,7931,100000,ACTIVE,97.0,25.0,4,99.2442362270011,2,0,0,0.0606789143191107,-21.1868792405953,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Central (IA),Central College,Karlee Koehler,,Second Year,7985,100000,ACTIVE,97.0,25.0,5,99.4914423706816,3,0,0,0.0625907437326151,-23.1713738297373,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Central (IA),Central College,Taylor Davis,,,7986,100000,ACTIVE,93.12,21.12,8,95.0720897570312,4,0,0,0.189566760396503,-21.0257109387433,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,American Rivers Conference,arc,Wartburg,Wartburg College,Elliott Victoria,,,8100,100000,ACTIVE,84.38,12.38,8,86.0512352326429,5,0,0,1.42242610408695,-19.4628728992726,Central - (W) DIII,clippd_scoreboard
