conference_code,conference,season,team,player_name,first_name,last_name,class_year,position,gp,mp_total,mpg,pts_total,ppg,reb_total,rpg,ast_total,apg,stl_total,spg,blk_total,bpg,tov_total,tov_pg,fgm,fga,fg_pct,tpm,tpa,tp_pct,ftm,fta,ft_pct
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,Greenville,"Lofton,Tim",Tim,Lofton,0,,26,491.0,18.884615384615383,358.0,13.77,187.0,7.19,32.0,1.23,76.0,2.92,35.0,1.35,40.0,1.5384615384615383,155.0,306.0,0.51,5.0,38.0,0.13,43.0,61.0,0.7
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,Greenville,"Williford,Joshua",Joshua,Williford,0,,24,412.0,17.166666666666668,386.0,16.08,95.0,3.96,39.0,1.63,48.0,2.0,5.0,0.21,41.0,1.7083333333333333,142.0,283.0,0.5,20.0,68.0,0.29,82.0,111.0,0.74
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,Greenville,"Grant II,Sheldon",Sheldon,Grant II,0,,25,444.0,17.76,235.0,9.4,60.0,2.4,76.0,3.04,15.0,0.6,3.0,0.12,40.0,1.6,87.0,193.0,0.45,19.0,63.0,0.3,42.0,62.0,0.68
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,Greenville,"Mobley,Elliot",Elliot,Mobley,0,,25,475.0,19.0,204.0,8.16,71.0,2.84,100.0,4.0,47.0,1.88,8.0,0.32,55.0,2.2,81.0,168.0,0.48,0.0,1.0,0.0,42.0,61.0,0.69
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,Greenville,"Hicks,Ethan",Ethan,Hicks,0,,17,98.0,5.764705882352941,36.0,2.12,21.0,1.24,5.0,0.29,9.0,0.53,1.0,0.06,10.0,0.5882352941176471,13.0,38.0,0.34,8.0,29.0,0.28,2.0,4.0,0.5
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,Greenville,"Tully,Brandon",Brandon,Tully,0,,26,478.0,18.384615384615383,302.0,11.62,50.0,1.92,33.0,1.27,23.0,0.88,2.0,0.08,28.0,1.0769230769230769,100.0,340.0,0.29,73.0,290.0,0.25,29.0,38.0,0.76
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,Greenville,"Goad,Elijah",Elijah,Goad,0,G,26,518.0,19.923076923076923,334.0,12.85,60.0,2.31,45.0,1.73,46.0,1.77,3.0,0.12,35.0,1.3461538461538465,110.0,285.0,0.39,69.0,198.0,0.35,45.0,52.0,0.87
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,Greenville,"Gurgel,Jackson",Jackson,Gurgel,0,,26,336.0,12.923076923076923,139.0,5.35,25.0,0.96,29.0,1.12,27.0,1.04,1.0,0.04,8.0,0.3076923076923077,45.0,150.0,0.3,37.0,126.0,0.29,12.0,15.0,0.8
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,Greenville,"Schreiber-Rivera,Joseph",Joseph,Schreiber-Rivera,0,G,23,406.0,17.652173913043477,239.0,10.39,61.0,2.65,26.0,1.13,23.0,1.0,1.0,0.04,18.0,0.782608695652174,89.0,202.0,0.44,34.0,112.0,0.3,27.0,40.0,0.68
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,Greenville,"Acevedo,Newton",Newton,Acevedo,0,,25,359.0,14.36,97.0,3.88,61.0,2.44,44.0,1.76,26.0,1.04,3.0,0.12,22.0,0.88,33.0,88.0,0.38,6.0,27.0,0.22,25.0,39.0,0.64
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,Greenville,"Conway,Brady",Brady,Conway,0,G,9,48.0,5.333333333333333,13.0,1.44,10.0,1.11,14.0,1.56,7.0,0.78,0.0,0.0,12.0,1.3333333333333333,5.0,14.0,0.36,1.0,3.0,0.33,2.0,4.0,0.5
