season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,stats_stats_field_goals_made,stats_stats_field_goals_attempted,stats_stats_three_points_made,stats_stats_three_points_attempted,stats_stats_free_throws_attempted,stats_stats_free_throws_made,stats_stats_points_scored,stats_stats_blocked_shots,stats_stats_steals,stats_stats_assists,stats_stats_minutes_played,stats_stats_offensive_rebounds,stats_stats_defensive_rebounds,stats_stats_total_rebounds,stats_stats_personal_fouls,stats_stats_technical_fouls,stats_stats_turnovers,stats_stats_disqualifications,stats_stats_deadballs,stats_stats_games_played,stats_stats_field_goals_pct,stats_stats_three_points_pct,stats_stats_free_throws_pct,stats_stats_points_per_game,stats_stats_rebounds_per_game,stats_stats_assists_per_game,stats_stats_steals_per_game,stats_stats_blocked_shots_per_game,code
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Maynard,Terin",Terin,Maynard,G,286,"Maynard,Terin","MAYNARD,TERIN",Hope,Hope,1087-3400,30,30,22,0,76,205,9,46,59,39,200,1,45,71,664,18,48,66,73,0,50,0,0,30,0.37,0.20,0.66,6.67,2.20,2.37,1.50,0.03,22
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Stewart,Bayli",Bayli,Stewart,G,286,"Stewart,Bayli","STEWART,BAYLI",Hope,Hope,1087-3964,30,0,23,0,30,72,1,12,20,8,69,1,17,10,237,19,23,42,29,0,15,0,0,30,0.42,0.08,0.40,2.30,1.40,0.33,0.57,0.03,23
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Sorrelle,Gillian",Gillian,Sorrelle,G,286,"Sorrelle,Gillian","SORRELLE,GILLIAN",Hope,Hope,1087-3963,18,0,24,0,27,71,5,22,21,15,74,0,14,5,157,5,11,16,11,0,8,0,0,18,0.38,0.23,0.71,4.11,0.89,0.28,0.78,0.00,24
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Vis,Sydney",Sydney,Vis,F,286,"Vis,Sydney","VIS,SYDNEY",Hope,Hope,1087-3053,30,30,25,0,114,252,26,77,97,74,328,23,36,42,611,26,82,108,50,0,52,0,0,30,0.45,0.34,0.76,10.93,3.60,1.40,1.20,0.77,25
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Bode,Sydney",Sydney,Bode,C,286,"Bode,Sydney","BODE,SYDNEY",Hope,Hope,1087-3961,15,0,32,0,3,16,0,2,10,6,12,12,7,5,86,7,18,25,7,0,4,0,0,15,0.19,0.00,0.60,0.80,1.67,0.33,0.47,0.80,32
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Miller,Morgan",Morgan,Miller,G,286,"Miller,Morgan","MILLER,MORGAN",Hope,Hope,1087-3401,16,0,33,0,9,34,1,15,3,3,22,2,5,9,105,2,6,8,8,0,17,0,0,16,0.26,0.07,1.00,1.38,0.50,0.56,0.31,0.13,33
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Petroelje,Maddie",Maddie,Petroelje,F,286,"Petroelje,Maddie","PETROELJE,MADDIE",Hope,Hope,1087-3681,30,30,34,0,119,248,69,150,64,54,361,21,36,22,728,11,99,110,50,0,22,0,0,30,0.48,0.46,0.84,12.03,3.67,0.73,1.20,0.70,34
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Palmer,Payton",Payton,Palmer,G,30037,"Palmer,Payton","PALMER,PAYTON",Trine,Trine,1091-5342,10,0,00,0,3,12,0,7,0,0,6,0,2,2,23,3,1,4,3,0,1,0,0,10,0.25,0.00,0.00,0.60,0.40,0.20,0.20,0.00,00
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Mohamed,Ella",Ella,Mohamed,G,30037,"Mohamed,Ella","MOHAMED,ELLA",Trine,Trine,1091-5344,17,0,01,0,7,13,2,5,4,3,19,1,3,4,44,4,6,10,2,0,3,0,0,17,0.54,0.40,0.75,1.12,0.59,0.24,0.18,0.06,01
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Southworth,Annika",Annika,Southworth,G,30037,"Southworth,Annika","SOUTHWORTH,ANNIKA",Trine,Trine,1091-5340,29,23,02,0,104,241,37,108,43,34,279,6,20,67,911,14,94,108,37,0,60,0,0,29,0.43,0.34,0.79,9.62,3.72,2.31,0.69,0.21,02
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Nichols,Callie",Callie,Nichols,G,30037,"Nichols,Callie","NICHOLS,CALLIE",Trine,Trine,1091-5341,29,28,03,0,47,116,3,16,26,12,109,3,19,76,646,13,40,53,46,0,52,1,0,29,0.41,0.19,0.46,3.76,1.83,2.62,0.66,0.10,03
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Gesell,Sophie",Sophie,Gesell,G,30037,"Gesell,Sophie","GESELL,SOPHIE",Trine,Trine,1091-5345,26,2,04,0,49,95,6,18,30,15,119,15,19,19,372,28,68,96,56,0,15,1,0,26,0.52,0.33,0.50,4.58,3.69,0.73,0.73,0.58,04
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Wagner,Madison",Madison,Wagner,G,30037,"Wagner,Madison","WAGNER,MADISON",Trine,Trine,1091-4835,29,1,05,0,88,224,45,115,87,68,289,14,38,28,573,21,78,99,35,0,45,1,0,29,0.39,0.39,0.78,9.97,3.41,0.97,1.31,0.48,05
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Marks,Olivia",Olivia,Marks,G,30037,"Marks,Olivia","MARKS,OLIVIA",Trine,Trine,1091-4537,29,28,10,0,71,160,10,49,49,38,190,8,25,24,600,70,139,209,73,0,41,1,0,29,0.44,0.20,0.78,6.55,7.21,0.83,0.86,0.28,10
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Metz,Gracey",Gracey,Metz,G,30037,"Metz,Gracey","METZ,GRACEY",Trine,Trine,1091-5348,28,1,11,0,24,57,4,17,17,12,64,9,21,24,307,14,46,60,32,0,21,0,0,28,0.42,0.24,0.71,2.29,2.14,0.86,0.75,0.32,11
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Hadden,Maeve",Maeve,Hadden,G,30037,"Hadden,Maeve","HADDEN,MAEVE",Trine,Trine,1091-5346,7,0,12,0,1,4,1,1,2,0,3,0,0,0,12,4,2,6,2,0,1,0,0,7,0.25,1.00,0.00,0.43,0.86,0.00,0.00,0.00,12
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Payton,Emma",Emma,Payton,F,30037,"Payton,Emma","PAYTON,EMMA",Trine,Trine,1091-4829,12,0,14,0,9,20,2,9,8,6,26,1,1,2,38,2,9,11,1,0,3,0,0,12,0.45,0.22,0.75,2.17,0.92,0.17,0.08,0.08,14
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Kolath,Meryl",Meryl,Kolath,G,30037,"Kolath,Meryl","KOLATH,MERYL",Trine,Trine,1091-5343,10,0,15,0,2,15,0,11,0,0,4,0,0,0,26,2,2,4,5,0,1,0,0,10,0.13,0.00,0.00,0.40,0.40,0.00,0.00,0.00,15
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Hutson,Addison",Addison,Hutson,G,30037,"Hutson,Addison","HUTSON,ADDISON",Trine,Trine,1091-4082,28,7,20,0,27,70,3,22,9,4,61,4,22,26,350,13,34,47,11,0,15,0,0,28,0.39,0.14,0.44,2.18,1.68,0.93,0.79,0.14,20
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Sherwood,Erin",Erin,Sherwood,G,30037,"Sherwood,Erin","SHERWOOD,ERIN",Trine,Trine,1091-4085,12,12,21,0,64,130,1,13,34,26,155,2,19,13,283,17,32,49,14,0,22,0,0,12,0.49,0.08,0.76,12.92,4.08,1.08,1.58,0.17,21
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Johnson,Lily",Lily,Johnson,G,30037,"Johnson,Lily","JOHNSON,LILY",Trine,Trine,1091-4831,16,0,22,0,6,14,2,3,0,0,14,0,1,3,41,4,6,10,2,0,3,0,0,16,0.43,0.67,0.00,0.88,0.63,0.19,0.06,0.00,22
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Foley,Elliana",Elliana,Foley,G,30037,"Foley,Elliana","FOLEY,ELLIANA",Trine,Trine,1091-5347,11,0,23,0,4,8,1,5,6,7,16,0,7,6,39,5,10,15,6,0,0,0,0,11,0.50,0.20,1.17,1.45,1.36,0.55,0.64,0.00,23
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Capouch,Ally",Ally,Capouch,G,30037,"Capouch,Ally","CAPOUCH,ALLY",Trine,Trine,1091-4534,28,28,24,0,94,244,72,194,52,37,297,13,27,42,684,8,64,72,26,0,37,0,0,28,0.39,0.37,0.71,10.61,2.57,1.50,0.96,0.46,24
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Willems,Zoe",Zoe,Willems,G,30037,"Willems,Zoe","WILLEMS,ZOE",Trine,Trine,1091-4833,23,0,30,0,34,74,5,15,45,26,99,1,20,29,272,19,44,63,21,0,15,0,0,23,0.46,0.33,0.58,4.30,2.74,1.26,0.87,0.04,30
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Parkinson,Sara",Sara,Parkinson,G,30037,"Parkinson,Sara","PARKINSON,SARA",Trine,Trine,1091-4834,11,0,34,0,7,20,1,3,8,7,22,-1,0,3,52,4,5,9,7,0,2,-1,0,11,0.35,0.33,0.88,2.00,0.82,0.27,0.00,-0.09,34
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Cole,Hailey",Hailey,Cole,F,30037,"Cole,Hailey","COLE,HAILEY",Trine,Trine,1091-4830,27,15,44,0,72,162,2,10,105,84,230,10,36,30,469,73,73,146,65,0,51,0,0,27,0.44,0.20,0.80,8.52,5.41,1.11,1.33,0.37,44
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,Ellianna Foley,Ellianna,Foley,0,30037,Ellianna Foley,"FOLEY,ELLIANNA",Trine,Trine,0,4,0,23,0,1,3,0,2,6,1,3,0,0,0,12,0,0,0,1,0,0,0,0,4,0.33,0.00,0.17,0.75,0.00,0.00,0.00,0.00,23
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,Sara Parkison,Sara,Parkison,0,30037,Sara Parkison,"PARKISON,SARA",Trine,Trine,0,6,0,34,0,3,8,1,2,0,0,7,2,1,2,46,0,9,9,8,0,2,1,0,6,0.38,0.50,0.00,1.17,1.50,0.33,0.17,0.33,34
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Skirka,Deziray",Deziray,Skirka,G,15,"Skirka,Deziray","SKIRKA,DEZIRAY",Albion,Albion,1084-4146,27,0,02,0,18,40,2,9,19,10,48,1,11,20,400,13,41,54,22,0,20,1,0,27,0.45,0.22,0.53,1.78,2.00,0.74,0.41,0.04,02
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Cook,Khaleeya",Khaleeya,Cook,G,15,"Cook,Khaleeya","COOK,KHALEEYA",Albion,Albion,1084-3847,26,26,03,0,95,250,20,89,44,27,237,6,43,56,751,39,94,133,51,0,66,0,0,26,0.38,0.22,0.61,9.12,5.12,2.15,1.65,0.23,03
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Baker,Payton",Payton,Baker,G,15,"Baker,Payton","BAKER,PAYTON",Albion,Albion,1084-3349,27,27,04,0,92,230,26,71,37,31,241,1,28,66,817,18,98,116,53,0,73,0,0,27,0.40,0.37,0.84,8.93,4.30,2.44,1.04,0.04,04
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Trewhella,Meghan",Meghan,Trewhella,G,15,"Trewhella,Meghan","TREWHELLA,MEGHAN",Albion,Albion,1084-3614,27,27,05,0,195,391,12,36,173,139,541,3,39,41,911,66,79,145,46,0,60,0,0,27,0.50,0.33,0.80,20.04,5.37,1.52,1.44,0.11,05
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Hawes,Ashlee",Ashlee,Hawes,G,15,"Hawes,Ashlee","HAWES,ASHLEE",Albion,Albion,1084-3852,9,0,10,0,1,4,0,1,0,0,2,0,2,0,21,2,4,6,3,0,4,0,0,9,0.25,0.00,0.00,0.22,0.67,0.00,0.22,0.00,10
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Guilford,Ava",Ava,Guilford,G,15,"Guilford,Ava","GUILFORD,AVA",Albion,Albion,1084-3345,27,27,11,0,94,241,36,100,100,73,297,2,74,111,1000,47,139,186,68,0,81,2,0,27,0.39,0.36,0.73,11.00,6.89,4.11,2.74,0.07,11
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Nhial,Anyieth",Anyieth,Nhial,G,15,"Nhial,Anyieth","NHIAL,ANYIETH",Albion,Albion,1084-3851,22,0,12,0,18,46,9,21,9,5,50,5,5,4,169,7,31,38,16,0,15,0,0,22,0.39,0.43,0.56,2.27,1.73,0.18,0.23,0.23,12
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Martin,Zhia",Zhia,Martin,G,15,"Martin,Zhia","MARTIN,ZHIA",Albion,Albion,1084-3853,3,0,22,0,1,3,0,0,0,0,2,0,0,2,14,1,1,2,5,0,1,0,0,3,0.33,0.00,0.00,0.67,0.67,0.67,0.00,0.00,22
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Pannell,DJ",DJ,Pannell,G,15,"Pannell,DJ","PANNELL,DJ",Albion,Albion,1084-3848,27,1,23,0,23,71,16,54,8,5,67,1,4,13,295,13,38,51,15,0,12,0,0,27,0.32,0.30,0.63,2.48,1.89,0.48,0.15,0.04,23
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Honnen,Anna",Anna,Honnen,C,15,"Honnen,Anna","HONNEN,ANNA",Albion,Albion,1084-4144,27,27,25,0,92,193,7,19,45,21,212,21,16,56,651,40,92,132,47,0,45,0,0,27,0.48,0.37,0.47,7.85,4.89,2.07,0.59,0.78,25
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"McLeod,Molly",Molly,McLeod,G,15,"McLeod,Molly","MCLEOD,MOLLY",Albion,Albion,1084-4145,24,0,30,0,18,79,15,60,4,1,52,0,10,4,166,1,9,10,11,0,9,0,0,24,0.23,0.25,0.25,2.17,0.42,0.17,0.42,0.00,30
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Trine,Alexis",Alexis,Trine,F,15,"Trine,Alexis","TRINE,ALEXIS",Albion,Albion,1084-4148,24,0,32,0,33,83,0,4,32,16,82,0,9,10,271,24,46,70,20,0,22,0,0,24,0.40,0.00,0.50,3.42,2.92,0.42,0.38,0.00,32
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Schoenborn,Sydney",Sydney,Schoenborn,G,15,"Schoenborn,Sydney","SCHOENBORN,SYDNEY",Albion,Albion,1084-3617,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Zeleny,Brook",Brook,Zeleny,G,15,"Zeleny,Brook","ZELENY,BROOK",Albion,Albion,1084-3954,6,0,21,0,0,0,0,0,0,0,0,0,1,1,9,1,0,1,1,0,1,0,0,6,0.00,0.00,0.00,0.00,0.17,0.17,0.17,0.00,21
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Starkey,Kate",Kate,Starkey,G,21,"Starkey,Kate","STARKEY,KATE",Alma,ALMA,1085-4161,26,26,00,0,117,311,37,106,82,67,338,4,23,73,721,12,45,57,48,0,80,0,0,26,0.38,0.35,0.82,13.00,2.19,2.81,0.88,0.15,00
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Maida,Kadyn",Kadyn,Maida,G,21,"Maida,Kadyn","MAIDA,KADYN",Alma,ALMA,1085-4163,10,0,01,0,2,5,0,0,0,0,4,0,1,2,53,0,6,6,6,0,4,0,0,10,0.40,0.00,0.00,0.40,0.60,0.20,0.10,0.00,01
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Wisniewski,Reese",Reese,Wisniewski,G,21,"Wisniewski,Reese","WISNIEWSKI,REESE",Alma,ALMA,1085-3866,26,0,02,0,48,130,23,78,9,4,123,2,25,23,512,15,62,77,30,0,17,0,0,26,0.37,0.29,0.44,4.73,2.96,0.88,0.96,0.08,02
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Ebel,Noelle",Noelle,Ebel,G,21,"Ebel,Noelle","EBEL,NOELLE",Alma,ALMA,1085-3868,26,1,03,0,13,64,3,23,30,20,49,2,14,22,376,9,34,43,46,0,25,1,0,26,0.20,0.13,0.67,1.88,1.65,0.85,0.54,0.08,03
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Mitchell,Grace",Grace,Mitchell,G,21,"Mitchell,Grace","MITCHELL,GRACE",Alma,ALMA,1085-4045,8,0,04,0,1,4,1,1,4,4,7,1,0,1,14,2,1,3,0,0,1,0,0,8,0.25,1.00,1.00,0.88,0.38,0.13,0.00,0.13,04
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Jabczenski,Kaitlyn",Kaitlyn,Jabczenski,G,21,"Jabczenski,Kaitlyn","JABCZENSKI,KAITLYN",Alma,ALMA,1085-3806,6,0,05,0,0,0,0,0,2,1,1,0,0,0,11,0,2,2,0,0,1,0,0,6,0.00,0.00,0.50,0.17,0.33,0.00,0.00,0.00,05
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Ebel,Sarah",Sarah,Ebel,G,21,"Ebel,Sarah","EBEL,SARAH",Alma,ALMA,1085-3217,26,26,10,0,51,143,9,42,48,35,146,1,18,17,549,37,100,137,58,0,35,0,0,26,0.36,0.21,0.73,5.62,5.27,0.65,0.69,0.04,10
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Kaminski,Cadence",Cadence,Kaminski,G,21,"Kaminski,Cadence","KAMINSKI,CADENCE",Alma,ALMA,1085-3120,26,25,11,0,132,283,60,142,38,27,351,0,18,29,741,11,25,36,29,0,33,0,0,26,0.47,0.42,0.71,13.50,1.38,1.12,0.69,0.00,11
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Deurloo,Molly",Molly,Deurloo,G,21,"Deurloo,Molly","DEURLOO,MOLLY",Alma,ALMA,1085-3161,26,26,12,0,77,210,26,90,55,50,230,5,21,44,758,25,126,151,56,0,54,1,0,26,0.37,0.29,0.91,8.85,5.81,1.69,0.81,0.19,12
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Waterstredt,Anna",Anna,Waterstredt,G,21,"Waterstredt,Anna","WATERSTREDT,ANNA",Alma,ALMA,1085-3729,25,0,13,0,19,36,1,5,8,6,45,0,6,11,219,6,23,29,48,0,29,1,0,25,0.53,0.20,0.75,1.80,1.16,0.44,0.24,0.00,13
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Cooley,Kendra",Kendra,Cooley,G,21,"Cooley,Kendra","COOLEY,KENDRA",Alma,ALMA,1085-4082,10,0,15,0,6,11,0,0,5,3,15,0,1,1,39,2,8,10,4,0,2,0,0,10,0.55,0.00,0.60,1.50,1.00,0.10,0.10,0.00,15
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Porter,Makayla",Makayla,Porter,F,21,"Porter,Makayla","PORTER,MAKAYLA",Alma,ALMA,1085-3870,10,0,21,0,5,10,0,0,8,3,13,0,2,1,24,5,5,10,1,0,3,0,0,10,0.50,0.00,0.38,1.30,1.00,0.10,0.20,0.00,21
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Weber,Mady",Mady,Weber,F,21,"Weber,Mady","WEBER,MADY",Alma,ALMA,1085-3250,25,0,22,0,42,75,3,4,19,12,99,6,7,21,312,26,56,82,29,0,25,1,0,25,0.56,0.75,0.63,3.96,3.28,0.84,0.28,0.24,22
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Werner,Breckyn",Breckyn,Werner,F,21,"Werner,Breckyn","WERNER,BRECKYN",Alma,ALMA,1085-3033,26,25,24,0,83,188,3,16,59,52,221,20,25,42,610,32,111,143,87,0,47,7,0,26,0.44,0.19,0.88,8.50,5.50,1.62,0.96,0.77,24
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Weber,Mackenna",Mackenna,Weber,F,21,"Weber,Mackenna","WEBER,MACKENNA",Alma,ALMA,1085-3297,18,0,30,0,3,12,2,5,14,7,15,1,2,3,61,3,5,8,9,0,6,0,0,18,0.25,0.40,0.50,0.83,0.44,0.17,0.11,0.06,30
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Torok,Aubri",Aubri,Torok,G,21,"Torok,Aubri","TOROK,AUBRI",Alma,ALMA,1085-4027,7,0,31,0,0,2,0,1,2,1,1,0,0,1,14,2,0,2,2,0,2,0,0,7,0.00,0.00,0.50,0.14,0.29,0.14,0.00,0.00,31
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Hatfield,Taelynn",Taelynn,Hatfield,F,21,"Hatfield,Taelynn","HATFIELD,TAELYNN",Alma,ALMA,1085-3755,23,1,32,0,15,33,0,1,13,7,37,1,3,5,182,13,32,45,17,0,15,0,0,23,0.45,0.00,0.54,1.61,1.96,0.22,0.13,0.04,32
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Stevens,Maddie",Maddie,Stevens,G,21,"Stevens,Maddie","STEVENS,MADDIE",Alma,ALMA,1085-3867,11,0,34,0,2,5,0,1,6,3,7,1,0,0,24,2,2,4,2,0,1,0,0,11,0.40,0.00,0.50,0.64,0.36,0.00,0.00,0.09,34
2025-26,wbball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Goodin,Emmerson",Emmerson,Goodin,F,21,"Goodin,Emmerson","GOODIN,EMMERSON",Alma,ALMA,1085-3126,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14
