season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats,shot_stats,goal_stats,caution_stats,misc_stats,composite_score,global_rank,rating
2026-27,wsoc,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Lush, Abby",Abby,Lush,,263,"Lush, Abby","LUSH,ABBY",Greensboro,GCP,1177-4258,2,2,21,0,21,0,0,4,4,6,0,3,0,0,2.00,2.00,3.00,1.500,.000,1,0,1,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,112:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,20.049344791240465,1,99
2026-27,wsoc,USA South Athletic Conference,usa_south_athletic_confe,Salem,"Monteith, Audrey",Audrey,Monteith,,30041,"Monteith, Audrey","MONTEITH,AUDREY",Salem,Salem,1392-790,2,2,8,0,8,0,0,3,5,5,1,2,0,0,2.50,1.50,2.50,1.000,.500,1,0,0,0,1,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,151:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,18.20178989016071,2,99
2026-27,wsoc,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Link, Maci",Maci,Link,,263,"Link, Maci","LINK,MACI",Greensboro,GCP,1177-4781,2,2,6,0,6,0,0,3,4,3,1,1,0,0,2.00,1.50,1.50,.500,.500,2,0,0,0,0,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,144:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,11.795092489989567,3,99
2026-27,wsoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Branca, Quinn",Quinn,Branca,,542,"Branca, Quinn","BRANCA,QUINN",Pfeiffer,PFU,354-2217,2,2,14,0,14,0,0,2,5,2,2,0,0,0,2.50,1.00,1.00,.000,1.000,2,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,155:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,9.947537588909814,4,98
2026-27,wsoc,USA South Athletic Conference,usa_south_athletic_confe,William Peace,"Barnes, Dixie",Dixie,Barnes,,17094,"Barnes, Dixie","BARNES,DIXIE",William Peace,Peace,1183-1906,3,3,14,0,14,0,0,0,0,2,2,0,0,0,.00,.00,.67,.000,.667,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,227:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,8.970287322507886,5,98
2026-27,wsoc,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Self, Addison",Addison,Self,,263,"Self, Addison","SELF,ADDISON",Greensboro,GCP,1177-4783,2,1,9,0,9,0,0,0,2,2,2,0,0,0,1.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,81:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,8.970287322507886,6,98
2026-27,wsoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Allred, Macy",Macy,Allred,,542,"Allred, Macy","ALLRED,MACY",Pfeiffer,PFU,354-2219,2,2,21,0,21,0,0,5,8,2,0,1,0,0,4.00,2.50,1.00,.500,.000,4,0,0,0,0,1,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,166:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,7.724575124099138,7,97
2026-27,wsoc,USA South Athletic Conference,usa_south_athletic_confe,Meredith,"Carroll, Sam",Sam,Carroll,,409,"Carroll, Sam","CARROLL,SAM",Meredith,MER,1333-999,3,3,18,0,18,0,0,7,12,1,1,0,0,0,4.00,2.33,.33,.000,.333,7,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,221:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,7.342895622622278,8,97
2026-27,wsoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Bido, Lily",Lily,Bido,,542,"Bido, Lily","BIDO,LILY",Pfeiffer,PFU,354-2216,2,2,10,0,10,0,0,4,6,2,0,1,0,0,3.00,2.00,1.00,.500,.000,3,0,0,0,0,1,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,168:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,7.235949990898173,9,97
2026-27,wsoc,USA South Athletic Conference,usa_south_athletic_confe,Salem,"Kramer, Hallie",Hallie,Kramer,,30041,"Kramer, Hallie","KRAMER,HALLIE",Salem,Salem,1392-651,2,2,20,0,20,0,0,4,7,2,0,1,0,0,3.50,2.00,1.00,.500,.000,3,1,0,0,0,1,0,.000,1,0,0,0,.50,.00,.00,.00,0,,165:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,7.235949990898173,10,96
2026-27,wsoc,USA South Athletic Conference,usa_south_athletic_confe,William Peace,"Tulowitzki, Addison",Addison,Tulowitzki,,17094,"Tulowitzki, Addison","TULOWITZKI,ADDISON",William Peace,Peace,1183-1800,3,1,22,0,22,0,0,4,6,2,0,1,0,0,2.00,1.33,.67,.333,.000,3,0,0,0,1,0,1,.333,0,0,0,0,.00,.00,.00,.00,0,,188:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,7.235949990898173,11,96
