conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,z_per_set_stats_points,z_per_set_stats_kills,z_per_set_stats_assists,z_per_set_stats_blocks,z_per_set_stats_aces,z_per_set_stats_digs,z_attack_stats_errors,z_serve_stats_errors,composite_score,rank,rating
saa,Southern Athletic Association (SAA),2025-26,wvball,Berry,"Whitehead, Madie",0,,7,128,65,0.25,1243.0,171.0,482.0,17.0,4.0,125.0,0.0,44.0,56.0,422.0,0.0,0.0,4.0,1.0,296.0,86.0,5.0,82.0,4.0,571.0,0.0,3.77,0.13,2.31,0.67,0.34,4.46,3.1013873047111127,2.9749123725824735,-0.3614578098662934,1.6022632681685602,1.07164939897663,1.082710533172431,3.336381045223994,2.571102396174926,5.8405250951630645,1,99
saa,Southern Athletic Association (SAA),2025-26,wvball,Trinity,"Whatley, Reagan",0,,7,108,62,0.244,1061.0,116.0,375.0,22.0,0.0,125.0,0.0,48.0,46.0,460.0,0.0,0.0,528.0,27.0,335.0,55.0,2.0,53.0,2.0,451.5,1.0,3.47,0.2,3.1,0.51,0.44,4.18,2.83453298092547,2.6620029937069853,-0.32466169460816036,1.027245422395918,1.6753955392451534,1.8148143744331047,2.0324171561542848,1.964130221179148,5.803926426281687,2,94
saa,Southern Athletic Association (SAA),2025-26,wvball,Centre,"Bietz, Syd",0,,19,105,56,0.214,1049.0,169.0,393.0,12.0,4.0,148.0,0.0,40.0,47.0,437.0,0.0,0.0,714.0,52.0,320.0,31.0,4.0,21.0,10.0,453.5,0.0,3.74,0.11,3.05,0.3,0.38,4.32,2.9679601428182916,2.9436214346949248,-0.3719709856543314,0.27253449981932515,1.3131478550840394,1.7684786882773655,3.28896417653055,2.024827438678726,5.34304518402027,3,92
saa,Southern Athletic Association (SAA),2025-26,wvball,Millsaps,"Baer, Ally",0,,14,126,73,0.289,878.0,101.0,355.0,12.0,3.0,119.0,0.0,73.0,49.0,425.0,0.0,0.0,18.0,1.0,113.0,69.0,3.0,58.0,11.0,468.0,0.0,2.82,0.1,0.9,0.55,0.58,3.71,2.3865989374281416,1.9840326728100937,-0.3772275735483504,1.1709998838390787,2.520640135621087,-0.22395581641940454,1.676790640953455,2.1462218736778813,4.735275258051851,4,91
saa,Southern Athletic Association (SAA),2025-26,wvball,Sewanee,"Gann, Savannah",0,,18,100,56,0.168,935.0,160.0,317.0,21.0,2.0,107.0,0.0,45.0,42.0,332.0,0.0,0.0,489.0,34.0,209.0,27.0,3.0,23.0,4.0,377.5,0.0,3.17,0.21,2.09,0.27,0.45,3.78,2.4533125183745526,2.3490936148314967,-0.3194051067141414,0.16471865373695488,1.735770153272006,0.8788335140871798,3.075588267410052,1.7213413511808369,4.3500683243102465,5,90
saa,Southern Athletic Association (SAA),2025-26,wvball,Southwestern,"Ahrens, Tatum",0,,17,94,47,0.196,828.0,120.0,282.0,15.0,4.0,107.0,0.0,33.0,11.0,326.0,0.0,0.0,587.0,29.0,257.0,31.0,1.0,30.0,1.0,331.0,2.0,3.0,0.16,2.73,0.33,0.35,3.52,2.205519217716456,2.171778300135387,-0.3456880461842364,0.38035034590169564,1.132024013003482,1.4719302968806371,2.1272508935411727,-0.16027239130607465,4.337073442908997,6,88
saa,Southern Athletic Association (SAA),2025-26,wvball,Berry,"Brovet, Ava",0,,18,128,66,0.16,332.0,28.0,81.0,1273.0,29.0,3564.0,0.0,52.0,51.0,513.0,0.0,0.0,11.0,0.0,255.0,80.0,5.0,75.0,5.0,175.5,4.0,0.63,9.95,1.99,0.63,0.41,1.37,0.15645923150527266,-0.3002057929809707,4.8005115020603615,1.4585088067253995,1.4942716971645964,0.7861621417757022,-0.05392506635724999,2.2676163086770367,4.104128498432923,7,87
saa,Southern Athletic Association (SAA),2025-26,wvball,Rhodes,"Short, Caroline",0,,7,108,57,0.169,1009.0,163.0,334.0,20.0,7.0,138.0,0.0,38.0,25.0,392.0,0.0,0.0,600.0,49.0,248.0,21.0,4.0,19.0,2.0,383.5,0.0,3.09,0.19,2.3,0.19,0.35,3.55,2.2341107524077746,2.2656511137980333,-0.32991828250217936,-0.12279026914936622,1.132024013003482,1.0734433959412828,3.1467135704502183,0.6894886536880144,3.8101644140980784,8,86
saa,Southern Athletic Association (SAA),2025-26,wvball,Berry,"Underwood, Lura",0,,16,128,55,0.22,936.0,110.0,316.0,16.0,3.0,113.0,0.0,73.0,66.0,551.0,0.0,0.0,532.0,19.0,237.0,31.0,1.0,26.0,5.0,407.0,0.0,2.47,0.13,1.85,0.24,0.57,3.18,1.881481824548176,1.618971730788691,-0.3614578098662934,0.056902807654584386,2.4602655215942346,0.6564222205396335,1.8901665500739528,3.1780745711707037,3.440606923727387,9,86
saa,Southern Athletic Association (SAA),2025-26,wvball,Southwestern,"Jurgens, Kendall",0,,1,92,51,0.378,444.0,33.0,201.0,11.0,1.0,58.0,0.0,8.0,10.0,120.0,0.0,0.0,8.0,0.0,30.0,89.0,2.0,81.0,8.0,257.5,3.0,2.18,0.12,0.33,0.97,0.09,2.8,1.5193223851248037,1.3164926645423856,-0.3667143977603124,2.680421728992264,-0.43771595169467986,-0.7521826385948273,0.06461710537635995,-0.22096960880565242,3.338740242077371,10,85
saa,Southern Athletic Association (SAA),2025-26,wvball,Trinity,"McCarthy, Lauren",0,,14,110,62,0.28,364.0,57.0,159.0,10.0,0.0,45.0,0.0,20.0,28.0,211.0,0.0,0.0,9.0,2.0,46.0,153.0,11.0,136.0,17.0,264.0,0.0,1.45,0.09,0.42,1.39,0.18,2.4,1.138101922573886,0.5550798426120306,-0.3824841614423694,4.189843574145449,0.10565557454699159,-0.6687784035144975,0.6336195296976876,0.8715803061867478,3.1087827792527736,11,84
saa,Southern Athletic Association (SAA),2025-26,wvball,Sewanee,"Ellison, Anna",0,,8,102,60,0.282,511.0,74.0,218.0,9.0,3.0,38.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,36.0,104.0,16.0,76.0,28.0,284.0,1.0,2.14,0.09,0.35,1.02,0.0,2.78,1.5002613619972578,1.2747714140256539,-0.3824841614423694,2.8601148057962145,-0.9810874779363513,-0.7336483641325319,1.0366629135919614,-0.8279417838014302,3.0202599127045437,12,83
saa,Southern Athletic Association (SAA),2025-26,wvball,Berry,"Kruk, Keira",0,,9,128,68,0.194,1157.0,146.0,370.0,25.0,4.0,137.0,0.0,6.0,17.0,145.0,0.0,0.0,700.0,36.0,265.0,49.0,12.0,46.0,3.0,402.0,2.0,2.89,0.2,2.07,0.38,0.05,3.14,1.8433597782930842,2.0570448612143744,-0.32466169460816036,0.5600434227056462,-0.6792144078020893,0.8602992396248842,2.7436701865559443,0.20391091369139208,2.948484279957568,13,83
saa,Southern Athletic Association (SAA),2025-26,wvball,Sewanee,"White, Mollie",0,,9,87,43,0.235,574.0,92.0,227.0,7.0,1.0,29.0,0.0,15.0,26.0,205.0,0.0,0.0,6.0,1.0,73.0,41.0,9.0,39.0,2.0,263.5,1.0,2.61,0.08,0.84,0.47,0.17,3.03,1.7385241510915814,1.7649961075972518,-0.3877407493363884,0.8834909609527573,0.04528096052013933,-0.2795586398062912,1.4634147318329571,0.7501858711875922,2.940143258815061,14,82
saa,Southern Athletic Association (SAA),2025-26,wvball,Trinity,"Long, Lily",0,,10,54,16,0.15,414.0,70.0,132.0,6.0,3.0,31.0,0.0,12.0,16.0,130.0,0.0,0.0,270.0,22.0,104.0,18.0,2.0,17.0,1.0,153.5,0.0,2.44,0.11,1.93,0.33,0.22,2.84,1.5574444313798956,1.5876807929011418,-0.3719709856543314,0.38035034590169564,0.3471540306544012,0.7305593183888155,0.9418291762050734,0.1432136961918143,2.913395884257826,15,81
saa,Southern Athletic Association (SAA),2025-26,wvball,Rhodes,"Dsamou, Yzzi",0,,12,100,60,0.213,788.0,130.0,298.0,4.0,4.0,53.0,0.0,2.0,1.0,16.0,0.0,0.0,104.0,13.0,64.0,38.0,3.0,35.0,3.0,320.5,2.0,2.98,0.04,0.64,0.38,0.02,3.21,1.9100733592394945,2.1509176748770207,-0.4087671009124643,0.5600434227056462,-0.8603382498826465,-0.4649013844292465,2.3643352370083925,-0.7672445663018524,2.809065713114592,16,81
