season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats,penalty_stats,misc_stats,goalie_stats,shot_stats,avg_points_game,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,composite_score,global_rank,rating
2026-27,wlax,Landmark Conference,landmark_conference,Goucher,Wrenn Harney,Wrenn,Harney,,1467,Wrenn Harney,"HARNEY,WRENN",HARNEYWRENNGOUCHER,17,17,,,Goucher,GOUCHER,0,,,,,,3.35,0,5,0,0,0,3,11,0,1,0,0,0,0,6,2,0,0,0,0,0,0,0,0,24,9,71,12,1013:00,49,0,1.000,34,43,12,57,44,13,.791,,,,,,,,,,,,,,,8.475764167194388,11,96
2026-27,wlax,Landmark Conference,landmark_conference,Elizabethtown,Drew Bridges,Drew,Bridges,,211,Drew Bridges,"BRIDGES,DREW",BRIDGESDREWETOWN,17,17,,,Elizabethtown,ETOWN,993-5677,,,,,,2.24,0,3,0,0,1,1,17,2,4,2,0,0,0,5,2,0,0,0,0,0,0,0,0,70,18,50,28,1014:00,104,0,1.000,55,85,10,38,12,26,.647,,,,,,,,,,,,,,,8.056861121520766,12,96
2026-27,wlax,Landmark Conference,landmark_conference,Susquehanna,Jessica Russo,Jessica,Russo,,685,Jessica Russo,"RUSSO,JESSICA",RUSSOJESSICASUSQUEHA,17,15,,,Susquehanna,SUSQUEHA,1054-4126,,,,,,3.53,0,3,0,0,0,2,16,1,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,24,1,27,3,900:00,0,0,1.000,61,80,7,60,29,31,.763,,,,,,,,,,,,,,,7.5775196078161375,13,95
2026-27,wlax,Landmark Conference,landmark_conference,Moravian,Kathryn Hunsinger,Kathryn,Hunsinger,,443,Kathryn Hunsinger,"HUNSINGER,KATHRYN",HUNSINGERKATHRYNMORA,19,18,,,Moravian,MORA,0,,,,,,3.11,0,1,0,0,0,3,10,0,3,2,0,0,0,5,1,0,0,0,0,0,0,0,0,21,68,24,9,1080:00,0,0,1.000,50,64,3,59,23,36,.781,,,,,,,,,,,,,,,7.5021635862436,14,95
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Izzy Fiore,Izzy,Fiore,,124,Izzy Fiore,"FIORE,IZZY",FIOREIZZYCATHOLIC,19,18,,,Catholic,CATHOLIC,1049-2801,,,,,,3.26,0,10,0,0,0,2,21,1,5,4,0,0,0,3,2,0,0,0,0,0,0,0,0,17,2,20,5,1080:00,16,0,1.000,59,80,13,62,23,39,.738,,,,,,,,,,,,,,,7.4073244124037,15,95
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Henley Bredemann,Henley,Bredemann,,124,Henley Bredemann,"BREDEMANN,HENLEY",BREDEMANNHENLEYCATHOLIC,19,19,,,Catholic,CATHOLIC,1049-3305,,,,,,3.21,0,3,0,0,0,3,14,1,9,1,0,0,0,8,1,0,0,0,0,0,0,0,0,21,26,18,7,1140:00,16,0,1.000,62,80,6,61,17,44,.775,,,,,,,,,,,,,,,7.371588247422665,16,94
2026-27,wlax,Landmark Conference,landmark_conference,Susquehanna,Waverly Oake-Libow,Waverly,Oake-Libow,,685,Waverly Oake-Libow,"OAKE-LIBOW,WAVERLY",OAKE-LIBOWWAVERLYSUSQUEHA,19,19,,,Susquehanna,SUSQUEHA,1054-4124,,,,,,2.68,0,3,0,0,0,0,4,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,27,1,43,2,1140:00,0,0,1.000,16,24,8,51,42,9,.667,,,,,,,,,,,,,,,6.975713900982807,17,94
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Aubrey Welch,Aubrey,Welch,,190,Aubrey Welch,"WELCH,AUBREY",WELCHAUBREYDREW,17,17,,,Drew,DREW,1050-4375,,,,,,2.71,0,5,0,0,0,2,23,1,7,2,0,0,0,18,2,0,0,0,0,0,0,0,0,36,75,31,21,1005:00,9,0,1.000,53,69,9,46,11,35,.768,,,,,,,,,,,,,,,6.898844859938688,18,94
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Madi Strong,Madi,Strong,,190,Madi Strong,"STRONG,MADI",STRONGMADIDREW,17,17,,,Drew,DREW,1050-4582,,,,,,3.00,0,5,0,0,0,1,20,3,6,0,0,0,0,4,1,0,0,0,0,0,0,0,0,28,4,35,11,1005:00,9,0,1.000,63,72,7,51,13,38,.875,,,,,,,,,,,,,,,6.506010124231657,19,94
2026-27,wlax,Landmark Conference,landmark_conference,Scranton,Grace Didominica,Grace,Didominica,,633,Grace Didominica,"DIDOMINICA,GRACE",DIDOMINICAGRACESCR,21,21,,,Scranton,SCR,1056-2662,,,,,,2.10,0,0,0,0,1,2,5,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,37,2,25,12,1250:00,36,0,1.000,35,41,3,44,22,22,.854,,,,,,,,,,,,,,,6.452605974516856,20,94
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Maggie Traynor,Maggie,Traynor,,124,Maggie Traynor,"TRAYNOR,MAGGIE",TRAYNORMAGGIECATHOLIC,19,8,,,Catholic,CATHOLIC,1049-3090,,,,,,2.74,0,1,0,0,0,2,17,1,6,0,0,0,0,7,2,0,0,0,0,0,0,0,0,18,0,18,9,480:00,16,0,1.000,59,81,7,52,23,29,.728,,,,,,,,,,,,,,,6.413770478840181,21,94
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Kristina Lowe,Kristina,Lowe,,190,Kristina Lowe,"LOWE,KRISTINA",LOWEKRISTINADREW,17,17,,,Drew,DREW,1050-4619,,,,,,1.59,0,4,0,0,0,0,14,3,2,0,0,0,0,17,2,0,0,0,0,0,0,0,0,47,56,18,43,1005:00,9,0,1.000,39,53,11,27,5,22,.736,,,,,,,,,,,,,,,6.297886608012723,22,93
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Hayden Scotti,Hayden,Scotti,,190,Hayden Scotti,"SCOTTI,HAYDEN",SCOTTIHAYDENDREW,16,15,,,Drew,DREW,1050-4626,,,,,,2.88,0,3,0,0,0,0,17,1,2,4,0,0,0,4,2,0,0,0,0,0,0,0,0,26,0,41,11,885:00,9,0,1.000,42,64,14,46,23,23,.656,,,,,,,,,,,,,,,6.149307429780307,23,93
2026-27,wlax,Landmark Conference,landmark_conference,Elizabethtown,Megan Meyer,Megan,Meyer,,211,Megan Meyer,"MEYER,MEGAN",MEYERMEGANETOWN,16,15,,,Elizabethtown,ETOWN,993-5546,,,,,,3.00,0,2,0,0,0,0,10,0,12,1,0,0,0,12,3,0,0,0,0,0,0,0,0,19,13,36,7,894:00,104,0,1.000,46,56,3,48,24,24,.821,,,,,,,,,,,,,,,5.8145843511032265,24,93
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Lindsay Sawyer,Lindsay,Sawyer,,124,Lindsay Sawyer,"SAWYER,LINDSAY",SAWYERLINDSAYCATHOLIC,19,18,,,Catholic,CATHOLIC,1049-2808,,,,,,2.47,0,6,0,0,0,0,17,0,7,1,0,0,0,8,1,0,0,0,0,0,0,0,0,25,5,22,8,1080:00,16,0,1.000,46,66,12,47,13,34,.697,,,,,,,,,,,,,,,5.594114240207588,25,93
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Regina Williams,Regina,Williams,,190,Regina Williams,"WILLIAMS,REGINA",WILLIAMSREGINADREW,17,2,,,Drew,DREW,1050-4857,,,,,,2.82,0,6,0,0,0,0,24,2,6,0,0,0,0,7,1,0,0,0,0,0,0,0,0,22,6,23,11,120:00,0,0,1.000,79,107,15,48,6,42,.738,,,,,,,,,,,,,,,5.519359442363477,26,93
2026-27,wlax,Landmark Conference,landmark_conference,Elizabethtown,Abby Bach,Abby,Bach,,211,Abby Bach,"BACH,ABBY",BACHABBYETOWN,17,16,,,Elizabethtown,ETOWN,993-5811,,,,,,2.76,0,0,0,0,0,2,3,1,5,0,0,0,0,2,3,0,0,0,0,0,0,0,0,18,0,30,4,959:00,87,0,1.000,44,57,5,47,25,22,.772,,,,,,,,,,,,,,,5.445452830110861,27,92
2026-27,wlax,Landmark Conference,landmark_conference,Juniata,Elayna Stubbe,Elayna,Stubbe,,325,Elayna Stubbe,"STUBBE,ELAYNA",STUBBEELAYNAJUNIATA,16,16,,,Juniata,JUNIATA,0,,,,,,2.13,0,4,0,0,0,2,16,0,2,0,0,0,0,13,5,0,0,0,0,0,0,0,0,30,37,28,26,960:00,0,0,1.000,44,67,10,34,10,24,.657,,,,,,,,,,,,,,,5.328181731179844,28,92
2026-27,wlax,Landmark Conference,landmark_conference,Juniata,Ella McGlaughlin,Ella,McGlaughlin,,325,Ella McGlaughlin,"MCGLAUGHLIN,ELLA",MCGLAUGHLINELLAJUNIATA,16,15,,,Juniata,JUNIATA,0,,,,,,3.19,0,14,0,0,0,1,40,2,5,3,0,0,0,1,2,0,0,0,0,0,0,0,0,17,4,40,2,900:00,0,0,1.000,85,101,27,51,6,45,.842,,,,,,,,,,,,,,,4.997157563466522,29,92
2026-27,wlax,Landmark Conference,landmark_conference,Wilkes,Nina-Lily Veale,Nina-Lily,Veale,,784,Nina-Lily Veale,"VEALE,NINA-LILY",VEALENINA-LILYWILKES,16,16,,,Wilkes,WILKES,1002-4635,,,,,,2.50,0,1,0,0,0,2,10,2,1,2,0,0,0,3,3,0,0,0,0,0,0,0,0,21,52,33,9,951:00,39,0,1.000,34,45,5,40,20,20,.756,,,,,,,,,,,,,,,4.822113337961821,30,92
2026-27,wlax,Landmark Conference,landmark_conference,Susquehanna,Sophia Trively,Sophia,Trively,,685,Sophia Trively,"TRIVELY,SOPHIA",TRIVELYSOPHIASUSQUEHA,19,0,,,Susquehanna,SUSQUEHA,1054-4121,,,,,,2.47,0,4,0,0,0,3,13,0,4,1,0,0,0,4,1,0,0,0,0,0,0,0,0,18,0,23,2,00:00,0,0,1.000,58,73,12,47,13,34,.795,,,,,,,,,,,,,,,4.7975920557166285,31,92
2026-27,wlax,Landmark Conference,landmark_conference,Goucher,Katie Bloom,Katie,Bloom,,1467,Katie Bloom,"BLOOM,KATIE",BLOOMKATIEGOUCHER,17,17,,,Goucher,GOUCHER,0,,,,,,1.82,0,2,0,0,0,2,10,0,9,1,0,0,0,2,2,0,0,0,0,0,0,0,0,34,52,18,24,1013:00,49,0,1.000,42,55,3,31,3,28,.764,,,,,,,,,,,,,,,4.679265994805037,32,91
2026-27,wlax,Landmark Conference,landmark_conference,Elizabethtown,Alyssa Golombeck,Alyssa,Golombeck,,211,Alyssa Golombeck,"GOLOMBECK,ALYSSA",GOLOMBECKALYSSAETOWN,17,16,,,Elizabethtown,ETOWN,993-6443,,,,,,1.82,0,3,0,0,0,2,10,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,37,63,32,18,945:00,47,0,1.000,39,55,9,31,9,22,.709,,,,,,,,,,,,,,,4.620099375794511,33,91
2026-27,wlax,Landmark Conference,landmark_conference,Wilkes,Alexis Guttilla,Alexis,Guttilla,,784,Alexis Guttilla,"GUTTILLA,ALEXIS",GUTTILLAALEXISWILKES,17,17,,,Wilkes,WILKES,1002-3726,,,,,,2.29,0,2,0,0,0,1,6,0,1,0,0,0,0,10,2,0,0,0,0,0,0,0,0,18,0,16,18,1011:00,39,0,1.000,60,80,15,39,4,35,.750,,,,,,,,,,,,,,,4.5600944240805035,34,91
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Emma Gallaro,Emma,Gallaro,,190,Emma Gallaro,"GALLARO,EMMA",GALLAROEMMADREW,16,16,,,Drew,DREW,1050-4377,,,,,,2.31,0,6,0,0,0,3,12,0,5,1,0,0,0,14,7,1,0,0,0,0,0,0,0,24,4,17,14,910:00,56,0,1.000,45,70,9,37,10,27,.643,,,,,,,,,,,,,,,4.529997612805724,35,91
2026-27,wlax,Landmark Conference,landmark_conference,Juniata,Skyler Stevens,Skyler,Stevens,,325,Skyler Stevens,"STEVENS,SKYLER",STEVENSSKYLERJUNIATA,16,15,,,Juniata,JUNIATA,0,,,,,,2.81,0,5,0,0,0,1,25,1,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,11,10,23,6,900:00,0,0,1.000,74,98,12,45,10,35,.755,,,,,,,,,,,,,,,4.364806840755415,36,91
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Annie Galarza,Annie,Galarza,,124,Annie Galarza,"GALARZA,ANNIE",GALARZAANNIECATHOLIC,19,10,,,Catholic,CATHOLIC,1049-3088,,,,,,2.21,0,2,0,0,0,0,10,1,2,1,0,0,0,8,1,0,0,0,0,0,0,0,0,10,2,34,5,600:00,0,0,1.000,33,46,3,42,20,22,.717,,,,,,,,,,,,,,,4.2503707357875715,37,90
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Emily Monaco,Emily,Monaco,,190,Emily Monaco,"MONACO,EMILY",MONACOEMILYDREW,17,17,,,Drew,DREW,1050-4376,,,,,,0.71,0,1,0,0,0,1,3,0,1,0,0,0,0,21,3,0,0,0,0,0,0,0,0,47,41,19,43,1005:00,9,0,1.000,17,27,2,12,3,9,.630,,,,,,,,,,,,,,,4.1973002811310565,38,90
2026-27,wlax,Landmark Conference,landmark_conference,Goucher,Tatiana Emeruwa,Tatiana,Emeruwa,,1467,Tatiana Emeruwa,"EMERUWA,TATIANA",EMERUWATATIANAGOUCHER,17,14,,,Goucher,GOUCHER,0,,,,,,2.24,0,1,0,0,0,0,19,1,0,2,0,0,0,10,2,0,0,0,0,0,0,0,0,7,2,36,15,831:00,39,0,1.000,40,58,5,38,13,25,.690,,,,,,,,,,,,,,,4.032834364557768,39,90
2026-27,wlax,Landmark Conference,landmark_conference,Susquehanna,Abby DiComes,Abby,DiComes,,685,Abby DiComes,"DICOMES,ABBY",DICOMESABBYSUSQUEHA,19,3,,,Susquehanna,SUSQUEHA,1054-5148,,,,,,2.21,0,2,0,0,0,2,2,1,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,8,1,30,2,180:00,0,0,1.000,33,43,2,42,17,25,.767,,,,,,,,,,,,,,,3.801356877999497,40,90
2026-27,wlax,Landmark Conference,landmark_conference,Goucher,Emma Nelson,Emma,Nelson,,1467,Emma Nelson,"NELSON,EMMA",NELSONEMMAGOUCHER,17,17,,,Goucher,GOUCHER,0,,,,,,2.06,0,5,0,0,0,2,7,2,9,0,0,0,0,5,1,0,0,0,0,0,0,0,0,22,46,24,11,1013:00,49,0,1.000,35,57,10,35,5,30,.614,,,,,,,,,,,,,,,3.7291917557157985,41,90
2026-27,wlax,Landmark Conference,landmark_conference,Lycoming,Julie Dammes,Julie,Dammes,,373,Julie Dammes,"DAMMES,JULIE",DAMMESJULIELYCO,16,16,,,Lycoming,LYCO,996-9525,,,,,,1.38,0,3,0,0,0,0,10,0,1,1,0,0,0,10,2,0,0,0,0,0,0,0,0,42,23,36,20,960:00,0,0,1.000,24,43,9,22,7,15,.558,,,,,,,,,,,,,,,3.7225870635277456,42,90
2026-27,wlax,Landmark Conference,landmark_conference,Goucher,Camden West,Camden,West,,1467,Camden West,"WEST,CAMDEN",WESTCAMDENGOUCHER,17,17,,,Goucher,GOUCHER,0,,,,,,2.41,0,4,0,0,0,0,17,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,2,28,2,1013:00,49,0,1.000,57,75,8,41,11,30,.760,,,,,,,,,,,,,,,3.6631517885458957,43,89
2026-27,wlax,Landmark Conference,landmark_conference,Moravian,Bailey Leatherman,Bailey,Leatherman,,443,Bailey Leatherman,"LEATHERMAN,BAILEY",LEATHERMANBAILEYMORA,19,19,,,Moravian,MORA,0,,,,,,2.05,0,1,0,0,0,0,7,0,4,1,0,0,0,14,2,0,0,0,0,0,0,0,0,11,17,29,6,1140:00,0,0,1.000,45,77,4,39,7,32,.584,,,,,,,,,,,,,,,3.4335509200534533,44,89
2026-27,wlax,Landmark Conference,landmark_conference,Juniata,Devyn Mauger,Devyn,Mauger,,325,Devyn Mauger,"MAUGER,DEVYN",MAUGERDEVYNJUNIATA,16,15,,,Juniata,JUNIATA,0,,,,,,1.50,0,4,0,0,0,0,14,1,1,1,0,0,0,5,5,0,0,0,0,0,0,0,0,33,104,46,18,900:00,0,0,1.000,40,54,11,24,5,19,.741,,,,,,,,,,,,,,,3.317301291012318,45,89
2026-27,wlax,Landmark Conference,landmark_conference,Moravian,Ella Steirer,Ella,Steirer,,443,Ella Steirer,"STEIRER,ELLA",STEIRERELLAMORA,19,16,,,Moravian,MORA,0,,,,,,1.68,0,3,0,0,0,3,9,0,7,1,0,0,0,4,0,0,0,0,0,0,0,0,0,20,4,16,13,960:00,0,0,1.000,51,61,9,32,1,31,.836,,,,,,,,,,,,,,,3.213687781060402,46,89
2026-27,wlax,Landmark Conference,landmark_conference,Susquehanna,Sloane Coddington,Sloane,Coddington,,685,Sloane Coddington,"CODDINGTON,SLOANE",CODDINGTONSLOANESUSQUEHA,19,19,,,Susquehanna,SUSQUEHA,1054-4711,,,,,,1.26,0,6,0,0,0,1,11,1,3,2,0,0,0,10,0,0,0,0,0,0,0,0,0,29,43,25,18,1140:00,0,0,1.000,28,42,12,24,5,19,.667,,,,,,,,,,,,,,,3.121655126583013,47,89
2026-27,wlax,Landmark Conference,landmark_conference,Wilkes,Madyson Martinez,Madyson,Martinez,,784,Madyson Martinez,"MARTINEZ,MADYSON",MARTINEZMADYSONWILKES,17,17,,,Wilkes,WILKES,1002-4637,,,,,,1.35,0,5,0,0,0,1,6,0,2,0,0,0,0,7,3,0,0,0,0,0,0,0,0,32,41,30,15,1011:00,39,0,1.000,34,67,19,23,9,14,.507,,,,,,,,,,,,,,,3.0722898472235385,48,88
2026-27,wlax,Landmark Conference,landmark_conference,Lycoming,Molly Giufre,Molly,Giufre,,373,Molly Giufre,"GIUFRE,MOLLY",GIUFREMOLLYLYCO,16,16,,,Lycoming,LYCO,996-9527,,,,,,1.94,0,2,0,0,0,2,7,0,4,0,0,0,0,6,1,0,0,0,0,0,0,0,0,16,3,27,7,960:00,0,0,1.000,27,43,6,31,14,17,.628,,,,,,,,,,,,,,,2.9672312471905604,49,88
2026-27,wlax,Landmark Conference,landmark_conference,Scranton,Alexandra Back,Alexandra,Back,,633,Alexandra Back,"BACK,ALEXANDRA",BACKALEXANDRASCR,20,9,,,Scranton,SCR,1056-2868,,,,,,1.70,0,1,0,0,0,1,12,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,3,20,5,545:00,27,0,1.000,31,36,4,34,13,21,.861,,,,,,,,,,,,,,,2.8356645565407113,50,88
2026-27,wlax,Landmark Conference,landmark_conference,Moravian,Cora Sollenberger,Cora,Sollenberger,,443,Cora Sollenberger,"SOLLENBERGER,CORA",SOLLENBERGERCORAMORA,19,14,,,Moravian,MORA,0,,,,,,1.58,0,2,0,0,0,0,15,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,18,21,28,7,840:00,0,0,1.000,30,38,5,30,11,19,.789,,,,,,,,,,,,,,,2.8064116116185653,51,88
2026-27,wlax,Landmark Conference,landmark_conference,Scranton,Colleen Mullin,Colleen,Mullin,,633,Colleen Mullin,"MULLIN,COLLEEN",MULLINCOLLEENSCR,20,8,,,Scranton,SCR,1056-2480,,,,,,1.70,0,5,0,0,0,1,13,1,6,1,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,25,4,465:00,9,0,1.000,43,62,13,34,10,24,.694,,,,,,,,,,,,,,,2.63585424654718,52,88
2026-27,wlax,Landmark Conference,landmark_conference,Scranton,Natalie Paul,Natalie,Paul,,633,Natalie Paul,"PAUL,NATALIE",PAULNATALIESCR,21,19,,,Scranton,SCR,1056-2660,,,,,,1.10,0,2,0,0,0,0,2,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,26,6,23,10,1130:00,36,0,1.000,24,40,8,23,12,11,.600,,,,,,,,,,,,,,,2.524489513833436,53,88
2026-27,wlax,Landmark Conference,landmark_conference,Scranton,Mia Dinnocenzio,Mia,Dinnocenzio,,633,Mia Dinnocenzio,"DINNOCENZIO,MIA",DINNOCENZIOMIASCR,21,20,,,Scranton,SCR,1056-1586,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,43,0,18,43,1205:00,27,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,,2.2632623525014113,54,87
