conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,z_shot_stats_goals,z_shot_stats_assists,z_shot_stats_points,z_shot_stats_shots_on_goal,z_caution_stats_yellow_cards,z_caution_stats_red_cards,composite_score,rank,rating
mac,Middle Atlantic Conferences (MAC),2025-26,wsoc,Messiah,Hannah Adair,0,,10,25,25,0.0,0.0,52.0,101.0,39.0,9.0,15.0,0.0,0.0,4.04,2.08,1.56,0.6,0.36,37.0,0.0,1.0,0.0,6.0,4.0,5.0,0.2,9.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,,1516:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.843493799081902,5.873119979714794,7.146301359931711,6.983213015205001,-0.3539633077055533,-0.06434894520877868,17.432565414114798,1,99
mac,Middle Atlantic Conferences (MAC),2025-26,wsoc,Lebanon Valley,"Miller, Abrielle",0,,5,19,19,0.0,0.0,39.0,75.0,32.0,8.0,12.0,0.0,0.0,3.95,2.05,1.68,0.632,0.421,27.0,2.0,0.0,0.0,3.0,5.0,4.0,0.211,9.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,,1356:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.384764898164209,5.167530881334393,5.774731846846282,5.08679409541056,-0.3539633077055533,-0.06434894520877868,14.140541701212138,2,96
mac,Middle Atlantic Conferences (MAC),2025-26,wsoc,York,Meg Kalthof,0,,9,20,19,0.0,0.0,30.0,63.0,33.0,3.0,15.0,1.0,0.0,3.15,1.5,1.65,0.75,0.15,15.0,1.0,0.0,0.0,8.0,3.0,6.0,0.3,6.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,1161:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.843493799081902,1.6395853894323933,5.970670348715629,3.7738886893990244,-0.3539633077055533,-0.06434894520877868,13.004284627904665,3,95
mac,Middle Atlantic Conferences (MAC),2025-26,wsoc,Messiah,Addi Martin,0,,6,24,24,0.0,0.0,46.0,91.0,30.0,4.0,13.0,0.0,0.0,3.79,1.92,1.25,0.542,0.167,33.0,0.0,0.0,0.0,4.0,6.0,3.0,0.125,6.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,,1476:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.871007865136773,2.3451744878127934,5.382854843107588,6.107942744530644,-0.3539633077055533,-0.06434894520877868,12.581051019926512,4,94
mac,Middle Atlantic Conferences (MAC),2025-26,wsoc,Messiah,Brittany Laird,0,,11,23,23,0.0,0.0,34.0,75.0,29.0,5.0,12.0,0.0,0.0,3.26,1.48,1.26,0.522,0.217,22.0,1.0,0.0,0.0,1.0,2.0,3.0,0.13,12.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,,1383:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.384764898164209,3.0507635861931934,5.186916341238241,4.3574022031819295,-0.3539633077055533,-0.06434894520877868,12.101455362241943,5,94
mac,Middle Atlantic Conferences (MAC),2025-26,wsoc,Lebanon Valley,"Lasky, Jordan",0,,12,19,19,0.0,0.0,28.0,49.0,29.0,3.0,13.0,0.0,0.0,2.58,1.47,1.53,0.684,0.158,15.0,0.0,1.0,0.0,4.0,2.0,4.0,0.211,8.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,,1304:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.871007865136773,1.6395853894323933,5.186916341238241,3.482131932507572,-0.3539633077055533,-0.06434894520877868,11.424819537347075,6,93
mac,Middle Atlantic Conferences (MAC),2025-26,wsoc,Misericordia,"Maniskas, Olivia",0,,28,21,21,0.0,0.0,39.0,60.0,24.0,4.0,10.0,0.0,0.0,2.86,1.86,1.14,0.476,0.19,29.0,0.0,0.0,0.0,3.0,8.0,3.0,0.143,7.0,0.0,1.0,0.0,0.33,0.05,0.0,0.0,0.0,,1602:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.412278964219081,2.3451744878127934,4.207223831891506,5.08679409541056,1.2355941389351257,-0.06434894520877868,9.856717064337445,7,92
mac,Middle Atlantic Conferences (MAC),2025-26,wsoc,Arcadia,"Nugent, Sadie",0,,16,16,16,0.0,0.0,35.0,69.0,21.0,5.0,8.0,0.0,0.0,4.31,2.19,1.31,0.5,0.313,27.0,0.0,1.0,0.0,3.0,4.0,3.0,0.188,6.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,,1294:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.4397930302739534,3.0507635861931934,3.6194083262834646,4.5032805816276555,-0.3539633077055533,-0.06434894520877868,9.08840355957249,8,92
mac,Middle Atlantic Conferences (MAC),2025-26,wsoc,Arcadia,"Stephens, Abby",0,,8,18,18,0.0,0.0,26.0,55.0,18.0,6.0,6.0,2.0,2.0,3.06,1.44,1.0,0.333,0.333,20.0,0.0,0.0,0.0,3.0,3.0,3.0,0.167,12.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,,1546:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.4673070963288253,3.7563526845735935,3.031592820675423,3.1903751756161194,-0.3539633077055533,-0.06434894520877868,7.935778059365704,9,91
mac,Middle Atlantic Conferences (MAC),2025-26,wsoc,Stevens,"Odom, Alana",0,,4,20,8,0.0,0.0,22.0,34.0,20.0,2.0,9.0,0.0,0.0,1.7,1.1,1.0,0.45,0.1,13.0,0.0,0.0,0.0,4.0,1.0,3.0,0.15,17.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,,992:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.9260359972465175,0.9339962910519934,3.4234698244141177,2.6068616618332148,-0.3539633077055533,-0.06434894520877868,7.576468684678782,10,91
