season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats,composite_score,global_rank,rating
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Guarin, Esteban",Esteban,Guarin,,75,"Guarin, Esteban","GUARIN,ESTEBAN",Bridgewater,Eagles,1287-4140,2,0,13,0,13,0,0,2,3,3,1,1,0,0,1.50,1.00,1.50,.500,.500,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,45:00,0,.00,.00,,,,,,,,,,,,,,,,,,9.061702035835703,11,96
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Hampden-Sydney,"Petz, Tyler",Tyler,Petz,,269,"Petz, Tyler","PETZ,TYLER",Hampden-Sydney,HSC,1291-2221,3,3,14,0,14,0,0,3,4,2,2,0,1,0,1.33,1.00,.67,.000,.667,3,0,0,0,0,0,0,.000,4,0,0,0,1.33,.00,.00,.00,0,,211:00,0,.00,.00,,,,,,,,,,,,,,,,,,8.486073646182504,12,96
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Lynchburg,"Coughlin, Noah",Noah,Coughlin,,374,"Coughlin, Noah","COUGHLIN,NOAH",Lynchburg,LYN,0,3,2,30,0,30,0,0,1,2,3,1,1,0,0,.67,.33,1.00,.333,.333,0,0,0,0,1,0,0,.000,1,0,1,0,.33,.33,.00,.00,0,,125:00,0,.00,.00,,,,,,,,,,,,,,,,,,8.476711970141867,13,95
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Randolph-Macon,"Wilson, Barrett",Barrett,Wilson,,565,"Wilson, Barrett","WILSON,BARRETT",Randolph-Macon,RMC,1294-6077,2,2,23,0,23,0,0,1,3,3,1,1,0,0,1.50,.50,1.50,.500,.500,0,0,0,0,1,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,145:00,0,.00,.00,,,,,,,,,,,,,,,,,,8.476711970141867,14,95
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Hampden-Sydney,"Mason, Colin",Colin,Mason,,269,"Mason, Colin","MASON,COLIN",Hampden-Sydney,HSC,1291-2404,3,3,7,0,7,0,0,1,1,2,2,0,0,0,.33,.33,.67,.000,.667,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,152:00,0,.00,.00,,,,,,,,,,,,,,,,,,7.316093514794829,15,95
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Randolph,"Cortes, Marcus",Marcus,Cortes,,566,"Cortes, Marcus","CORTES,MARCUS",Randolph,RAN,1295-3556,2,2,21,0,21,0,0,5,9,2,0,1,0,0,4.50,2.50,1.00,.500,.000,4,0,0,0,1,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,155:00,0,.00,.00,,,,,,,,,,,,,,,,,,6.83922801603603,16,95
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,EMU,"Byrd, Elijah",Elijah,Byrd,,203,"Byrd, Elijah","BYRD,ELIJAH",EMU,EMU,1237-1619,3,3,26,0,26,0,0,4,6,2,0,1,0,0,2.00,1.33,.67,.333,.000,3,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,131:00,0,.00,.00,,,,,,,,,,,,,,,,,,6.254237950342192,17,95
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Randolph-Macon,"Jackson, Damien",Damien,Jackson,,565,"Jackson, Damien","JACKSON,DAMIEN",Randolph-Macon,RMC,1294-5051,2,2,12,0,12,0,0,4,6,2,0,1,1,0,3.00,2.00,1.00,.500,.000,3,0,0,0,0,0,1,.500,2,0,0,0,1.00,.00,.00,.00,0,,170:00,0,.00,.00,,,,,,,,,,,,,,,,,,6.254237950342192,18,94
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,EMU,"Kiernan, Kane",Kane,Kiernan,,203,"Kiernan, Kane","KIERNAN,KANE",EMU,EMU,1237-1532,3,3,8,0,8,0,0,4,4,1,1,0,0,0,1.33,1.33,.33,.000,.333,4,0,0,0,0,0,0,.000,5,0,0,0,1.67,.00,.00,.00,0,,204:00,0,.00,.00,,,,,,,,,,,,,,,,,,5.093619494995155,19,94
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,EMU,"Barravino, Xavier",Xavier,Barravino,,203,"Barravino, Xavier","BARRAVINO,XAVIER",EMU,EMU,1237-1743,3,0,17,0,17,0,0,2,2,2,0,1,0,0,.67,.67,.67,.333,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,113:00,0,.00,.00,,,,,,,,,,,,,,,,,,5.0842578189545184,20,94
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Bianchi, Lucio",Lucio,Bianchi,,75,"Bianchi, Lucio","BIANCHI,LUCIO",Bridgewater,Eagles,1287-4150,1,0,36,0,36,0,0,2,2,2,0,1,0,0,2.00,2.00,2.00,1.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,23:00,0,.00,.00,,,,,,,,,,,,,,,,,,5.0842578189545184,21,94
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Averett,"Evans, Christian",Christian,Evans,,44,"Evans, Christian","EVANS,CHRISTIAN",Averett,AUC,1169-4610,2,2,21,0,21,0,0,2,3,2,0,1,0,0,1.50,1.00,1.00,.500,.000,1,0,0,0,0,1,0,.000,1,0,0,0,.50,.00,.00,.00,0,,167:00,0,.00,.00,,,,,,,,,,,,,,,,,,5.0842578189545184,22,94
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Parker, Joshua",Joshua,Parker,,75,"Parker, Joshua","PARKER,JOSHUA",Bridgewater,Eagles,1287-3898,2,2,27,0,27,0,0,2,2,2,0,1,0,0,1.00,1.00,1.00,.500,.000,1,0,0,0,0,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,85:00,0,.00,.00,,,,,,,,,,,,,,,,,,5.0842578189545184,23,94
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Seife, Sami",Sami,Seife,,752,"Seife, Sami","SEIFE,SAMI",Washington and Lee,WLU,1299-9327,3,3,16,0,16,0,0,2,2,2,0,1,1,1,.67,.67,.67,.333,.000,1,0,0,0,1,0,1,.333,9,0,2,0,3.00,.67,.00,.00,0,,196:00,0,.00,.00,,,,,,,,,,,,,,,,,,5.0842578189545184,24,94
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Hampden-Sydney,"Wasi, Ubaid",Ubaid,Wasi,,269,"Wasi, Ubaid","WASI,UBAID",Hampden-Sydney,HSC,1291-2566,3,0,9,0,9,0,0,2,3,2,0,1,0,0,1.00,.67,.67,.333,.000,1,0,0,0,0,0,0,.000,7,0,0,0,2.33,.00,.00,.00,0,,64:00,0,.00,.00,,,,,,,,,,,,,,,,,,5.0842578189545184,25,94
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Medrano, Anthony",Anthony,Medrano,,75,"Medrano, Anthony","MEDRANO,ANTHONY",Bridgewater,Eagles,1287-3507,2,2,12,0,12,0,0,3,4,1,1,0,0,0,2.00,1.50,.50,.000,.500,3,0,0,0,0,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,159:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.508629429301319,26,93
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Ceccanecchio, Justin",Justin,Ceccanecchio,,752,"Ceccanecchio, Justin","CECCANECCHIO,JUSTIN",Washington and Lee,WLU,1299-9198,3,0,29,0,29,0,0,1,2,2,0,1,0,0,.67,.33,.67,.333,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,33:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.499267753260681,27,93
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Averett,"Davis, Will",Will,Davis,,44,"Davis, Will","DAVIS,WILL",Averett,AUC,1169-4028,2,2,2,0,2,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,0,0,0,.000,1,0,1,0,.50,.50,.00,.00,0,,104:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.499267753260681,28,93
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Randolph,"Dombrovkis, Sage",Sage,Dombrovkis,,566,"Dombrovkis, Sage","DOMBROVKIS,SAGE",Randolph,RAN,1295-2703,2,2,22,0,22,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,0,0,1,.500,3,0,0,0,1.50,.00,.00,.00,0,,124:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.499267753260681,29,93
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Hampden-Sydney,"Edgington, Gavin",Gavin,Edgington,,269,"Edgington, Gavin","EDGINGTON,GAVIN",Hampden-Sydney,HSC,1291-2701,3,0,33,0,33,0,0,1,3,2,0,1,0,0,1.00,.33,.67,.333,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.33,.00,.00,0,,113:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.499267753260681,30,93
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Johnson, Dylan",Dylan,Johnson,,637,"Johnson, Dylan","JOHNSON,DYLAN",Shenandoah,SUH,1184-2506,2,2,15,0,15,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,1,0,0,0,1,0,.000,1,0,0,0,.50,.00,.00,.00,0,,105:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.499267753260681,31,93
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Kabungulu, Pacific",Pacific,Kabungulu,,578,"Kabungulu, Pacific","KABUNGULU,PACIFIC",Roanoke,RC,1296-3374,1,0,14,0,14,0,0,1,1,2,0,1,0,0,1.00,1.00,2.00,1.000,.000,0,0,0,0,0,1,1,1.000,0,0,0,0,.00,.00,.00,.00,0,,51:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.499267753260681,32,93
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Mattiace, Nick",Nick,Mattiace,,637,"Mattiace, Nick","MATTIACE,NICK",Shenandoah,SUH,1184-3573,2,2,9,0,9,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,1,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,93:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.499267753260681,33,93
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Randolph,"McCall, Brad",Brad,McCall,,566,"McCall, Brad","MCCALL,BRAD",Randolph,RAN,1295-3549,2,2,2,0,2,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,1,0,0,0,1,0,.000,3,0,1,0,1.50,.50,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.499267753260681,34,92
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Morris, Grey",Grey,Morris,,578,"Morris, Grey","MORRIS,GREY",Roanoke,RC,1296-3943,1,1,10,0,10,0,0,1,1,2,0,1,0,0,1.00,1.00,2.00,1.000,.000,0,1,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,55:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.499267753260681,35,92
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Mudd, Jack",Jack,Mudd,,637,"Mudd, Jack","MUDD,JACK",Shenandoah,SUH,1184-4480,2,0,13,0,13,0,0,1,2,2,0,1,0,0,1.00,.50,1.00,.500,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,47:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.499267753260681,36,92
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Randolph,"Quinteros, Fernando",Fernando,Quinteros,,566,"Quinteros, Fernando","QUINTEROS,FERNANDO",Randolph,RAN,1295-3082,2,0,19,0,19,0,0,1,2,2,0,1,0,0,1.00,.50,1.00,.500,.000,0,0,0,0,0,1,1,.500,0,0,0,0,.00,.00,.00,.00,0,,73:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.499267753260681,37,92
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Sharpe, Ryan",Ryan,Sharpe,,752,"Sharpe, Ryan","SHARPE,RYAN",Washington and Lee,WLU,1299-9200,3,2,8,0,8,0,0,1,2,2,0,1,1,1,.67,.33,.67,.333,.000,0,0,0,0,1,1,1,.333,3,0,0,0,1.00,.00,.00,.00,0,,135:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.499267753260681,38,92
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Guilford,"Vasquez, Ken",Ken,Vasquez,,1112,"Vasquez, Ken","VASQUEZ,KEN",Guilford,GCQ,1290-4048,2,2,27,0,27,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,112:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.499267753260681,39,92
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Batten,"Wakefield, Mason",Mason,Wakefield,,745,"Wakefield, Mason","WAKEFIELD,MASON",Batten,BATN,1298-5978,2,2,32,0,32,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,1,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,89:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.499267753260681,40,92
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Lynchburg,"Wiley, Chris",Chris,Wiley,,374,"Wiley, Chris","WILEY,CHRIS",Lynchburg,LYN,0,3,0,16,0,16,0,0,1,3,2,0,1,0,0,1.00,.33,.67,.333,.000,0,0,0,0,0,1,1,.333,4,0,0,0,1.33,.00,.00,.00,0,,129:00,0,.00,.00,,,,,,,,,,,,,,,,,,4.499267753260681,41,92
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,EMU,"Etoa, Arthur",Arthur,Etoa,,203,"Etoa, Arthur","ETOA,ARTHUR",EMU,EMU,1237-1751,3,0,13,0,13,0,0,1,1,1,1,0,0,0,.33,.33,.33,.000,.333,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,95:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.3386492979136446,42,92
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Lynchburg,"Lopez Coreas, Saul",Saul,Lopez Coreas,,374,"Lopez Coreas, Saul","LOPEZ COREAS,SAUL",Lynchburg,LYN,0,3,3,10,0,10,0,0,1,3,1,1,0,0,0,1.00,.33,.33,.000,.333,1,0,0,0,0,0,0,.000,4,0,0,0,1.33,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.3386492979136446,43,91
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Mulugeta, Yoha",Yoha,Mulugeta,,637,"Mulugeta, Yoha","MULUGETA,YOHA",Shenandoah,SUH,1184-4224,2,2,33,0,33,0,0,1,1,1,1,0,0,0,.50,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,131:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.3386492979136446,44,91
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Shearer, Luke",Luke,Shearer,,637,"Shearer, Luke","SHEARER,LUKE",Shenandoah,SUH,1184-3361,2,0,7,0,7,0,0,1,2,1,1,0,0,0,1.00,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,69:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.3386492979136446,45,91
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Zion, Kaden",Kaden,Zion,,752,"Zion, Kaden","ZION,KADEN",Washington and Lee,WLU,1299-9328,3,3,12,0,12,0,0,1,1,1,1,0,0,0,.33,.33,.33,.000,.333,1,0,0,0,0,0,0,.000,3,0,1,0,1.00,.33,.00,.00,0,,217:00,0,.00,.00,,,,,,,,,,,,,,,,,,3.3386492979136446,46,91
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Brand-Jimenez, Matthew",Matthew,Brand-Jimenez,,75,"Brand-Jimenez, Matthew","BRAND-JIMENEZ,MATTHEW",Bridgewater,Eagles,1287-3891,2,1,21,0,21,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,88:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.7536592322198077,47,91
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Briggs, Austin",Austin,Briggs,,578,"Briggs, Austin","BRIGGS,AUSTIN",Roanoke,RC,1296-3613,1,1,13,0,13,0,0,0,0,1,1,0,0,0,.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,47:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.7536592322198077,48,91
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Lynchburg,"Casey, William",William,Casey,,374,"Casey, William","CASEY,WILLIAM",Lynchburg,LYN,0,3,3,4,0,4,0,0,0,5,1,1,0,0,0,1.67,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,270:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.7536592322198077,49,91
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Castro, Manny",Manny,Castro,,75,"Castro, Manny","CASTRO,MANNY",Bridgewater,Eagles,1287-4138,2,0,7,0,7,0,0,0,2,1,1,0,0,0,1.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,63:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.7536592322198077,50,91
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Randolph,"Clark, John",John,Clark,,566,"Clark, John","CLARK,JOHN",Randolph,RAN,1295-3739,2,0,9,0,9,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,57:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.7536592322198077,51,90
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Randolph-Macon,"Conlan, Quinn",Quinn,Conlan,,565,"Conlan, Quinn","CONLAN,QUINN",Randolph-Macon,RMC,1294-6063,2,2,15,0,15,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,167:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.7536592322198077,52,90
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Guilford,"Coogle, Talan",Talan,Coogle,,1112,"Coogle, Talan","COOGLE,TALAN",Guilford,GCQ,1290-4542,2,0,25,0,25,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,109:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.7536592322198077,53,90
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Douglass, Jake",Jake,Douglass,,75,"Douglass, Jake","DOUGLASS,JAKE",Bridgewater,Eagles,1287-4142,1,0,15,0,15,0,0,0,0,1,1,0,0,0,.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,10:00,0,.00,.00,,,,,,,,,,,,,,,,,,2.7536592322198077,54,90
