season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Argueta, Juan",Juan,Argueta,,542,"Argueta, Juan","ARGUETA,JUAN",Pfeiffer,PFE,354-2531,1,0,9,0,9,0,0,1,1,3,1,1,0,0,1.00,1.00,3.00,1.000,1.000,0,0,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,26:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Garro, Drew",Drew,Garro,,542,"Garro, Drew","GARRO,DREW",Pfeiffer,PFE,354-1777,2,0,10,0,10,0,0,3,4,2,0,1,0,0,2.00,1.50,1.00,.500,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,68:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Paguada, Jefferson",Jefferson,Paguada,,542,"Paguada, Jefferson","PAGUADA,JEFFERSON",Pfeiffer,PFE,354-2530,2,0,11,0,11,0,0,1,1,3,1,1,0,0,.50,.50,1.50,.500,.500,0,0,0,0,0,0,0,.000,5,0,0,0,2.50,.00,.00,.00,0,,38:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Hooker, Wesley",Wesley,Hooker,,542,"Hooker, Wesley","HOOKER,WESLEY",Pfeiffer,PFE,354-2019,2,2,12,0,12,0,0,9,11,12,0,6,1,1,5.50,4.50,6.00,3.000,.000,3,0,1,0,2,2,1,.500,0,0,0,0,.00,.00,.00,.00,0,,92:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Chisholm, Brendan",Brendan,Chisholm,,542,"Chisholm, Brendan","CHISHOLM,BRENDAN",Pfeiffer,PFE,354-2246,2,2,13,0,13,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,112:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Carmona, Adrian",Adrian,Carmona,,542,"Carmona, Adrian","CARMONA,ADRIAN",Pfeiffer,PFE,354-2241,2,2,14,0,14,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,74:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Kone, Seydou",Seydou,Kone,,542,"Kone, Seydou","KONE,SEYDOU",Pfeiffer,PFE,354-1781,2,0,15,0,15,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,39:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Landaverde, Benji",Benji,Landaverde,,542,"Landaverde, Benji","LANDAVERDE,BENJI",Pfeiffer,PFE,354-1788,2,2,16,0,16,0,0,2,4,5,1,2,0,0,2.00,1.00,2.50,1.000,.500,0,0,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,135:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Hansen, Jonathan",Jonathan,Hansen,,542,"Hansen, Jonathan","HANSEN,JONATHAN",Pfeiffer,PFE,354-1783,2,2,17,0,17,0,0,0,2,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,76:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Burgess, Mason",Mason,Burgess,,542,"Burgess, Mason","BURGESS,MASON",Pfeiffer,PFE,354-2250,0,0,18,0,18,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Worrell, Scotty",Scotty,Worrell,,542,"Worrell, Scotty","WORRELL,SCOTTY",Pfeiffer,PFE,354-2536,2,0,19,0,19,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,69:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Ridley, Tyler",Tyler,Ridley,,542,"Ridley, Tyler","RIDLEY,TYLER",Pfeiffer,PFE,354-2537,2,0,20,0,20,0,0,3,6,3,1,1,0,0,3.00,1.50,1.50,.500,.500,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,88:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Austin, David",David,Austin,,542,"Austin, David","AUSTIN,DAVID",Pfeiffer,PFE,354-2251,0,0,21,0,21,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Michael, Alex",Alex,Michael,,542,"Michael, Alex","MICHAEL,ALEX",Pfeiffer,PFE,354-1774,2,2,22,0,22,0,0,3,5,0,0,0,0,0,2.50,1.50,.00,.000,.000,3,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,97:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Merryman, Nolan",Nolan,Merryman,,542,"Merryman, Nolan","MERRYMAN,NOLAN",Pfeiffer,PFE,354-2023,0,0,23,0,23,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Bierman, Cade",Cade,Bierman,,542,"Bierman, Cade","BIERMAN,CADE",Pfeiffer,PFE,354-2015,2,0,24,0,24,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,31:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Dualan, Aiden",Aiden,Dualan,,542,"Dualan, Aiden","DUALAN,AIDEN",Pfeiffer,PFE,354-2238,2,0,25,0,25,0,0,0,1,2,2,0,0,0,.50,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,67:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Guzman, Chris",Chris,Guzman,,542,"Guzman, Chris","GUZMAN,CHRIS",Pfeiffer,PFE,354-2525,2,0,26,0,26,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,75:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Paylor, Micah",Micah,Paylor,,542,"Paylor, Micah","PAYLOR,MICAH",Pfeiffer,PFE,354-2533,2,0,27,0,27,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,0,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,53:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Jimenez, Eros",Eros,Jimenez,,542,"Jimenez, Eros","JIMENEZ,EROS",Pfeiffer,PFE,354-2528,2,0,28,0,28,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,62:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Lewis, Grady",Grady,Lewis,,542,"Lewis, Grady","LEWIS,GRADY",Pfeiffer,PFE,354-2529,0,0,29,0,29,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Handy, David",David,Handy,,542,"Handy, David","HANDY,DAVID",Pfeiffer,PFE,354-2527,0,0,30,0,30,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Wright, Jaiden",Jaiden,Wright,,542,"Wright, Jaiden","WRIGHT,JAIDEN",Pfeiffer,PFE,354-1782,2,2,31,0,31,0,0,1,1,1,1,0,0,0,.50,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,86:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Owens, Barrett",Barrett,Owens,,542,"Owens, Barrett","OWENS,BARRETT",Pfeiffer,PFE,354-2243,2,2,32,0,32,0,0,3,3,5,3,1,0,0,1.50,1.50,2.50,.500,1.500,2,0,0,0,0,0,1,.500,1,0,0,0,.50,.00,.00,.00,0,,92:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Herrera, Armando",Armando,Herrera,,542,"Herrera, Armando","HERRERA,ARMANDO",Pfeiffer,PFE,354-2522,0,0,33,0,33,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Yates, Ayden",Ayden,Yates,,542,"Yates, Ayden","YATES,AYDEN",Pfeiffer,PFE,354-2028,0,0,34,0,34,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Miller, Andrew",Andrew,Miller,,542,"Miller, Andrew","MILLER,ANDREW",Pfeiffer,PFE,354-2521,0,0,35,0,35,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Leonard, Owen",Owen,Leonard,,542,"Leonard, Owen","LEONARD,OWEN",Pfeiffer,PFE,354-2534,0,0,36,0,36,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Lewis, Parker",Parker,Lewis,,542,"Lewis, Parker","LEWIS,PARKER",Pfeiffer,PFE,354-2535,0,0,37,0,37,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Denoo, Landon",Landon,Denoo,,542,"Denoo, Landon","DENOO,LANDON",Pfeiffer,PFE,354-2015,0,0,98,0,98,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Denoo, Landon",Landon,Denoo,,542,"Denoo, Landon","DENOO,LANDON",Pfeiffer,PFE,354-2015,0,0,98,0,98,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,Pfeiffer,"Fuertado-Morgan, Kian",Kian,Fuertado-Morgan,,542,"Fuertado-Morgan, Kian","FUERTADO-MORGAN,KIAN",Pfeiffer,PFE,354-2539,1,1,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,5,0,0,1-0-0,0,0.500,1.00,1,1,90:00,1,1,1.00,0.500,.000,1.00
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,William Peace,"Thomas, Griffin",Griffin,Thomas,,17094,"Thomas, Griffin","THOMAS,GRIFFIN",William Peace,WPU,1183-1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,William Peace,"Story, Dallas",Dallas,Story,,17094,"Story, Dallas","STORY,DALLAS",William Peace,WPU,1183-1929,2,2,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,135:00,0,.00,.00,,19,0,1,1,0,.818,1.33,9,2,135:00,2,2,1.00,0.818,.000,4.50
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,William Peace,"Vega-Aguilar, Rafa",Rafa,Vega-Aguilar,,17094,"Vega-Aguilar, Rafa","VEGA-AGUILAR,RAFA",William Peace,WPU,1183-1942,1,0,39,0,39,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,17:00,0,.00,.00,,1,0,0,0,0,0.0,5.29,0,1,17:32,0,1,1.00,0.000,.000,.00
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,William Peace,"McMann, Aaden",Aaden,McMann,,17094,"McMann, Aaden","MCMANN,AADEN",William Peace,WPU,1183-1944,1,0,99,0,99,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,28:00,0,.00,.00,,0,0,0,0,0,0.0,0.00,0,0,27:28,0,1,.00,0.000,.000,.00
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,William Peace,"Hser, Ehmular",Ehmular,Hser,,17094,"Hser, Ehmular","HSER,EHMULAR",William Peace,WPU,1183-1780,2,2,2,0,2,0,0,1,2,1,1,0,0,0,1.00,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,99:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,William Peace,"Hurley, Joey",Joey,Hurley,,17094,"Hurley, Joey","HURLEY,JOEY",William Peace,WPU,1183-1503,2,2,3,0,3,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,135:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,William Peace,"Marlier, Zach",Zach,Marlier,,17094,"Marlier, Zach","MARLIER,ZACH",William Peace,WPU,1183-1661,2,0,4,0,4,0,0,1,2,1,1,0,0,0,1.00,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,64:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,William Peace,"Mesnard, Andrew",Andrew,Mesnard,,17094,"Mesnard, Andrew","MESNARD,ANDREW",William Peace,WPU,1183-1665,2,1,5,0,5,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,94:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,William Peace,"Beaupre, Gavin",Gavin,Beaupre,,17094,"Beaupre, Gavin","BEAUPRE,GAVIN",William Peace,WPU,1183-1498,2,0,6,0,6,0,0,3,4,4,2,1,0,0,2.00,1.50,2.00,.500,1.000,2,0,0,0,0,0,0,.000,1,0,1,0,.50,.50,.00,.00,0,,63:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,William Peace,"Eatmon, Josh",Josh,Eatmon,,17094,"Eatmon, Josh","EATMON,JOSH",William Peace,WPU,1183-1501,0,0,8,0,8,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,William Peace,"Escobar, Santiago",Santiago,Escobar,,17094,"Escobar, Santiago","ESCOBAR,SANTIAGO",William Peace,WPU,1183-1781,2,0,9,0,9,0,0,2,3,3,1,1,0,0,1.50,1.00,1.50,.500,.500,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,22:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,William Peace,"Mboumein, Tambe",Tambe,Mboumein,,17094,"Mboumein, Tambe","MBOUMEIN,TAMBE",William Peace,WPU,1183-1930,2,2,10,0,10,0,0,3,3,4,2,1,0,0,1.50,1.50,2.00,.500,1.000,2,0,0,0,0,0,1,.500,1,0,0,0,.50,.00,.00,.00,0,,98:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,William Peace,"Faria Jr., Gabriel",Gabriel,Faria Jr.,,17094,"Faria Jr., Gabriel","FARIA JR.,GABRIEL",William Peace,WPU,1183-1656,2,2,11,0,11,0,0,2,2,2,0,1,0,0,1.00,1.00,1.00,.500,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,76:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,USA South Athletic Conference,usa_south_athletic_confe,William Peace,"Acevedo Delgado, Eder",Eder,Acevedo Delgado,,17094,"Acevedo Delgado, Eder","ACEVEDO DELGADO,EDER",William Peace,WPU,1183-1905,2,1,12,0,12,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,1,0,.50,.50,.00,.00,0,,76:00,0,.00,.00,,,,,,,,,,,,,,,,,
