rank,conference_code,conference,season,team,player_name,class_year,position,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,composite_score,z_ppg,z_rpg,z_apg,z_spg,z_bpg,z_tov_pg
1,e8,Empire 8 (E8),2025-26,Russell Sage,Brandon Harris,0,g,26,33.61538461538461,17.42,5.46,3.19,2.38,0.38,1.8461538461538465,6.802617087029404,1.9921201377027873,0.8564002929572477,1.6541966081313535,2.883856114162687,0.10521316584386363,0.5419695739268348
2,e8,Empire 8 (E8),2025-26,Keuka,"Lovelace,Lamar",0,G,28,32.857142857142854,21.82,6.0,2.61,1.5,0.04,2.5,6.54553674795998,2.92701599707675,1.1019482844698243,1.1014114436709492,1.2249704958423395,-0.7672862582271999,1.349611468374538
3,e8,Empire 8 (E8),2025-26,Poly,"Rose,Anthony",0,F,26,32.5,19.27,5.19,1.92,1.42,0.77,1.9615384615384617,6.13708883937799,2.385201351303203,0.7336262972009595,0.4437877135370202,1.0741627123586714,1.106021328748907,0.6844946141234881
4,e8,Empire 8 (E8),2025-26,Geneseo,"Pericolosi,Robert",0,G,27,32.25925925925926,13.56,7.59,3.07,2.07,0.41,1.5925925925925926,5.757091634061158,1.1719614974338106,1.8249507039235222,1.5398272637602353,2.2994759531634736,0.1821984091442515,0.22876639917369432
5,e8,Empire 8 (E8),2025-26,Elmira,"Brown,Kelton",0,G,25,31.4,17.8,7.32,3.36,2.08,0.48,3.84,5.5448368453749985,2.072861143739629,1.702176708167234,1.8162198459904375,2.3183269260989325,0.3618306435118234,3.004802268525008
6,e8,Empire 8 (E8),2025-26,Houghton,Lou Bellamy,0,*,25,32.4,19.28,10.52,2.8,1.04,0.4,4.36,5.221981846497709,2.3873261146199622,3.1572759171306513,1.2824962389252197,0.3578257408112487,0.15653666137745564,3.6471151163445943
7,e8,Empire 8 (E8),2025-26,Geneseo,"Garelle,Josh",0,G,27,33.48148148148148,16.04,7.04,3.04,1.37,0.52,2.5185185185185186,5.182272973612033,1.698902799990044,1.574855527382935,1.511234927667456,0.9799078476813792,0.4644776345790074,1.3724858575419023
8,e8,Empire 8 (E8),2025-26,Nazareth,"Savage,Jaylen",0,G,26,34.26923076923077,17.5,4.69,2.69,1.31,0.38,2.1923076923076925,4.907355624153013,2.009118244236859,0.5062670458004256,1.1776576732516948,0.8668020100686281,0.10521316584386363,0.9695446945167954
9,e8,Empire 8 (E8),2025-26,Russell Sage,Pape Tunkara,0,g,24,25.791666666666668,15.79,4.0,2.88,2.67,0.17,2.5416666666666665,4.755007378118874,1.6457837170710687,0.19251127886768857,1.358742468505965,3.4305343292909836,-0.433683537258852,1.4010788440011073
10,e8,Empire 8 (E8),2025-26,Utica,"Teague,Liam",0,F,24,30.625,12.75,7.04,2.04,0.92,1.58,1.875,4.688857961798179,0.999855668776331,1.574855527382935,0.5581570579081384,0.13161406558574673,3.184622897859382,0.5776008339759977
