rank,conference_code,conference,season,team,player_name,class_year,position,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,composite_score,z_ppg,z_rpg,z_apg,z_spg,z_bpg,z_tov_pg
25,aec,Atlantic East Conference (AEC),2025-26,Immaculata,"Vacchiano,Domenic",0,G,19,24.05263157894737,8.47,6.37,1.26,1.37,0.63,1.263157894736842,2.004283921233716,0.09555857362354386,1.2911880309746884,-0.2798991596219324,0.8871574787062523,0.8288035569126186,-0.3091050577878296
26,aec,Atlantic East Conference (AEC),2025-26,Marywood,"Himmelberg,Collin",0,G,26,26.23076923076923,13.5,3.88,1.73,0.88,0.08,1.7692307692307692,1.8997866659619949,1.20434663666028,0.07393930513390337,0.26880826487153275,-0.019426806103056738,-0.8220500648236976,0.4101143386237419
27,aec,Atlantic East Conference (AEC),2025-26,Pratt Institute,"Davis,Mekhi",0,G,25,25.88,10.56,4.52,2.12,1.2,0.32,1.84,1.7171063956374093,0.5562677290403985,0.38680644751868326,0.7241186809405785,0.5726282370377163,-0.10167757533875961,0.5106899790179363
28,aec,Atlantic East Conference (AEC),2025-26,Neumann,"Keel,Jarell",0,G,17,28.88235294117647,6.29,8.76,1.82,1.35,0.71,2.0588235294117645,1.5156215816842158,-0.38498973202657255,2.459551265817851,0.3738798993490049,0.850154038509954,1.0689277200742644,0.821677061464434
29,aec,Atlantic East Conference (AEC),2025-26,Immaculata,"Seapoe,Mandon",0,G,24,24.458333333333332,11.54,3.29,2.63,1.71,0.21,2.875,1.2750125810388782,0.7722940315803587,-0.21448509175206568,1.3195246096462532,1.5162159620433235,-0.4318482996860229,1.9816087197830257
30,aec,Atlantic East Conference (AEC),2025-26,Saint Elizabeth University,"Quiles,Johnathan",0,G,19,21.473684210526315,11.26,1.95,1.42,0.74,0.26,0.7894736842105263,1.2530101296536857,0.7105722308546558,-0.869550671120199,-0.09310514277309329,-0.278450887477145,-0.2817706977099941,-0.9822944128290604
31,aec,Atlantic East Conference (AEC),2025-26,Gwynedd Mercy Univ.,"Smith,Bruce",0,G,25,25.12,12.2,4.0,1.4,1.16,0.4,2.6,0.8927715686138056,0.9177811332909444,0.13260189433104969,-0.1164543948791982,0.4986213566451196,0.13844658782288644,1.5907848997729779
32,aec,Atlantic East Conference (AEC),2025-26,Gwynedd Mercy Univ.,"Sayed,Mazen",0,G,26,25.615384615384617,9.96,4.92,2.58,0.92,0.12,2.3461538461538463,0.8307398636907407,0.42400672748532064,0.5823484115091709,1.2611514793809913,0.05458007428953997,-0.7019879832428746,1.2300244505329336
33,aec,Atlantic East Conference (AEC),2025-26,Pratt Institute,"Prendergast,Thomas",0,G,19,21.526315789473685,6.47,5.68,1.74,1.89,0.84,2.4210526315789473,0.758442928240376,-0.34531143156004923,0.9538781430910972,0.2804828909245852,1.8492469238100082,1.4591294852119392,1.3364689212018461
34,aec,Atlantic East Conference (AEC),2025-26,Neumann,"Johnson Young-El,Izaiah",0,G,27,27.925925925925927,7.89,4.22,2.3,1.22,0.26,1.6666666666666667,0.709949348336754,-0.032293727879698295,0.2401499745258177,0.9342619498955222,0.6096316772340147,-0.2817706977099941,0.264352540950997
35,aec,Atlantic East Conference (AEC),2025-26,Marywood,"Quinn,Andrew",0,G,25,22.6,10.08,2.84,1.92,0.68,0.12,1.24,0.6681159408790289,0.450458927796336,-0.43446980124136425,0.4906261598795293,-0.38946120806603984,-0.7019879832428746,-0.34201653736762305
36,aec,Atlantic East Conference (AEC),2025-26,Centenary (NJ),"Carbone,Justin",0,G,26,28.115384615384617,10.5,3.15,1.46,0.65,0.15,1.3846153846153846,0.4362912922834167,0.5430416288848905,-0.28292477914873637,-0.04640663856088344,-0.4449663683604874,-0.6119414220572573,-0.13649240264905238
37,aec,Atlantic East Conference (AEC),2025-26,Saint Elizabeth University,"Martel,Cam'Ron",0,F,17,22.11764705882353,7.12,6.59,1.47,0.53,0.53,1.9411764705882353,-0.042007583224805634,-0.20202867987538148,1.3987361111694565,-0.03473201250783098,-0.6669870095382773,0.5286483529605611,0.654479705310403
38,aec,Atlantic East Conference (AEC),2025-26,Saint Elizabeth University,"Mazzola,Joseph",0,F,23,21.82608695652174,8.0,4.0,0.52,0.65,0.43,0.8695652173913043,-0.13740597952109257,-0.008045877594600615,0.13260189433104969,-1.1438214875478139,-0.4449663683604874,0.2284931490085036,-0.8684701257447943
39,aec,Atlantic East Conference (AEC),2025-26,Centenary (NJ),"Preston,Naire",0,G,26,22.53846153846154,8.35,2.15,1.27,1.23,0.19,1.3461538461538465,-0.3687407194116986,0.06910637331252807,-0.7717796891249552,-0.26822453356887993,0.6281333973321638,-0.49187934047643433,-0.1911530767763313
40,aec,Atlantic East Conference (AEC),2025-26,Marymount (VA),"Peters,Ronier",0,G,18,19.055555555555557,7.61,4.28,1.56,0.78,0.11,1.5,-0.4403718845925229,-0.09401552860540116,0.2694812691243911,0.07033962196964118,-0.2044440070845483,-0.7320035036380804,0.027489619732785964
41,aec,Atlantic East Conference (AEC),2025-26,Marywood,"Cheney,Ty",0,G,23,20.130434782608695,3.83,4.22,2.43,0.87,0.3,1.0,-0.479531488654779,-0.9272598384023918,0.2401499745258177,1.0860320885852046,-0.03792852620120592,-0.16170861612917115,-0.6830991439218467
42,aec,Atlantic East Conference (AEC),2025-26,Marymount (VA),"Poore,Brian",0,G,25,17.48,6.8,2.44,1.44,0.96,0.28,1.36,-0.944369284385015,-0.2725678807047564,-0.6300117652318518,-0.06975589066698835,0.12858695468213646,-0.22173965691958253,-0.17147523409051105
43,aec,Atlantic East Conference (AEC),2025-26,Marymount (VA),"Oduro-Dompreh,Avery",0,F,14,25.428571428571427,5.36,3.64,1.43,0.21,0.93,1.4285714285714286,-0.9730280351838734,-0.5899942844369431,-0.04338587326038904,-0.08143051672004083,-1.2590420526790504,1.729269168768791,-0.07402306078930437
44,aec,Atlantic East Conference (AEC),2025-26,Saint Elizabeth University,"Tullis Jr,Rodney",0,G,23,18.565217391304348,6.7,2.22,1.78,1.0,0.35,1.6956521739130437,-1.0254431406437199,-0.29461138096393596,-0.7375598454266198,0.32718139513679506,0.20259383507473316,-0.011631014153142447,0.3055460924672077
45,aec,Atlantic East Conference (AEC),2025-26,Immaculata,"Williams,Jayden",0,G,22,17.40909090909091,4.68,2.32,2.41,1.27,0.09,1.2727272727272727,-1.026517150045523,-0.7398900861993649,-0.688674354428998,1.0626828364790997,0.7021402777247605,-0.792034544428492,-0.2955052728375016
46,aec,Atlantic East Conference (AEC),2025-26,Marymount (VA),"Lowrey,Jerome",0,G,25,23.2,5.2,3.56,1.52,1.0,0.16,1.12,-1.0713447342918714,-0.6252638848516306,-0.08249426605848659,0.023641117757431333,0.20259383507473316,-0.5819259016620516,-0.5125578406447348
47,aec,Atlantic East Conference (AEC),2025-26,Neumann,"Phillips,Julian",0,G,15,28.866666666666667,6.6,3.93,1.33,0.2,0.6,1.6,-1.1082453575747964,-0.31665488122311575,0.09838205063271444,-0.19817677725056518,-1.2775437727771997,0.7387569957270013,0.16960737246371263
48,aec,Atlantic East Conference (AEC),2025-26,Immaculata,"Flowers,Jalen",0,G,25,19.6,5.88,2.04,0.6,1.12,0.16,0.44,-1.1594097773531675,-0.47536808308920914,-0.8255537292223393,-1.0504244791233943,0.4246144762525233,-0.5819259016620516,-1.4789585592150354
49,aec,Atlantic East Conference (AEC),2025-26,Marymount (VA),"Pearcy,Max",0,G,22,21.818181818181817,6.73,2.86,1.73,0.41,0.05,1.2272727272727273,-1.297584505773023,-0.28799833088618204,-0.42469270304183987,0.26880826487153275,-0.8890076507160674,-0.9120966260093148,-0.3601042513515591
50,aec,Atlantic East Conference (AEC),2025-26,Pratt Institute,"Graetz,Thomas",0,G,25,24.48,8.92,1.96,1.16,0.68,0.12,1.88,-1.493160889684024,0.1947543247898521,-0.8646621220204368,-0.396645420152457,-0.38946120806603984,-0.7019879832428746,0.5675370801103067
51,aec,Atlantic East Conference (AEC),2025-26,Marymount (VA),"Bell,James",0,F,20,18.85,6.95,2.4,1.0,0.25,0.35,1.25,-1.6781983232186852,-0.23950263031598684,-0.6495659616309005,-0.5834394370012962,-1.1850351722864538,-0.011631014153142447,-0.32780476209453036
52,aec,Atlantic East Conference (AEC),2025-26,Pratt Institute,"Roda,Sebastian",0,G,24,16.916666666666668,5.79,2.58,1.21,1.08,0.17,1.4583333333333333,-1.6955760282966508,-0.4952072333224708,-0.561572077835181,-0.3382722898871947,0.35060759585992657,-0.5519103812668458,-0.03172611057176686
53,aec,Atlantic East Conference (AEC),2025-26,Immaculata,"Peoples Jr.,Marquis",0,G,15,11.133333333333333,4.87,1.8,0.73,0.53,0.6,0.6666666666666666,-1.7237431628681112,-0.6980074357069235,-0.9428789076166317,-0.8986543404337124,-0.6669870095382773,0.7387569957270013,-1.1568249863582685
54,aec,Atlantic East Conference (AEC),2025-26,Immaculata,"Jackson,Duce",0,F,18,13.72222222222222,6.33,3.89,0.61,0.39,0.17,1.1111111111111112,-1.7430983752999825,-0.37617233192290067,0.07882785423366567,-1.0387498530703418,-0.9260110909123656,-0.5519103812668458,-0.5251905297763727
55,aec,Atlantic East Conference (AEC),2025-26,Centenary (NJ),"Forrest,Darnelle",0,G,26,18.46153846153846,5.54,3.31,1.38,0.65,0.31,1.6923076923076923,-1.8707542406599038,-0.5503159839704199,-0.2047079935525413,-0.13980364698530312,-0.4449663683604874,-0.13169309573396537,0.3007929903691831
56,aec,Atlantic East Conference (AEC),2025-26,Marymount (VA),"Hughes,Joshua",0,F,20,17.8,6.25,3.0,0.95,0.15,0.5,1.55,-2.0308242599237984,-0.39380713213024443,-0.35625301564516915,-0.6418125672665584,-1.3700523732679455,0.43860179177494385,0.0985484960982493
57,aec,Atlantic East Conference (AEC),2025-26,Saint Elizabeth University,"Reid,Lawrence",0,F,20,13.8,4.0,3.05,0.85,0.45,1.05,1.6,-2.041288720861057,-0.8897858879617865,-0.33181027014635833,-0.758558827797083,-0.8150007703234706,2.08945541351126,0.16960737246371263
58,aec,Atlantic East Conference (AEC),2025-26,Gwynedd Mercy Univ.,"Benson,Devin",0,G,23,13.130434782608695,6.35,1.87,0.48,0.35,0.0,0.6086956521739131,-2.252679030849555,-0.3717636318710648,-0.9086590639182964,-1.1905199917600235,-1.0000179713049622,-1.0621742279853437,-1.2392120893906895
59,aec,Atlantic East Conference (AEC),2025-26,Marywood,"Lugo,Pedro",0,F,26,12.923076923076923,3.42,2.69,0.19,0.08,1.27,1.0384615384615383,-2.333226908494443,-1.0176381894650284,-0.5077980377377971,-1.5290841472985448,-1.4995644139549897,2.7497968622057867,-0.6284384697945674
60,aec,Atlantic East Conference (AEC),2025-26,Immaculata,"Conyer,Robbie",0,G,23,12.565217391304348,4.83,2.61,0.43,0.35,0.17,0.5652173913043478,-2.4058716013679167,-0.7068248358105954,-0.5469064305358946,-1.248893122025286,-1.0000179713049622,-0.5519103812668458,-1.3010024166650056
61,aec,Atlantic East Conference (AEC),2025-26,Immaculata,"Gugger,Bowen",0,F,21,17.428571428571427,3.33,3.33,1.38,0.67,0.43,1.619047619047619,-2.5563456850935964,-1.0374773396982901,-0.19493089535301691,-0.13980364698530312,-0.40796292816418905,0.2284931490085036,0.19667742060293664
62,aec,Atlantic East Conference (AEC),2025-26,Neumann,"Salata,Aarick",0,G,22,13.318181818181818,3.64,1.23,1.5,0.36,0.05,0.5454545454545454,-2.676684311604017,-0.969142488894833,-1.2215262063030765,0.00029186565132640875,-0.9815162512068131,-0.9120966260093148,-1.329088929062422
63,aec,Atlantic East Conference (AEC),2025-26,Gwynedd Mercy Univ.,"Keys,Zaiyin",0,G,26,10.307692307692308,5.0,1.38,0.54,0.38,0.0,0.5,-2.8151641078505723,-0.66935088536999,-1.1481979698066438,-1.120472235441709,-0.9445128110105148,-1.0621742279853437,-1.3936879075764794
64,aec,Atlantic East Conference (AEC),2025-26,Immaculata,"Telesford,Kevin",0,F,25,11.96,4.56,2.12,0.64,0.28,0.28,0.92,-2.824004648526083,-0.7663422865103805,-0.7864453364242417,-1.0037259749111844,-1.1295300119920064,-0.22173965691958253,-0.7967933461065878
65,aec,Atlantic East Conference (AEC),2025-26,Marywood,"Perry,Noah",0,G,25,20.2,6.28,1.68,1.56,0.36,0.04,1.96,-2.933028701137582,-0.38719408205249045,-1.001541496813778,0.07033962196964118,-0.9815162512068131,-0.9421121464045207,0.6812312822950479
66,aec,Atlantic East Conference (AEC),2025-26,Gwynedd Mercy Univ.,"Okon,Jake",0,G,26,10.653846153846152,2.69,1.58,0.54,0.65,0.23,0.3461538461538461,-2.995268269350827,-1.17855574135704,-1.0504269878113999,-1.120472235441709,-0.4449663683604874,-0.37181725889561135,-1.6123306040855971
67,aec,Atlantic East Conference (AEC),2025-26,Saint Elizabeth University,"Lorenzo,Alex",0,G,21,11.285714285714286,3.52,1.9,0.14,0.62,0.1,0.3333333333333333,-3.055009477648028,-0.9955946892058488,-0.8939934166190099,-1.587457277563807,-0.5004715286549349,-0.7620190240332861,-1.6305508287946904
68,aec,Atlantic East Conference (AEC),2025-26,Marymount (VA),"Wiggins,Jayden",0,G,22,10.909090909090908,3.05,1.41,0.77,0.32,0.23,0.4090909090909091,-3.0836014955220223,-1.0991991404239931,-1.1335323225073572,-0.8519558362215025,-1.0555231315994096,-0.37181725889561135,-1.5228858646045942
69,aec,Atlantic East Conference (AEC),2025-26,Pratt Institute,"Fritz,Mason",0,G,22,10.363636363636363,3.32,1.27,0.95,0.27,0.14,0.4545454545454545,-3.098377411866706,-1.039681689724208,-1.2019720099040279,-0.6418125672665584,-1.1480317320901554,-0.641956942452463,-1.4582868860905367
70,aec,Atlantic East Conference (AEC),2025-26,Centenary (NJ),"Carone,Roman",0,F,14,11.642857142857142,3.21,2.71,0.29,0.36,0.07,0.4285714285714285,-3.185740706167018,-1.0639295400093056,-0.49802093953827264,-1.41233788676802,-0.9815162512068131,-0.8520655852189033,-1.49520058809857
71,aec,Atlantic East Conference (AEC),2025-26,Centenary (NJ),"Martin,Jack",0,G,24,15.291666666666666,3.0,1.38,1.08,0.5,0.25,0.9166666666666666,-3.2431247703198305,-1.1102208905535829,-1.1481979698066438,-0.49004242857687647,-0.7224921698327248,-0.31178621810519985,-0.8015306045309522
72,aec,Atlantic East Conference (AEC),2025-26,Saint Elizabeth University,"Defendre,Chris",0,F,24,11.458333333333334,1.17,2.71,0.33,0.42,0.5,0.3333333333333333,-3.2433075224447334,-1.5136169452965704,-0.49802093953827264,-1.3656393825558102,-0.8705059306179181,0.43860179177494385,-1.6305508287946904
73,aec,Atlantic East Conference (AEC),2025-26,Immaculata,"Alexander,Jeremiah",0,G,20,14.95,4.15,2.45,0.3,0.35,0.25,1.15,-3.4114558917836892,-0.8567206375730169,-0.6251232161320894,-1.4006632607149676,-1.0000179713049622,-0.31178621810519985,-0.469922514825457
74,aec,Atlantic East Conference (AEC),2025-26,Saint Elizabeth University,"Mercado,Edwim",0,G,24,13.875,2.63,1.5,1.42,0.79,0.04,1.375,-3.6553132091436704,-1.1917818415125476,-1.0895353806094974,-0.09310514277309329,-0.1859422869863991,-0.9421121464045207,-0.1501575711808722
75,aec,Atlantic East Conference (AEC),2025-26,Neumann,"Miles,CJ",0,G,21,13.095238095238097,2.71,2.1,1.05,0.24,0.14,1.0952380952380951,-3.7577439964002197,-1.1741470413052038,-0.7962224346237661,-0.5250663067360338,-1.203536892384603,-0.641956942452463,-0.5477489032257263
76,aec,Atlantic East Conference (AEC),2025-26,Centenary (NJ),"Salvatore,Michael",0,G,15,13.066666666666666,2.73,1.33,0.73,0.47,0.0,0.6666666666666666,-3.784009011493795,-1.1697383412533677,-1.1726407153054546,-0.8986543404337124,-0.7779973301271723,-1.0621742279853437,-1.1568249863582685
77,aec,Atlantic East Conference (AEC),2025-26,Gwynedd Mercy Univ.,"Lewis,Dashon",0,F,24,13.416666666666666,2.42,2.75,0.54,0.13,0.33,1.0,-3.788283288186723,-1.2380731920568249,-0.4784667431392239,-1.120472235441709,-1.4070558134642437,-0.07166205494355384,-0.6830991439218467
78,aec,Atlantic East Conference (AEC),2025-26,Neumann,"Coombs,Emeer",0,G,18,12.11111111111111,2.06,0.83,0.94,0.44,0.0,0.7222222222222222,-4.16979015628402,-1.3174297929898715,-1.417068170293564,-0.6534871933196109,-0.8335024904216198,-1.0621742279853437,-1.0778706792855315
79,aec,Atlantic East Conference (AEC),2025-26,Saint Elizabeth University,"Lomax,Jordan",0,G,14,13.714285714285714,0.93,1.79,1.07,0.93,0.14,1.3571428571428572,-4.2916908307629,-1.5665213459186016,-0.947767456716394,-0.5017170546299289,0.07308179438768915,-0.641956942452463,-0.1755357413113947
80,aec,Atlantic East Conference (AEC),2025-26,Saint Elizabeth University,"Castro,Julian",0,G,13,10.461538461538462,2.0,1.15,1.0,0.46,0.08,1.0769230769230769,-4.302415932553167,-1.3306558931453794,-1.260634599101174,-0.5834394370012962,-0.7964990502253214,-0.8220500648236976,-0.5737777956672879
