conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
mwc,Midwest Conference (MWC),2025-26,baseball,Grinnell,Cole Philpott,,,,21,17,60,17,14,7,3,0,1,14,0,3,17,7,6,1,2,0,0,0,0,0,0,0,0,0.403,20,79,7,.857,.233,.333,44,2,0,1,0,13,0,0,0,46,1.000,13,1.000,2,2,10,19,"4,18",0.22,4,18,"9,37",0.24,9,37,"6,25",0.24,6,25,"2,8",0.25,2,8,0,0,0,0,"10,24","2,4","17,41",71,0,0,0,55,0,0,0,4,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,baseball,Grinnell,Mac Mccain,,,,41,41,177,42,63,66,12,1,12,14,1,1,29,8,8,3,2,6,0,0,0,3,0,4,0,0.394,113,200,11,.727,.356,.638,74,91,9,0,0,0,0,16,0,174,.948,0,.000,7,3,30,55,"18,60",0.30,18,60,"42,107",0.39,42,107,"34,77",0.44,34,77,"8,26",0.31,8,26,0,0,0,0,"13,29","23,26","69,120",396,0,0,0,1,0,0,0,27,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,baseball,Grinnell,Nikolas Ruden,,,,26,14,64,19,21,13,4,0,4,6,0,6,19,9,1,0,0,0,0,0,0,1,0,1,0,0.434,37,76,1,1.000,.328,.578,14,18,2,0,0,0,0,4,0,34,.941,0,.000,0,1,12,12,"7,22",0.32,7,22,"11,35",0.31,11,35,"8,18",0.44,8,18,"2,7",0.29,2,7,0,0,0,0,"6,13","4,6","17,39",77,0,0,0,171,0,0,0,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,baseball,Grinnell,Ethan Crawford,,,,42,42,158,46,55,45,12,1,12,19,2,19,25,10,7,2,0,2,0,0,0,2,0,2,0,0.470,105,198,9,.778,.348,.665,151,16,5,9,0,34,8,0,0,172,.971,42,.810,9,4,22,50,"19,54",0.35,19,54,"28,80",0.35,28,80,"19,56",0.34,19,56,"7,20",0.35,7,20,0,0,0,0,"21,38","11,23","52,97",155,0,0,0,0,0,0,0,8,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,baseball,Grinnell,Connor Goodson,,,,40,40,158,41,59,47,19,1,10,23,2,7,32,13,4,2,0,2,0,0,0,3,1,3,0,0.468,110,190,6,.667,.373,.696,325,11,5,0,0,1,1,24,0,341,.985,2,.500,3,7,28,37,"19,52",0.37,19,52,"34,88",0.39,34,88,"23,57",0.40,23,57,"12,24",0.50,12,24,0,0,0,0,"18,35","10,15","54,101",90,0,0,0,0,0,0,0,8,35,0,2,1,0,0,0,1,0,0,0,0,4.1,0,0,2,5,0,0,0,0.00,14,17,0,1,0,0,0,0,0,3,.143,5,2,0,"1,1","0,3","0,2",0,"0,1"
mwc,Midwest Conference (MWC),2025-26,baseball,Grinnell,Sean Tashjian,,,,24,21,70,19,14,18,5,0,4,14,0,3,18,6,1,1,0,3,0,0,0,0,1,0,0,0.344,31,90,2,.500,.200,.443,35,2,2,0,0,0,0,0,0,39,.949,0,.000,2,1,9,30,"2,19",0.11,2,19,"8,41",0.20,8,41,"5,26",0.19,5,26,"2,5",0.40,2,5,0,0,0,0,"10,18","5,5","20,48",57,0,0,0,1,0,0,0,8,16,0,3,1,0,0,0,0,0,0,0,0,2.0,6,1,5,2,0,0,0,4.50,9,15,3,0,1,0,1,0,1,0,.333,2,2,0,"1,2","2,7",0,0,"1,4"
mwc,Midwest Conference (MWC),2025-26,baseball,Grinnell,Nathan Mccurdy,,,,13,5,27,10,6,6,0,0,0,3,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0.300,6,30,1,1.000,.222,.222,14,0,0,0,0,0,0,0,0,14,1.000,0,.000,1,0,7,6,"0,5",0,0,5,"5,13",0.38,5,13,"4,9",0.44,4,9,"2,6",0.33,2,6,0,0,0,0,"2,9","3,4","8,14",92,0,0,0,70,0,0,0,3,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,baseball,Grinnell,Stuart Cash,,,,31,31,119,39,47,30,8,1,4,17,1,6,16,8,15,0,4,1,0,0,0,0,1,0,0,0.490,69,147,15,1.000,.395,.580,41,71,6,0,0,0,0,8,0,118,.949,0,.000,6,4,30,27,"8,29",0.28,8,29,"26,56",0.46,26,56,"20,41",0.49,20,41,"3,17",0.18,3,17,0,0,0,0,"18,45","6,9","45,68",110,0,0,0,0,0,0,0,10,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,baseball,Grinnell,Ben Kelly,,,,39,36,135,29,39,21,10,1,1,18,0,8,18,4,17,3,3,1,0,0,0,0,0,1,0,0.401,54,165,20,.850,.289,.400,30,34,9,2,0,2,0,5,0,73,.877,2,1.000,11,4,44,26,"13,40",0.33,13,40,"22,71",0.31,22,71,"17,54",0.31,17,54,"5,17",0.29,5,17,0,0,0,0,"14,31","8,13","45,82",174,0,0,0,2,0,0,0,9,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,baseball,Grinnell,Ian Feld,,,,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,5,1,0,0,8,2,0,0,7,.857,10,.800,0,0,0,0,"0,0",0,0,0,"0,0",0,0,0,"0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0",0,0,0,0,0,0,0,0,0,0,0,66,1,8,4,0,0,1,0,0,0,47.2,44,36,17,49,14,1,6,6.80,207,235,6,7,0,2,2,0,0,11,.319,52,37,0,"4,5","3,11","0,2",0,"1,4"
mwc,Midwest Conference (MWC),2025-26,baseball,Grinnell,Ajay Griffin,,,,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,3,10,0,0,0,6,0,0,0,13,1.000,6,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,2,1,0,0,0,0,0,0,25.2,22,17,18,20,3,0,2,5.96,104,125,5,3,0,0,0,0,0,9,.250,23,31,0,"0,2","3,12","0,2",0,"0,2"
mwc,Midwest Conference (MWC),2025-26,baseball,Grinnell,Shea Goel,,,,14,8,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,5,0,.000,.000,.000,11,7,1,0,0,6,0,0,0,19,.947,6,1.000,0,0,1,2,"0,3",0,0,3,"0,3",0,0,3,"0,3",0,0,3,0,0,0,0,0,0,0,0,0,"0,0","0,3",10,0,0,0,0,0,0,0,0,8,0,53,1,7,3,2,0,0,0,0,0,49.1,31,26,25,28,15,2,2,4.74,196,231,6,3,1,4,3,0,0,3,.270,57,59,0,"1,2","3,10","1,2",0,"2,5"
mwc,Midwest Conference (MWC),2025-26,baseball,Grinnell,Paul Shortridge,,,,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,3,0,0,0,1,0,0,0,3,1.000,1,1.000,0,0,0,0,0,0,0,0,"0,0",0,0,0,"0,0",0,0,0,0,0,0,0,0,0,0,0,0,"0,0","0,0",1,0,0,0,1,0,0,0,0,0,0,29,1,2,1,2,0,1,1,0,0,20.0,21,21,12,11,7,2,3,9.45,84,102,1,3,0,2,1,0,1,4,.345,29,18,0,"0,2","1,4","4,7",0,"1,3"
mwc,Midwest Conference (MWC),2025-26,baseball,Grinnell,Matthew Nakamoto,,,,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,4,0,0,0,7,0,0,0,4,1.000,7,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,2,1,3,5,0,0,0,0,26.2,15,9,9,28,10,0,0,3.04,111,124,4,2,0,1,1,0,0,9,.306,27,23,0,"2,3","5,10","1,2",0,"2,5"
mwc,Midwest Conference (MWC),2025-26,baseball,Grinnell,Neill Natori,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,0,0,0,0,1,1.000,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,6.0,6,6,3,0,4,1,1,9.00,23,27,0,1,0,0,0,0,0,0,.304,9,7,0,"0,1","0,2","0,2",0,"0,1"
mwc,Midwest Conference (MWC),2025-26,baseball,Grinnell,Adam Gallegos,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,3,0,0,2,2,0,0,5,.400,4,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,1,0,0,0,0,0,13.1,19,16,10,8,6,0,1,10.80,64,79,1,3,0,1,1,0,0,3,.391,13,15,0,"0,1","0,4","0,2",0,"0,1"
mwc,Midwest Conference (MWC),2025-26,baseball,Grinnell,Augie Ros,,,,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,7,0,0,0,4,0,0,0,8,1.000,4,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,5,3,0,0,0,0,0,0,26.1,13,8,9,11,3,0,0,2.73,101,115,3,2,0,1,2,0,0,6,.267,25,36,0,"3,5","2,12","1,3",0,"2,6"
mwc,Midwest Conference (MWC),2025-26,baseball,Grinnell,Ben Cerrato,,,,3,1,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.600,2,5,0,.000,.500,1.000,4,1,0,0,0,0,0,0,0,5,1.000,0,.000,0,0,1,1,"1,1",1.00,1,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"1,1","1,0","3,3",0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1.0,1,1,1,1,0,0,0,9.00,4,7,1,2,0,0,0,0,0,0,.250,1,1,0,"0,1","0,1","0,1",0,"1,2"
mwc,Midwest Conference (MWC),2025-26,baseball,Grinnell,Brandon Chung,,,,16,10,36,10,5,7,1,0,1,5,0,6,14,1,5,0,0,2,0,0,0,0,0,0,0,0.327,9,49,5,1.000,.139,.250,14,0,1,0,0,0,0,0,0,15,.933,0,.000,2,1,5,11,"0,10",0,0,10,"3,15",0.20,3,15,"2,12",0.17,2,12,"1,5",0.20,1,5,0,0,0,0,"6,13","3,6","8,19",13,0,0,0,32,0,0,0,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
