season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,shot_stats,goal_stats,caution_stats,misc_stats
2026-27,msoc,University Athletic Association (UAA),uaa,New York,"Brdaric, Tim",Tim,Brdaric,,479,"Brdaric, Tim","BRDARIC,TIM",New York,NYU,1186-5645,3,3,16,0,16,0,0,3,5,2,0,1,0,0,1.67,1.00,.67,.333,.000,2,1,0,0,0,1,0,.000,2,0,0,0,.67,.00,.00,.00,0,,239:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,New York,"Duggal, Sandy",Sandy,Duggal,,479,"Duggal, Sandy","DUGGAL,SANDY",New York,NYU,1186-5445,2,0,17,0,17,0,0,4,4,7,1,3,0,0,2.00,2.00,3.50,1.500,.500,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,71:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,New York,"Wester, Edward",Edward,Wester,,479,"Wester, Edward","WESTER,EDWARD",New York,NYU,1186-5647,2,0,18,0,18,0,0,2,6,0,0,0,0,0,3.00,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,82:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,New York,"Yu, Owen",Owen,Yu,,479,"Yu, Owen","YU,OWEN",New York,NYU,1186-5648,1,0,19,0,19,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,15:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,New York,"Jensen, Colton",Colton,Jensen,,479,"Jensen, Colton","JENSEN,COLTON",New York,NYU,1186-5262,3,3,20,0,20,0,0,0,1,1,1,0,0,0,.33,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,159:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,New York,"Shields, Mark",Mark,Shields,,479,"Shields, Mark","SHIELDS,MARK",New York,NYU,1186-5649,3,1,22,0,22,0,0,2,6,1,1,0,0,0,2.00,.67,.33,.000,.333,2,0,0,0,0,0,0,.000,4,0,0,0,1.33,.00,.00,.00,0,,135:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,New York,"Golfinopoulos, Stamatis",Stamatis,Golfinopoulos,,479,"Golfinopoulos, Stamatis","GOLFINOPOULOS,STAMATIS",New York,NYU,1186-5650,3,0,23,0,23,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,111:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,New York,"Brancato, Joe",Joe,Brancato,,479,"Brancato, Joe","BRANCATO,JOE",New York,NYU,1186-5261,3,0,24,0,24,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,47:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,New York,"Orozco, Fabio",Fabio,Orozco,,479,"Orozco, Fabio","OROZCO,FABIO",New York,NYU,1186-5651,2,0,27,0,27,0,0,2,5,2,0,1,0,0,2.50,1.00,1.00,.500,.000,1,0,0,0,0,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,68:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,New York,"Pasha, Kasey",Kasey,Pasha,,479,"Pasha, Kasey","PASHA,KASEY",New York,NYU,1186-5652,3,2,30,0,30,0,0,3,3,3,1,1,0,0,1.00,1.00,1.00,.333,.333,2,0,0,0,1,1,1,.333,0,0,0,0,.00,.00,.00,.00,0,,125:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,New York,"Akturan, Kaan",Kaan,Akturan,,479,"Akturan, Kaan","AKTURAN,KAAN",New York,NYU,1186-5653,2,0,33,0,33,0,0,1,2,2,0,1,0,0,1.00,.50,1.00,.500,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,23:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,New York,"Ulaj, Arion",Arion,Ulaj,,479,"Ulaj, Arion","ULAJ,ARION",New York,NYU,1186-5655,1,0,34,0,34,0,0,2,2,3,1,1,0,0,2.00,2.00,3.00,1.000,1.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,16:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,New York,"Potenti, Giulio",Giulio,Potenti,,479,"Potenti, Giulio","POTENTI,GIULIO",New York,NYU,1186-5456,3,0,37,0,37,0,0,1,2,0,0,0,0,0,.67,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,75:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Markin, Louis",Louis,Markin,,122,"Markin, Louis","MARKIN,LOUIS",Case Western Reserve,CWRU,1195-3781,2,0,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,18:00,0,.00,.00,,5,0,0,0,0,1.000,0.00,2,0,19:07,0,2,.00,1.000,.000,1.00,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Shedd, Carter",Carter,Shedd,,122,"Shedd, Carter","SHEDD,CARTER",Case Western Reserve,CWRU,1195-3579,3,3,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,252:00,0,.00,.00,,20,0,0,3,0,.600,0.72,3,2,250:53,3,3,.67,0.600,.000,1.00,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Trosch, Gavin",Gavin,Trosch,,122,"Trosch, Gavin","TROSCH,GAVIN",Case Western Reserve,CWRU,1195-3548,3,0,2,0,2,0,0,3,3,2,0,1,0,0,1.00,1.00,.67,.333,.000,2,1,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,95:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Vlastaris, Philip",Philip,Vlastaris,,122,"Vlastaris, Philip","VLASTARIS,PHILIP",Case Western Reserve,CWRU,1195-3363,3,3,3,0,3,0,0,0,0,1,1,0,0,0,.00,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.33,.00,.00,0,,238:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Apostolides, Cormac",Cormac,Apostolides,,122,"Apostolides, Cormac","APOSTOLIDES,CORMAC",Case Western Reserve,CWRU,1195-3211,3,3,4,0,4,0,0,5,5,3,1,1,2,1,1.67,1.67,1.00,.333,.333,4,0,0,0,0,1,1,.333,2,0,2,0,.67,.67,.00,.00,0,,242:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Thayer, Cameron",Cameron,Thayer,,122,"Thayer, Cameron","THAYER,CAMERON",Case Western Reserve,CWRU,1195-3212,3,3,5,0,5,0,0,1,3,2,0,1,0,0,1.00,.33,.67,.333,.000,0,1,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,182:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Guffey, Owen",Owen,Guffey,,122,"Guffey, Owen","GUFFEY,OWEN",Case Western Reserve,CWRU,1195-3358,3,3,6,0,6,0,0,1,2,3,1,1,0,0,.67,.33,1.00,.333,.333,0,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,163:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Awais, Amir",Amir,Awais,,122,"Awais, Amir","AWAIS,AMIR",Case Western Reserve,CWRU,1195-3355,3,1,7,0,7,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,74:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Wilson, Sean",Sean,Wilson,,122,"Wilson, Sean","WILSON,SEAN",Case Western Reserve,CWRU,1195-3222,3,3,8,0,8,0,0,1,4,3,1,1,0,0,1.33,.33,1.00,.333,.333,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.33,.00,.00,0,,136:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Pluszczyk, Adam",Adam,Pluszczyk,,122,"Pluszczyk, Adam","PLUSZCZYK,ADAM",Case Western Reserve,CWRU,1195-3221,0,0,9,0,9,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Kamiya, Ohta",Ohta,Kamiya,,122,"Kamiya, Ohta","KAMIYA,OHTA",Case Western Reserve,CWRU,1195-3220,3,2,10,0,10,0,0,1,1,2,0,1,0,0,.33,.33,.67,.333,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,126:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Rossen, Micah",Micah,Rossen,,122,"Rossen, Micah","ROSSEN,MICAH",Case Western Reserve,CWRU,1195-3541,3,2,11,0,11,0,0,5,8,6,2,2,0,0,2.67,1.67,2.00,.667,.667,3,0,0,0,0,0,1,.333,4,0,1,0,1.33,.33,.00,.00,0,,168:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Schmidt, Milo",Milo,Schmidt,,122,"Schmidt, Milo","SCHMIDT,MILO",Case Western Reserve,CWRU,1195-3784,1,0,12,0,12,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,06:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Stehling, Milo",Milo,Stehling,,122,"Stehling, Milo","STEHLING,MILO",Case Western Reserve,CWRU,1195-3546,2,0,13,0,13,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,21:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Majewski, Maximilian",Maximilian,Majewski,,122,"Majewski, Maximilian","MAJEWSKI,MAXIMILIAN",Case Western Reserve,CWRU,1195-3545,0,0,14,0,14,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Fein, Mitchell",Mitchell,Fein,,122,"Fein, Mitchell","FEIN,MITCHELL",Case Western Reserve,CWRU,1195-3543,3,2,15,0,15,0,0,1,2,0,0,0,0,0,.67,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,131:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Sumer, Aydin",Aydin,Sumer,,122,"Sumer, Aydin","SUMER,AYDIN",Case Western Reserve,CWRU,1195-3544,3,0,16,0,16,0,0,0,2,0,0,0,0,0,.67,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,84:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Ang, Josh",Josh,Ang,,122,"Ang, Josh","ANG,JOSH",Case Western Reserve,CWRU,1195-3549,0,0,17,0,17,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Fischer, Hayden",Hayden,Fischer,,122,"Fischer, Hayden","FISCHER,HAYDEN",Case Western Reserve,CWRU,1195-3216,1,0,18,0,18,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,06:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Jung, Joseph",Joseph,Jung,,122,"Jung, Joseph","JUNG,JOSEPH",Case Western Reserve,CWRU,1195-3359,2,0,19,0,19,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,17:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Abbott, Spencer",Spencer,Abbott,,122,"Abbott, Spencer","ABBOTT,SPENCER",Case Western Reserve,CWRU,1195-3775,3,0,20,0,20,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,4,0,0,0,1.33,.00,.00,.00,0,,123:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Davis, Grayson",Grayson,Davis,,122,"Davis, Grayson","DAVIS,GRAYSON",Case Western Reserve,CWRU,1195-3777,0,0,21,0,21,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Jah, Saiheed",Saiheed,Jah,,122,"Jah, Saiheed","JAH,SAIHEED",Case Western Reserve,CWRU,1195-3779,3,0,24,0,24,0,0,0,2,1,1,0,0,0,.67,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,64:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Omar, Abdullah",Abdullah,Omar,,122,"Omar, Abdullah","OMAR,ABDULLAH",Case Western Reserve,CWRU,1195-3783,0,0,25,0,25,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Miranda, Leo",Leo,Miranda,,122,"Miranda, Leo","MIRANDA,LEO",Case Western Reserve,CWRU,1195-3782,2,1,26,0,26,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,98:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Snibbe, Sebastian",Sebastian,Snibbe,,122,"Snibbe, Sebastian","SNIBBE,SEBASTIAN",Case Western Reserve,CWRU,1195-3785,2,1,27,0,27,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,84:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"McNally, Ashton",Ashton,McNally,,122,"McNally, Ashton","MCNALLY,ASHTON",Case Western Reserve,CWRU,1195-3360,3,3,29,0,29,0,0,5,9,2,0,1,0,0,3.00,1.67,.67,.333,.000,4,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,172:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Chitre, Raj",Raj,Chitre,,122,"Chitre, Raj","CHITRE,RAJ",Case Western Reserve,CWRU,1195-3547,3,0,30,0,30,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,85:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
