conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,z_points_per_game,z_rebounds_per_game,z_assists_per_game,z_turnovers_per_game,z_field_goals_pct,z_steals_per_game,z_blocked_shots_per_game,composite_score,rank,rating
arc,American Rivers Conference (ARC),2025-26,wbball,Coe,"Kirkham,Caydee",0,G,4,26,26,185,393,49,127,91,79,498,0,40,148,893,19,129,148,51,2,94,0,0,0.47,0.39,0.87,19.15,5.69,5.69,1.54,0.0,3.6153846153846154,3.792343773902081,2.0524761071296616,4.8690877229287075,2.2566559555897028,0.8020439372086765,1.8380584793034316,-0.43546613479058804,13.420527672812261,1,99
arc,American Rivers Conference (ARC),2025-26,wbball,Luther,"Strum,Haylie",0,G,0,27,27,156,342,21,77,115,90,423,32,62,112,916,42,98,140,80,0,80,2,0,0.46,0.27,0.78,15.67,5.19,4.15,2.3,1.19,2.962962962962963,2.9738081890192842,1.8006789718003482,3.388517742979837,1.7034452543554253,0.7612943164673052,3.0789444162670696,2.9413854451659023,11.899663311201701,2,95
arc,American Rivers Conference (ARC),2025-26,wbball,Buena Vista,"Krager,Bradi",0,G,22,27,27,152,296,37,101,104,83,424,18,54,49,866,75,129,204,57,0,56,0,0,0.51,0.37,0.8,15.7,7.56,1.81,2.0,0.67,2.074074074074074,2.9808645302682737,2.9941973932612926,1.138820500719866,0.9497258710144015,0.9650424201741628,2.589121020097213,1.465786435437016,11.41671645475723,3,93
arc,American Rivers Conference (ARC),2025-26,wbball,Luther,"Beaver,Natalie",0,F,5,24,24,144,316,39,122,79,63,390,20,33,32,708,54,138,192,47,0,57,3,0,0.46,0.32,0.8,16.25,8.0,1.33,1.38,0.83,2.375,3.1102307864997507,3.2157788723510885,0.6773441433332051,1.204891287249644,0.7612943164673052,1.5768193346795074,1.919816899968981,11.122582040908998,4,92
arc,American Rivers Conference (ARC),2025-26,wbball,Coe,"Helmrichs,Audrie",0,F,33,26,26,176,263,0,3,82,63,415,8,21,29,769,84,119,203,67,0,53,1,0,0.67,0.0,0.77,15.96,7.81,1.12,0.81,0.31,2.0384615384615383,3.042019487759518,3.1200959609259495,0.47544823697654115,0.9195287803356745,1.6170363520361073,0.6461548819567791,0.44421789024009434,10.66839442329443,5,91
arc,American Rivers Conference (ARC),2025-26,wbball,Wartburg,"Boulanger,Katie",0,G,8,27,27,157,320,61,129,100,85,460,10,35,20,738,62,73,135,45,0,64,1,0,0.49,0.47,0.85,17.04,5.0,0.74,1.3,0.37,2.3703703703703702,3.296047772723144,1.704996060375209,0.11011278737876794,1.2009656654614094,0.8835431786914196,1.4461997623675458,0.6144793144395813,9.880666282005166,6,90
arc,American Rivers Conference (ARC),2025-26,wbball,Loras,"Wagner,Claire",0,F,12,25,25,157,296,1,12,69,52,367,8,29,18,655,67,122,189,50,0,39,1,0,0.53,0.08,0.75,14.68,7.56,0.72,1.16,0.32,1.56,2.7409489278026267,2.9941973932612926,0.0908846058209904,0.5138248276488427,1.0465416616569059,1.2176155108216122,0.47259479427334217,9.762131319877113,7,89
arc,American Rivers Conference (ARC),2025-26,wbball,Simpson,"DeVault,Maddax",0,G,10,26,26,170,409,50,159,68,60,450,1,54,75,814,9,46,55,46,0,93,0,0,0.42,0.31,0.88,17.31,2.12,2.88,2.08,0.04,3.576923076923077,3.3595548439640504,0.2546445608783644,2.1675282140609635,2.224043097656678,0.5982958335018189,2.719740592409175,-0.3219585186575968,9.713796866797274,8,88
arc,American Rivers Conference (ARC),2025-26,wbball,Loras,"Kelderman,Ashtyn",0,G,15,25,25,108,256,48,127,49,38,302,41,53,52,731,22,95,117,43,0,27,0,0,0.42,0.38,0.78,12.08,4.68,2.08,2.12,1.64,1.08,2.1293993528901924,1.5438458937644484,1.3984009517498626,0.10681636064468988,0.5982958335018189,2.7850503785651557,4.218346126662054,9.507643343437927,9,88
arc,American Rivers Conference (ARC),2025-26,wbball,Univ. of Dubuque,"Simonetti,Christina",0,F,31,25,19,108,247,0,1,128,90,306,18,25,21,628,94,151,245,79,0,65,3,0,0.44,0.0,0.7,12.24,9.8,0.84,1.0,0.72,2.6,2.167033172884804,4.122248559536617,0.20625369516765557,1.395676506157841,0.679795074984562,0.9563763661976885,1.6076709556032547,8.666050241855816,10,87
arc,American Rivers Conference (ARC),2025-26,wbball,Buena Vista,"Walker,Mary",0,G,10,27,27,128,322,37,126,108,74,367,7,41,58,857,29,73,102,59,0,80,0,0,0.4,0.29,0.69,13.59,3.78,2.15,1.52,0.26,2.962962962962963,2.484568529089337,1.0906110501716844,1.4656995872020837,1.7034452543554253,0.5167965920190761,1.8054035862254412,0.3023333700738553,7.7980745512584235,11,86
arc,American Rivers Conference (ARC),2025-26,wbball,Simpson,"Anderson,Ella",0,F,42,26,26,113,183,8,26,43,25,259,4,40,39,800,74,99,173,31,0,37,0,0,0.62,0.31,0.58,9.96,6.65,1.5,1.54,0.15,1.4230769230769231,1.6307512379615923,2.535926606961943,0.8407836865743141,0.39772305340727354,1.4132882483292495,1.8380584793034316,-0.00981257429187078,7.465374548025423,12,86
arc,American Rivers Conference (ARC),2025-26,wbball,Wartburg,"Hennessy,Grace",0,G,14,27,27,107,269,52,160,37,26,292,49,40,28,754,13,82,95,44,0,41,0,0,0.4,0.33,0.7,10.81,3.52,1.04,1.48,1.81,1.5185185185185186,1.8306809066829648,0.9596765398004415,0.398535510745431,0.4786512564262617,0.5167965920190761,1.7400938000694601,4.700753495227267,7.243025896999888,13,85
arc,American Rivers Conference (ARC),2025-26,wbball,Nebraska Wesleyan,"Black,Carney",0,C,23,25,25,95,215,8,37,50,35,233,14,31,32,771,30,179,209,48,0,50,1,0,0.44,0.22,0.7,9.32,8.36,1.28,1.24,0.56,2.0,1.4802159579831466,3.397072809788194,0.6292736894387613,0.8869159224026496,0.679795074984562,1.3482350831335743,1.15364049107129,7.024095461388123,14,84
