conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Augustana,Kyla Painter,,,,14,13,0,1,0,0,0,0,2,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,36,5,37,10,778:00,75,0,1.000,13,19,2,7,3,4,.684,,,,,,,,,,,,,,
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Augustana,Rachel Wylie,,,,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,0,20,15,784:00,87,0,1.000,0,2,0,0,0,0,.000,,,,,,,,,,,,,,
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Augustana,Colleen Chiavola,,,,14,14,0,1,0,0,0,1,10,0,2,2,0,0,0,4,7,0,0,0,0,0,0,0,0,27,10,26,16,838:00,75,0,1.000,31,39,3,16,2,14,.795,,,,,,,,,,,,,,
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Augustana,Elena Bechard,,,,9,9,0,2,0,0,0,1,8,0,4,1,0,0,0,4,4,0,0,0,0,0,0,0,0,26,22,24,18,538:00,75,0,1.000,35,43,10,18,1,17,.814,,,,,,,,,,,,,,
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Augustana,Karli Borsch,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Augustana,Taylor Ackland,,,,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,0,184:00,16,0,1.000,3,3,1,0,0,0,1.000,,,,,,,,,,,,,,
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Augustana,Kritika Chitnis,,,,14,14,0,0,0,0,0,0,4,0,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,22,8,30,13,838:00,75,0,1.000,9,13,2,7,2,5,.692,,,,,,,,,,,,,,
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Augustana,Abigail Dennington,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,17,1,53:00,48,0,1.000,1,3,2,0,0,0,.333,,,,,,,,,,,,,,
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Augustana,Ariadna Escobar,,,,7,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,227:00,24,0,1.000,1,1,0,1,0,1,1.000,,,,,,,,,,,,,,
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Augustana,Madison Langewisch,,,,14,14,0,3,0,0,0,0,26,2,10,2,0,0,0,2,5,0,0,0,0,0,0,0,0,36,58,40,10,838:00,75,0,1.000,72,93,9,48,12,36,.774,,,,,,,,,,,,,,
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Augustana,Anna Erickson,,,,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,16,1,478:00,75,0,1.000,9,11,2,10,6,4,.818,,,,,,,,,,,,,,
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Augustana,Kendall Phelan,,,,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,38,0,29,21,838:00,75,0,1.000,1,2,1,0,0,0,.500,,,,,,,,,,,,,,
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Augustana,Jackie McNair,,,,13,13,0,3,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,25,8,778:00,75,0,1.000,16,21,5,14,4,10,.762,,,,,,,,,,,,,,
