season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
2026-27,baseball,University Athletic Association (UAA),uaa,Washington St. Louis,Ryan Soong,Ryan,Soong,,755,Ryan Soong,0,0WASHINGT,22,21,,,81,30,37,22,5,1,4,14,0,7,10,0,18,3,0,2,0,0,0,1,2,1,0,0.558,56,104,21,.857,.457,.691,27,1,1,0,0,0,0,0,0,29,.966,0,.000,,1,1,11,24,"11,29",0.38,11,29,"25,54",0.46,25,54,"16,39",0.41,16,39,"10,19",0.53,10,19,0,0,0,0,"8,13","6,8","39,65",2,0,0,0,22,0,0,0,4,20,0,,Washington St. Louis,WASHINGT,1203-2395,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,University Athletic Association (UAA),uaa,Washington St. Louis,Kevin Stephens,Kevin,Stephens,,755,Kevin Stephens,0,0WASHINGT,27,27,,,91,19,25,23,1,2,2,17,0,1,16,5,9,1,0,3,0,0,0,3,0,3,0,0.384,36,112,10,.900,.275,.396,44,1,0,0,0,0,0,0,0,45,1.000,0,.000,,2,4,28,23,"6,30",0.20,6,30,"18,51",0.35,18,51,"14,36",0.39,14,36,"6,19",0.32,6,19,0,0,0,0,"8,18","9,13","32,59",20,0,0,0,0,0,0,0,6,23,0,,Washington St. Louis,WASHINGT,1203-2396,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,University Athletic Association (UAA),uaa,Washington St. Louis,Shane Pellegrino,Shane,Pellegrino,,755,Shane Pellegrino,0,0WASHINGT,27,27,,,103,29,44,29,12,4,2,8,0,7,17,4,6,4,0,1,0,0,0,0,0,0,0,0.496,70,119,10,.600,.427,.680,37,75,7,0,0,0,0,8,0,119,.941,0,.000,,1,3,19,24,"11,28",0.39,11,28,"25,52",0.48,25,52,"19,35",0.54,19,35,"7,21",0.33,7,21,0,0,0,0,"10,24","10,14","34,56",47,0,0,0,0,0,0,0,5,21,0,,Washington St. Louis,WASHINGT,1203-2051,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,University Athletic Association (UAA),uaa,Washington St. Louis,Cooper Greene,Cooper,Greene,,755,Cooper Greene,0,0WASHINGT,27,27,,,96,27,33,23,9,1,2,12,1,5,15,2,21,3,0,1,0,0,0,0,0,0,0,0.439,50,114,24,.875,.344,.521,225,18,2,0,0,0,0,10,0,245,.992,0,.000,,3,4,14,32,"10,34",0.29,10,34,"20,53",0.38,20,53,"16,39",0.41,16,39,"5,22",0.23,5,22,0,0,0,0,"5,23","11,14","29,57",136,0,0,0,0,0,0,0,2,28,0,,Washington St. Louis,WASHINGT,1203-2398,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,University Athletic Association (UAA),uaa,Washington St. Louis,Will Taigen,Will,Taigen,,755,Will Taigen,0,0WASHINGT,13,11,,,44,9,13,11,1,0,0,4,1,1,8,3,2,0,0,2,0,0,0,0,0,0,0,0.353,14,51,2,1.000,.295,.318,19,0,0,0,0,0,0,0,0,19,1.000,0,.000,,0,0,16,10,"1,14",0.07,1,14,"9,24",0.38,9,24,"6,18",0.33,6,18,"0,6",0,0,6,0,0,0,0,"1,6","7,8","17,27",77,0,0,0,0,0,0,0,9,12,0,,Washington St. Louis,WASHINGT,1203-2403,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,University Athletic Association (UAA),uaa,Washington St. Louis,Connor Lindsey,Connor,Lindsey,,755,Connor Lindsey,0,0WASHINGT,13,3,,,14,5,2,5,0,0,0,4,0,2,5,2,0,0,0,2,0,0,0,0,0,0,0,0.364,2,22,0,.000,.143,.143,10,1,0,0,0,0,0,0,0,11,1.000,0,.000,,0,0,3,6,"0,5",0,0,5,"1,6",0.17,1,6,"1,5",0.20,1,5,"1,3",0.33,1,3,0,0,0,0,"2,6","3,4","5,9",0,0,0,0,4,0,0,0,4,4,0,,Washington St. Louis,WASHINGT,1203-2052,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,University Athletic Association (UAA),uaa,Washington St. Louis,Chance Cromer,Chance,Cromer,,755,Chance Cromer,0,0WASHINGT,27,26,,,90,39,30,18,5,2,0,22,0,15,10,6,11,2,1,2,0,0,0,0,0,1,0,0.519,39,130,13,.846,.333,.433,33,51,2,0,0,0,0,7,0,86,.977,0,.000,,3,0,26,24,"9,25",0.36,9,25,"14,38",0.37,14,38,"11,26",0.42,11,26,"6,18",0.33,6,18,0,0,0,0,"24,46","11,16","37,53",0,0,0,0,0,0,0,0,12,12,0,,Washington St. Louis,WASHINGT,1203-2593,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,University Athletic Association (UAA),uaa,Washington St. Louis,Josh Erpenbeck,Josh,Erpenbeck,,755,Josh Erpenbeck,0,0WASHINGT,14,8,,,24,9,6,0,1,0,0,4,0,2,2,1,1,0,4,0,0,0,0,0,2,0,0,0.400,7,34,1,1.000,.250,.292,9,0,0,0,0,0,0,0,0,9,1.000,0,.000,,2,1,10,8,"2,11",0.18,2,11,"3,11",0.27,3,11,"2,6",0.33,2,6,"3,10",0.30,3,10,0,0,0,0,"3,7","0,1","11,17",3,0,0,0,44,0,0,0,6,9,0,,Washington St. Louis,WASHINGT,1203-2394,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,University Athletic Association (UAA),uaa,Washington St. Louis,Drew Dillon,Drew,Dillon,,755,Drew Dillon,0,0WASHINGT,12,9,,,33,11,9,6,0,1,0,7,1,2,4,2,9,1,3,1,0,0,0,0,0,0,0,0.419,11,46,10,.900,.273,.333,8,0,0,0,0,0,0,0,0,8,1.000,0,.000,,2,2,18,4,"3,10",0.30,3,10,"5,17",0.29,5,17,"4,13",0.31,4,13,"0,6",0,0,6,0,0,0,0,"5,10","4,6","18,24",8,0,0,0,2,0,0,0,10,8,0,,Washington St. Louis,WASHINGT,1203-2562,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,University Athletic Association (UAA),uaa,Washington St. Louis,Miles Birke,Miles,Birke,,755,Miles Birke,0,0WASHINGT,22,20,,,61,15,13,16,2,0,0,12,0,9,6,1,2,2,3,2,0,0,0,0,0,0,0,0.405,15,87,4,.500,.213,.246,173,19,0,0,0,30,5,0,0,192,1.000,35,.857,,1,1,19,27,"3,23",0.13,3,23,"9,33",0.27,9,33,"6,23",0.26,6,23,"4,13",0.31,4,13,0,0,0,0,"6,17","12,16","27,49",0,0,0,0,0,0,0,0,12,16,0,,Washington St. Louis,WASHINGT,1203-2236,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
